PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Alexis Ajinca,NOP,27,1.2,2.0,59.1,0.8,1.5,56.3,0.7,1.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Allen Crabbe,POR,23,0.5,0.6,81.3,0.0,0.1,33.3,0.1,0.6,16.7,0.2,0.6,31.8,0.2,0.4,53.8,0.4,1.0,40.0,0.3,1.0,32.0
Alonzo Gee,POR,28,1.2,2.2,57.9,0.1,0.3,26.7,0.1,0.4,18.2,0.2,0.4,40.0,0.2,0.5,42.9,0.4,0.9,44.4,0.0,0.1,16.7
Amar'e Stoudemire,DAL,32,3.2,4.9,66.2,0.8,1.6,49.5,0.6,1.8,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Amir Johnson,TOR,28,2.7,4.0,65.7,0.9,1.8,48.9,0.2,0.5,40.0,0.0,0.1,40.0,0.0,0.1,20.0,0.0,0.2,0.0,0.2,0.5,44.4
Anderson Varejao,CLE,32,2.5,3.8,65.0,0.8,1.8,43.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andre Dawkins,MIA,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.3,20.0
Andre Drummond,DET,21,4.9,8.4,58.2,1.1,2.8,37.7,0.1,0.5,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andre Iguodala,GSW,31,1.4,1.9,74.5,0.1,0.6,24.4,0.5,1.2,38.9,0.2,0.6,35.7,0.2,0.6,27.5,0.4,1.2,33.3,0.6,1.6,38.7
Andre Miller,SAC,39,0.9,1.5,60.7,0.4,0.8,49.2,0.4,0.9,46.4,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,22.2
Andre Roberson,OKC,23,1.0,1.6,65.7,0.0,0.1,12.5,0.0,0.0,33.3,0.2,0.6,33.3,0.1,0.3,28.6,0.3,0.9,33.3,0.1,0.5,16.7
Andrea Bargnani,NYK,29,1.3,2.3,56.1,1.3,2.8,48.8,2.5,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.5,1.5,36.6
Andrei Kirilenko,BKN,34,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrew Bogut,GSW,30,2.1,3.2,64.5,0.9,1.8,47.5,0.1,0.3,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrew Nicholson,ORL,25,0.6,0.8,74.2,0.4,1.0,39.5,0.8,2.1,40.0,0.1,0.3,25.0,0.0,0.2,16.7,0.1,0.5,20.0,0.3,0.7,37.0
Andrew Wiggins,MIN,20,3.1,4.8,63.2,0.8,2.2,37.5,1.7,5.2,32.1,0.1,0.3,36.4,0.1,0.1,50.0,0.2,0.4,50.0,0.3,1.1,28.0
Anthony Bennett,MIN,22,1.2,1.8,65.7,0.1,0.3,25.0,0.9,2.8,30.8,0.0,0.0,100,0.1,0.1,40.0,0.1,0.1,100,0.1,0.3,23.5
Anthony Davis,NOP,22,4.9,6.8,71.2,1.1,2.8,41.5,3.4,7.9,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,20.0
Anthony Morrow,OKC,29,0.5,0.8,62.5,0.6,1.2,47.2,0.9,2.0,46.2,0.4,0.8,45.6,0.5,0.8,55.0,0.9,1.6,56.3,1.1,2.8,39.4
Anthony Tolliver,DET,30,0.5,0.8,62.9,0.1,0.2,50.0,0.1,0.4,33.3,0.3,0.7,43.2,0.4,1.0,40.0,0.7,1.7,41.2,0.8,2.3,33.5
Archie Goodwin,PHX,20,1.4,2.7,51.4,0.1,0.5,23.8,0.1,0.7,17.9,0.0,0.1,33.3,0.1,0.2,40.0,0.1,0.3,33.3,0.2,0.8,29.0
Arinze Onuaku,MIN,27,2.3,2.5,90.0,0.8,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Aron Baynes,SAS,28,1.8,2.9,62.6,0.5,0.9,51.6,0.3,0.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,33.3
Arron Afflalo,POR,29,0.8,1.5,54.2,0.8,1.9,41.6,1.7,3.6,46.1,0.3,0.9,29.6,0.3,0.8,40.7,0.6,1.7,35.3,0.9,2.6,36.0
Austin Daye,ATL,27,0.3,0.5,53.3,0.1,0.5,23.1,0.5,1.4,35.7,0.2,0.5,30.0,0.4,0.6,66.7,0.6,1.1,54.5,0.4,1.5,26.5
Austin Rivers,LAC,22,1.2,2.2,55.1,0.6,1.4,40.0,0.4,1.2,32.3,0.1,0.3,44.4,0.1,0.3,31.6,0.2,0.6,33.3,0.3,1.2,26.9
Avery Bradley,BOS,24,1.4,2.4,59.0,0.2,0.6,39.5,2.4,5.6,42.3,0.3,0.9,39.4,0.3,0.9,39.7,0.6,1.8,33.3,0.9,2.9,33.2
Ben Gordon,ORL,32,0.3,0.6,55.9,0.4,0.8,48.9,0.9,2.1,44.4,0.2,0.3,60.0,0.1,0.2,55.6,0.3,0.5,60.0,0.4,1.4,30.8
Ben McLemore,SAC,22,1.7,2.6,64.0,0.2,0.9,28.2,0.8,1.9,42.6,0.4,0.8,44.4,0.4,1.0,39.0,0.8,1.8,44.4,1.0,2.9,33.2
Beno Udrih,MEM,32,0.9,1.4,65.2,0.4,0.9,44.6,1.4,2.8,51.4,0.1,0.2,46.2,0.0,0.1,22.2,0.1,0.3,33.3,0.2,0.9,24.7
Bernard James,DAL,30,0.8,1.5,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bismack Biyombo,CHA,22,1.4,2.3,62.3,0.1,0.6,25.7,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Blake Griffin,LAC,26,4.3,6.4,67.0,1.0,2.6,39.9,3.1,7.7,40.3,0.0,0.0,50.0,0.0,0.1,50.0,0.0,0.1,0.0,0.1,0.3,38.9
Bojan Bogdanovic,BKN,26,1.4,2.2,66.3,0.4,0.9,43.5,0.4,1.1,34.1,0.4,0.8,47.5,0.3,0.8,39.3,0.7,1.6,43.7,0.5,1.8,29.1
Boris Diaw,SAS,33,1.6,2.7,60.0,0.8,1.8,47.6,0.5,1.3,38.1,0.0,0.1,25.0,0.0,0.2,8.3,0.0,0.3,0.0,0.6,1.8,34.5
Bradley Beal,WAS,22,2.0,3.1,63.7,0.4,1.3,32.5,1.7,5.0,33.9,0.2,0.7,30.8,0.2,0.5,43.3,0.4,1.2,33.3,1.3,3.0,42.6
Brandan Wright,PHX,27,2.4,3.2,75.1,0.6,1.3,43.9,0.1,0.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,BOS,30,2.2,3.3,65.4,0.4,1.2,35.1,1.5,3.5,43.6,0.1,0.3,31.6,0.0,0.1,33.3,0.1,0.4,25.0,0.0,0.0,0.0
Brandon Davies,PHI,23,0.9,1.9,44.2,0.4,1.0,41.7,0.5,1.0,51.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,1.2,25.0
Brandon Jennings,DET,25,2.0,4.0,49.7,0.5,1.4,32.8,1.0,2.7,37.6,0.2,0.4,50.0,0.2,0.4,50.0,0.4,0.8,50.0,1.5,4.3,33.7
Brandon Knight,PHX,23,2.2,4.0,56.2,0.4,1.3,33.3,1.3,3.7,34.9,0.3,0.7,38.1,0.2,0.4,48.0,0.5,1.1,45.5,1.5,4.0,38.2
Brandon Rush,GSW,29,0.1,0.3,33.3,0.1,0.2,33.3,0.1,0.4,25.0,0.1,0.4,16.7,0.0,0.1,0.0,0.1,0.5,20.0,0.1,0.6,10.0
Brendan Haywood,CLE,35,0.2,0.3,80.0,0.3,0.7,40.0,0.2,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brian Roberts,CHA,29,0.4,0.7,50.0,0.2,0.6,39.5,1.0,2.3,43.3,0.0,0.1,40.0,0.2,0.4,43.5,0.2,0.5,40.0,0.7,2.3,30.7
Brook Lopez,BKN,27,3.1,4.9,62.8,2.1,4.5,47.0,1.8,4.2,43.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,16.7
Bruno Caboclo,TOR,19,0.3,0.5,50.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,100,0.5,0.5,100,0.3,0.5,50.0
Bryce Cotton,UTA,22,0.5,0.6,75.0,0.3,0.7,40.0,0.9,2.4,38.7,0.0,0.1,0.0,0.1,0.1,100,0.1,0.2,50.0,0.5,1.5,33.3
C.J. Watson,IND,31,0.9,1.5,58.3,0.2,0.5,33.3,0.9,2.2,40.6,0.1,0.4,26.1,0.2,0.5,41.7,0.3,0.9,33.3,0.9,2.2,42.9
CJ McCollum,POR,23,0.7,1.4,52.4,0.3,0.6,44.7,0.7,1.7,41.3,0.3,0.6,42.9,0.1,0.4,36.8,0.4,1.0,40.0,0.6,1.5,39.1
CJ Miles,IND,28,1.1,1.8,63.0,0.3,0.9,36.5,1.0,2.7,37.7,0.2,0.6,30.6,0.5,1.2,40.3,0.7,1.8,38.9,1.6,4.7,34.1
CJ Wilcox,LAC,24,0.2,0.2,80.0,0.1,0.1,50.0,0.2,0.7,33.3,0.3,0.6,40.0,0.0,0.0,0.0,0.3,0.6,50.0,0.3,0.7,35.7
Cameron Bairstow,CHI,24,0.1,0.4,20.0,0.0,0.1,0.0,0.1,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carl Landry,SAC,31,1.4,2.2,61.3,0.4,0.8,46.4,1.0,2.3,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Boozer,LAL,33,2.8,4.4,63.5,0.7,1.8,39.5,1.7,4.3,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carmelo Anthony,NYK,31,2.7,4.8,56.8,0.8,1.7,47.1,3.9,9.2,42.5,0.2,0.3,66.7,0.1,0.1,60.0,0.3,0.4,75.0,1.3,4.0,31.1
Caron Butler,DET,35,0.2,0.3,52.0,0.1,0.2,40.0,0.8,1.8,43.1,0.1,0.2,46.7,0.3,0.5,48.6,0.4,0.7,57.1,0.7,2.1,35.4
Cartier Martin,DET,30,0.1,0.3,50.0,0.0,0.1,33.3,0.2,0.5,45.5,0.1,0.3,25.0,0.0,0.4,0.0,0.1,0.7,14.3,0.2,1.0,22.7
Chandler Parsons,DAL,26,2.7,4.3,61.0,0.5,1.6,34.6,0.6,1.4,44.0,0.3,0.8,34.0,0.3,0.8,38.8,0.6,1.6,37.5,1.5,3.8,38.7
Channing Frye,ORL,32,0.1,0.3,42.3,0.1,0.4,34.5,0.5,1.1,39.5,0.1,0.2,42.9,0.1,0.3,25.0,0.2,0.5,40.0,1.7,4.2,40.1
Charlie Villanueva,DAL,30,0.5,1.1,49.2,0.2,0.6,42.4,0.4,0.7,48.8,0.3,0.7,38.2,0.1,0.5,28.6,0.4,1.2,33.3,1.0,2.6,38.6
Chase Budinger,MIN,27,1.1,1.8,59.3,0.3,0.7,36.0,0.4,1.2,36.7,0.2,0.5,39.1,0.1,0.4,33.3,0.3,0.9,33.3,0.6,1.5,36.4
Chris Andersen,MIA,36,1.7,2.5,67.8,0.1,0.2,23.1,0.2,0.5,34.5,0.0,0.0,50.0,0.1,0.1,60.0,0.1,0.1,100,0.0,0.1,0.0
Chris Bosh,MIA,31,1.6,3.1,52.6,1.1,2.2,50.5,3.6,7.8,46.4,0.0,0.2,28.6,0.1,0.3,38.5,0.1,0.5,20.0,1.3,3.4,37.8
Chris Copeland,IND,31,0.8,1.7,50.6,0.3,0.8,37.1,0.2,0.7,25.8,0.3,0.8,32.3,0.2,0.4,37.5,0.5,1.2,41.7,0.7,2.4,30.0
Chris Douglas-Roberts,LAC,28,0.4,0.9,40.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.7,20.0,0.0,0.1,0.0,0.1,0.8,12.5,0.0,0.1,0.0
Chris Johnson,UTA,25,1.0,1.5,65.1,0.1,0.2,40.0,0.1,0.4,36.4,0.3,1.0,28.6,0.2,0.8,22.7,0.5,1.8,27.8,0.5,1.6,33.3
Chris Kaman,POR,33,2.0,3.3,61.6,0.7,1.6,41.5,1.1,2.5,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Paul,LAC,30,1.0,1.6,61.5,1.2,2.2,53.3,3.1,6.2,49.5,0.1,0.4,31.4,0.1,0.2,46.2,0.2,0.6,33.3,1.5,3.7,40.5
Chuck Hayes,TOR,32,0.4,1.0,44.8,0.3,0.6,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cleanthony Early,NYK,24,0.9,1.8,52.2,0.2,0.4,37.5,0.3,1.2,26.7,0.1,0.4,30.8,0.2,0.4,38.5,0.3,0.8,37.5,0.3,1.5,22.4
Clint Capela,HOU,21,1.4,2.3,60.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cody Zeller,CHA,22,1.8,3.2,55.6,0.2,0.4,40.0,0.8,2.4,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,100
Cole Aldrich,NYK,26,1.5,2.3,64.2,0.8,2.3,35.5,0.1,0.4,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,HOU,29,2.6,4.4,60.3,0.4,1.3,32.0,0.5,1.5,31.1,0.2,1.0,23.1,0.3,0.9,29.6,0.5,1.9,26.3,0.3,1.0,29.5
Cory Jefferson,BKN,24,0.8,1.4,55.4,0.3,0.6,41.9,0.5,1.2,42.9,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.1,100,0.0,0.2,0.0
Cory Joseph,SAS,23,1.4,2.3,58.2,0.5,1.0,47.9,0.7,1.5,45.3,0.1,0.3,37.5,0.1,0.2,33.3,0.2,0.5,40.0,0.1,0.2,43.8
Courtney Lee,MEM,29,0.9,1.4,62.4,0.3,1.0,34.2,1.4,3.0,44.4,0.2,0.6,38.1,0.2,0.5,40.5,0.4,1.1,36.4,0.8,1.9,41.0
D.J. Augustin,OKC,27,1.2,2.3,53.5,0.5,1.4,36.3,0.4,1.2,33.7,0.1,0.3,27.3,0.1,0.3,45.8,0.2,0.6,33.3,0.8,2.3,33.9
Dahntay Jones,LAC,34,0.2,0.2,83.3,0.0,0.1,0.0,0.0,0.3,12.5,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Damian Lillard,POR,24,3.2,5.1,61.8,0.4,1.3,30.0,1.2,3.1,39.3,0.2,0.5,42.5,0.1,0.4,25.0,0.3,0.9,33.3,2.1,6.1,34.3
Damjan Rudez,IND,29,0.3,0.4,60.7,0.0,0.1,50.0,0.5,0.9,50.8,0.4,0.9,45.7,0.3,0.4,63.2,0.7,1.3,53.8,0.5,1.5,34.3
Danilo Gallinari,DEN,26,1.0,1.8,57.1,0.2,0.7,34.1,0.8,2.1,38.8,0.2,0.6,31.3,0.3,0.7,40.5,0.5,1.3,38.5,1.4,3.9,35.5
Danny Granger,PHX,32,0.5,0.9,57.7,0.1,0.4,36.4,0.5,1.4,39.0,0.3,0.7,38.9,0.1,0.3,42.9,0.4,1.0,40.0,0.7,2.0,33.9
Danny Green,SAS,28,1.0,1.6,58.6,0.2,0.5,37.8,0.5,1.4,35.1,0.4,1.0,39.2,0.6,1.0,55.4,1.0,2.0,50.0,1.5,3.7,39.3
Dante Cunningham,NOP,28,0.9,1.4,62.4,0.1,0.4,29.6,1.3,3.2,42.1,0.0,0.0,100,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Dante Exum,UTA,19,0.5,0.8,67.2,0.1,0.4,22.9,0.1,0.6,20.8,0.3,0.8,41.4,0.2,0.7,25.0,0.5,1.5,33.3,0.6,1.9,29.9
Darius Miller,NOP,25,0.0,0.0,0.0,0.2,0.6,33.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,0.0
Darius Morris,BKN,24,0.5,0.9,55.9,0.2,0.4,35.7,0.1,0.7,20.0,0.1,0.3,16.7,0.0,0.3,0.0,0.1,0.6,16.7,0.2,0.5,30.0
Darrell Arthur,DEN,27,0.6,1.0,62.5,0.2,0.5,42.3,1.4,3.3,43.2,0.0,0.2,25.0,0.0,0.2,9.1,0.0,0.4,0.0,0.4,1.6,25.6
Darren Collison,SAC,27,2.2,3.3,65.1,0.4,1.4,29.5,1.9,4.0,47.5,0.2,0.5,47.4,0.3,0.7,48.4,0.5,1.2,41.7,0.8,2.4,33.3
David Lee,GSW,32,2.2,3.4,63.7,0.6,1.7,34.9,0.5,1.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Stockton,SAC,24,0.3,0.7,50.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3,0.7,50.0
David Wear,SAC,24,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.5,0.0
David West,IND,34,1.2,1.9,59.4,0.8,2.1,40.9,2.8,6.1,46.6,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,17.6
DeAndre Jordan,LAC,26,4.5,6.2,72.7,0.1,0.3,39.1,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,25.0
DeJuan Blair,WAS,26,0.6,1.1,50.0,0.4,0.9,45.8,0.0,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeMar DeRozan,TOR,25,2.2,3.5,62.6,1.2,3.1,38.3,3.0,8.5,35.8,0.2,0.5,34.4,0.2,0.5,42.3,0.4,1.0,40.0,0.1,0.5,10.3
DeMarcus Cousins,SAC,24,5.4,9.1,59.2,0.9,3.2,28.0,2.2,5.7,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,28.6
DeMarre Carroll,ATL,28,1.9,3.1,63.1,0.5,1.1,50.0,0.4,0.9,42.6,0.3,0.7,46.0,0.5,1.2,43.0,0.8,1.9,42.1,0.9,2.4,35.7
Dennis Schroder,ATL,21,1.9,3.7,51.6,0.4,1.0,40.5,0.7,2.0,34.8,0.0,0.1,40.0,0.0,0.1,10.0,0.0,0.2,0.0,0.6,1.7,37.1
Deron Williams,BKN,31,1.2,2.7,43.2,0.8,2.0,39.4,1.1,3.1,36.3,0.1,0.3,45.0,0.1,0.3,44.4,0.2,0.6,33.3,1.0,2.9,35.7
Derrick Favors,UTA,23,4.2,6.0,70.8,0.9,2.6,34.9,1.4,3.7,36.4,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Derrick Rose,CHI,26,2.5,4.7,53.3,1.2,2.4,51.2,1.4,3.9,35.3,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.3,33.3,1.4,5.0,28.1
Derrick Williams,SAC,24,1.7,2.7,65.3,0.2,0.7,25.5,0.4,1.2,35.2,0.2,0.4,45.5,0.1,0.4,34.6,0.3,0.8,37.5,0.4,1.5,27.8
Devin Harris,DAL,32,1.1,1.8,59.7,0.2,0.6,30.4,0.4,1.0,37.0,0.2,0.3,54.5,0.3,0.4,65.4,0.5,0.7,71.4,0.9,2.8,30.5
Devyn Marble,ORL,22,0.3,0.9,30.8,0.3,0.4,80.0,0.2,0.3,50.0,0.1,0.7,12.5,0.0,0.6,0.0,0.1,1.3,7.7,0.2,0.6,37.5
Dewayne Dedmon,ORL,25,1.3,2.0,65.8,0.2,0.7,31.6,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dion Waiters,OKC,23,2.1,4.2,50.0,0.2,0.9,27.1,1.5,3.7,39.2,0.2,0.7,33.3,0.2,0.7,34.0,0.4,1.4,28.6,0.5,1.7,26.5
Dirk Nowitzki,DAL,37,0.7,1.1,64.0,0.6,1.3,45.5,3.7,7.8,46.9,0.0,0.1,30.0,0.0,0.0,100,0.0,0.1,0.0,1.3,3.4,38.0
Donald Sloan,IND,27,1.3,2.3,59.2,0.3,0.7,36.8,0.4,1.2,28.8,0.1,0.1,60.0,0.0,0.3,16.7,0.1,0.4,25.0,0.7,2.2,32.1
Donatas Motiejunas,HOU,24,1.9,3.1,61.5,2.2,4.3,51.8,0.1,0.6,24.4,0.1,0.5,31.3,0.2,0.4,42.3,0.3,0.9,33.3,0.4,1.0,37.8
Dorell Wright,POR,29,0.4,0.8,56.8,0.1,0.4,29.4,0.1,0.6,17.9,0.2,0.6,40.0,0.2,0.6,35.3,0.4,1.2,33.3,0.6,1.5,38.6
Doug McDermott,CHI,23,0.7,1.3,54.5,0.0,0.2,12.5,0.1,0.4,35.7,0.1,0.3,25.0,0.1,0.2,33.3,0.2,0.5,40.0,0.4,1.1,32.4
Draymond Green,GSW,25,2.3,3.5,64.5,0.3,1.0,28.4,0.3,1.0,34.2,0.0,0.3,15.0,0.1,0.1,55.6,0.1,0.4,25.0,1.3,3.8,34.3
Drew Gooden,WAS,33,0.6,1.3,45.3,0.1,0.5,21.7,1.1,2.6,40.8,0.0,0.1,50.0,0.1,0.2,50.0,0.1,0.3,33.3,0.4,1.0,37.0
Drew Gordon,PHI,24,0.9,1.3,70.0,0.0,0.1,0.0,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,0.0
Dwight Buycks,LAL,26,0.8,2.3,35.7,0.5,0.7,75.0,0.5,1.8,27.3,0.2,0.2,100,0.2,0.2,100,0.4,0.4,100,0.8,1.5,55.6
Dwight Howard,HOU,29,4.8,7.1,68.3,1.2,3.0,40.7,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,100
Dwight Powell,DAL,23,0.7,1.0,65.4,0.0,0.3,16.7,0.4,1.0,41.7,0.1,0.2,33.3,0.1,0.1,100,0.2,0.3,66.7,0.0,0.3,14.3
Dwyane Wade,MIA,33,2.9,4.3,66.9,1.8,3.9,45.8,3.1,7.7,40.3,0.1,0.2,38.5,0.0,0.1,20.0,0.1,0.3,33.3,0.4,1.3,27.7
E'Twaun Moore,CHI,26,0.4,0.6,58.1,0.4,0.8,50.0,0.3,0.7,38.2,0.1,0.5,28.6,0.1,0.1,100,0.2,0.6,33.3,0.1,0.5,31.8
Earl Barron,PHX,33,0.1,0.8,8.3,0.1,0.3,50.0,0.4,1.2,36.8,0.0,0.0,0.0,0.2,0.2,100,0.2,0.2,100,0.1,0.2,33.3
Earl Clark,BKN,27,0.3,0.4,75.0,0.0,0.1,0.0,0.4,1.1,36.4,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.4,1.3,33.3
Ed Davis,LAL,26,3.1,4.7,66.7,0.3,1.0,32.9,0.1,0.2,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Ekpe Udoh,LAC,28,0.1,0.2,57.1,0.2,0.4,50.0,0.1,0.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Elfrid Payton,ORL,21,2.1,4.3,49.0,1.0,2.5,38.5,0.5,1.3,35.2,0.0,0.1,33.3,0.0,0.1,42.9,0.0,0.2,0.0,0.1,0.4,20.7
