PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Bimbo Coles,BOS,35,35,7,28,19.7,81.0,19.0,63.6,49.4,13.6,5.2,22.7,18.8,14.3,57.1,42.9,57.1,42.9,57.1,42.9
Bo Outlaw,PHX,32,80,43,37,22.5,99.3,0.7,81.0,4.8,0.0,11.1,19.0,16.7,76.2,69.9,30.1,0.0,0.0,69.9,30.1
Bob Sura,GSW,30,55,29,26,20.5,74.1,25.9,53.4,6.0,20.9,24.9,25.7,18.0,47.4,51.4,48.6,89.3,10.7,59.3,40.7
Bobby Jackson,SAC,30,59,45,14,28.4,67.9,32.1,56.1,21.7,29.8,22.3,14.1,20.0,34.4,52.2,47.8,74.2,25.8,57.9,42.1
Bobby Simmons,WAS,23,36,17,19,10.4,95.5,4.5,73.3,48.3,0.0,4.2,26.7,15.0,25.0,56.8,43.2,0.0,0.0,56.8,43.2
Bonzi Wells,POR,26,75,44,31,32.0,86.9,13.1,70.1,26.2,10.0,15.8,19.9,20.5,43.9,55.4,44.6,92.1,7.9,58.6,41.4
Bostjan Nachbar,HOU,22,14,7,7,5.6,67.7,32.3,62.1,20.7,20.7,6.9,17.2,6.9,41.4,44.4,55.6,100,0.0,54.5,45.5
Brad Miller,IND,27,73,42,31,31.1,97.6,2.4,67.9,23.2,1.6,13.9,30.6,14.9,44.6,73.1,26.9,100,0.0,73.6,26.4
Brandon Armstrong,NJN,23,17,11,6,4.1,77.8,22.2,66.7,50.0,12.5,0.0,20.8,0.0,16.7,62.5,37.5,100,0.0,66.7,33.3
Brandon Williams,ATL,28,6,2,4,3.3,85.7,14.3,100,100,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100,0.0
Brendan Haywood,WAS,23,81,36,45,23.8,100,0.0,69.1,6.4,0.0,3.8,30.9,11.4,62.7,54.3,45.7,0.0,0.0,54.3,45.7
Brent Barry,SEA,31,75,37,38,33.1,49.2,50.8,37.7,8.0,45.7,19.8,16.5,20.8,29.7,50.0,50.0,91.5,8.5,68.6,31.4
Brevin Knight,MEM,27,55,19,36,16.9,96.5,3.5,88.0,52.8,2.8,16.7,9.3,28.2,35.2,51.6,48.4,50.0,50.0,51.5,48.5
Brian Cardinal,WAS,26,5,3,2,2.9,75.0,25.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0,0.0,100
Brian Grant,MIA,31,82,25,57,32.2,100,0.0,81.3,34.3,0.0,5.4,18.7,14.3,47.0,74.7,25.3,0.0,0.0,74.7,25.3
Brian Scalabrine,NJN,25,59,39,20,12.2,76.9,23.1,60.0,25.6,23.3,8.9,16.7,11.1,34.4,66.7,33.3,85.7,14.3,70.6,29.4
Brian Shaw,LAL,37,72,44,28,12.5,58.2,41.8,50.4,32.0,45.6,6.8,4.0,11.2,18.4,60.3,39.7,92.1,7.9,72.3,27.7
Brian Skinner,PHI,27,77,45,32,18.0,100,0.0,79.0,4.8,0.0,14.5,21.0,16.7,74.2,66.5,33.5,0.0,0.0,66.5,33.5
Bruce Bowen,SAS,32,82,60,22,31.3,52.2,47.8,41.9,14.8,52.0,15.3,6.2,18.4,27.1,71.3,28.7,100,0.0,84.3,15.7
Bruno Sundov,BOS,23,26,16,10,5.3,71.4,28.6,62.5,12.5,37.5,0.0,0.0,0.0,50.0,80.0,20.0,100,0.0,85.7,14.3
Bryce Drew,NOH,28,13,4,9,6.1,74.1,25.9,52.6,31.6,47.4,21.1,0.0,15.8,21.1,60.0,40.0,33.3,66.7,50.0,50.0
Bryon Russell,WAS,32,70,31,39,19.9,54.2,45.8,39.4,22.9,43.8,9.5,16.8,14.9,16.5,74.2,25.8,100,0.0,85.2,14.8
Calbert Cheaney,UTA,31,81,47,34,29.0,96.2,3.8,90.0,49.4,4.3,11.3,5.7,16.4,40.6,78.7,21.3,100,0.0,79.4,20.6
Calvin Booth,SEA,27,47,20,27,12.2,98.3,1.7,75.4,27.5,0.0,8.7,24.6,11.6,47.8,76.9,23.1,0.0,0.0,76.9,23.1
Carlos Arroyo,UTA,23,44,27,17,6.5,93.6,6.4,77.7,29.8,7.4,17.4,14.9,21.5,47.9,25.5,74.5,33.3,66.7,26.0,74.0
Carlos Boozer,CLE,21,81,17,64,25.3,99.8,0.2,81.7,23.0,0.0,14.8,18.3,14.2,58.8,66.8,33.2,0.0,0.0,66.8,33.2
Caron Butler,MIA,23,78,24,54,36.6,89.6,10.4,65.8,22.1,8.5,21.1,25.7,18.8,43.6,47.1,52.9,82.4,17.6,49.9,50.1
Casey Jacobsen,PHX,22,72,38,34,15.9,49.5,50.5,38.0,10.9,42.4,11.1,19.6,18.8,27.2,57.1,42.9,96.2,3.8,73.8,26.2
Cezary Trybanski,MEM,23,15,3,12,5.9,100,0.0,71.4,0.0,0.0,0.0,28.6,7.1,71.4,60.0,40.0,0.0,0.0,60.0,40.0
Charles Oakley,WAS,39,42,19,23,12.3,100,0.0,62.2,43.2,0.0,4.1,37.8,16.2,18.9,82.6,17.4,0.0,0.0,82.6,17.4
Charles Smith,POR,27,3,2,1,4.4,75.0,25.0,40.0,0.0,0.0,80.0,60.0,40.0,40.0,100,0.0,0.0,0.0,100,0.0
Charlie Ward,NYK,32,66,31,35,22.2,35.5,64.5,27.1,9.7,64.2,10.6,8.7,16.5,17.4,34.4,65.6,71.3,28.7,57.0,43.0
Chauncey Billups,DET,26,74,45,29,31.5,56.3,43.7,36.2,18.5,37.3,15.1,26.5,18.4,17.7,24.0,76.0,55.7,44.3,36.9,63.1
Cherokee Parks,LAC,30,30,9,21,21.5,98.8,1.2,86.2,33.0,1.6,5.9,12.2,14.4,53.2,77.8,22.2,100,0.0,78.0,22.0
Chris Andersen,DEN,24,59,13,46,15.3,99.6,0.4,74.8,9.8,0.0,8.2,25.2,20.3,64.9,61.4,38.6,0.0,0.0,61.4,38.6
Chris Childs,NJN,35,12,6,6,8.8,70.0,30.0,66.7,66.7,20.0,0.0,13.3,6.7,0.0,40.0,60.0,100,0.0,50.0,50.0
Chris Crawford,ATL,28,5,1,4,7.6,76.9,23.1,58.3,33.3,12.5,8.3,29.2,20.8,25.0,71.4,28.6,100,0.0,75.0,25.0
Chris Dudley,POR,38,3,2,1,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Jefferies,TOR,23,51,11,40,13.1,72.2,27.8,57.9,33.5,27.4,14.2,14.7,10.7,24.4,66.7,33.3,100,0.0,74.7,25.3
Chris Mihm,CLE,23,52,11,41,15.5,99.0,1.0,75.3,20.1,0.0,6.8,24.7,14.6,55.2,63.8,36.2,0.0,0.0,63.8,36.2
Chris Mills,GSW,33,21,10,11,12.6,76.4,23.6,63.4,39.6,20.8,9.9,15.8,10.9,23.8,65.6,34.4,100,0.0,71.8,28.2
Chris Owens,MEM,24,1,0,1,6.3,100,0.0,100,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0
Chris Webber,SAC,30,67,49,18,39.1,98.5,1.5,85.1,41.0,1.0,7.5,13.9,14.6,44.1,58.4,41.6,100,0.0,58.7,41.3
Chris Whitney,ORL,31,51,17,34,20.6,53.0,47.0,41.7,33.8,42.3,8.2,16.1,19.4,7.9,67.6,32.4,68.0,32.0,67.7,32.3
Chris Wilcox,LAC,20,46,12,34,10.4,100,0.0,85.4,4.7,0.0,13.5,14.6,15.2,80.7,61.6,38.4,0.0,0.0,61.6,38.4
Christian Laettner,WAS,33,76,34,42,29.1,96.9,3.1,80.1,49.4,0.9,6.3,19.0,14.2,30.7,79.4,20.6,100,0.0,79.6,20.4
Chucky Atkins,DET,28,65,42,23,21.5,48.0,52.0,35.5,18.6,55.8,15.2,8.7,18.6,16.9,40.2,59.8,90.7,9.3,66.1,33.9
Clar. Weatherspoon,NYK,32,79,36,43,25.6,100,0.0,71.4,18.4,0.0,6.1,28.6,14.6,53.0,68.8,31.2,0.0,0.0,68.8,31.2
Clifford Robinson,DET,36,81,50,31,34.9,72.3,27.7,57.5,24.8,26.3,6.0,16.2,17.2,32.7,59.3,40.7,95.4,4.6,67.7,32.3
Corey Benjamin,ATL,25,9,5,4,16.7,69.8,30.2,55.0,5.0,15.0,15.0,30.0,20.0,50.0,54.5,45.5,100,0.0,61.5,38.5
Corey Maggette,LAC,23,64,18,46,31.3,77.1,22.9,52.4,17.9,17.3,22.7,30.3,14.8,34.5,62.3,37.7,85.5,14.5,66.5,33.5
Corie Blount,CHI,34,50,18,32,16.7,100,0.0,86.7,49.3,0.0,8.7,13.3,8.7,37.3,83.1,16.9,0.0,0.0,83.1,16.9
Corliss Williamson,DET,29,82,50,32,25.1,98.7,1.3,75.4,15.0,0.6,7.3,24.0,13.4,60.4,60.2,39.8,100,0.0,60.4,39.6
Courtney Alexander,NOH,26,66,36,30,20.6,88.7,11.3,66.5,38.2,10.9,16.8,22.6,22.2,28.3,74.7,25.3,100,0.0,77.2,22.8
Cuttino Mobley,HOU,27,73,39,34,41.7,70.2,29.8,54.8,21.3,26.3,17.2,18.9,15.8,33.6,36.5,63.5,93.8,6.3,50.3,49.7
Dajuan Wagner,CLE,20,47,8,39,29.5,71.2,28.8,53.4,12.4,26.2,20.5,20.3,20.0,41.0,32.1,67.9,90.9,9.1,46.6,53.4
Dale Davis,POR,34,78,48,30,29.2,100,0.0,81.9,15.9,0.0,6.0,18.1,15.9,66.0,65.4,34.6,0.0,0.0,65.4,34.6
Dalibor Bagaric,CHI,22,10,3,7,7.6,100,0.0,84.2,42.1,0.0,0.0,15.8,26.3,42.1,100,0.0,0.0,0.0,100,0.0
Damon Jones,SAC,26,49,35,14,14.5,42.4,57.6,32.1,16.1,58.9,17.4,8.9,15.6,16.1,41.7,58.3,86.4,13.6,66.3,33.8
Damon Stoudamire,POR,29,59,32,27,22.3,72.5,27.5,54.8,29.8,32.3,10.8,13.0,18.3,24.9,38.4,61.6,88.6,11.4,52.6,47.4
Damone Brown,TOR,24,5,1,4,23.0,94.3,5.7,78.6,35.7,0.0,14.3,21.4,7.1,42.9,72.7,27.3,0.0,0.0,72.7,27.3
Dan Dickau,ATL,24,50,23,27,10.4,64.1,35.9,52.5,24.0,36.1,10.9,11.5,20.8,28.4,20.8,79.2,86.4,13.6,41.4,58.6
Dan Gadzuric,MIL,25,49,21,28,15.5,99.3,0.7,82.8,10.7,0.0,18.3,17.2,17.8,72.2,51.4,48.6,0.0,0.0,51.4,48.6
Dan Langhi,PHX,25,60,30,30,9.0,84.7,15.3,78.7,61.2,14.8,6.0,6.6,21.9,17.5,75.0,25.0,100,0.0,77.8,22.2
Danny Ferry,SAS,36,65,48,17,9.2,51.6,48.4,38.7,26.9,52.9,9.2,8.4,16.8,11.8,69.6,30.4,100,0.0,84.1,15.9
Danny Fortson,GSW,27,17,6,11,13.0,98.1,1.9,67.8,16.9,0.0,1.7,32.2,11.9,50.8,55.0,45.0,0.0,0.0,55.0,45.0
Danny Manning,DET,37,13,8,5,6.8,75.0,25.0,58.8,17.6,26.5,11.8,14.7,5.9,41.2,70.0,30.0,66.7,33.3,69.2,30.8
Darius Miles,CLE,21,67,15,52,29.9,97.8,2.2,85.1,24.6,0.0,25.9,14.9,23.0,60.5,58.6,41.4,0.0,0.0,58.6,41.4
Darrell Armstrong,ORL,35,82,42,40,28.7,63.9,36.1,48.1,26.3,30.4,20.0,21.5,21.8,21.8,43.2,56.8,76.9,23.1,53.2,46.8
Darvin Ham,ATL,29,75,30,45,12.3,98.1,1.9,78.9,16.7,0.0,12.8,21.1,9.4,62.2,63.4,36.6,0.0,0.0,63.4,36.6
David Robinson,SAS,37,64,45,19,26.1,100,0.0,72.2,13.2,0.0,7.5,27.8,15.9,59.0,63.5,36.5,0.0,0.0,63.5,36.5
David Wesley,NOH,32,73,43,30,37.1,69.5,30.5,51.8,33.9,33.0,18.9,15.2,18.8,17.9,73.0,27.0,93.3,6.7,79.1,20.9
DeSagana Diop,CLE,21,80,16,64,11.8,100,0.0,90.8,28.6,0.0,3.4,9.2,8.4,62.2,51.9,48.1,0.0,0.0,51.9,48.1
DeShawn Stevenson,UTA,22,61,33,28,12.5,95.8,4.2,78.9,46.6,4.3,19.7,16.8,29.4,32.3,76.4,23.6,75.0,25.0,76.3,23.7
Dean Oliver,GSW,24,15,5,10,6.3,79.3,20.7,54.5,27.3,13.6,9.1,31.8,18.2,27.3,0.0,100,100,0.0,14.3,85.7
Derek Anderson,POR,28,76,47,29,33.6,60.2,39.8,45.2,18.9,32.9,14.2,21.9,19.5,26.3,54.4,45.6,87.1,12.9,65.1,34.9
Derek Fisher,LAL,28,82,50,32,34.5,72.6,27.4,58.9,41.3,29.5,16.8,11.6,17.1,17.6,63.4,36.6,97.6,2.4,72.0,28.0
Derrick Coleman,PHI,36,64,38,26,27.2,86.5,13.5,66.8,19.3,11.0,6.6,22.3,18.1,47.5,59.7,40.3,100,0.0,63.7,36.3
Desmond Mason,MIL,25,80,37,43,34.6,92.9,7.1,76.0,40.5,5.5,14.1,18.5,17.3,35.6,72.5,27.5,95.2,4.8,73.5,26.5
Devean George,LAL,25,71,45,26,22.7,71.4,28.6,53.3,22.4,29.9,14.0,16.9,16.5,30.9,75.6,24.4,93.9,6.1,80.6,19.4
Devin Brown,DEN,24,10,5,5,9.2,97.1,2.9,80.0,40.0,0.0,30.0,20.0,20.0,40.0,58.3,41.7,0.0,0.0,58.3,41.7
Dikembe Mutombo,NJN,37,24,15,9,21.4,100,0.0,71.0,5.8,0.0,2.2,29.0,7.2,65.2,49.0,51.0,0.0,0.0,49.0,51.0
Dion Glover,ATL,24,76,32,44,24.8,75.6,24.4,60.0,23.3,22.8,20.8,17.2,19.1,36.6,50.2,49.8,85.7,14.3,57.4,42.6
Dirk Nowitzki,DAL,25,80,59,21,39.0,73.8,26.2,53.9,29.5,22.1,12.7,24.0,15.6,24.4,58.7,41.3,90.5,9.5,65.5,34.5
Don Reid,DET,29,1,0,1,10.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donnell Harvey,DEN,22,77,16,61,21.0,98.7,1.3,80.2,14.1,0.5,10.3,19.3,20.1,66.1,60.4,39.6,100,0.0,60.6,39.4
Donny Marshall,NJN,30,3,2,1,2.1,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donyell Marshall,CHI,30,78,28,50,30.5,90.5,9.5,74.5,11.9,9.5,12.8,16.0,18.3,62.6,69.8,30.2,97.0,3.0,72.0,28.0
Doug Christie,SAC,33,80,57,23,33.9,66.8,33.2,51.9,17.9,29.3,18.7,18.9,23.1,34.0,54.6,45.4,89.0,11.0,64.0,36.0
Drew Gooden,ORL,21,70,25,45,26.8,93.8,6.2,77.9,27.2,4.8,9.4,17.3,15.0,50.7,59.5,40.5,100,0.0,61.1,38.9
Earl Boykins,GSW,27,68,34,34,19.4,83.4,16.6,56.7,26.7,14.5,15.5,28.8,15.2,30.0,29.4,70.6,72.4,27.6,35.7,64.3
Earl Watson,MEM,24,79,27,52,17.2,76.7,23.3,64.2,23.6,21.5,18.2,14.3,19.4,40.6,44.6,55.4,90.3,9.7,52.9,47.1
Eddie Griffin,HOU,21,77,41,36,24.4,71.7,28.3,62.3,23.8,28.9,9.6,8.7,14.0,38.6,56.5,43.5,96.9,3.1,66.1,33.9
Eddie House,MIA,25,55,10,45,18.6,73.0,27.0,66.2,48.7,26.3,16.8,7.5,18.0,17.5,69.9,30.1,77.8,22.2,71.5,28.5
Eddie Jones,MIA,31,47,17,30,38.0,65.0,35.0,44.4,22.1,33.8,9.1,21.7,16.7,22.3,35.8,64.2,93.9,6.1,55.3,44.7
Eddie Robinson,CHI,27,64,22,42,21.2,95.6,4.4,83.5,30.2,2.5,33.0,14.0,24.2,53.3,69.7,30.3,66.7,33.3,69.7,30.3
Eddy Curry,CHI,20,81,30,51,19.5,100,0.0,78.9,4.7,0.0,8.0,21.1,12.0,74.2,77.6,22.4,0.0,0.0,77.6,22.4
Eduardo Najera,DAL,26,48,36,12,22.9,99.6,0.4,80.6,13.8,0.0,10.6,19.4,18.8,66.9,76.0,24.0,0.0,0.0,76.0,24.0
Efthimios Rentzias,PHI,27,35,23,12,4.1,86.4,13.6,61.5,23.1,23.1,7.7,15.4,36.5,38.5,68.8,31.3,100,0.0,75.0,25.0
Elden Campbell,SEA,34,56,28,28,15.5,99.7,0.3,68.2,28.0,0.0,1.5,31.8,13.1,40.2,68.4,31.6,0.0,0.0,68.4,31.6
Elton Brand,LAC,24,62,22,40,39.5,99.9,0.1,78.7,14.1,0.0,11.4,21.3,14.3,64.6,59.9,40.1,0.0,0.0,59.9,40.1
Emanual Davis,ATL,34,24,9,15,14.2,67.0,33.0,56.8,34.1,23.9,12.5,19.3,19.3,22.7,48.0,52.0,100,0.0,59.4,40.6
Eric Piatkowski,LAC,32,62,20,42,21.9,54.9,45.1,43.3,14.0,39.9,17.8,16.8,19.3,29.3,62.3,37.7,92.5,7.5,73.8,26.2
Eric Snow,PHI,30,82,48,34,37.9,96.0,4.0,67.2,28.8,2.0,22.2,30.8,21.8,38.3,56.5,43.5,85.7,14.3,57.1,42.9
Eric Williams,BOS,30,82,44,38,28.7,80.9,19.1,58.2,9.4,14.9,7.0,26.9,19.0,48.8,58.1,41.9,94.6,5.4,63.4,36.6
Erick Dampier,GSW,27,82,38,44,24.1,99.6,0.4,77.0,5.6,0.0,5.6,23.0,8.8,71.3,40.5,59.5,0.0,0.0,40.5,59.5
Erick Strickland,IND,29,71,40,31,18.0,57.9,42.1,44.1,17.9,40.6,12.0,15.3,20.1,26.2,49.5,50.5,88.7,11.3,64.4,35.6
Ervin Johnson,MIL,35,69,36,33,17.0,100,0.0,80.3,7.9,0.0,4.6,19.7,8.6,72.4,59.0,41.0,0.0,0.0,59.0,41.0
Etan Thomas,WAS,25,38,21,17,13.5,100,0.0,67.0,4.4,0.0,3.3,33.0,21.4,62.6,45.9,54.1,0.0,0.0,45.9,54.1
Evan Eschmeyer,DAL,28,17,11,6,8.0,100,0.0,82.4,11.8,0.0,11.8,17.6,23.5,70.6,100,0.0,0.0,0.0,100,0.0
Flip Murray,SEA,23,14,6,8,4.5,83.9,16.1,81.5,7.4,0.0,33.3,18.5,0.0,74.1,27.3,72.7,0.0,0.0,27.3,72.7
Frank Williams,NYK,23,21,6,15,8.0,51.5,48.5,21.4,7.1,64.3,0.0,14.3,10.7,14.3,33.3,66.7,83.3,16.7,66.7,33.3
Fred Hoiberg,CHI,30,63,23,40,12.5,83.3,16.7,61.1,33.3,10.4,13.9,28.5,16.0,27.8,81.8,18.2,100,0.0,83.7,16.3
Fred Jones,IND,24,19,12,7,5.9,70.8,29.2,60.9,8.7,26.1,26.1,13.0,8.7,52.2,57.1,42.9,50.0,50.0,55.6,44.4
Gary Payton,MIL,34,80,37,43,40.1,87.6,12.4,74.8,25.1,9.9,16.1,15.3,19.0,49.7,33.2,66.8,85.2,14.8,37.4,62.6
Gary Trent,MIN,28,80,50,30,15.3,99.5,0.5,87.4,19.7,0.0,11.1,12.6,14.5,67.6,60.1,39.9,0.0,0.0,60.1,39.9
George Lynch,NOH,32,81,47,34,18.5,78.0,22.0,65.6,19.3,23.1,11.0,11.3,19.0,46.3,66.4,33.6,85.7,14.3,70.1,29.9
Gerald Wallace,SAC,20,47,35,12,12.2,97.8,2.2,80.9,12.7,1.4,25.0,17.7,26.8,68.2,68.5,31.5,100,0.0,68.9,31.1
Gilbert Arenas,GSW,21,82,38,44,35.0,73.5,26.5,53.4,20.0,21.8,12.9,24.7,14.6,33.4,23.8,76.3,63.3,36.7,32.2,67.8
Glen Rice,HOU,36,62,34,28,24.7,44.4,55.6,34.2,19.1,54.5,8.6,11.3,16.5,15.1,49.5,50.5,96.0,4.0,73.5,26.5
Glenn Robinson,ATL,30,69,26,43,37.6,78.9,21.1,62.5,39.7,18.8,12.7,18.7,14.5,22.8,58.6,41.4,97.8,2.2,65.1,34.9
Gordan Giricek,ORL,26,76,30,46,28.3,69.0,31.0,56.7,20.3,27.3,15.7,16.0,18.3,36.4,56.6,43.4,97.6,2.4,66.6,33.4
Grant Hill,ORL,30,29,14,15,29.0,98.7,1.3,71.3,26.6,0.7,18.1,28.0,18.1,44.7,33.3,66.7,100,0.0,33.8,66.2
Grant Long,BOS,37,41,21,20,11.9,95.7,4.3,75.0,44.4,0.0,11.1,25.0,11.1,30.6,88.9,11.1,0.0,0.0,88.9,11.1
Greg Buckner,PHI,26,75,45,30,20.2,86.2,13.8,75.6,20.9,10.0,10.7,14.4,17.6,54.7,65.9,34.1,93.3,6.7,68.1,31.9
Greg Foster,TOR,34,29,5,24,18.6,96.7,3.3,76.0,46.3,2.5,6.6,21.5,23.1,29.8,69.6,30.4,100,0.0,70.2,29.8
Greg Ostertag,UTA,30,81,47,34,23.8,100,0.0,77.2,7.3,0.0,3.9,22.8,11.9,69.9,61.5,38.5,0.0,0.0,61.5,38.5
