PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Andrea Bargnani,TOR,25,66,19,47,35.7,81.0,19.0,63.4,30.1,16.3,8.3,20.3,11.5,33.2,58.9,41.1,90.9,9.1,63.6,36.4
Andrei Kirilenko,UTA,30,64,33,31,31.2,81.9,18.1,57.9,13.1,14.4,13.1,27.7,15.1,44.8,69.6,30.4,97.2,2.8,73.5,26.5
Andres Nocioni,PHI,31,54,23,31,17.2,57.4,42.6,46.5,11.0,38.5,24.2,15.0,17.4,35.5,64.5,35.5,100,0.0,77.1,22.9
Andrew Bogut,MIL,26,65,28,37,35.3,99.5,0.5,88.4,5.3,0.0,1.9,11.6,12.5,83.1,48.2,51.8,0.0,0.0,48.2,51.8
Andrew Bynum,LAL,23,54,36,18,27.8,100,0.0,77.5,2.0,0.0,5.2,22.5,12.7,75.5,57.4,42.6,0.0,0.0,57.4,42.6
Andris Biedrins,GSW,25,59,26,33,23.7,100,0.0,96.6,3.4,0.0,2.0,3.4,10.2,93.2,67.6,32.4,0.0,0.0,67.6,32.4
Andy Rautins,NYK,24,5,2,3,4.8,42.9,57.1,50.0,50.0,37.5,0.0,12.5,50.0,0.0,100,0.0,100,0.0,100,0.0
Antawn Jamison,CLE,35,56,9,47,32.9,70.0,30.0,56.0,17.4,27.0,9.6,16.9,13.9,38.6,79.2,20.8,97.8,2.2,83.7,16.3
Anthony Carter,NYK,36,33,20,13,14.0,62.3,37.7,60.0,12.7,32.7,21.8,7.3,30.9,47.3,48.5,51.5,83.3,16.7,57.8,42.2
Anthony Morrow,NJN,25,58,17,41,32.0,58.1,41.9,44.2,26.4,43.2,14.7,12.6,14.3,17.8,50.9,49.1,94.5,5.5,68.1,31.9
Anthony Parker,CLE,36,72,18,54,29.0,58.9,41.1,44.7,31.7,43.0,11.2,12.3,13.0,13.0,56.0,44.0,87.2,12.8,68.2,31.8
Anthony Randolph,MIN,21,40,11,29,14.7,98.5,1.5,80.0,24.3,1.0,12.8,19.0,14.8,55.7,59.8,40.2,100,0.0,60.2,39.8
Anthony Tolliver,MIN,26,65,12,53,21.0,63.3,36.7,43.3,12.4,32.5,7.6,24.2,17.1,30.9,66.0,34.0,100,0.0,77.3,22.7
Antoine Wright,SAC,27,7,2,5,4.5,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
Antonio Daniels,PHI,36,4,1,3,8.8,60.0,40.0,66.7,0.0,0.0,33.3,33.3,0.0,66.7,0.0,100,0.0,0.0,0.0,100
Antonio McDyess,SAS,36,73,54,19,19.0,99.7,0.3,86.7,52.8,0.0,5.4,13.3,7.2,33.8,88.8,11.2,0.0,0.0,88.8,11.2
Armon Johnson,POR,22,38,20,18,7.3,88.1,11.9,74.5,18.2,13.6,15.5,11.8,19.1,56.4,12.2,87.8,80.0,20.0,19.6,80.4
Arron Afflalo,DEN,25,69,40,29,33.7,60.4,39.6,47.8,13.4,36.3,18.7,15.9,16.6,34.4,56.5,43.5,100,0.0,71.2,28.8
Austin Daye,DET,23,72,26,46,20.1,63.5,36.5,46.2,21.2,38.5,12.3,15.3,15.3,25.0,56.5,43.5,97.1,2.9,71.0,29.0
Avery Bradley,BOS,20,31,21,10,5.2,92.5,7.5,88.5,30.8,0.0,23.1,11.5,30.8,57.7,39.1,60.9,0.0,0.0,39.1,60.9
Baron Davis,CLE,32,58,24,34,28.4,65.5,34.5,54.7,13.9,32.0,13.4,13.3,17.9,40.8,14.9,85.1,59.3,40.7,27.3,72.7
Ben Gordon,DET,28,82,30,52,26.0,65.5,34.5,50.4,30.6,34.9,12.8,14.8,15.7,19.8,48.7,51.3,69.2,30.8,55.2,44.8
Ben Uzoh,NJN,23,42,6,36,10.4,94.4,5.6,73.4,10.1,5.7,20.3,20.9,22.2,63.3,34.5,65.5,100,0.0,37.7,62.3
Ben Wallace,DET,36,54,20,34,22.9,98.7,1.3,85.7,3.9,1.9,5.2,12.3,9.1,81.8,50.0,50.0,100,0.0,50.7,49.3
Beno Udrih,SAC,28,79,24,55,34.6,77.9,22.1,63.9,29.3,18.0,14.6,18.1,17.8,34.6,40.9,59.1,90.8,9.2,48.8,51.2
Blake Griffin,LAC,22,82,32,50,37.9,98.3,1.7,74.7,13.6,1.1,15.3,24.2,17.4,61.1,66.6,33.4,100,0.0,67.0,33.0
Bobby Simmons,SAS,31,2,2,0,7.8,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boris Diaw,CHA,29,82,34,48,33.9,70.8,29.2,65.6,15.2,25.3,7.5,9.1,13.2,50.4,55.4,44.6,96.2,3.8,63.8,36.2
Brad Miller,HOU,35,60,32,28,16.9,63.9,36.1,48.2,21.5,31.4,2.9,20.4,14.1,26.7,69.6,30.4,100,0.0,78.8,21.2
Brandan Wright,NJN,23,37,14,23,10.2,100,0.0,85.1,9.9,0.0,16.3,14.9,18.4,75.2,71.7,28.3,0.0,0.0,71.7,28.3
Brandon Bass,ORL,26,76,49,27,26.1,99.7,0.3,77.8,35.8,0.0,6.3,22.2,14.3,41.9,65.7,34.3,0.0,0.0,65.7,34.3
Brandon Jennings,MIL,21,63,27,36,34.4,67.3,32.7,51.6,16.7,28.9,16.4,19.5,20.0,34.9,24.0,76.0,73.5,26.5,37.4,62.6
Brandon Roy,POR,26,47,25,22,27.9,78.2,21.8,59.7,27.6,19.9,7.9,20.4,20.2,32.1,29.8,70.2,78.9,21.1,38.8,61.2
Brandon Rush,IND,25,67,27,40,26.2,56.7,43.3,40.9,16.5,46.0,11.0,13.2,14.0,24.4,49.2,50.8,94.6,5.4,68.7,31.3
Brendan Haywood,DAL,31,72,50,22,18.5,99.6,0.4,80.0,3.1,0.0,11.3,20.0,14.7,76.9,68.8,31.3,0.0,0.0,68.8,31.3
Brian Cardinal,DAL,34,56,37,19,11.0,13.0,87.0,1.4,0.0,86.9,8.3,11.7,5.5,1.4,100,0.0,100,0.0,100,0.0
Brian Cook,LAC,30,40,8,32,11.2,53.5,46.5,39.4,15.5,52.8,5.7,7.8,18.7,23.8,60.5,39.5,94.1,5.9,76.4,23.6
Brian Scalabrine,CHI,33,18,12,6,4.9,73.7,26.3,100,80.0,0.0,10.0,0.0,10.0,20.0,80.0,20.0,0.0,0.0,80.0,20.0
Brian Skinner,MIL,35,2,2,0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,NJN,23,82,24,58,35.2,99.9,0.1,77.0,19.7,0.0,6.8,23.0,11.2,57.3,63.7,36.3,0.0,0.0,63.7,36.3
Byron Mullens,OKC,22,13,8,5,6.5,100,0.0,72.0,16.0,0.0,8.0,28.0,20.0,56.0,77.8,22.2,0.0,0.0,77.8,22.2
C.J. Watson,CHI,27,82,62,20,13.3,71.6,28.4,50.4,31.1,32.6,13.8,17.0,15.6,19.3,25.5,74.5,84.1,15.9,43.2,56.8
CJ Miles,UTA,24,78,36,42,25.2,62.3,37.7,51.4,14.2,32.7,16.9,15.9,21.2,37.2,52.5,47.5,90.8,9.2,63.9,36.1
Carl Landry,NOH,27,76,25,51,26.4,99.4,0.6,76.4,24.8,0.0,7.9,23.6,14.1,51.6,52.5,47.5,0.0,0.0,52.5,47.5
Carlos Arroyo,BOS,31,64,43,21,18.5,74.7,25.3,57.4,48.4,30.0,6.1,12.6,14.2,9.0,62.9,37.1,93.5,6.5,70.8,29.2
Carlos Boozer,CHI,29,59,47,12,31.9,100,0.0,83.4,21.3,0.0,6.9,16.6,12.1,62.1,64.7,35.3,0.0,0.0,64.7,35.3
Carlos Delfino,MIL,28,49,21,28,32.5,44.6,55.4,33.6,15.9,55.8,11.2,10.6,19.1,17.7,50.5,49.5,96.2,3.8,74.5,25.5
Carmelo Anthony,NYK,27,77,43,34,35.7,83.3,16.7,59.8,25.2,14.5,9.8,25.7,11.9,34.6,41.8,58.2,84.2,15.8,47.7,52.3
Caron Butler,DAL,31,29,21,8,29.9,82.8,17.2,65.1,41.3,19.3,19.3,15.6,19.7,23.9,66.2,33.8,92.9,7.1,70.6,29.4
Cartier Martin,WAS,26,52,19,33,10.4,45.6,54.4,30.6,15.3,56.0,13.4,13.4,12.9,15.3,71.9,28.1,100,0.0,87.3,12.7
Channing Frye,PHX,28,77,39,38,33.0,47.0,53.0,38.3,20.9,52.6,6.3,9.1,17.6,17.4,67.9,32.1,98.8,1.2,82.7,17.3
Charlie Bell,GSW,32,19,7,12,9.0,51.2,48.8,37.5,25.0,56.3,21.9,6.3,25.0,12.5,83.3,16.7,100,0.0,91.7,8.3
Charlie Villanueva,DET,26,76,27,49,21.9,54.4,45.6,44.8,16.0,44.6,8.5,10.6,19.5,28.8,61.7,38.3,98.4,1.6,76.4,23.6
Chase Budinger,HOU,23,78,41,37,22.3,58.2,41.8,49.7,12.8,34.9,14.1,15.4,17.3,36.9,74.2,25.8,98.9,1.1,82.1,17.9
Chauncey Billups,NYK,34,72,38,34,32.1,54.3,45.7,32.0,15.6,36.3,13.5,31.8,13.5,16.4,21.2,78.8,50.7,49.3,33.9,66.1
Chris Andersen,DEN,32,45,29,16,16.3,99.3,0.7,65.6,5.6,0.0,6.8,34.4,20.0,60.0,73.2,26.8,0.0,0.0,73.2,26.8
Chris Bosh,MIA,27,77,55,22,36.3,97.6,2.4,72.0,31.7,1.3,4.7,26.7,12.9,40.3,60.0,40.0,83.3,16.7,60.3,39.7
Chris Douglas-Roberts,MIL,24,44,19,25,20.1,83.2,16.8,63.2,21.1,13.9,19.5,22.9,22.3,42.1,50.0,50.0,100,0.0,56.4,43.6
Chris Duhon,ORL,28,51,36,15,15.2,59.7,40.3,57.6,9.6,31.2,8.8,11.2,16.8,48.0,19.4,80.6,76.9,23.1,34.7,65.3
Chris Johnson,POR,25,14,10,4,9.9,100,0.0,54.5,0.0,0.0,18.2,45.5,21.2,54.5,66.7,33.3,0.0,0.0,66.7,33.3
Chris Kaman,LAC,29,32,11,21,26.2,100,0.0,89.2,42.8,0.0,6.8,10.8,14.1,46.3,70.6,29.4,0.0,0.0,70.6,29.4
Chris Paul,NOH,26,80,45,35,36.0,80.3,19.7,56.6,26.8,16.8,14.0,26.6,18.7,29.8,12.0,88.0,47.9,52.1,17.9,82.1
Chris Quinn,SAS,27,41,33,8,7.1,59.3,40.7,54.3,22.2,40.7,1.2,4.9,12.3,32.1,50.0,50.0,81.8,18.2,60.6,39.4
Chris Wilcox,DET,28,57,22,35,17.5,99.7,0.3,88.2,9.0,0.0,12.0,11.8,14.4,79.2,68.4,31.6,0.0,0.0,68.4,31.6
Christian Eyenga,CLE,22,44,10,34,21.5,70.3,29.7,69.3,23.8,24.8,22.4,5.9,23.1,45.5,63.8,36.2,92.0,8.0,69.2,30.8
Chuck Hayes,HOU,28,74,41,33,28.1,99.6,0.4,83.8,2.1,0.0,7.4,16.2,13.2,81.8,60.7,39.3,0.0,0.0,60.7,39.3
Cole Aldrich,OKC,22,18,11,7,7.9,100,0.0,88.9,0.0,0.0,0.0,11.1,0.0,88.9,37.5,62.5,0.0,0.0,37.5,62.5
Corey Brewer,DAL,25,69,22,47,21.9,77.0,23.0,59.1,15.2,16.3,26.6,24.6,24.5,43.8,63.2,36.8,100,0.0,68.9,31.1
Corey Maggette,MIL,31,67,25,42,20.9,86.0,14.0,55.9,27.6,10.4,17.9,33.7,16.3,28.3,60.4,39.6,96.4,3.6,64.4,35.6
Courtney Lee,HOU,25,81,43,38,21.3,69.8,30.2,54.2,20.5,31.7,21.0,14.1,20.5,33.6,52.2,47.8,97.2,2.8,64.8,35.2
Craig Brackins,PHI,23,3,0,3,10.9,68.8,31.3,100,75.0,0.0,0.0,0.0,25.0,25.0,75.0,25.0,0.0,0.0,75.0,25.0
Craig Smith,LAC,27,48,17,31,12.2,97.3,2.7,80.6,11.6,0.0,7.0,19.4,15.9,69.0,60.6,39.4,0.0,0.0,60.6,39.4
D.J. Augustin,CHA,23,82,34,48,33.6,65.2,34.8,48.9,15.8,28.3,17.2,22.8,17.7,33.1,23.6,76.4,67.6,32.4,35.8,64.2
DJ Mbenga,NOH,30,41,20,21,8.0,100,0.0,78.0,3.4,0.0,18.6,22.0,11.9,74.6,56.5,43.5,0.0,0.0,56.5,43.5
DJ White,CHA,24,47,23,24,14.6,99.1,0.9,82.8,33.6,0.0,10.1,17.2,15.7,49.3,67.6,32.4,0.0,0.0,67.6,32.4
DaJuan Summers,DET,23,22,5,17,9.0,69.6,30.4,51.4,29.7,36.5,8.1,12.2,17.6,21.6,78.9,21.1,100,0.0,85.7,14.3
Daequan Cook,OKC,24,43,30,13,13.9,14.9,85.1,11.7,9.2,81.6,12.1,6.7,11.3,2.5,64.3,35.7,96.9,3.1,91.1,8.9
Dahntay Jones,IND,30,45,22,23,13.1,81.8,18.2,60.8,26.1,14.8,15.5,24.4,15.5,34.6,29.1,70.9,92.9,7.1,38.0,62.0
Damien Wilkins,ATL,31,52,25,27,13.0,92.7,7.3,74.4,23.3,3.3,28.3,22.2,18.3,51.1,64.2,35.8,100,0.0,65.2,34.8
Damion James,NJN,23,25,7,18,16.1,97.1,2.9,83.6,36.4,0.0,14.5,16.4,12.7,47.3,73.9,26.1,0.0,0.0,73.9,26.1
Dan Gadzuric,NJN,33,42,13,29,11.0,99.2,0.8,91.5,11.9,0.0,11.0,8.5,28.8,79.7,61.1,38.9,0.0,0.0,61.1,38.9
Daniel Gibson,CLE,25,67,18,49,27.8,55.6,44.4,37.4,17.7,45.4,12.4,17.2,14.4,19.7,30.1,69.9,82.2,17.8,53.4,46.6
Danilo Gallinari,DEN,22,62,34,28,33.9,54.2,45.8,33.4,8.5,31.9,17.0,34.7,16.1,24.9,53.7,46.3,94.2,5.8,69.4,30.6
Danny Granger,IND,28,79,36,43,35.0,67.7,32.3,46.6,17.3,29.0,15.7,24.4,15.4,29.3,36.2,63.8,87.3,12.7,51.2,48.8
Danny Green,SAS,24,8,5,3,11.4,45.7,54.3,48.8,19.5,51.2,14.6,0.0,29.3,29.3,40.0,60.0,85.7,14.3,58.8,41.2
Dante Cunningham,CHA,24,78,39,39,21.0,97.2,2.8,90.0,51.5,0.6,12.9,9.3,19.9,38.6,84.3,15.7,100,0.0,84.4,15.6
Darius Songaila,PHI,33,10,4,6,7.1,100,0.0,87.5,50.0,0.0,12.5,12.5,0.0,37.5,71.4,28.6,0.0,0.0,71.4,28.6
Darko Milicic,MIN,26,69,15,54,24.4,100,0.0,89.4,5.9,0.0,4.5,10.6,13.2,83.5,50.9,49.1,0.0,0.0,50.9,49.1
Darnell Jackson,SAC,25,59,18,41,8.2,93.0,7.0,79.1,24.6,4.8,19.8,16.0,23.0,54.5,74.3,25.7,33.3,66.7,72.7,27.3
Darrell Arthur,MEM,23,80,45,35,20.1,99.0,1.0,85.0,35.4,0.0,12.5,15.0,16.5,49.7,74.2,25.8,0.0,0.0,74.2,25.8
Darren Collison,IND,23,79,36,43,29.9,85.7,14.3,68.7,24.8,11.8,26.2,19.4,18.6,43.9,23.2,76.8,68.3,31.7,27.9,72.1
David Andersen,NOH,31,40,17,23,9.3,81.0,19.0,71.6,55.2,17.9,6.0,10.4,14.9,16.4,75.0,25.0,100,0.0,78.6,21.4
David Lee,GSW,28,73,35,38,36.1,99.7,0.3,82.3,29.6,0.2,11.4,17.5,15.4,52.7,67.5,32.5,100,0.0,67.5,32.5
David West,NOH,30,70,40,30,35.0,99.1,0.9,79.6,33.7,0.5,3.5,20.0,14.8,45.8,59.9,40.1,100,0.0,60.0,40.0
DeAndre Jordan,LAC,22,80,31,49,25.6,99.7,0.3,82.7,0.0,0.0,10.4,17.3,9.4,82.7,66.7,33.3,0.0,0.0,66.7,33.3
DeJuan Blair,SAS,22,81,60,21,21.4,99.7,0.3,86.6,4.2,0.0,13.2,13.4,13.9,82.5,69.2,30.8,0.0,0.0,69.2,30.8
DeMar DeRozan,TOR,21,82,22,60,34.8,95.5,4.5,75.7,31.6,1.1,19.3,23.2,17.2,44.1,59.4,40.6,60.0,40.0,59.4,40.6
DeMarcus Cousins,SAC,20,81,23,58,28.5,98.2,1.8,75.1,22.0,0.8,4.7,24.1,13.7,53.0,37.5,62.5,66.7,33.3,37.7,62.3
DeMarre Carroll,HOU,24,12,7,5,4.2,100,0.0,80.0,0.0,0.0,20.0,20.0,20.0,80.0,75.0,25.0,0.0,0.0,75.0,25.0
DeSagana Diop,CHA,29,16,6,10,11.3,100,0.0,80.0,30.0,0.0,0.0,20.0,20.0,50.0,100,0.0,0.0,0.0,100,0.0
DeShawn Stevenson,DAL,30,72,49,23,16.1,24.5,75.5,17.8,9.4,73.6,16.4,8.6,17.2,8.4,32.4,67.6,98.9,1.1,81.3,18.8
Delonte West,BOS,27,24,13,11,18.9,72.5,27.5,63.7,32.6,26.7,8.9,9.6,13.3,31.1,16.3,83.7,75.0,25.0,29.1,70.9
Derek Fisher,LAL,36,82,57,25,28.0,69.9,30.1,51.3,32.6,33.9,13.4,14.9,15.9,18.6,60.8,39.2,87.3,12.7,68.9,31.1
Deron Williams,NJN,27,65,33,32,37.9,67.5,32.5,49.4,16.2,24.1,20.6,26.6,15.9,33.2,33.1,66.9,58.1,41.9,39.3,60.7
Derrick Brown,NYK,23,49,22,27,11.7,92.4,7.6,74.6,0.0,8.1,24.3,17.3,26.5,74.6,60.9,39.1,100,0.0,63.5,36.5
Derrick Caracter,LAL,23,41,29,12,5.2,100,0.0,79.0,14.8,0.0,2.5,21.0,4.9,64.2,53.1,46.9,0.0,0.0,53.1,46.9
Derrick Favors,UTA,19,78,25,53,19.7,100,0.0,80.7,7.9,0.0,9.2,19.3,12.9,72.8,61.9,38.1,0.0,0.0,61.9,38.1
Derrick Rose,CHI,22,81,62,19,37.4,75.9,24.1,57.6,17.8,19.0,17.0,23.5,15.8,39.8,20.4,79.6,59.4,40.6,27.4,72.6
Devin Ebanks,LAL,21,20,15,5,5.9,90.2,9.8,61.3,9.7,9.7,37.1,29.0,25.8,51.6,68.4,31.6,50.0,50.0,66.7,33.3
Devin Harris,UTA,28,71,24,47,31.7,77.9,22.1,52.8,14.3,16.1,21.2,31.0,14.3,38.6,18.2,81.8,77.6,22.4,28.3,71.7
Dexter Pittman,MIA,23,2,2,0,5.6,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Dirk Nowitzki,DAL,33,73,55,18,34.3,85.8,14.2,64.7,42.0,11.8,8.4,23.5,13.1,22.7,59.0,41.0,97.0,3.0,63.1,36.9
Dominic McGuire,CHA,25,52,18,34,14.6,98.9,1.1,82.8,25.3,0.0,20.1,17.2,18.4,57.5,51.4,48.6,0.0,0.0,51.4,48.6
Dominique Jones,DAL,22,18,10,8,7.5,91.1,8.9,66.7,19.0,0.0,31.0,33.3,19.0,47.6,35.7,64.3,0.0,0.0,35.7,64.3
Donte Greene,SAC,23,69,21,48,16.3,60.1,39.9,55.5,13.5,33.8,19.3,10.8,16.8,42.0,63.1,36.9,95.6,4.4,72.4,27.6
Dorell Wright,GSW,25,82,36,46,38.4,55.0,45.0,43.3,11.9,43.3,22.9,13.4,22.2,31.4,52.6,47.4,97.4,2.6,70.5,29.5
Drew Gooden,MIL,29,35,14,21,24.6,94.5,5.5,77.3,39.4,2.3,4.8,20.5,12.4,37.9,64.1,35.9,100,0.0,64.7,35.3
Dwight Howard,ORL,25,78,51,27,37.6,99.3,0.7,69.4,6.1,0.0,6.1,30.6,13.3,63.3,53.2,46.8,0.0,0.0,53.2,46.8
Dwyane Wade,MIA,29,76,54,22,37.1,85.1,14.9,64.8,15.7,9.7,21.4,25.5,17.4,49.1,37.0,63.0,33.3,66.7,36.7,63.3
Earl Barron,POR,29,21,10,11,14.5,100,0.0,81.0,35.4,0.0,5.1,19.0,24.1,45.6,68.8,31.3,0.0,0.0,68.8,31.3
Earl Boykins,MIL,35,57,23,34,15.1,79.8,20.2,63.2,35.3,19.9,13.5,16.9,18.9,27.9,17.8,82.2,85.2,14.8,29.5,70.5
Earl Clark,ORL,23,42,28,14,11.0,96.8,3.2,83.4,30.7,0.0,8.6,16.6,14.1,52.8,61.8,38.2,0.0,0.0,61.8,38.2
Earl Watson,UTA,32,80,37,43,19.6,65.1,34.9,52.5,18.1,31.5,26.8,16.0,14.0,34.4,37.8,62.2,86.1,13.9,51.6,48.4
Ed Davis,TOR,22,65,16,49,24.6,100,0.0,85.8,10.8,0.0,14.4,14.2,15.4,75.0,64.2,35.8,0.0,0.0,64.2,35.8
Eddie House,MIA,33,56,39,17,17.5,45.5,54.5,33.1,26.5,56.4,12.2,10.5,21.0,6.6,81.7,18.3,89.7,10.3,85.9,14.1
Eduardo Najera,CHA,34,31,14,17,12.0,52.8,47.2,43.5,14.5,47.8,0.0,8.7,27.5,29.0,60.0,40.0,100,0.0,76.9,23.1
Ekpe Udoh,GSW,24,58,28,30,17.8,100,0.0,82.2,17.8,0.0,4.2,17.8,19.9,64.4,51.5,48.5,0.0,0.0,51.5,48.5
Elton Brand,PHI,32,81,41,40,34.7,99.9,0.1,82.5,37.0,0.0,10.5,17.5,14.4,45.5,66.3,33.7,0.0,0.0,66.3,33.7
Emeka Okafor,NOH,28,72,43,29,31.8,99.8,0.2,80.5,3.0,0.0,5.0,19.5,15.7,77.6,69.7,30.3,0.0,0.0,69.7,30.3
Eric Bledsoe,LAC,21,81,32,49,22.7,76.1,23.9,64.1,14.7,17.7,21.9,18.2,19.2,49.4,25.3,74.7,87.5,12.5,35.0,65.0
Eric Gordon,LAC,22,56,25,31,37.7,69.3,30.7,51.5,12.2,25.5,15.3,23.0,17.9,39.3,45.5,54.5,85.8,14.2,55.5,44.5
Eric Maynor,OKC,24,82,55,27,14.6,71.2,28.8,55.7,16.1,31.9,14.1,12.4,14.1,39.7,11.3,88.7,94.6,5.4,34.3,65.7
Erick Dampier,MIA,35,51,36,15,16.0,98.9,1.1,81.3,1.6,0.0,5.5,18.8,13.3,79.7,71.2,28.8,0.0,0.0,71.2,28.8
Ersan Ilyasova,MIL,24,60,25,35,25.1,76.1,23.9,64.8,32.9,18.9,6.8,16.3,22.1,31.9,70.3,29.7,100,0.0,75.1,24.9
Etan Thomas,ATL,33,13,6,7,6.3,100,0.0,62.5,6.3,0.0,3.1,37.5,0.0,56.3,50.0,50.0,0.0,0.0,50.0,50.0
Evan Turner,PHI,22,78,40,38,23.0,91.7,8.3,74.7,35.0,7.4,14.7,17.9,19.1,39.6,49.8,50.2,71.4,28.6,51.1,48.9
Fabricio Oberto,POR,36,5,4,1,8.9,100,0.0,85.7,0.0,0.0,0.0,14.3,0.0,85.7,66.7,33.3,0.0,0.0,66.7,33.3
Francisco Elson,UTA,35,62,34,28,9.8,100,0.0,80.6,44.8,0.0,9.7,19.4,19.4,35.8,70.4,29.6,0.0,0.0,70.4,29.6
Francisco Garcia,SAC,29,58,18,40,23.9,52.8,47.2,45.0,19.6,43.4,19.8,11.6,19.5,25.4,73.8,26.2,95.1,4.9,82.1,17.9
Gani Lawal,PHX,22,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garret Siler,PHX,24,21,10,11,4.8,100,0.0,75.6,0.0,0.0,8.9,24.4,13.3,75.6,52.9,47.1,0.0,0.0,52.9,47.1
Garrett Temple,CHA,25,24,12,12,9.6,45.6,54.4,35.1,10.5,52.6,7.0,12.3,14.0,24.6,20.0,80.0,90.0,10.0,55.0,45.0
Gary Forbes,DEN,26,63,39,24,12.6,78.8,21.2,64.4,6.7,17.5,25.5,18.1,20.9,57.7,56.2,43.8,100,0.0,62.9,37.1
Gary Neal,SAS,26,80,59,21,21.1,51.3,48.7,39.8,22.0,49.4,11.9,10.7,16.1,17.9,53.2,46.8,81.4,18.6,66.0,34.0
George Hill,SAS,25,76,56,20,28.3,67.8,32.2,47.5,16.7,26.1,18.4,26.4,17.6,30.8,40.5,59.5,81.8,18.2,51.6,48.4
Gerald Henderson,CHA,23,68,29,39,24.4,93.7,6.3,77.2,39.2,3.2,16.1,19.6,16.7,38.0,67.1,32.9,85.7,14.3,67.6,32.4
