PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Avery Johnson,DAL,37,68,27,41,19.9,98.8,1.2,77.4,22.4,0.0,15.1,22.6,14.0,55.0,32.4,67.6,0.0,0.0,32.4,67.6
Baron Davis,CHH,23,82,44,38,40.5,64.4,35.6,52.4,15.8,34.4,22.0,13.2,21.0,36.7,22.9,77.1,67.1,32.9,36.3,63.7
Ben Wallace,DET,27,80,49,31,36.5,99.4,0.6,83.7,7.2,0.0,6.6,16.3,16.6,76.5,59.2,40.8,0.0,0.0,59.2,40.8
Bimbo Coles,CLE,34,47,15,32,14.8,86.3,13.7,69.8,44.3,8.1,7.4,22.1,12.8,25.5,63.5,36.5,100,0.0,66.1,33.9
Bo Outlaw,PHX,31,83,37,46,23.2,99.3,0.7,87.8,1.1,0.8,19.9,11.4,19.9,86.7,80.0,20.0,100,0.0,80.1,19.9
Bob Sura,GSW,29,78,20,58,22.9,77.5,22.5,53.5,4.4,16.2,18.4,30.3,23.9,49.1,34.6,65.4,73.8,26.2,41.2,58.8
Bobby Jackson,SAC,29,81,61,20,21.6,71.0,29.0,56.9,16.3,26.5,25.1,16.6,19.3,40.6,47.8,52.2,75.9,24.1,54.5,45.5
Bobby Simmons,WAS,22,30,12,18,11.3,85.3,14.7,69.6,23.2,10.7,9.8,19.6,11.6,46.4,46.2,53.8,50.0,50.0,46.5,53.5
Bonzi Wells,POR,25,74,44,30,31.8,83.4,16.6,67.1,27.6,15.8,15.0,17.1,19.3,39.5,60.6,39.4,89.4,10.6,64.5,35.5
Brad Miller,IND,26,76,28,48,29.8,99.0,1.0,70.3,19.0,0.9,10.4,28.8,15.4,51.4,61.7,38.3,100,0.0,62.0,38.0
Brandon Armstrong,NJN,22,35,24,11,5.6,80.0,20.0,68.8,50.0,23.4,6.3,7.8,15.6,18.8,68.2,31.8,80.0,20.0,70.4,29.6
Brendan Haywood,WAS,22,62,32,30,20.4,100,0.0,69.2,6.3,0.0,5.4,30.8,13.0,62.9,54.1,45.9,0.0,0.0,54.1,45.9
Brent Barry,SEA,30,81,44,37,37.5,51.0,49.0,40.7,13.1,42.3,16.4,17.0,18.0,27.7,56.5,43.5,93.9,6.1,71.8,28.2
Brent Price,SAC,33,20,15,5,4.4,44.4,55.6,32.3,12.9,38.7,16.1,29.0,3.2,19.4,20.0,80.0,75.0,25.0,44.4,55.6
Brevin Knight,MEM,26,53,15,38,21.7,97.6,2.4,74.9,46.9,1.6,19.9,23.5,17.5,28.0,36.7,63.3,100,0.0,37.6,62.4
Brian Cardinal,DET,25,8,3,5,5.3,46.2,53.8,35.3,35.3,52.9,0.0,11.8,17.6,0.0,66.7,33.3,100,0.0,83.3,16.7
Brian Grant,MIA,30,72,35,37,31.3,99.7,0.3,85.0,44.9,0.0,5.6,15.0,14.3,40.1,76.2,23.8,0.0,0.0,76.2,23.8
Brian Scalabrine,NJN,24,28,19,9,10.4,85.1,14.9,66.7,26.7,15.0,23.3,18.3,25.0,40.0,55.0,45.0,100,0.0,60.9,39.1
Brian Shaw,LAL,36,58,40,18,10.8,49.1,50.9,37.9,13.0,51.5,8.3,10.7,21.3,24.9,56.3,43.8,89.7,10.3,72.1,27.9
Brian Skinner,CLE,26,65,21,44,17.0,100,0.0,78.6,9.8,0.0,5.4,21.4,8.5,68.8,70.5,29.5,0.0,0.0,70.5,29.5
Bruce Bowen,SAS,31,59,47,12,28.8,62.8,37.2,48.1,16.0,40.8,11.9,11.2,16.0,32.0,68.7,31.3,98.2,1.8,79.4,20.6
Bruno Sundov,IND,22,22,11,11,3.9,97.5,2.5,100,50.0,0.0,12.5,0.0,12.5,50.0,81.3,18.8,0.0,0.0,81.3,18.8
Bryant Stith,CLE,31,50,15,35,13.3,63.8,36.2,44.2,12.5,34.6,11.1,21.2,9.1,31.7,56.5,43.5,100,0.0,71.4,28.6
Bryce Drew,CHH,27,61,29,32,12.7,59.9,40.1,44.8,25.7,44.3,16.7,11.0,16.7,19.0,53.2,46.8,83.9,16.1,65.4,34.6
Bryon Russell,UTA,31,66,36,30,30.3,61.3,38.7,45.6,21.7,36.3,11.3,18.1,22.8,23.9,77.9,22.1,93.5,6.5,83.3,16.7
Cal Bowdler,ATL,25,52,17,35,11.2,97.1,2.9,74.1,45.7,1.9,14.2,24.1,11.7,28.4,81.7,18.3,100,0.0,82.0,18.0
Calbert Cheaney,DEN,30,68,20,48,24.1,99.1,0.9,90.7,40.9,0.0,17.6,9.3,19.2,49.8,64.7,35.3,0.0,0.0,64.7,35.3
Calvin Booth,SEA,26,15,6,9,18.5,100,0.0,75.3,45.2,0.0,2.2,24.7,8.6,30.1,77.1,22.9,0.0,0.0,77.1,22.9
Carlos Arroyo,DEN,22,37,17,20,10.0,98.2,1.8,88.3,52.3,0.0,21.6,11.7,12.6,36.0,51.0,49.0,0.0,0.0,51.0,49.0
Carlos Rogers,IND,31,22,9,13,7.7,86.0,14.0,78.0,3.4,5.1,30.5,16.9,27.1,74.6,60.9,39.1,100,0.0,62.5,37.5
Cedric Henderson,GSW,27,12,4,8,5.8,87.1,12.9,72.2,11.1,16.7,47.2,11.1,50.0,61.1,69.2,30.8,50.0,50.0,66.7,33.3
Charles Oakley,CHI,38,57,11,46,24.3,97.7,2.3,88.9,78.7,1.4,1.9,9.7,12.5,10.2,89.6,10.4,0.0,100,88.7,11.3
Charles Smith,SAS,26,60,45,15,19.1,69.4,30.6,66.7,10.0,23.8,15.9,9.5,17.7,56.7,46.3,53.7,94.3,5.7,55.5,44.5
Charlie Bell,DAL,23,7,4,3,6.0,45.5,54.5,75.0,50.0,0.0,0.0,25.0,0.0,25.0,33.3,66.7,0.0,0.0,33.3,66.7
Charlie Ward,NYK,31,63,19,44,16.8,45.9,54.1,36.8,12.9,48.8,9.8,14.4,15.3,23.9,23.3,76.7,81.1,18.9,50.4,49.6
Chauncey Billups,MIN,25,82,50,32,28.7,61.7,38.3,43.6,23.0,36.2,21.9,20.2,15.8,20.6,39.7,60.3,62.1,37.9,47.7,52.3
Cherokee Parks,SAS,29,42,30,12,5.5,100,0.0,95.2,28.6,0.0,3.2,4.8,15.9,66.7,70.0,30.0,0.0,0.0,70.0,30.0
Chris Andersen,DEN,23,24,9,15,10.9,94.6,5.4,69.4,2.8,0.0,18.1,30.6,16.7,66.7,60.0,40.0,0.0,0.0,60.0,40.0
Chris Childs,TOR,34,69,34,35,22.9,59.5,40.5,44.9,18.9,34.7,19.6,20.4,18.2,26.0,48.4,51.6,90.9,9.1,62.9,37.1
Chris Crawford,ATL,27,7,1,6,18.7,97.8,2.2,79.2,22.6,0.0,11.3,20.8,20.8,56.6,61.9,38.1,0.0,0.0,61.9,38.1
Chris Dudley,POR,37,43,27,16,7.6,96.0,4.0,83.3,0.0,0.0,8.3,16.7,12.5,83.3,65.0,35.0,0.0,0.0,65.0,35.0
Chris Gatling,MIA,34,54,19,35,15.0,97.3,2.7,75.4,24.3,0.9,5.2,23.8,17.4,51.0,61.5,38.5,100,0.0,61.8,38.2
Chris Mihm,CLE,22,74,26,48,22.4,98.7,1.3,76.6,25.3,1.6,5.3,21.8,10.0,51.3,67.9,32.1,66.7,33.3,67.9,32.1
Chris Mills,GSW,32,66,18,48,18.7,70.3,29.7,53.2,26.2,29.4,5.7,17.4,16.0,27.0,71.5,28.5,93.8,6.3,77.5,22.5
Chris Webber,SAC,29,54,42,12,38.4,98.2,1.8,79.7,35.4,1.1,12.3,19.1,16.8,44.3,59.4,40.6,100,0.0,59.8,40.2
Chris Whitney,WAS,30,82,37,45,26.5,50.8,49.2,34.3,28.1,47.2,5.5,18.5,15.4,6.2,67.8,32.2,79.4,20.6,73.4,26.6
Christian Laettner,WAS,32,57,21,36,25.3,97.2,2.8,82.2,47.0,1.5,5.9,16.3,12.6,35.1,69.9,30.1,100,0.0,70.2,29.8
Chucky Atkins,DET,27,79,49,30,28.9,57.5,42.5,48.1,23.0,43.3,16.4,8.7,20.8,25.1,33.5,66.5,94.9,5.1,56.5,43.5
Chucky Brown,SAC,34,18,14,4,5.1,100,0.0,95.2,76.2,0.0,0.0,4.8,19.0,19.0,40.0,60.0,0.0,0.0,40.0,60.0
Clar. Weatherspoon,NYK,31,56,21,35,30.8,100,0.0,76.5,24.3,0.0,4.9,23.5,10.5,52.2,69.8,30.2,0.0,0.0,69.8,30.2
Clifford Robinson,DET,35,80,49,31,35.7,71.6,28.4,58.1,28.8,29.6,4.5,12.3,14.8,29.3,64.0,36.0,97.4,2.6,72.5,27.5
Corey Maggette,LAC,22,63,29,34,25.7,73.8,26.2,52.7,18.1,19.2,16.2,28.0,13.7,34.6,65.6,34.4,100,0.0,72.3,27.7
Corie Blount,PHI,33,72,39,33,19.9,99.6,0.4,88.8,29.3,0.0,9.7,11.2,24.7,59.5,67.8,32.2,0.0,0.0,67.8,32.2
Corliss Williamson,DET,28,78,47,31,21.9,99.4,0.6,77.1,16.0,0.3,11.8,22.6,15.7,61.1,61.2,38.8,100,0.0,61.3,38.7
Courtney Alexander,WAS,25,56,23,33,23.6,96.2,3.8,79.4,48.1,2.7,18.9,17.9,18.0,31.3,64.2,35.8,80.0,20.0,64.6,35.4
Cuttino Mobley,HOU,26,74,28,46,42.1,72.2,27.8,55.5,31.8,27.8,12.7,16.6,13.8,23.8,37.4,62.6,79.9,20.1,48.1,51.9
Dale Davis,POR,33,78,46,32,31.4,100,0.0,79.8,19.7,0.0,9.4,20.2,15.0,60.1,64.5,35.5,0.0,0.0,64.5,35.5
Dalibor Bagaric,CHI,21,50,13,37,12.7,99.4,0.6,77.8,17.3,0.0,3.2,22.2,13.5,60.5,61.1,38.9,0.0,0.0,61.1,38.9
Damon Jones,DET,25,67,42,25,16.2,34.5,65.5,26.5,9.4,60.9,12.9,12.6,20.0,17.1,35.6,64.4,91.3,8.7,69.3,30.7
Damon Stoudamire,POR,28,75,45,30,37.2,67.9,32.1,52.2,32.3,30.7,15.2,17.1,14.9,19.9,42.6,57.4,69.2,30.8,50.1,49.9
Damone Brown,PHI,23,17,7,10,3.8,95.2,4.8,69.6,26.1,0.0,0.0,30.4,0.0,43.5,50.0,50.0,0.0,0.0,50.0,50.0
Dan Langhi,HOU,24,34,10,24,12.7,96.8,3.2,89.7,63.6,2.8,7.5,7.5,22.4,26.2,70.8,29.2,100,0.0,71.4,28.6
Dan Majerle,PHX,36,65,28,37,18.2,18.7,81.3,13.3,5.3,79.0,6.7,7.7,19.3,8.0,30.0,70.0,94.9,5.1,81.8,18.2
Dana Barros,DET,35,29,14,15,20.2,63.0,37.0,51.8,30.1,37.3,13.5,10.9,26.9,21.8,34.0,66.0,95.8,4.2,54.1,45.9
Daniel Santiago,PHX,26,3,0,3,8.1,100,0.0,100,50.0,0.0,0.0,0.0,0.0,50.0,75.0,25.0,0.0,0.0,75.0,25.0
Danny Ferry,SAS,35,50,40,10,16.0,44.1,55.9,28.8,27.1,56.3,9.2,14.8,14.0,1.7,81.8,18.2,100,0.0,92.1,7.9
Danny Fortson,GSW,26,77,20,57,28.8,99.4,0.6,71.3,31.0,0.3,1.9,28.4,11.0,40.3,54.5,45.5,100,0.0,54.7,45.3
Danny Manning,DAL,36,41,28,13,13.5,95.3,4.7,84.8,35.2,1.8,10.9,13.3,20.0,49.7,71.4,28.6,100,0.0,71.8,28.2
Darius Miles,LAC,20,82,39,43,27.1,97.0,3.0,78.5,19.0,1.2,20.2,20.3,19.6,59.5,62.3,37.7,33.3,66.7,62.0,38.0
Darrell Armstrong,ORL,34,82,44,38,33.3,51.9,48.1,41.0,16.9,41.1,22.1,17.9,22.4,24.0,43.3,56.7,82.0,18.0,58.8,41.2
Darrick Martin,DAL,31,3,1,2,7.5,80.0,20.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darvin Ham,MIL,28,70,32,38,17.2,96.7,3.3,78.5,8.6,1.0,16.5,20.5,11.2,70.0,72.3,27.7,0.0,100,71.7,28.3
David Robinson,SAS,36,78,55,23,29.6,100,0.0,71.7,21.7,0.0,4.7,28.3,16.8,50.1,67.7,32.3,0.0,0.0,67.7,32.3
David Wesley,CHH,31,67,36,31,37.2,71.9,28.1,58.7,40.4,26.8,19.8,14.5,18.5,18.3,71.7,28.3,97.6,2.4,77.7,22.3
DeSagana Diop,CLE,20,18,8,10,6.1,100,0.0,96.0,24.0,0.0,0.0,4.0,16.0,72.0,50.0,50.0,0.0,0.0,50.0,50.0
DeShawn Stevenson,UTA,21,67,36,31,16.9,93.3,6.7,86.8,46.8,1.8,15.1,11.4,21.8,40.0,75.9,24.1,50.0,50.0,75.5,24.5
Dean Garrett,GSW,35,34,24,10,5.3,100,0.0,100,27.8,0.0,5.6,0.0,22.2,72.2,61.1,38.9,0.0,0.0,61.1,38.9
Dean Oliver,GSW,23,20,4,16,6.9,71.7,28.3,71.4,42.9,14.3,14.3,14.3,21.4,28.6,6.7,93.3,50.0,50.0,11.8,88.2
Dee Brown,ORL,33,7,5,2,9.4,40.0,60.0,57.1,57.1,42.9,0.0,0.0,0.0,0.0,100,0.0,100,0.0,100,0.0
Dell Curry,TOR,38,56,31,25,15.8,62.2,37.8,53.3,42.8,37.5,12.5,9.2,15.6,10.6,67.7,32.3,91.1,8.9,75.2,24.8
DerMarr Johnson,ATL,22,72,27,45,23.9,54.3,45.7,41.5,13.6,44.4,15.8,14.1,19.6,27.9,55.2,44.8,97.8,2.2,72.9,27.1
Derek Anderson,POR,27,70,45,25,26.5,62.8,37.2,42.8,21.7,33.7,15.9,23.5,23.1,21.1,65.4,34.6,88.2,11.8,73.3,26.7
Derek Fisher,LAL,27,70,47,23,28.2,47.6,52.4,33.1,25.4,55.0,7.4,12.0,12.2,7.6,58.5,41.5,91.7,8.3,75.9,24.1
Derrick Coleman,PHI,35,58,29,29,35.9,88.7,11.3,69.3,20.8,9.6,8.7,21.1,14.2,48.5,59.7,40.3,96.4,3.6,62.8,37.2
Derrick Dial,TOR,26,32,21,11,9.3,90.8,9.2,79.2,49.5,3.0,8.9,17.8,10.9,29.7,55.0,45.0,100,0.0,56.1,43.9
Derrick McKey,PHI,35,41,24,17,19.1,90.2,9.8,79.0,31.9,12.6,5.0,8.4,8.4,47.1,63.8,36.2,100,0.0,67.3,32.7
Desmond Mason,SEA,24,75,44,31,32.2,92.3,7.7,73.3,42.1,5.2,11.9,21.6,15.7,31.1,68.0,32.0,87.5,12.5,68.9,31.1
Devean George,LAL,24,82,58,24,21.5,66.0,34.0,51.3,20.0,34.1,9.0,14.6,16.5,31.3,61.7,38.3,93.9,6.1,71.6,28.4
Dickey Simpkins,ATL,30,1,1,0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dikembe Mutombo,PHI,36,80,43,37,36.3,100,0.0,69.8,9.1,0.0,1.5,30.2,10.7,60.7,57.0,43.0,0.0,0.0,57.0,43.0
Dion Glover,ATL,23,55,20,35,21.0,80.0,20.0,65.9,20.7,18.3,23.8,15.9,23.4,45.1,44.4,55.6,96.7,3.3,52.6,47.4
Dirk Nowitzki,DAL,24,76,53,23,38.0,72.2,27.8,51.8,25.4,23.4,16.6,24.7,14.4,26.4,61.0,39.0,96.4,3.6,69.2,30.8
Don Reid,ORL,28,68,37,31,10.5,100,0.0,80.4,4.5,0.0,9.4,19.6,17.0,75.9,64.4,35.6,0.0,0.0,64.4,35.6
Donnell Harvey,DEN,21,47,25,22,18.0,100,0.0,80.0,11.1,0.0,13.0,20.0,23.0,68.9,61.1,38.9,0.0,0.0,61.1,38.9
Donny Marshall,NJN,29,20,12,8,5.9,86.2,13.8,40.0,13.3,20.0,23.3,40.0,30.0,26.7,50.0,50.0,50.0,50.0,50.0,50.0
Donyell Marshall,UTA,29,58,29,29,30.2,93.6,6.4,76.8,7.2,4.5,13.7,18.6,18.6,69.6,72.1,27.9,100,0.0,73.2,26.8
Doug Christie,SAC,32,81,60,21,34.5,65.2,34.8,51.0,15.2,27.8,20.0,21.2,18.2,35.8,58.9,41.1,95.6,4.4,68.6,31.4
Doug Overton,LAC,32,18,9,9,7.3,38.6,61.4,35.9,10.3,53.8,0.0,10.3,23.1,25.6,42.9,57.1,85.7,14.3,64.3,35.7
Earl Boykins,LAC,26,68,32,36,11.2,84.7,15.3,69.3,34.3,13.9,9.3,16.8,22.5,35.0,32.0,68.0,92.3,7.7,39.1,60.9
Earl Watson,SEA,23,64,34,30,15.1,79.2,20.8,69.3,16.5,20.8,19.0,10.0,26.4,52.8,56.3,43.8,87.5,12.5,61.5,38.5
Eddie Gill,MEM,23,23,6,17,16.6,76.1,23.9,55.2,34.5,18.1,6.0,26.7,17.2,20.7,18.8,81.3,57.1,42.9,25.6,74.4
Eddie Griffin,HOU,20,73,23,50,26.0,59.0,41.0,48.0,23.1,42.1,7.0,10.0,13.6,24.9,63.6,36.4,98.9,1.1,76.6,23.4
Eddie House,MIA,24,64,23,41,19.2,70.0,30.0,60.3,46.7,31.5,13.8,8.2,21.0,13.6,50.3,49.7,79.6,20.4,57.9,42.1
Eddie Jones,MIA,30,81,36,45,39.0,68.1,31.9,49.7,25.4,30.2,13.2,20.1,16.0,24.3,51.9,48.1,89.9,10.1,62.9,37.1
Eddie Robinson,CHI,26,29,5,24,22.5,98.0,2.0,84.0,42.0,2.3,29.8,13.7,23.3,42.0,73.6,26.4,100,0.0,74.1,25.9
Eddy Curry,CHI,19,72,20,52,16.0,100,0.0,78.3,9.9,0.0,7.5,21.7,11.8,68.3,68.8,31.2,0.0,0.0,68.8,31.2
Eduardo Najera,DAL,25,62,44,18,21.8,99.3,0.7,75.0,12.0,0.0,15.0,25.0,20.0,63.0,66.7,33.3,0.0,0.0,66.7,33.3
Elden Campbell,CHH,33,77,41,36,28.0,99.7,0.3,71.5,22.7,0.0,1.2,28.5,11.0,48.8,60.4,39.6,0.0,0.0,60.4,39.6
Eldridge Recasner,LAC,34,6,1,5,5.5,83.3,16.7,80.0,40.0,0.0,0.0,20.0,0.0,40.0,50.0,50.0,0.0,0.0,50.0,50.0
Elliot Perry,MEM,33,2,0,2,23.8,100,0.0,90.9,72.7,0.0,18.2,9.1,36.4,18.2,40.0,60.0,0.0,0.0,40.0,60.0
Elton Brand,LAC,23,80,38,42,37.7,100,0.0,73.2,14.9,0.0,7.4,26.8,12.5,58.4,50.9,49.1,0.0,0.0,50.9,49.1
Emanual Davis,ATL,33,28,10,18,27.7,57.1,42.9,44.3,18.4,47.0,18.9,8.6,17.3,25.9,51.2,48.8,93.1,6.9,68.6,31.4
Eric Montross,TOR,30,49,26,23,13.4,99.2,0.8,91.4,39.7,0.0,10.3,8.6,13.8,51.7,67.9,32.1,0.0,0.0,67.9,32.1
Eric Piatkowski,LAC,31,71,32,39,24.2,49.5,50.5,30.7,13.1,53.2,14.7,16.1,14.2,17.6,60.4,39.6,94.6,5.4,78.7,21.3
Eric Snow,PHI,29,61,35,26,36.5,95.7,4.3,74.0,39.8,1.2,12.9,24.8,15.6,34.1,55.7,44.3,100,0.0,56.2,43.8
Eric Williams,BOS,29,74,46,28,23.6,77.7,22.3,50.8,6.8,15.3,7.8,33.9,16.5,44.1,56.7,43.3,95.8,4.2,63.2,36.8
Erick Barkley,POR,24,19,10,9,11.9,89.7,10.3,79.3,27.6,5.2,19.0,15.5,34.5,51.7,60.9,39.1,100,0.0,62.5,37.5
Erick Dampier,GSW,26,73,19,54,23.8,100,0.0,75.5,7.6,0.0,5.2,24.5,9.9,67.9,51.2,48.8,0.0,0.0,51.2,48.8
Erick Strickland,BOS,28,79,47,32,20.8,49.4,50.6,31.4,9.9,47.0,14.0,21.6,24.1,21.5,33.7,66.3,95.8,4.2,64.7,35.3
Ernest Brown,MIA,23,3,0,3,7.1,100,0.0,66.7,0.0,0.0,0.0,33.3,33.3,66.7,100,0.0,0.0,0.0,100,0.0
Ervin Johnson,MIL,34,81,41,40,20.5,99.5,0.5,85.6,22.1,0.0,3.8,14.4,10.1,63.5,61.8,38.2,0.0,0.0,61.8,38.2
Etan Thomas,WAS,24,47,20,27,13.2,100,0.0,79.8,10.8,0.0,6.4,20.2,18.2,69.0,65.4,34.6,0.0,0.0,65.4,34.6
Evan Eschmeyer,DAL,27,31,22,9,9.6,100,0.0,67.7,0.0,0.0,1.6,32.3,12.9,67.7,61.9,38.1,0.0,0.0,61.9,38.1
Felipe Lopez,MIN,27,67,42,25,8.6,78.8,21.2,53.3,9.5,24.9,23.7,21.9,21.3,43.8,53.3,46.7,92.9,7.1,62.7,37.3
Felton Spencer,NYK,34,32,10,22,7.8,100,0.0,41.4,0.0,0.0,27.6,58.6,6.9,41.4,83.3,16.7,0.0,0.0,83.3,16.7
Fred Hoiberg,CHI,29,79,20,59,17.8,68.4,31.6,56.2,31.9,20.9,18.0,22.9,16.2,24.3,83.5,16.5,100,0.0,86.8,13.2
Gary Payton,SEA,33,82,45,37,40.2,85.0,15.0,73.1,25.2,12.2,14.5,14.7,18.5,47.8,32.6,67.4,79.7,20.3,37.3,62.7
Gary Trent,MIN,27,64,39,25,17.8,99.5,0.5,80.8,15.5,0.0,4.2,19.2,11.1,65.3,61.1,38.9,0.0,0.0,61.1,38.9
George Lynch,CHH,31,45,27,18,19.8,97.0,3.0,83.7,22.1,1.7,19.2,14.5,31.4,61.6,69.4,30.6,100,0.0,69.9,30.1
George McCloud,DEN,35,69,22,47,26.5,61.5,38.5,48.3,26.5,29.8,16.1,21.9,16.1,21.9,59.6,40.4,93.3,6.7,69.4,30.6
Gerald Wallace,SAC,19,54,43,11,8.0,96.0,4.0,86.7,15.0,0.0,31.2,13.3,9.8,71.7,56.0,44.0,0.0,0.0,56.0,44.0
