PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Grayson Allen,UTA,23,2,0,2,42.6,27.3,6.1,21.2,28.6,0.0,9.1,0.0,15.2,21.2,71.4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,30.9,0,0,-30.3
Greg Monroe,PHI,29,10,6,4,44.2,19.7,7.9,19.7,40.0,0.5,2.0,25.0,3.4,4.4,77.8,6.9,8.4,15.3,2.0,2.0,2.5,1.5,5.4,50.8,0,0,-21.2
Guerschon Yabusele,BOS,23,4,2,2,42.3,24.2,6.1,12.1,50.0,0.0,3.0,0.0,12.1,21.2,57.1,3.0,3.0,6.1,3.0,3.0,0.0,3.0,9.1,42.1,0,0,3.0
Iman Shumpert,HOU,29,8,4,4,47.2,12.5,4.3,11.2,38.5,3.4,9.5,36.4,0.4,1.7,25.0,0.4,4.7,5.2,0.9,1.3,0.4,0.0,4.3,20.0,0,0,8.2
Isaiah Hartenstein,HOU,21,2,1,1,32.3,57.1,28.6,28.6,100,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,14.3,74.3,0,0,-71.4
Ish Smith,DET,30,4,0,4,46.7,13.9,5.8,22.0,26.3,0.6,4.0,14.3,1.7,2.3,75.0,0.6,5.8,6.4,8.1,2.3,1.7,0.6,4.6,38.3,0,0,-21.4
Ivica Zubac,LAC,22,4,1,3,46.5,24.1,10.8,21.7,50.0,0.0,0.0,0.0,2.4,3.6,66.7,13.3,13.3,26.5,1.2,4.8,2.4,2.4,6.0,67.3,1,0,-2.4
JJ Redick,PHI,35,12,7,5,48.0,20.6,6.9,15.9,43.5,4.6,11.1,41.4,2.2,2.6,85.0,0.3,2.0,2.3,2.4,2.8,0.1,0.4,4.1,25.7,0,0,5.0
JaMychal Green,LAC,29,6,2,4,46.9,22.0,7.7,14.3,53.5,4.0,7.7,52.2,2.7,3.3,80.0,2.0,8.7,10.7,1.7,3.7,1.3,0.0,7.3,37.6,0,0,-6.0
Jacob Evans,GSW,22,7,5,2,46.2,13.2,5.3,13.2,40.0,2.6,5.3,50.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,5.3,0.0,0.0,2.6,15.0,0,0,7.9
Jae Crowder,UTA,28,5,1,4,49.1,21.5,6.4,17.4,37.0,3.4,11.3,30.0,5.3,7.2,73.7,1.5,9.4,10.9,1.5,0.4,1.9,0.0,2.6,42.2,1,0,-12.5
Jake Layman,POR,25,6,3,3,47.0,11.6,2.3,16.3,14.3,0.0,11.6,0.0,7.0,9.3,75.0,2.3,7.0,9.3,0.0,0.0,0.0,0.0,7.0,22.8,0,0,-39.5
Jakob Poeltl,SAS,23,7,3,4,51.6,14.9,6.7,10.5,63.9,0.0,0.3,0.0,1.5,2.6,55.6,7.3,8.5,15.7,3.5,0.9,0.6,1.5,7.6,44.3,0,0,2.6
Jamal Murray,DEN,22,14,7,7,51.1,30.0,10.8,25.4,42.5,2.8,8.4,33.7,5.6,6.2,90.3,1.9,4.2,6.1,6.6,2.2,1.4,0.2,2.4,49.9,1,0,6.7
James Ennis III,PHI,28,11,7,4,48.5,17.4,6.5,13.4,48.4,1.9,6.7,28.1,2.5,4.0,63.2,3.3,5.4,8.8,2.5,2.1,0.8,0.6,6.5,34.0,0,0,-1.5
James Harden,HOU,29,11,6,5,48.6,39.9,12.5,30.3,41.3,5.5,15.7,35.0,9.4,11.2,83.7,1.0,7.6,8.6,8.4,5.8,2.8,1.1,4.7,68.6,4,1,4.6
Jared Dudley,BKN,33,4,1,3,45.4,6.6,1.7,6.1,27.3,1.1,5.0,22.2,2.2,2.2,100,0.0,1.1,1.1,6.1,2.2,1.7,0.6,5.5,21.5,0,0,5.0
Jarell Martin,ORL,25,3,0,3,46.6,25.6,10.3,23.1,44.4,5.1,17.9,28.6,0.0,5.1,0.0,2.6,2.6,5.1,2.6,0.0,0.0,2.6,2.6,43.3,0,0,41.0
Jarred Vanderbilt,DEN,20,3,1,2,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,0.0,0.0,0.0,11.1,0.0,46.7,0,0,33.3
Jarrett Allen,BKN,21,5,1,4,45.0,22.4,7.8,13.1,59.4,0.0,0.0,0.0,6.9,8.2,85.0,6.1,7.8,13.9,4.5,3.3,1.2,1.2,5.3,49.9,0,0,-24.5
Jaylen Brown,BOS,22,9,5,4,46.7,21.3,7.5,14.8,50.6,2.4,6.8,35.0,3.9,5.1,76.7,1.0,7.8,8.9,1.7,2.7,1.0,0.3,5.1,35.9,0,0,-7.5
Jayson Tatum,BOS,21,9,5,4,47.4,22.0,7.9,18.0,43.8,1.6,5.0,32.3,4.7,6.3,74.4,1.1,8.5,9.6,2.7,2.9,1.6,1.1,3.4,42.9,2,0,-1.1
Jerami Grant,OKC,25,5,1,4,46.9,15.5,5.3,10.7,50.0,2.4,5.3,45.0,2.4,3.5,69.2,1.6,5.6,7.2,1.1,1.1,0.8,2.7,3.5,35.0,0,0,-9.6
Jeremy Lin,TOR,30,8,7,1,41.4,13.8,3.1,13.8,22.2,1.5,3.1,50.0,6.2,6.2,100,0.0,4.6,4.6,6.2,7.7,1.5,0.0,3.1,25.5,0,0,-38.5
Jerian Grant,ORL,26,3,0,3,42.5,15.2,6.1,30.3,20.0,0.0,21.2,0.0,3.0,3.0,100,0.0,12.1,12.1,9.1,3.0,0.0,0.0,3.0,40.3,0,0,54.5
Jerome Robinson,LAC,22,5,1,4,47.6,18.6,5.2,14.4,35.7,3.1,6.2,50.0,5.2,5.2,100,2.1,4.1,6.2,7.2,1.0,2.1,0.0,4.1,42.0,0,0,3.1
Jimmy Butler,PHI,29,12,7,5,48.8,27.0,9.2,20.3,45.1,1.4,5.2,26.7,7.3,8.3,87.5,2.5,5.8,8.3,7.2,2.5,2.1,0.8,2.3,53.9,2,0,11.4
Jodie Meeks,TOR,31,14,9,5,44.6,14.8,6.0,19.5,31.0,1.3,8.7,15.4,1.3,2.0,66.7,0.0,6.0,6.0,0.7,2.0,2.7,0.7,4.7,31.1,0,0,-12.1
Joe Harris,BKN,27,5,1,4,45.4,13.4,4.9,13.1,37.2,1.2,6.4,19.0,2.4,2.4,100,1.8,4.6,6.4,0.9,2.7,0.9,0.0,3.6,22.4,0,0,-24.0
Joe Ingles,UTA,31,5,1,4,48.1,10.2,3.8,11.8,32.4,2.6,9.3,27.6,0.0,0.0,0.0,1.0,6.7,7.7,8.0,2.6,3.5,0.0,4.5,39.4,0,0,-10.5
Joel Embiid,PHI,25,11,6,5,48.6,32.3,9.9,23.1,42.8,1.7,5.7,30.8,10.8,13.1,82.2,3.1,13.7,16.7,5.4,5.8,1.2,3.6,4.9,69.0,7,0,20.8
Jon Leuer,DET,30,1,0,1,48.7,20.0,10.0,20.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0,0,10.0
Jonah Bolden,PHI,23,10,7,3,44.2,8.9,2.8,10.6,26.3,2.2,8.9,25.0,1.1,2.2,50.0,2.2,5.6,7.8,1.7,5.0,1.1,0.6,6.7,20.8,0,0,-12.3
Jonas Jerebko,GSW,32,16,11,5,50.2,14.1,5.0,17.4,28.6,2.1,7.9,26.3,2.1,2.5,83.3,6.2,7.9,14.1,5.0,0.8,0.4,0.8,3.7,41.4,0,0,-4.6
Jonathan Isaac,ORL,21,5,1,4,50.0,12.1,4.0,14.7,27.5,1.5,7.3,20.0,2.6,2.9,87.5,3.7,7.7,11.4,0.7,1.8,0.7,1.8,3.3,32.7,0,0,-21.6
Jonathon Simmons,PHI,29,7,5,2,42.5,20.5,8.2,24.6,33.3,1.6,8.2,20.0,2.5,3.3,75.0,1.6,5.7,7.4,1.6,4.9,0.8,0.0,1.6,29.3,0,0,-43.4
Jordan Bell,GSW,24,15,11,4,47.6,18.5,7.7,14.0,54.8,0.0,0.0,0.0,3.2,4.5,70.0,3.2,5.4,8.6,5.0,0.9,1.8,3.2,5.9,50.1,0,0,-2.7
Jose Calderon,DET,37,3,0,3,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,4.8,0.0,0.0,50.0,0,0,14.3
Juancho Hernangomez,DEN,23,5,3,2,51.9,10.7,3.6,10.7,33.3,3.6,7.1,50.0,0.0,0.0,0.0,0.0,10.7,10.7,0.0,3.6,0.0,0.0,7.1,20.0,0,0,21.4
Kawhi Leonard,TOR,28,24,16,8,49.8,38.8,12.9,26.3,49.0,2.9,7.7,37.9,10.1,11.5,88.4,2.9,8.7,11.6,5.0,3.9,2.1,0.9,3.0,65.3,9,0,8.3
