PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Jaylen Brown,BOS,22,9,5,4,274,16.4,5.8,11.4,50.6,1.8,5.3,35.0,3.0,3.9,76.7,0.8,6.1,6.8,1.3,2.1,0.8,0.3,3.9,27.7,0,0,-5.8
Jayson Tatum,BOS,21,9,5,4,295,16.7,6.0,13.7,43.8,1.2,3.8,32.3,3.5,4.8,74.4,0.9,6.5,7.3,2.1,2.2,1.2,0.9,2.6,32.6,2,0,-0.9
Jerami Grant,OKC,25,5,1,4,176,11.9,4.1,8.2,50.0,1.8,4.1,45.0,1.8,2.7,69.2,1.2,4.3,5.5,0.8,0.8,0.6,2.0,2.7,26.9,0,0,-7.4
Jeremy Lin,TOR,30,8,7,1,27,12.1,2.7,12.1,22.2,1.3,2.7,50.0,5.4,5.4,100,0.0,4.0,4.0,5.4,6.7,1.3,0.0,2.7,22.2,0,0,-33.5
Jerian Grant,ORL,26,3,0,3,14,12.8,5.1,25.7,20.0,0.0,18.0,0.0,2.6,2.6,100,0.0,10.3,10.3,7.7,2.6,0.0,0.0,2.6,34.2,0,0,46.2
Jerome Robinson,LAC,22,5,1,4,46,14.0,3.9,10.9,35.7,2.3,4.7,50.0,3.9,3.9,100,1.6,3.1,4.7,5.5,0.8,1.6,0.0,3.1,31.7,0,0,2.3
Jimmy Butler,PHI,29,12,7,5,421,19.9,6.8,15.0,45.1,1.0,3.8,26.7,5.4,6.2,87.5,1.9,4.3,6.2,5.3,1.9,1.5,0.6,1.7,39.8,2,0,8.4
Jodie Meeks,TOR,31,14,9,5,67,11.9,4.9,15.7,31.0,1.1,7.0,15.4,1.1,1.6,66.7,0.0,4.9,4.9,0.5,1.6,2.2,0.5,3.8,25.1,0,0,-9.7
Joe Harris,BKN,27,5,1,4,149,10.6,3.9,10.4,37.2,1.0,5.1,19.0,1.9,1.9,100,1.4,3.6,5.1,0.7,2.2,0.7,0.0,2.9,17.8,0,0,-19.0
Joe Ingles,UTA,31,5,1,4,151,7.6,2.9,8.8,32.4,1.9,6.9,27.6,0.0,0.0,0.0,0.7,5.0,5.7,6.0,1.9,2.6,0.0,3.3,29.5,0,0,-7.9
Joel Embiid,PHI,25,11,6,5,334,23.9,7.3,17.1,42.8,1.3,4.2,30.8,8.0,9.7,82.2,2.3,10.1,12.4,4.0,4.3,0.9,2.7,3.7,51.1,7,0,15.4
Jon Leuer,DET,30,1,0,1,5,14.8,7.4,14.8,50.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.8,0,0,7.4
Jonah Bolden,PHI,23,10,7,3,79,7.3,2.3,8.7,26.3,1.8,7.3,25.0,0.9,1.8,50.0,1.8,4.6,6.4,1.4,4.1,0.9,0.5,5.5,17.0,0,0,-10.0
Jonas Jerebko,GSW,32,16,11,5,121,10.1,3.6,12.5,28.6,1.5,5.7,26.3,1.5,1.8,83.3,4.5,5.7,10.1,3.6,0.6,0.3,0.6,2.7,29.7,0,0,-3.3
Jonathan Isaac,ORL,21,5,1,4,137,8.7,2.9,10.5,27.5,1.1,5.3,20.0,1.8,2.1,87.5,2.6,5.5,8.2,0.5,1.3,0.5,1.3,2.4,23.5,0,0,-15.6
Jonathon Simmons,PHI,29,7,5,2,52,17.4,6.9,20.8,33.3,1.4,6.9,20.0,2.1,2.8,75.0,1.4,4.9,6.3,1.4,4.2,0.7,0.0,1.4,24.9,0,0,-36.8
Jordan Bell,GSW,24,15,11,4,106,14.0,5.8,10.6,54.8,0.0,0.0,0.0,2.4,3.4,70.0,2.4,4.1,6.5,3.7,0.7,1.4,2.4,4.4,37.9,0,0,-2.0
Jose Calderon,DET,37,3,0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,3.7,0.0,0.0,39.1,0,0,11.2
Juancho Hernangomez,DEN,23,5,3,2,15,7.4,2.5,7.4,33.3,2.5,5.0,50.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,2.5,0.0,0.0,5.0,13.9,0,0,14.9
Kawhi Leonard,TOR,28,24,16,8,939,28.1,9.3,19.0,49.0,2.1,5.6,37.9,7.3,8.3,88.4,2.1,6.3,8.4,3.6,2.8,1.5,0.7,2.1,47.2,9,0,6.0
Kenneth Faried,HOU,29,6,4,2,56,15.4,5.8,8.3,69.2,0.6,0.6,100,3.2,3.8,83.3,1.9,11.5,13.5,1.3,0.0,1.3,0.0,3.8,37.3,0,0,9.0
Kevin Durant,GSW,30,12,8,4,442,31.5,10.2,19.8,51.4,2.9,6.5,43.8,8.3,9.2,90.3,0.1,4.7,4.8,4.4,3.5,1.1,1.0,3.1,46.5,0,0,6.9
Kevon Looney,GSW,23,21,14,7,431,12.4,5.3,7.8,68.8,0.0,0.0,0.0,1.8,2.4,72.4,3.4,4.4,7.8,1.7,1.1,1.0,0.9,4.2,29.0,1,0,8.1
Khem Birch,ORL,26,5,1,4,92,10.2,3.9,7.1,55.6,0.0,0.0,0.0,2.4,2.8,85.7,3.5,8.7,12.2,1.6,2.4,0.4,2.0,3.1,31.9,0,0,-1.6
Khris Middleton,MIL,27,15,10,5,515,17.7,5.9,14.0,41.8,2.8,6.4,43.5,3.2,3.6,88.5,0.6,6.0,6.6,4.6,2.0,0.6,0.0,3.1,32.5,3,0,7.3
Khyri Thomas,DET,23,3,0,3,15,33.5,14.4,28.7,50.0,2.4,9.6,25.0,2.4,2.4,100,0.0,4.8,4.8,0.0,0.0,4.8,0.0,0.0,53.6,0,0,19.1
Klay Thompson,GSW,29,21,14,7,818,19.1,7.2,15.8,45.6,3.1,7.0,44.3,1.6,1.8,90.2,0.5,3.3,3.8,1.9,1.7,1.2,0.7,2.6,30.6,0,0,0.9
Kyle Korver,UTA,38,4,1,3,30,12.1,3.6,9.7,37.5,2.4,7.3,33.3,2.4,3.6,66.7,1.2,4.8,6.0,0.0,1.2,0.0,0.0,7.3,18.1,0,0,-26.6
Kyle Lowry,TOR,33,24,16,8,900,14.4,4.9,11.1,44.0,2.1,5.8,35.9,2.6,3.2,80.2,0.8,3.8,4.7,6.4,2.2,1.2,0.3,3.8,32.0,2,0,6.4
Kyle O'Quinn,IND,29,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,-22.5,0,0,112.5
Kyrie Irving,BOS,27,9,5,4,330,20.9,7.5,19.5,38.5,2.0,6.3,31.0,3.9,4.4,90.0,0.5,3.7,4.3,6.9,3.1,1.4,0.4,2.8,38.8,3,0,-1.5
LaMarcus Aldridge,SAS,33,7,3,4,244,20.7,8.1,17.9,45.5,0.4,1.6,27.3,4.0,4.9,81.8,2.8,7.1,9.9,2.8,1.0,0.7,1.0,3.1,41.0,4,0,-2.7
Landry Shamet,LAC,22,6,2,4,174,9.5,2.7,7.9,34.2,2.1,6.4,32.3,2.1,2.1,100,0.2,2.3,2.5,2.1,1.4,1.2,0.0,3.1,17.9,0,0,1.2
Langston Galloway,DET,27,4,0,4,110,10.2,3.6,11.1,32.4,2.9,8.2,36.0,0.0,0.0,0.0,0.7,4.3,4.9,1.3,0.7,0.7,1.3,3.3,23.3,0,0,-11.8
Lonnie Walker IV,SAS,20,6,3,3,21,10.3,5.1,13.7,37.5,0.0,1.7,0.0,0.0,0.0,0.0,0.0,3.4,3.4,5.1,0.0,0.0,0.0,0.0,22.1,0,0,13.7
Lou Williams,LAC,32,6,2,4,176,26.5,9.2,21.2,43.3,1.2,3.7,33.3,6.9,8.4,82.9,1.2,2.2,3.5,9.4,3.7,1.0,0.2,2.9,44.8,2,0,-14.1
Luke Kennard,DET,23,4,0,4,133,16.3,6.2,12.8,48.9,2.4,4.1,60.0,1.4,1.6,83.3,0.0,4.3,4.3,1.9,0.8,0.8,0.3,1.6,26.8,0,0,-17.4
Malcolm Brogdon,MIL,26,7,3,4,198,16.5,6.4,14.2,44.9,2.5,6.7,37.8,1.3,2.0,63.6,1.1,5.1,6.2,4.4,1.8,0.9,0.2,2.9,31.9,1,0,9.6
Malcolm Miller,TOR,26,10,7,3,28,10.4,2.6,10.4,25.0,1.3,7.8,16.7,3.9,5.2,75.0,0.0,6.5,6.5,1.3,1.3,0.0,1.3,3.9,22.7,0,0,-33.7
Malik Beasley,DEN,22,14,7,7,281,14.5,4.6,11.9,38.7,2.4,6.0,40.4,2.8,4.0,71.0,1.4,4.7,6.2,1.8,0.9,0.4,0.1,2.6,25.2,0,0,-0.5
Marc Gasol,TOR,34,24,16,8,735,11.1,3.7,8.8,42.2,1.7,4.4,38.2,2.0,2.3,87.0,0.8,6.8,7.5,3.6,1.0,1.0,1.3,4.1,31.4,1,0,3.8
Marco Belinelli,SAS,33,7,3,4,131,11.2,3.8,10.4,36.8,2.2,5.8,38.1,1.4,1.6,83.3,0.0,3.6,3.6,2.2,0.5,0.0,0.5,1.9,19.9,0,0,1.9
Marcus Morris,BOS,29,9,5,4,254,17.4,5.8,11.2,51.9,2.5,5.7,45.0,3.3,4.4,74.2,1.7,8.6,10.3,1.6,1.0,0.1,0.7,3.1,33.7,2,0,5.1
Marcus Smart,BOS,25,2,0,2,32,7.8,1.1,12.2,9.1,1.1,12.2,9.1,4.4,6.7,66.7,4.4,0.0,4.4,4.4,3.3,3.3,0.0,3.3,26.4,0,0,-21.1
Markieff Morris,OKC,29,5,1,4,59,11.6,3.1,9.8,31.3,1.2,4.3,28.6,4.3,5.5,77.8,2.4,5.5,8.0,3.1,1.2,0.6,1.8,5.5,31.9,0,0,4.3
Mason Plumlee,DEN,29,14,7,7,218,10.6,4.0,7.8,51.1,0.0,0.2,0.0,2.6,4.6,57.1,4.3,5.9,10.2,3.5,1.3,1.2,1.7,6.4,35.2,0,0,-12.4
Maurice Harkless,POR,26,16,8,8,388,12.4,4.8,10.1,47.7,0.6,2.6,25.0,2.1,3.3,63.9,2.7,4.5,7.2,2.1,1.6,1.7,1.5,5.2,32.2,2,0,-3.2
Melvin Frazier Jr.,ORL,22,3,0,3,15,12.4,4.9,12.4,40.0,0.0,0.0,0.0,2.5,4.9,50.0,2.5,7.4,9.9,0.0,0.0,2.5,0.0,0.0,31.6,0,0,44.5
Meyers Leonard,POR,27,11,5,6,170,18.0,7.2,13.8,52.3,3.0,7.0,42.4,0.6,1.9,33.3,1.3,7.2,8.5,2.5,0.8,0.6,0.2,5.7,33.7,1,0,-1.3
Michael Carter-Williams,ORL,27,5,1,4,92,12.9,4.7,12.1,38.7,0.8,3.1,25.0,2.7,3.1,87.5,0.8,7.0,7.8,4.7,3.1,1.2,0.0,4.7,29.6,0,0,-5.8
Mike Scott,PHI,30,10,6,4,193,10.4,3.9,8.8,44.7,2.2,6.3,35.3,0.4,0.4,100,0.7,5.6,6.3,0.9,1.3,0.6,0.0,4.1,19.8,0,0,0.4
Monte Morris,DEN,24,14,7,7,224,12.0,5.3,13.8,38.4,0.0,2.1,0.0,1.4,2.1,69.2,0.5,2.6,3.0,5.8,1.0,0.8,0.2,2.4,26.3,0,0,-5.3
Montrezl Harrell,LAC,25,6,2,4,158,25.1,10.5,14.4,73.0,0.0,0.2,0.0,4.1,5.9,69.2,2.7,4.8,7.5,3.0,1.8,0.7,0.9,4.3,41.6,1,0,-17.8
Myles Turner,IND,23,4,0,4,126,11.2,4.0,10.0,40.0,0.9,4.0,21.4,2.3,3.7,61.5,1.1,6.0,7.1,1.7,0.9,0.0,2.0,4.0,27.5,0,0,-6.0
Nene,HOU,36,7,3,4,53,18.4,6.8,6.8,100,0.0,0.0,0.0,4.8,6.1,77.8,6.1,3.4,9.5,2.0,2.0,2.0,1.4,4.8,41.1,0,0,12.3
Nerlens Noel,OKC,25,5,1,4,60,14.3,7.2,11.9,60.0,0.0,0.0,0.0,0.0,1.2,0.0,6.6,4.8,11.3,0.0,2.4,1.2,1.8,5.4,34.5,0,0,5.4
Nikola Jokic,DEN,24,14,7,7,556,22.8,8.5,16.9,50.6,1.4,3.6,39.3,4.3,5.0,84.6,3.5,8.3,11.8,7.6,2.3,1.0,0.8,3.5,51.7,12,4,5.4
Nikola Mirotic,MIL,28,14,10,4,298,16.1,5.3,14.1,37.6,2.7,9.2,28.9,2.8,3.4,82.1,2.1,5.2,7.3,1.2,1.7,1.2,0.4,3.0,29.6,1,0,1.3
Nikola Vucevic,ORL,28,5,1,4,147,13.7,5.1,14.2,36.2,0.7,3.2,23.1,2.7,3.4,78.6,2.2,7.6,9.8,3.7,3.2,0.5,1.2,2.9,32.9,1,0,-16.1
Norman Powell,TOR,26,23,15,8,366,14.7,5.5,12.4,44.4,2.4,6.1,38.7,1.4,1.9,73.7,0.5,4.5,5.0,2.6,1.2,0.9,0.0,3.0,26.1,0,0,6.7
PJ Tucker,HOU,34,11,6,5,426,10.6,3.4,7.4,45.5,2.2,4.8,45.6,1.6,1.9,82.6,1.6,5.3,6.9,1.6,0.7,1.6,0.7,3.0,27.5,4,0,5.2
Pascal Siakam,TOR,25,24,16,8,891,18.4,7.3,15.5,47.0,1.2,4.2,27.9,2.7,3.5,75.9,1.6,5.3,6.9,2.7,1.3,1.0,0.7,2.7,34.3,6,0,3.9
