PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Andrea Bargnani,TOR,25,2.0,3.5,57.8,1.5,3.6,43.4,3.2,7.3,43.9,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,-,1.1,3.3,34.6
Andrei Kirilenko,UTA,30,2.4,4.1,59.2,0.2,0.5,43.8,0.8,2.4,32.2,0.1,0.2,66.7,0.1,0.1,42.9,0.2,0.3,66.7,0.4,1.3,32.9
Andres Nocioni,PHI,31,0.8,1.2,65.1,0.3,0.8,38.6,0.3,1.0,34.6,0.2,0.4,37.5,0.3,0.6,47.8,0.5,1.0,50.0,0.5,1.5,31.6
Andrew Bogut,MIL,26,3.4,5.4,62.6,1.9,4.7,40.4,0.3,1.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrew Bynum,LAL,23,3.5,4.9,71.5,0.8,2.3,34.1,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andris Biedrins,GSW,25,1.7,2.7,63.1,0.6,1.6,37.9,0.1,0.2,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andy Rautins,NYK,24,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.8,25.0
Antawn Jamison,CLE,35,2.0,3.0,65.1,1.5,3.3,45.5,1.5,4.6,33.7,0.1,0.4,30.0,0.2,0.5,40.0,0.3,0.9,33.3,1.4,3.9,35.0
Anthony Carter,NYK,36,0.6,0.7,82.6,0.2,0.5,41.2,0.2,0.8,26.9,0.0,0.1,33.3,0.0,0.1,25.0,0.0,0.2,0.0,0.3,0.9,33.3
Anthony Morrow,NJN,25,0.5,1.1,45.2,0.7,1.4,50.0,1.8,3.8,46.3,0.3,0.9,33.3,0.4,0.9,47.8,0.7,1.8,38.9,1.2,2.9,43.6
Anthony Parker,CLE,36,0.3,0.5,66.7,0.2,0.7,34.0,1.3,3.4,39.3,0.3,0.6,42.2,0.3,0.7,45.7,0.6,1.3,46.2,0.6,1.9,33.8
Anthony Randolph,MIN,21,1.8,2.9,61.4,0.4,1.0,37.5,0.9,2.7,34.9,0.0,0.0,100,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Anthony Tolliver,MIN,26,0.8,1.2,63.8,0.2,0.7,37.2,0.4,1.1,36.5,0.1,0.1,85.7,0.1,0.2,58.3,0.2,0.3,66.7,0.5,1.5,35.1
Antoine Wright,SAC,27,0.2,0.2,100,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0
Antonio Daniels,PHI,36,0.0,0.0,0.0,0.5,0.5,100,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.5,0.0
Antonio McDyess,SAS,36,0.9,1.2,70.3,0.0,0.2,16.7,1.4,3.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Armon Johnson,POR,22,0.4,0.9,45.5,0.5,0.9,53.3,0.3,0.8,38.5,0.1,0.1,50.0,0.1,0.1,100,0.2,0.2,100,0.1,0.3,37.5
Arron Afflalo,DEN,25,1.5,2.4,63.9,0.6,1.1,58.1,0.8,2.0,41.7,0.5,1.3,40.5,0.5,1.0,50.8,1.0,2.3,43.5,0.6,1.4,39.2
Austin Daye,DET,23,0.7,1.4,50.5,0.2,0.6,36.6,0.8,2.2,36.8,0.2,0.6,37.8,0.3,0.6,50.0,0.5,1.2,41.7,0.5,1.4,38.0
Avery Bradley,BOS,20,0.5,0.8,66.7,0.0,0.2,25.0,0.3,1.3,21.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0
Baron Davis,CLE,32,1.8,3.4,53.8,0.9,2.0,43.9,0.9,2.5,36.6,0.1,0.2,37.5,0.1,0.3,21.4,0.2,0.5,40.0,1.3,3.7,34.7
Ben Gordon,DET,28,0.8,1.5,56.6,0.3,0.8,35.5,1.7,3.9,44.1,0.3,0.6,52.2,0.3,0.8,43.9,0.6,1.4,42.9,0.7,2.0,35.8
Ben Uzoh,NJN,23,1.1,1.9,56.6,0.2,0.8,25.0,0.2,0.8,25.0,0.0,0.0,100,0.1,0.1,50.0,0.1,0.1,100,0.0,0.1,25.0
Ben Wallace,DET,36,1.1,2.3,49.2,0.1,0.3,20.0,0.1,0.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,100
Beno Udrih,SAC,28,1.8,2.5,70.9,0.6,1.3,47.1,2.0,4.3,46.5,0.1,0.2,27.8,0.2,0.5,37.8,0.3,0.7,42.9,0.6,1.5,38.3
Blake Griffin,LAC,22,5.6,8.5,66.1,1.2,3.5,35.9,1.5,4.5,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.2,36.8
Bobby Simmons,SAS,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Boris Diaw,CHA,29,2.1,3.3,64.6,0.7,1.5,47.9,0.9,1.9,44.9,0.0,0.1,25.0,0.0,0.1,33.3,0.0,0.2,0.0,0.9,2.6,34.9
Brad Miller,HOU,35,0.8,1.4,56.1,0.1,0.5,18.5,0.7,1.3,51.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.7,1.7,37.5
Brandan Wright,NJN,23,1.1,1.8,65.0,0.4,0.9,45.2,0.2,0.8,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,ORL,26,1.8,2.8,65.1,0.5,1.1,45.3,2.0,4.5,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Jennings,MIL,21,2.1,4.3,49.8,0.7,1.9,35.2,1.3,3.7,37.0,0.1,0.3,44.4,0.1,0.3,37.5,0.2,0.6,33.3,1.3,4.2,31.6
Brandon Roy,POR,26,1.4,2.4,58.9,0.6,1.7,33.3,1.7,4.7,36.1,0.1,0.5,25.0,0.1,0.3,33.3,0.2,0.8,25.0,0.6,1.7,34.6
Brandon Rush,IND,25,0.9,1.6,59.0,0.2,0.6,32.4,0.7,2.2,33.3,0.3,0.6,42.1,0.3,0.8,44.4,0.6,1.4,42.9,0.9,2.1,41.0
Brendan Haywood,DAL,31,1.6,2.2,70.4,0.2,0.6,26.2,0.1,0.3,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brian Cardinal,DAL,34,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.9,43.3,0.4,0.7,56.5,0.8,1.6,50.0,0.3,0.6,47.1
Brian Cook,LAC,30,0.5,0.8,64.5,0.1,0.4,21.4,0.4,1.2,32.6,0.0,0.1,50.0,0.1,0.2,60.0,0.1,0.3,33.3,0.8,2.0,41.7
Brian Scalabrine,CHI,33,0.1,0.1,100,0.1,0.2,50.0,0.4,0.6,72.7,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.2,0.0
Brian Skinner,MIL,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brook Lopez,NJN,23,2.9,4.8,60.4,2.9,5.9,49.6,2.0,5.2,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Byron Mullens,OKC,22,0.4,0.9,41.7,0.2,0.3,50.0,0.2,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
C.J. Watson,CHI,27,0.4,0.9,43.5,0.1,0.4,26.5,0.8,2.2,35.2,0.1,0.3,26.7,0.1,0.2,63.6,0.2,0.5,40.0,0.4,1.0,38.8
CJ Miles,UTA,24,1.8,2.8,64.5,0.6,1.8,33.3,0.9,2.6,34.5,0.1,0.4,34.6,0.1,0.4,28.0,0.2,0.8,25.0,1.2,3.7,32.9
Carl Landry,NOH,27,2.2,3.0,73.5,0.8,2.0,42.4,1.5,4.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Arroyo,BOS,31,0.1,0.2,46.7,0.1,0.3,38.9,1.2,2.7,44.1,0.3,0.5,50.0,0.3,0.6,45.2,0.6,1.1,54.5,0.1,0.2,33.3
Carlos Boozer,CHI,29,4.3,6.8,62.9,1.2,2.9,40.5,1.9,4.6,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Delfino,MIL,28,0.8,1.9,42.6,0.2,0.6,33.3,0.9,2.1,42.9,0.5,1.2,43.9,0.5,1.3,42.6,1.0,2.5,40.0,1.1,3.4,32.5
Carmelo Anthony,NYK,27,3.9,7.0,56.6,0.5,1.6,29.8,3.2,7.7,42.0,0.1,0.3,35.0,0.1,0.3,41.7,0.2,0.6,33.3,1.0,2.7,38.0
Caron Butler,DAL,31,1.4,2.5,56.2,0.4,1.2,31.4,3.1,7.1,43.9,0.3,0.6,46.7,0.1,0.4,36.4,0.4,1.0,40.0,0.6,1.2,47.2
Cartier Martin,WAS,26,0.3,0.5,60.0,0.0,0.1,16.7,0.3,1.0,30.8,0.2,0.4,50.0,0.2,0.8,28.6,0.4,1.2,33.3,0.6,1.5,40.9
Channing Frye,PHX,28,0.6,1.0,64.1,0.5,0.8,57.4,1.3,3.3,40.6,0.2,0.3,58.3,0.2,0.4,38.7,0.4,0.7,57.1,1.9,5.0,38.0
Charlie Bell,GSW,32,0.1,0.3,40.0,0.0,0.1,0.0,0.2,0.9,26.7,0.1,0.4,33.3,0.2,0.6,40.0,0.3,1.0,30.0,0.1,0.6,22.2
Charlie Villanueva,DET,26,1.1,1.8,62.0,0.5,1.2,40.0,0.9,2.1,42.4,0.2,0.6,32.5,0.2,0.5,36.8,0.4,1.1,36.4,1.3,3.2,40.4
Chase Budinger,HOU,23,1.5,2.3,65.6,0.3,1.0,30.7,0.6,1.6,38.6,0.3,0.7,39.5,0.2,0.7,34.8,0.5,1.4,35.7,0.7,2.3,30.1
Chauncey Billups,NYK,34,1.0,1.9,54.7,0.3,0.7,49.0,1.3,3.4,38.4,0.1,0.4,33.3,0.1,0.3,36.8,0.2,0.7,28.6,1.8,4.4,41.1
Chris Andersen,DEN,32,1.6,2.5,64.9,0.0,0.1,25.0,0.2,0.4,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Bosh,MIA,27,2.6,3.8,68.5,1.1,2.6,43.8,3.0,6.9,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.3,27.3
Chris Douglas-Roberts,MIL,24,1.2,2.3,52.5,0.4,1.0,39.0,0.8,2.0,39.1,0.2,0.5,31.6,0.2,0.5,40.0,0.4,1.0,40.0,0.1,0.3,25.0
Chris Duhon,ORL,28,0.4,0.8,50.0,0.2,0.4,47.4,0.1,0.3,37.5,0.0,0.2,25.0,0.0,0.0,100,0.0,0.2,0.0,0.2,0.9,24.4
Chris Johnson,POR,25,0.7,1.1,64.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Kaman,LAC,29,2.2,3.7,60.7,0.7,2.2,30.0,2.7,5.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Paul,NOH,26,1.2,2.1,55.7,1.2,2.5,47.3,2.1,4.7,45.3,0.1,0.1,40.0,0.1,0.2,46.2,0.2,0.3,66.7,0.8,2.0,38.4
Chris Quinn,SAS,27,0.1,0.2,50.0,0.3,0.6,47.4,0.3,0.8,33.3,0.3,0.5,54.5,0.0,0.2,0.0,0.3,0.7,42.9,0.2,0.6,25.0
Chris Wilcox,DET,28,2.5,3.7,68.7,0.4,1.1,37.7,0.3,0.9,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Christian Eyenga,CLE,22,1.3,2.2,61.1,0.3,0.9,27.5,0.8,1.8,45.0,0.1,0.5,25.0,0.1,0.5,27.8,0.2,1.0,20.0,0.3,1.2,28.8
Chuck Hayes,HOU,28,2.6,4.5,58.4,0.6,1.6,37.3,0.1,0.1,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cole Aldrich,OKC,22,0.4,0.5,87.5,0.1,0.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,DAL,25,1.3,2.4,57.1,0.4,1.1,35.4,0.6,1.9,31.3,0.1,0.3,31.6,0.2,0.4,43.5,0.3,0.7,42.9,0.2,0.9,22.6
Corey Maggette,MIL,31,1.4,2.3,60.9,0.3,0.8,35.2,1.7,4.0,41.0,0.0,0.2,0.0,0.1,0.3,23.5,0.1,0.5,20.0,0.4,0.7,50.0
Courtney Lee,HOU,25,1.1,1.8,61.9,0.3,0.8,34.9,0.9,2.4,35.9,0.2,0.4,40.7,0.2,0.4,41.4,0.4,0.8,50.0,0.6,1.5,40.7
Craig Brackins,PHI,23,0.3,1.0,33.3,0.0,0.7,0.0,1.0,2.0,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.3,0.0
Craig Smith,LAC,27,1.5,2.3,67.0,0.4,0.8,52.9,0.3,0.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
D.J. Augustin,CHA,23,2.1,4.0,51.8,0.3,1.0,29.3,1.1,2.6,43.7,0.1,0.2,41.2,0.1,0.3,34.8,0.2,0.5,40.0,1.2,3.5,33.6
DJ Mbenga,NOH,30,0.4,0.7,58.6,0.1,0.4,31.3,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DJ White,CHA,24,1.2,1.5,75.7,0.3,0.6,44.8,1.0,2.5,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DaJuan Summers,DET,23,0.4,0.6,58.3,0.1,0.5,12.5,0.6,1.4,39.3,0.3,0.5,66.7,0.2,0.5,33.3,0.5,1.0,50.0,0.2,0.5,33.3
Daequan Cook,OKC,24,0.0,0.1,50.0,0.0,0.1,33.3,0.3,0.5,55.0,0.5,1.2,44.4,0.3,0.6,52.6,0.8,1.8,44.4,0.9,2.3,39.8
Dahntay Jones,IND,30,0.7,1.2,57.4,0.4,0.9,46.2,0.8,1.8,45.1,0.2,0.6,38.9,0.2,0.6,37.5,0.4,1.2,33.3,0.0,0.1,20.0
Damien Wilkins,ATL,31,0.7,1.2,57.6,0.2,0.4,54.5,0.4,0.9,45.7,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,25.0
Damion James,NJN,23,0.9,1.5,59.5,0.2,0.8,22.2,0.8,1.8,44.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Dan Gadzuric,NJN,33,0.9,1.7,50.7,0.2,0.7,37.0,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Daniel Gibson,CLE,25,0.6,1.7,38.7,0.5,1.3,39.5,1.0,2.5,40.6,0.2,0.5,44.8,0.1,0.3,47.1,0.3,0.8,37.5,1.4,3.7,39.6
Danilo Gallinari,DEN,22,1.8,2.9,61.6,0.2,0.7,27.9,0.7,2.0,32.3,0.2,0.6,41.2,0.2,0.6,27.0,0.4,1.2,33.3,1.3,3.6,35.7
Danny Granger,IND,28,2.4,4.1,59.3,0.6,1.9,31.8,1.8,4.8,36.6,0.2,0.4,48.4,0.1,0.1,54.5,0.3,0.5,60.0,1.7,4.6,37.3
Danny Green,SAS,24,0.5,0.8,60.0,0.4,0.6,75.0,0.6,1.0,57.1,0.0,0.7,0.0,0.0,0.8,0.0,0.0,1.5,0.0,1.0,1.7,58.3
Dante Cunningham,CHA,24,0.9,1.6,61.2,0.2,0.6,41.3,1.6,3.7,42.5,0.0,0.0,50.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Darius Songaila,PHI,33,0.3,0.3,100,0.0,0.3,0.0,0.4,0.9,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Darko Milicic,MIN,26,2.1,3.4,61.5,1.6,4.1,39.4,0.3,0.9,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Darnell Jackson,SAC,25,0.8,1.2,63.6,0.2,0.4,42.9,0.4,1.1,38.3,0.0,0.0,0.0,0.0,0.2,25.0,0.0,0.2,0.0,0.0,0.1,50.0
Darrell Arthur,MEM,23,1.7,2.5,66.0,0.6,1.3,46.7,1.6,3.9,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Darren Collison,IND,23,2.1,3.4,60.8,0.8,2.2,38.2,1.6,3.9,41.9,0.1,0.2,42.9,0.1,0.2,36.4,0.2,0.4,50.0,0.4,1.2,32.0
David Andersen,NOH,31,0.2,0.4,40.0,0.1,0.4,38.5,0.9,1.8,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.6,34.8
David Lee,GSW,28,3.5,5.4,65.2,0.8,2.4,33.0,2.4,5.5,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,33.3
David West,NOH,30,2.4,3.9,63.1,1.9,4.1,45.5,3.2,6.7,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,28.6
DeAndre Jordan,LAC,22,2.8,3.9,71.3,0.2,0.4,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeJuan Blair,SAS,22,2.7,4.5,59.5,0.7,1.8,40.1,0.2,0.8,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeMar DeRozan,TOR,21,2.8,4.6,59.7,1.0,2.3,44.4,2.7,6.5,41.8,0.0,0.2,8.3,0.0,0.1,33.3,0.0,0.3,0.0,0.0,0.4,6.7
DeMarcus Cousins,SAC,20,2.8,5.0,56.9,0.9,3.1,29.9,1.6,4.1,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,21.4
DeMarre Carroll,HOU,24,0.2,0.4,40.0,0.2,0.3,66.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeSagana Diop,CHA,29,0.3,0.6,44.4,0.1,0.4,16.7,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,DAL,30,0.2,0.5,40.6,0.0,0.1,60.0,0.3,0.6,40.9,0.3,0.9,34.0,0.5,1.1,48.2,0.8,2.0,40.0,0.7,1.9,35.5
Delonte West,BOS,27,0.5,1.1,50.0,0.3,0.7,50.0,0.9,1.9,48.9,0.1,0.2,66.7,0.1,0.3,33.3,0.2,0.5,40.0,0.3,1.0,34.8
Derek Fisher,LAL,36,0.5,1.0,49.4,0.2,0.6,25.0,1.1,2.9,38.1,0.2,0.5,38.5,0.2,0.3,53.8,0.4,0.8,50.0,0.4,1.1,36.2
Deron Williams,NJN,27,2.5,4.3,58.8,0.8,2.1,38.7,1.6,3.7,43.8,0.0,0.3,5.9,0.1,0.2,46.7,0.1,0.5,20.0,1.5,4.3,34.1
Derrick Brown,NYK,23,1.4,2.1,65.0,0.0,0.2,20.0,0.0,0.2,0.0,0.1,0.1,100,0.1,0.1,66.7,0.2,0.2,100,0.0,0.1,0.0
Derrick Caracter,LAL,23,0.5,0.9,54.3,0.2,0.6,33.3,0.2,0.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Derrick Favors,UTA,19,2.2,3.5,62.8,0.3,0.9,31.9,0.3,0.9,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Derrick Rose,CHI,22,3.9,6.7,58.1,1.1,2.8,39.5,2.2,5.5,40.3,0.1,0.1,55.6,0.0,0.1,9.1,0.1,0.2,50.0,1.5,4.4,34.3
Devin Ebanks,LAL,21,0.8,1.3,60.0,0.1,0.4,14.3,0.2,0.7,21.4,0.0,0.1,0.0,0.2,0.2,100,0.2,0.3,66.7,0.0,0.1,0.0
Devin Harris,UTA,28,2.2,4.2,51.8,0.7,1.9,38.4,1.1,2.8,39.3,0.0,0.1,50.0,0.0,0.1,33.3,0.0,0.2,0.0,0.8,2.3,32.7
Dexter Pittman,MIA,23,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dirk Nowitzki,DAL,33,1.6,2.4,67.6,1.0,2.3,42.9,4.8,9.1,52.9,0.2,0.4,60.0,0.1,0.2,46.2,0.3,0.6,50.0,0.6,1.8,34.9
Dominic McGuire,CHA,25,0.9,1.6,52.9,0.1,0.4,26.3,0.4,1.5,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dominique Jones,DAL,22,0.3,0.8,30.8,0.4,1.1,40.0,0.2,0.8,30.8,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Donte Greene,SAC,23,1.1,1.6,68.6,0.2,0.6,29.3,0.4,1.3,31.4,0.3,0.6,41.4,0.2,0.6,34.8,0.5,1.2,41.7,0.4,1.5,24.8
Dorell Wright,GSW,25,2.2,3.4,64.4,0.4,1.3,29.1,1.0,3.0,33.1,0.4,1.0,42.5,0.4,1.0,42.4,0.8,2.0,40.0,1.5,4.3,35.5
Drew Gooden,MIL,29,1.8,3.0,59.6,0.4,1.3,28.3,2.2,5.5,40.6,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,0.0,0.1,0.4,13.3
Dwight Howard,ORL,25,5.6,7.6,73.5,1.6,4.0,41.1,0.7,1.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dwyane Wade,MIA,29,5.0,7.5,67.1,1.2,3.0,40.9,2.0,5.0,40.3,0.1,0.3,33.3,0.0,0.1,28.6,0.1,0.4,25.0,0.7,2.3,30.6
Earl Barron,POR,29,0.9,1.9,45.9,0.1,0.7,7.1,0.7,2.3,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Earl Boykins,MIL,35,0.4,0.8,46.7,0.7,1.4,48.6,1.3,2.9,44.4,0.1,0.2,71.4,0.0,0.2,14.3,0.1,0.4,25.0,0.4,1.0,37.5
