PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Andre Roberson,OKC,25,2.1,3.2,64.8,0.1,0.2,21.1,0.0,0.1,28.6,0.2,0.6,26.7,0.1,0.5,20.0,0.3,1.1,27.3,0.3,1.2,25.5
Andrew Bogut,CLE,32,1.0,1.7,56.5,0.4,1.2,32.3,0.1,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrew Harrison,MEM,22,0.7,1.5,45.4,0.1,0.5,26.5,0.2,0.9,25.8,0.1,0.2,50.0,0.0,0.1,28.6,0.1,0.3,33.3,0.5,1.8,26.2
Andrew Nicholson,BKN,27,0.5,0.7,71.4,0.2,0.7,32.1,0.2,0.7,32.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.5,25.0
Andrew Wiggins,MIN,22,3.8,6.1,62.0,0.9,2.3,37.7,2.7,7.2,37.9,0.1,0.2,30.0,0.1,0.1,45.5,0.2,0.3,66.7,1.1,3.1,35.8
Anthony Bennett,BKN,24,1.1,1.7,64.1,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.5,37.5,0.0,0.6,0.0,0.2,1.1,18.2,0.4,1.3,33.3
Anthony Brown,ORL,24,0.5,0.8,55.6,0.1,0.3,33.3,0.5,1.0,45.5,0.1,0.4,25.0,0.1,0.1,100,0.2,0.5,40.0,0.5,2.0,22.7
Anthony Davis,NOP,24,4.4,6.4,68.5,2.1,4.5,45.7,3.3,7.6,42.8,0.0,0.1,40.0,0.0,0.1,16.7,0.0,0.2,0.0,0.5,1.6,30.6
Anthony Morrow,CHI,31,0.3,0.5,59.1,0.5,0.9,51.2,0.5,1.1,41.5,0.1,0.4,31.3,0.2,0.8,22.6,0.3,1.2,25.0,0.6,1.8,33.3
Anthony Tolliver,SAC,32,0.6,0.9,69.5,0.2,0.4,50.0,0.2,0.5,29.4,0.2,0.5,40.6,0.2,0.6,40.0,0.4,1.1,36.4,1.0,2.5,38.5
Archie Goodwin,BKN,22,1.8,3.0,60.0,0.1,0.1,100,0.2,0.3,60.0,0.1,0.1,100,0.1,0.1,100,0.2,0.2,100,0.2,0.9,23.1
Arinze Onuaku,ORL,29,0.0,0.0,0.0,0.3,0.4,66.7,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Aron Baynes,DET,30,1.1,2.0,55.3,0.5,1.0,47.3,0.3,0.7,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Arron Afflalo,SAC,31,0.4,0.9,50.0,0.6,1.1,52.9,1.0,2.4,40.8,0.2,0.5,46.4,0.3,0.5,56.7,0.5,1.0,50.0,0.5,1.5,34.8
Austin Rivers,LAC,24,1.9,3.4,55.7,0.7,1.6,43.1,0.3,0.8,32.8,0.2,0.5,37.1,0.2,0.4,42.3,0.4,0.9,44.4,1.2,3.2,36.9
Avery Bradley,BOS,26,2.5,4.0,61.5,0.4,1.1,40.7,1.7,4.0,41.7,0.4,1.0,35.1,0.2,0.5,48.1,0.6,1.5,40.0,1.4,3.5,39.1
Axel Toupane,NOP,24,0.3,0.3,100,0.0,0.0,0.0,0.8,1.0,75.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,1.2,0.0,0.3,0.3,100
Ben Bentil,DAL,22,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Ben McLemore,SAC,24,1.1,1.7,64.3,0.2,0.7,22.5,0.7,1.8,38.7,0.3,0.5,50.0,0.2,0.5,35.7,0.5,1.0,50.0,0.7,1.9,36.0
Beno Udrih,DET,34,0.7,1.3,55.6,0.5,0.9,53.1,1.0,2.3,44.3,0.0,0.0,0.0,0.1,0.1,75.0,0.1,0.1,100,0.2,0.6,34.8
Bismack Biyombo,ORL,24,1.7,2.6,65.4,0.4,1.1,33.7,0.1,0.4,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Blake Griffin,LAC,28,4.2,6.5,64.0,0.8,2.2,36.0,2.3,5.3,42.5,0.2,0.4,46.2,0.0,0.1,25.0,0.2,0.5,40.0,0.4,1.3,30.9
Boban Marjanovic,DET,28,1.4,1.9,73.4,0.6,1.5,36.7,0.2,0.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bobby Brown,HOU,32,0.0,0.2,25.0,0.2,0.5,33.3,0.3,0.6,41.7,0.2,0.2,100,0.0,0.1,0.0,0.2,0.3,66.7,0.5,1.3,37.5
Bobby Portis,CHI,22,1.2,1.7,67.6,0.4,0.8,48.0,0.8,1.8,44.1,0.1,0.5,28.0,0.2,0.4,47.4,0.3,0.9,33.3,0.3,0.8,31.4
Bojan Bogdanovic,WAS,28,2.0,3.4,59.2,0.4,0.9,43.7,0.5,1.4,36.4,0.2,0.6,37.2,0.3,0.7,48.1,0.5,1.3,38.5,1.3,3.7,34.5
Boris Diaw,UTA,35,1.2,1.8,63.9,0.3,0.7,42.0,0.3,0.9,31.7,0.1,0.2,46.2,0.0,0.1,37.5,0.1,0.3,33.3,0.2,0.8,18.3
Bradley Beal,WAS,24,2.7,4.5,61.5,0.9,1.9,46.9,1.8,3.7,47.9,0.3,0.6,50.0,0.2,0.5,37.5,0.5,1.1,45.5,2.4,6.0,39.9
Brandan Wright,MEM,29,2.3,3.3,71.4,0.6,1.4,42.1,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,LAC,32,1.4,2.0,69.2,0.2,0.5,33.3,0.5,1.1,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,50.0
Brandon Ingram,LAL,19,1.6,2.7,58.5,0.4,1.3,27.9,0.9,2.3,37.2,0.2,0.5,42.4,0.2,0.6,32.6,0.4,1.1,36.4,0.3,1.3,24.5
Brandon Jennings,WAS,27,0.7,1.6,44.5,0.2,0.7,35.2,0.5,1.2,36.6,0.1,0.3,40.0,0.1,0.4,34.6,0.2,0.7,28.6,0.8,2.6,30.4
Brandon Knight,PHX,25,1.4,2.7,53.8,0.5,1.6,34.5,1.1,2.9,36.3,0.2,0.5,38.1,0.1,0.3,21.4,0.3,0.8,37.5,0.6,1.9,33.0
Brandon Rush,MIN,31,0.3,0.7,41.2,0.0,0.2,25.0,0.2,0.7,32.3,0.5,1.0,47.7,0.3,0.8,34.4,0.8,1.8,44.4,0.3,0.8,31.6
Brian Roberts,CHA,31,0.2,0.5,40.9,0.1,0.4,20.0,0.4,1.0,41.5,0.0,0.0,0.0,0.1,0.2,57.1,0.1,0.2,50.0,0.3,0.9,36.1
Briante Weber,CHA,24,0.8,1.2,69.6,0.3,0.7,46.2,0.1,0.7,14.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.5,11.1
Brice Johnson,LAC,23,0.7,1.0,66.7,0.0,1.0,0.0,0.0,0.3,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Brook Lopez,BKN,29,2.7,4.3,63.9,2.2,4.4,48.9,0.7,1.8,40.7,0.2,0.5,40.0,0.1,0.3,50.0,0.3,0.8,37.5,1.5,4.4,33.1
Bruno Caboclo,TOR,21,0.3,0.6,40.0,0.0,0.3,0.0,0.3,0.4,66.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.4,66.7
Bryn Forbes,SAS,23,0.0,0.1,0.0,0.1,0.3,33.3,0.5,1.1,47.1,0.1,0.2,50.0,0.1,0.4,14.3,0.2,0.6,33.3,0.5,1.4,33.3
Buddy Hield,SAC,24,1.2,2.2,54.2,0.4,0.9,45.3,0.6,1.7,36.0,0.2,0.5,40.0,0.2,0.4,53.3,0.4,0.9,44.4,1.4,3.9,37.5
C.J. Watson,ORL,33,0.4,0.8,54.0,0.1,0.3,31.3,0.5,1.2,41.6,0.1,0.3,25.0,0.0,0.3,15.4,0.1,0.6,16.7,0.4,1.2,34.7
CJ McCollum,POR,25,2.1,3.7,56.5,1.4,2.8,48.9,2.9,6.0,47.7,0.2,0.4,42.4,0.2,0.5,41.7,0.4,0.9,44.4,2.0,4.6,42.9
CJ Miles,IND,30,0.8,1.3,58.8,0.3,0.6,46.5,0.5,1.3,35.7,0.5,0.9,48.5,0.5,0.9,53.2,1.0,1.8,55.6,1.3,3.6,36.1
CJ Wilcox,ORL,26,0.0,0.2,0.0,0.1,0.1,100,0.2,0.6,36.4,0.0,0.2,0.0,0.1,0.2,50.0,0.1,0.4,25.0,0.1,0.5,18.2
Cameron Payne,CHI,22,0.3,0.9,33.3,0.4,0.8,42.3,0.6,1.8,31.5,0.0,0.2,25.0,0.1,0.2,60.0,0.1,0.4,25.0,0.8,2.5,30.3
Caris LeVert,BKN,22,1.4,2.1,65.8,0.3,0.7,40.0,0.3,0.7,48.7,0.1,0.3,20.0,0.2,0.5,50.0,0.3,0.8,37.5,0.8,2.5,30.3
Carmelo Anthony,NYK,33,1.4,2.6,54.2,0.6,1.5,40.5,4.1,9.0,45.4,0.1,0.3,36.0,0.2,0.3,50.0,0.3,0.6,50.0,1.8,5.0,35.7
Chandler Parsons,MEM,28,1.1,1.9,56.1,0.1,0.6,9.1,0.3,1.2,26.8,0.1,0.2,66.7,0.1,0.3,30.0,0.2,0.5,40.0,0.5,2.3,23.4
Channing Frye,CLE,34,0.6,0.9,63.8,0.2,0.5,38.9,0.6,1.1,53.8,0.3,0.6,48.8,0.2,0.5,35.1,0.5,1.1,45.5,1.4,3.5,40.5
Chasson Randle,NYK,24,0.7,1.4,51.4,0.2,0.5,50.0,0.0,0.2,0.0,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.3,33.3,0.5,1.6,34.1
Cheick Diallo,NOP,20,1.1,1.4,78.3,0.3,0.9,35.7,0.9,2.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chinanu Onuaku,HOU,20,1.0,1.2,83.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Andersen,CLE,38,0.6,1.2,50.0,0.1,0.1,100,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,0.0
Chris McCullough,WAS,22,0.6,1.0,56.3,0.1,0.1,100,0.3,0.5,62.5,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.3,25.0
Chris Paul,LAC,32,0.7,1.1,59.7,0.8,1.5,48.9,2.7,5.3,50.9,0.2,0.3,55.6,0.1,0.3,41.2,0.3,0.6,50.0,1.8,4.4,40.2
Christian Wood,CHA,21,0.9,1.3,70.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0
Clint Capela,HOU,23,5.1,7.3,69.6,0.4,1.2,35.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cody Zeller,CHA,24,3.2,4.9,64.9,0.6,1.3,50.0,0.3,1.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cole Aldrich,MIN,28,0.5,0.9,61.8,0.2,0.5,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,LAL,31,1.2,2.0,61.3,0.2,0.6,26.5,0.1,0.3,42.9,0.1,0.5,21.1,0.2,0.5,30.6,0.3,1.0,30.0,0.1,0.5,20.5
Cory Joseph,TOR,25,1.4,2.4,57.3,0.8,1.8,42.9,1.0,2.4,41.8,0.1,0.3,25.9,0.1,0.2,53.3,0.2,0.5,40.0,0.4,1.2,35.5
Courtney Lee,NYK,31,0.9,1.7,56.3,0.5,1.1,44.0,1.4,2.9,46.6,0.4,0.9,47.6,0.3,0.7,40.8,0.7,1.6,43.7,0.8,2.0,36.9
Cristiano Felicio,CHI,24,1.7,2.6,65.3,0.1,0.3,36.8,0.2,0.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
D'Angelo Russell,LAL,21,1.2,2.4,50.7,0.9,2.0,47.2,1.3,3.3,38.9,0.2,0.5,48.3,0.2,0.4,40.9,0.4,0.9,44.4,1.8,5.2,34.1
D.J. Augustin,ORL,29,0.6,1.2,48.4,0.2,0.6,33.3,0.5,1.3,38.0,0.2,0.5,38.2,0.1,0.3,31.6,0.3,0.8,37.5,1.0,2.8,35.0
Dahntay Jones,CLE,36,2.0,2.0,100,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Damian Jones,GSW,22,0.7,0.9,77.8,0.0,0.0,0.0,0.1,0.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damian Lillard,POR,26,3.4,5.8,58.6,0.9,2.5,36.4,1.7,3.9,43.1,0.1,0.1,50.0,0.1,0.2,61.1,0.2,0.3,66.7,2.6,7.3,36.1
Damjan Rudez,ORL,31,0.1,0.1,75.0,0.0,0.0,0.0,0.2,0.5,42.1,0.0,0.3,11.1,0.0,0.1,0.0,0.0,0.4,0.0,0.4,1.2,35.8
Daniel Ochefu,WAS,23,0.6,1.2,50.0,0.1,0.3,25.0,0.1,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Danilo Gallinari,DEN,28,1.8,2.8,64.0,0.3,0.7,41.9,1.3,3.3,38.0,0.3,0.6,44.7,0.1,0.4,39.1,0.4,1.0,40.0,1.6,4.2,38.0
Danny Green,SAS,30,0.4,0.8,54.5,0.2,0.5,40.6,0.2,0.8,29.4,0.4,0.8,47.9,0.3,0.8,38.5,0.7,1.6,43.7,1.1,3.1,35.9
Dante Cunningham,NOP,30,1.1,1.6,67.6,0.1,0.3,40.0,0.3,0.8,44.0,0.3,1.0,34.4,0.5,1.0,45.3,0.8,2.0,40.0,0.3,0.8,36.5
Dante Exum,UTA,21,1.4,2.5,55.1,0.2,0.4,41.4,0.1,0.3,38.9,0.2,0.6,23.7,0.2,0.8,25.6,0.4,1.4,28.6,0.4,1.1,35.7
Danuel House Jr.,WAS,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Dario Saric,PHI,23,2.0,3.6,55.4,0.7,1.4,51.7,0.6,2.2,29.5,0.1,0.2,23.5,0.1,0.2,46.2,0.2,0.4,50.0,1.2,3.8,30.6
Darrell Arthur,DEN,29,0.4,0.8,54.5,0.1,0.2,30.0,0.5,1.4,38.2,0.2,0.4,38.5,0.2,0.4,53.3,0.4,0.8,50.0,1.0,2.2,44.9
Darren Collison,SAC,29,1.7,3.1,55.5,0.5,1.1,43.6,1.7,3.7,46.4,0.1,0.3,47.4,0.3,0.5,61.3,0.4,0.8,50.0,0.7,1.8,36.0
Darrun Hilliard,DET,24,0.3,0.5,57.9,0.2,0.5,31.6,0.5,1.2,42.9,0.2,0.5,41.7,0.0,0.2,20.0,0.2,0.7,28.6,0.2,0.8,20.7
David Lee,SAS,34,2.4,3.4,69.7,0.4,1.0,37.5,0.4,0.9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Nwaba,LAL,24,2.1,3.2,65.1,0.2,0.5,44.4,0.1,0.2,25.0,0.1,0.1,100,0.0,0.2,0.0,0.1,0.3,33.3,0.0,0.0,0.0
David West,GSW,36,0.8,1.2,63.9,0.3,0.7,50.0,0.8,1.7,48.7,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,40.0
Davis Bertans,SAS,24,0.4,0.5,71.4,0.0,0.2,20.0,0.1,0.3,43.8,0.2,0.3,56.3,0.2,0.4,40.0,0.4,0.7,57.1,0.8,2.2,38.2
DeAndre Jordan,LAC,28,4.9,6.6,74.5,0.2,0.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeAndre Liggins,DAL,29,0.6,1.2,50.7,0.0,0.2,10.0,0.1,0.3,15.8,0.1,0.3,42.9,0.2,0.3,50.0,0.3,0.6,50.0,0.1,0.3,23.5
DeAndre' Bembry,ATL,22,1.1,1.7,63.2,0.2,0.4,38.5,0.2,0.3,50.0,0.0,0.2,20.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0
DeMar DeRozan,TOR,27,2.6,4.0,65.7,2.5,5.1,49.2,4.2,10.1,41.2,0.1,0.5,31.3,0.1,0.2,55.6,0.2,0.7,28.6,0.2,1.0,18.3
DeMarcus Cousins,NOP,26,4.6,8.1,57.5,1.3,3.2,39.1,1.3,3.6,35.7,0.0,0.1,14.3,0.0,0.1,50.0,0.0,0.2,0.0,1.8,4.8,36.9
DeMarre Carroll,TOR,30,1.0,1.6,61.6,0.3,0.9,33.9,0.3,0.8,37.5,0.3,0.7,38.3,0.3,0.9,39.0,0.6,1.6,37.5,0.9,2.9,32.2
Dejounte Murray,SAS,20,0.7,1.2,53.7,0.5,1.2,44.7,0.1,0.4,14.3,0.0,0.0,100,0.1,0.2,40.0,0.1,0.2,50.0,0.2,0.5,35.3
Delon Wright,TOR,25,1.1,2.0,55.6,0.3,0.7,40.0,0.0,0.4,8.3,0.0,0.2,20.0,0.0,0.1,50.0,0.0,0.3,0.0,0.3,0.9,34.8
Demetrius Jackson,BOS,22,0.3,0.3,100,0.0,0.0,0.0,0.5,1.0,50.0,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.3,0.3,100
Dennis Schroder,ATL,23,3.4,6.2,54.4,0.6,1.7,34.4,1.7,3.8,45.6,0.1,0.2,50.0,0.1,0.1,50.0,0.2,0.3,66.7,1.1,3.4,32.7
Denzel Valentine,CHI,23,0.2,0.4,50.0,0.1,0.5,27.6,0.2,0.5,33.3,0.4,0.7,56.3,0.2,0.8,29.4,0.6,1.5,40.0,0.8,2.5,31.9
Deron Williams,CLE,33,0.8,1.5,52.1,0.7,1.4,50.6,1.3,2.9,45.9,0.1,0.2,35.7,0.2,0.4,43.5,0.3,0.6,50.0,1.1,3.1,35.7
Derrick Favors,UTA,25,2.1,3.6,57.5,0.8,1.6,51.9,1.1,2.9,37.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.0,0.1,28.6
Derrick Jones Jr.,PHX,20,1.9,2.6,71.6,0.1,0.5,20.0,0.1,0.4,28.6,0.1,0.2,33.3,0.1,0.1,100,0.2,0.3,66.7,0.0,0.2,0.0
Derrick Rose,NYK,28,3.7,6.7,54.7,1.4,3.2,42.9,2.0,4.4,44.0,0.0,0.1,50.0,0.0,0.1,40.0,0.0,0.2,0.0,0.1,0.7,18.2
Derrick Williams,CLE,26,1.1,1.9,56.4,0.1,0.2,37.5,0.4,0.9,48.9,0.1,0.4,27.8,0.2,0.6,33.3,0.3,1.0,30.0,0.4,1.1,31.5
Devin Booker,PHX,20,2.3,4.1,55.8,1.1,2.5,42.6,2.5,6.6,38.7,0.1,0.4,23.3,0.2,0.4,58.6,0.3,0.8,37.5,1.6,4.4,35.8
Devin Harris,DAL,34,0.9,1.6,53.3,0.1,0.4,30.4,0.2,0.6,41.7,0.1,0.3,40.0,0.1,0.4,33.3,0.2,0.7,28.6,0.7,2.0,33.1
Dewayne Dedmon,SAS,27,1.8,2.6,68.3,0.2,0.5,43.6,0.1,0.3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Deyonta Davis,MEM,20,0.6,1.0,61.3,0.1,0.3,57.1,0.0,0.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Diamond Stone,LAC,20,0.2,0.8,25.0,0.0,0.2,0.0,0.3,1.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dion Waiters,MIA,25,2.6,5.3,49.4,0.3,0.9,30.2,1.3,3.5,38.8,0.5,0.8,60.0,0.2,0.5,42.9,0.7,1.3,53.8,1.2,3.4,35.0
Dirk Nowitzki,DAL,39,0.5,0.9,57.4,0.6,1.1,49.2,3.0,6.7,44.3,0.1,0.2,50.0,0.0,0.1,20.0,0.1,0.3,33.3,1.4,3.6,37.8
Domantas Sabonis,OKC,21,1.0,1.9,53.2,0.3,1.1,29.9,0.4,1.0,40.7,0.1,0.4,34.6,0.1,0.3,20.0,0.2,0.7,28.6,0.5,1.4,33.6
Donatas Motiejunas,NOP,26,0.5,0.8,66.7,0.7,1.6,44.4,0.1,0.3,40.0,0.1,0.2,40.0,0.0,0.1,33.3,0.1,0.3,33.3,0.2,1.1,20.5
Dorian Finney-Smith,DAL,24,0.7,1.2,58.3,0.1,0.2,26.7,0.1,0.4,25.8,0.1,0.5,22.2,0.2,0.6,28.9,0.3,1.1,27.3,0.4,1.3,32.7
Doug McDermott,OKC,25,1.0,1.5,63.0,0.4,1.0,41.2,0.8,1.8,44.6,0.4,0.9,41.5,0.1,0.3,31.3,0.5,1.2,41.7,0.8,2.1,36.0
Dragan Bender,PHX,19,0.5,0.8,57.1,0.1,0.2,50.0,0.1,0.4,29.4,0.1,0.5,27.8,0.1,0.4,38.5,0.2,0.9,22.2,0.4,1.6,26.1
Draymond Green,GSW,27,2.2,3.7,59.6,0.2,0.9,22.5,0.1,0.4,20.6,0.0,0.1,37.5,0.1,0.1,36.4,0.1,0.2,50.0,1.0,3.2,30.5
Dwight Howard,ATL,31,4.7,6.5,71.9,0.4,1.0,35.1,0.2,0.7,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dwight Powell,DAL,25,1.8,2.4,73.1,0.2,0.4,39.4,0.4,1.1,30.7,0.0,0.1,22.2,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.8,33.3
Dwyane Wade,CHI,35,2.5,4.5,55.9,1.2,2.7,42.1,2.5,6.3,39.6,0.1,0.3,46.7,0.1,0.2,44.4,0.2,0.5,40.0,0.6,2.0,28.3
E'Twaun Moore,NOP,28,1.2,1.8,66.2,0.8,1.7,48.8,0.8,2.1,37.3,0.3,0.7,44.7,0.1,0.4,32.1,0.4,1.1,36.4,0.6,1.8,35.6
