PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Mario Elie,PHX,37,68,44,24,22.2,4.4,1.5,3.6,42.3,0.5,1.5,36.0,0.8,1.0,79.7,0.6,1.7,2.3,1.9,0.9,0.9,0.2,1.6,12.2,0,0,1.3
Mark Blount,BOS,25,64,28,36,17.2,3.9,1.6,3.1,50.5,0.0,0.0,0.0,0.7,1.0,69.7,1.5,2.1,3.6,0.5,1.0,0.6,1.2,2.9,13.4,0,0,-1.1
Mark Bryant,DAL,36,18,13,5,5.7,1.1,0.4,1.1,40.0,0.0,0.0,0.0,0.2,0.3,60.0,0.2,0.9,1.2,0.2,0.3,0.1,0.1,1.6,2.9,0,0,-1.1
Mark Jackson,NYK,36,83,45,38,31.1,7.6,2.9,7.0,41.9,0.8,2.5,33.8,0.9,1.1,77.7,0.8,2.9,3.7,8.0,2.1,1.0,0.1,1.7,25.1,10,1,0.3
Mark Madsen,LAL,25,70,50,20,9.1,2.0,0.8,1.6,48.7,0.0,0.0,100,0.4,0.5,70.3,1.1,1.1,2.2,0.3,0.4,0.1,0.1,1.6,5.4,0,0,-1.3
Mark Pope,MIL,28,63,40,23,14.9,2.4,1.0,2.3,43.7,0.1,0.4,20.8,0.3,0.6,62.9,0.9,1.4,2.3,0.6,0.3,0.3,0.4,2.2,7.8,0,0,1.5
Mark Strickland,NJN,30,55,21,34,13.1,4.6,1.9,4.3,43.1,0.0,0.0,50.0,0.8,1.3,64.3,1.0,1.9,2.9,0.4,0.6,0.3,0.4,1.3,10.2,1,0,-2.1
Mateen Cleaves,DET,23,78,32,46,16.2,5.4,2.1,5.1,40.0,0.1,0.2,29.4,1.2,1.8,70.8,0.3,1.4,1.7,2.7,1.8,0.6,0.0,2.0,11.6,0,0,-1.1
Matt Bullard,HOU,34,61,31,30,16.4,5.8,2.1,5.0,42.3,1.4,3.5,40.4,0.2,0.2,71.4,0.4,1.8,2.1,0.7,0.2,0.2,0.1,1.2,10.1,0,0,2.8
Matt Geiger,PHI,31,35,20,15,15.5,6.1,2.5,6.4,39.3,0.0,0.1,0.0,1.1,1.5,68.5,1.4,2.5,4.0,0.4,0.7,0.3,0.2,2.1,12.5,1,0,0.9
Matt Harpring,CLE,25,56,24,32,28.8,11.1,4.3,9.4,45.4,0.2,0.9,25.0,2.4,2.9,81.2,1.6,2.7,4.3,1.8,1.6,0.8,0.3,2.9,20.6,2,0,-3.1
Matt Maloney,ATL,29,55,20,35,25.5,6.7,2.7,6.3,42.0,0.9,2.6,35.9,0.5,0.6,76.5,0.3,1.9,2.1,2.8,1.3,1.0,0.1,1.7,15.5,0,0,-0.7
Maurice Taylor,HOU,24,69,37,32,28.5,13.0,5.7,11.6,48.9,0.0,0.1,0.0,1.7,2.3,73.5,1.6,3.9,5.5,1.5,1.8,0.4,0.6,3.0,22.9,5,0,-1.8
Metta World Peace,CHI,21,76,15,61,31.1,11.9,4.3,10.7,40.1,0.6,1.9,29.1,2.8,3.7,75.0,0.8,3.1,3.9,3.0,2.1,2.0,0.6,3.3,26.8,1,0,-4.8
Michael Curry,DET,32,68,24,44,21.9,5.2,2.1,4.7,45.5,0.1,0.1,44.4,0.9,1.1,84.9,0.3,1.5,1.8,1.9,0.9,0.4,0.0,2.5,10.7,0,0,-1.8
Michael Dickerson,VAN,26,70,20,50,37.4,16.3,6.1,14.6,41.7,1.2,3.3,37.4,2.9,3.9,76.3,1.0,2.3,3.3,3.3,2.3,0.9,0.4,3.0,26.7,1,0,-4.0
Michael Doleac,ORL,24,77,41,36,18.1,6.4,2.9,6.8,41.7,0.0,0.0,0.0,0.6,0.8,84.7,0.9,2.6,3.5,0.8,0.8,0.5,0.5,3.1,14.2,1,0,1.4
Michael Finley,DAL,28,82,53,29,42.0,21.5,8.7,18.9,45.8,1.1,3.2,34.6,3.1,4.0,77.5,1.3,3.9,5.2,4.4,2.3,1.4,0.4,2.1,37.5,9,1,4.9
Michael Hawkins,CLE,28,10,5,5,7.5,0.8,0.3,0.9,33.3,0.2,0.4,50.0,0.0,0.0,0.0,0.2,0.3,0.5,1.3,0.6,0.2,0.0,1.3,3.4,0,0,-2.7
Michael Olowokandi,LAC,26,82,31,51,25.9,8.5,3.8,8.6,43.5,0.0,0.0,0.0,1.0,1.9,54.5,2.0,4.4,6.4,0.6,2.1,0.4,1.3,3.0,20.1,10,0,-3.0
Michael Redd,MIL,21,6,3,3,5.8,2.2,0.8,3.2,26.3,0.0,0.5,0.0,0.5,1.0,50.0,0.5,0.2,0.7,0.2,0.2,0.2,0.0,0.3,3.6,0,0,-1.3
Michael Ruffin,CHI,24,45,8,37,19.5,2.6,0.9,2.0,44.4,0.0,0.0,0.0,0.9,1.7,50.6,2.2,3.6,5.8,0.9,1.0,0.7,0.8,2.9,14.4,2,0,-3.1
Michael Smith,WAS,29,79,19,60,20.4,3.8,1.3,2.8,48.6,0.0,0.0,0.0,1.1,1.9,57.8,2.2,4.9,7.1,1.3,0.8,0.7,0.5,2.0,17.0,3,0,-4.7
Michael Stewart,TOR,26,26,16,10,4.7,1.3,0.4,1.3,32.4,0.0,0.0,0.0,0.4,0.7,61.1,0.6,0.5,1.1,0.1,0.2,0.2,0.1,0.7,3.3,0,0,-2.0
Mike Bibby,VAN,23,82,23,59,38.9,15.9,6.4,14.1,45.4,1.3,3.5,37.9,1.7,2.3,76.1,0.6,3.1,3.7,8.4,3.0,1.3,0.1,1.8,34.2,17,0,-4.7
Mike Miller,ORL,21,82,43,39,29.1,11.9,4.5,10.3,43.6,1.8,4.4,40.7,1.1,1.6,71.1,0.8,3.2,4.0,1.7,1.2,0.6,0.2,2.4,20.6,0,0,1.9
Mike Penberthy,LAL,26,53,39,14,16.0,5.0,1.7,4.2,41.4,1.0,2.6,39.6,0.5,0.6,90.3,0.2,1.0,1.2,1.3,0.6,0.4,0.0,1.1,9.2,0,0,-0.4
Mike Smith,WAS,25,17,5,12,10.6,3.0,1.1,3.5,32.2,0.2,1.1,16.7,0.6,0.9,62.5,0.6,0.7,1.3,0.6,0.4,0.3,0.2,0.5,6.4,0,0,-1.1
Mikki Moore,DET,25,81,32,49,14.2,4.4,1.6,3.3,49.3,0.0,0.0,0.0,1.2,1.6,73.1,1.5,2.4,3.9,0.4,0.9,0.3,0.8,2.5,12.0,1,0,-0.9
Milt Palacio,BOS,23,58,27,31,19.7,5.9,2.2,4.6,47.2,0.2,0.6,33.3,1.3,1.6,84.8,0.4,1.3,1.8,2.6,1.4,0.8,0.0,1.4,13.0,0,0,-0.5
Mitch Richmond,WAS,36,37,10,27,32.9,16.2,5.5,13.6,40.7,1.2,3.6,33.8,3.9,4.3,89.4,0.4,2.5,2.9,3.0,2.3,1.2,0.2,2.3,26.0,0,0,-1.8
Monty Williams,ORL,29,82,43,39,14.7,5.0,2.0,4.4,44.5,0.0,0.2,7.7,1.0,1.6,63.9,1.0,1.9,3.0,1.0,1.0,0.4,0.2,1.7,10.6,0,0,-2.2
Moochie Norris,HOU,27,82,45,37,20.1,6.6,2.2,5.0,44.6,0.3,1.1,28.1,1.8,2.4,77.8,0.5,1.9,2.4,3.5,1.3,0.8,0.0,1.0,16.0,0,0,1.3
Mookie Blaylock,GSW,34,69,16,53,34.1,11.0,4.6,11.6,39.6,1.1,3.3,32.4,0.8,1.1,69.7,1.0,2.9,3.9,6.7,1.9,2.4,0.3,1.9,31.9,11,1,-4.8
Morris Peterson,TOR,23,80,45,35,22.6,9.3,3.6,8.4,43.1,0.8,2.1,38.2,1.3,1.8,71.7,1.4,1.8,3.2,1.3,1.0,0.8,0.3,2.1,17.3,0,0,1.1
Muggsy Bogues,TOR,36,3,1,2,11.2,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,1.3,0.7,0.0,1.0,4.4,0,0,-5.7
Nazr Mohammed,ATL,23,58,30,28,15.8,7.6,3.0,6.4,47.7,0.0,0.0,0.0,1.5,2.2,70.6,2.0,3.3,5.3,0.3,1.1,0.5,0.6,1.9,16.7,11,0,-0.7
Nick Anderson,SAC,33,21,15,6,8.1,1.8,0.7,2.7,24.6,0.5,1.9,25.6,0.0,0.0,0.0,0.1,1.0,1.2,0.6,0.3,0.5,0.2,0.6,5.8,0,0,-0.2
Nick Van Exel,DEN,29,71,34,37,37.8,17.7,6.5,15.7,41.4,1.9,5.0,37.7,2.9,3.5,81.9,0.6,2.8,3.4,8.5,2.3,0.9,0.3,1.5,35.5,20,0,-0.9
Obinna Ekezie,DAL,25,34,9,25,8.3,3.0,0.9,2.4,39.5,0.0,0.0,0.0,1.1,1.6,69.8,0.9,1.4,2.3,0.3,0.4,0.1,0.1,1.4,6.6,0,0,-1.8
Olden Polynice,UTA,36,81,53,28,20.0,5.3,2.5,5.1,49.6,0.0,0.0,0.0,0.2,0.8,26.2,1.9,2.7,4.7,0.4,1.0,0.3,1.0,3.0,14.4,1,0,1.6
Olumide Oyedeji,SEA,20,30,17,13,7.3,1.5,0.6,1.2,48.6,0.0,0.0,0.0,0.3,0.4,75.0,0.8,1.4,2.2,0.1,0.4,0.2,0.3,1.3,5.6,0,0,1.7
Othella Harrington,NYK,27,74,26,48,24.5,9.0,3.3,6.9,48.7,0.0,0.0,0.0,2.3,3.0,76.3,1.9,3.4,5.2,0.8,2.0,0.5,0.6,3.2,17.7,6,0,-0.5
Otis Thorpe,CHH,38,49,27,22,13.2,2.8,1.2,2.7,45.0,0.0,0.0,0.0,0.4,0.5,83.3,1.0,1.9,3.0,0.6,0.7,0.2,0.1,2.2,7.8,0,0,-0.5
P.J. Brown,CHH,31,80,46,34,35.1,8.5,3.1,7.0,44.4,0.0,0.1,0.0,2.2,2.6,85.2,3.2,6.1,9.3,1.6,1.4,1.0,1.2,3.3,27.0,19,0,3.0
Pat Garrity,ORL,24,76,40,36,20.8,8.3,2.9,7.6,38.7,1.3,2.9,43.3,1.1,1.3,86.7,0.7,2.1,2.8,0.7,0.9,0.5,0.2,3.2,13.9,0,0,0.3
Patrick Ewing,SEA,38,79,42,37,26.6,9.6,3.7,8.7,43.0,0.0,0.0,0.0,2.2,3.2,68.5,1.6,5.8,7.4,1.2,1.9,0.7,1.2,2.9,23.8,14,0,-2.0
Paul McPherson,GSW,22,55,21,34,10.8,4.8,2.0,3.9,50.5,0.0,0.2,16.7,0.8,1.1,72.4,0.7,0.7,1.4,0.7,0.9,0.5,0.1,1.5,8.3,0,0,-0.2
Paul Pierce,BOS,23,82,36,46,38.1,25.3,8.4,18.5,45.4,1.8,4.7,38.3,6.7,9.0,74.5,1.1,5.2,6.4,3.1,3.2,1.7,0.8,3.1,41.9,12,0,-0.9
Peja Stojakovic,SAC,24,75,50,25,38.7,20.4,7.5,15.9,47.0,1.9,4.8,40.0,3.6,4.2,85.6,1.2,4.5,5.8,2.2,1.9,1.2,0.2,1.9,32.8,5,0,4.7
Pepe Sanchez,PHI,24,29,17,12,5.1,0.7,0.3,1.0,32.1,0.0,0.0,0.0,0.1,0.1,100,0.1,0.4,0.5,1.4,0.2,0.4,0.0,0.7,4.5,0,0,-0.2
Pervis Ellison,SEA,34,9,4,5,4.4,0.7,0.2,0.8,28.6,0.0,0.0,0.0,0.2,0.2,100,0.2,1.1,1.3,0.3,0.3,0.0,0.2,1.4,3.1,0,0,1.0
Popeye Jones,WAS,31,45,11,34,14.2,3.6,1.3,3.4,39.2,0.0,0.1,16.7,0.9,1.2,74.5,1.8,3.0,4.9,0.7,0.5,0.4,0.2,2.1,11.8,3,0,-0.6
Quentin Richardson,LAC,21,76,28,48,17.8,8.1,3.1,6.9,44.2,0.7,2.0,33.1,1.3,2.1,62.7,1.4,2.0,3.4,0.8,0.8,0.6,0.1,1.3,14.4,1,0,-1.5
Quincy Lewis,UTA,24,35,21,14,11.4,3.5,1.4,3.5,40.7,0.3,0.7,36.0,0.4,0.6,71.4,0.4,0.9,1.3,0.5,0.5,0.3,0.3,2.2,7.2,0,0,1.6
Raef LaFrentz,DEN,25,78,38,40,31.5,12.9,5.0,10.4,47.7,0.7,1.8,36.7,2.3,3.4,69.8,2.2,5.6,7.8,1.4,1.2,0.5,2.6,3.7,32.4,21,0,-0.7
Rafer Alston,MIL,24,37,21,16,7.7,2.1,0.8,2.3,35.7,0.2,0.8,26.7,0.2,0.4,69.2,0.1,0.7,0.8,1.8,0.5,0.4,0.0,0.7,6.4,0,0,-0.8
Raja Bell,PHI,24,5,3,2,6.0,1.0,0.4,1.4,28.6,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.2,1.4,0,0,1.4
Randy Brown,BOS,33,54,23,31,22.9,4.1,1.9,4.4,42.2,0.0,0.1,0.0,0.4,0.7,57.5,0.4,1.4,1.8,2.9,1.0,1.1,0.2,2.4,13.6,0,0,-1.5
Randy Livingston,GSW,26,2,1,1,3.3,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.4,0,0,-1.5
Rashard Lewis,SEA,21,78,43,35,34.9,14.8,5.5,11.4,48.0,1.6,3.7,43.2,2.3,2.7,82.6,1.8,5.1,6.9,1.6,1.7,1.2,0.6,2.4,29.1,8,0,1.2
Rasheed Wallace,POR,26,77,48,29,38.2,19.2,7.7,15.3,50.1,0.7,2.1,32.1,3.2,4.2,76.6,1.9,5.9,7.8,2.8,2.1,1.2,1.8,2.7,39.4,18,0,4.8
Rasho Nesterovic,MIN,25,73,41,32,17.0,4.5,2.0,4.4,46.1,0.0,0.0,0.0,0.5,0.9,52.3,1.4,2.6,3.9,0.6,0.8,0.3,0.9,2.6,13.0,3,0,0.0
Ray Allen,MIL,25,82,52,30,38.2,22.0,7.7,16.0,48.0,2.5,5.7,43.3,4.2,4.8,88.8,1.2,4.0,5.2,4.6,2.5,1.5,0.2,2.3,37.9,8,1,4.2
Reggie Miller,IND,35,81,41,40,39.3,18.9,6.4,14.5,44.0,2.1,5.7,36.6,4.0,4.3,92.8,0.5,3.0,3.5,3.2,1.6,1.0,0.2,2.0,29.8,1,0,0.0
Reggie Slater,MIN,30,55,32,23,12.4,4.6,1.6,3.2,51.4,0.0,0.0,0.0,1.3,2.0,67.3,1.4,2.0,3.4,0.5,0.8,0.3,0.2,2.3,10.1,1,0,0.8
Richard Hamilton,WAS,23,78,19,59,32.3,18.1,7.0,16.0,43.8,0.5,1.9,27.4,3.6,4.1,86.8,1.0,2.1,3.1,2.9,2.6,1.0,0.1,2.6,26.8,0,0,-4.3
Rick Brunson,NYK,29,22,12,10,9.4,2.1,0.8,2.5,33.3,0.1,0.6,14.3,0.4,0.7,53.3,0.2,0.7,1.0,1.4,0.8,0.4,0.0,1.0,5.8,0,0,-0.1
Rick Fox,LAL,31,82,56,26,28.0,9.6,3.5,7.9,44.4,1.4,3.7,39.3,1.2,1.5,77.9,1.0,3.0,4.0,3.2,1.7,0.9,0.4,2.7,21.1,3,0,3.5
Ricky Davis,MIA,21,7,4,3,10.2,4.6,1.7,4.1,41.4,0.1,0.1,100,1.0,1.1,87.5,0.1,0.9,1.0,1.6,0.7,0.7,0.3,1.0,10.4,0,0,4.3
Robert Horry,LAL,30,79,54,25,20.1,5.2,1.9,4.8,38.7,0.7,2.0,34.6,0.7,1.1,71.1,1.2,2.6,3.7,1.6,1.0,0.7,0.7,2.7,15.2,2,0,0.5
Robert Pack,DEN,32,74,38,36,17.0,6.5,2.4,5.8,42.5,0.2,0.4,38.7,1.4,1.9,76.6,0.4,1.4,1.9,4.0,1.8,0.9,0.0,1.5,15.5,6,1,-1.6
Robert Traylor,CLE,24,70,25,45,17.3,5.7,2.3,4.6,49.7,0.0,0.0,0.0,1.1,2.0,56.7,1.8,2.5,4.3,0.9,1.4,0.7,1.1,2.9,16.2,0,0,-1.4
Rod Strickland,POR,34,54,16,38,25.4,9.2,3.4,7.9,42.4,0.1,0.3,23.5,2.4,3.2,75.1,0.7,1.9,2.6,5.6,2.0,1.0,0.1,1.4,22.0,4,0,-3.2
Rodney Buford,PHI,23,47,30,17,12.2,5.3,2.2,5.1,43.2,0.3,0.8,42.1,0.5,0.6,82.8,0.3,1.2,1.6,0.4,0.6,0.4,0.1,1.4,8.6,0,0,0.1
Rodney Rogers,PHX,30,82,51,31,26.6,12.2,4.6,10.7,43.0,0.7,2.3,29.6,2.3,3.0,76.1,1.1,3.2,4.4,2.2,1.9,1.2,0.6,3.3,24.1,3,0,0.8
Ron Harper,LAL,37,47,31,16,24.2,6.5,2.7,5.8,46.9,0.4,1.5,26.4,0.7,1.0,70.8,1.0,2.6,3.5,2.4,1.3,0.8,0.5,1.5,17.1,1,0,1.7
Ron Mercer,CHI,25,61,10,51,41.5,19.7,8.2,18.4,44.6,0.2,0.8,30.4,3.1,3.7,82.5,1.2,2.7,3.9,3.3,2.1,1.3,0.4,2.4,32.3,2,0,-8.3
Roshown McLeod,PHI,25,35,12,23,26.2,9.6,4.1,9.5,43.7,0.1,0.6,9.1,1.3,1.5,88.2,1.1,2.3,3.4,1.7,1.7,0.7,0.2,2.6,17.2,1,0,-1.0
Ruben Garces,GSW,27,13,7,6,5.6,1.2,0.5,1.7,31.8,0.0,0.0,0.0,0.2,0.6,25.0,1.2,1.0,2.2,0.4,0.4,0.2,0.2,1.1,5.3,0,0,1.5
Ruben Patterson,SEA,25,76,41,35,27.1,13.0,4.9,9.9,49.4,0.0,0.5,5.6,3.2,4.8,68.1,2.4,2.6,5.0,2.1,2.0,1.4,0.6,2.3,26.0,6,0,1.3
Ruben Wolkowyski,SEA,27,34,16,18,8.9,2.2,0.7,2.3,31.6,0.0,0.1,0.0,0.7,1.0,73.5,0.4,1.0,1.4,0.1,0.4,0.2,0.5,1.1,5.7,0,0,0.2
Ryan Bowen,DEN,25,57,25,32,12.2,3.4,1.4,2.5,55.6,0.1,0.2,36.4,0.5,0.8,61.4,1.1,0.9,2.0,0.5,0.4,0.6,0.2,1.7,8.7,0,0,-0.5
Sam Cassell,MIL,31,76,51,25,35.7,18.2,7.1,14.9,47.4,0.4,1.3,30.6,3.6,4.3,85.8,0.6,3.2,3.8,7.6,2.9,1.2,0.1,2.8,35.1,17,0,2.2
Sam Jacobson,MIN,25,14,9,5,4.1,1.4,0.6,1.3,50.0,0.0,0.0,0.0,0.1,0.2,66.7,0.2,0.2,0.4,0.3,0.0,0.2,0.0,1.4,3.0,0,0,0.2
Sam Mitchell,MIN,37,82,47,35,12.0,3.5,1.4,3.5,40.8,0.1,0.5,20.9,0.5,0.7,72.7,0.3,1.2,1.5,0.7,0.4,0.3,0.1,1.4,7.2,0,0,-1.0
Sam Perkins,IND,40,64,34,30,15.6,3.8,1.3,3.5,38.1,0.6,1.7,34.5,0.5,0.6,84.2,0.5,2.1,2.6,0.6,0.3,0.5,0.3,1.0,10.0,0,0,0.6
Samaki Walker,SAS,25,61,45,16,15.8,5.3,2.0,4.1,48.0,0.0,0.0,33.3,1.3,2.0,62.9,1.1,2.9,4.0,0.5,1.1,0.2,0.7,1.7,12.1,2,0,-0.9
Scot Pollard,SAC,26,77,52,25,21.6,6.5,2.4,5.1,46.8,0.0,0.0,0.0,1.7,2.2,74.9,2.2,3.8,6.0,0.6,0.9,0.6,1.3,2.7,19.4,10,0,3.9
Scott Burrell,CHH,30,4,4,0,10.0,4.3,1.8,3.8,46.7,0.5,1.5,33.3,0.3,1.0,25.0,0.3,0.5,0.8,0.3,0.0,0.8,0.0,2.0,7.8,0,0,-2.0
Scott Padgett,UTA,25,27,20,7,4.7,2.1,0.7,1.6,41.9,0.2,0.3,55.6,0.6,0.7,75.0,0.7,0.7,1.4,0.2,0.4,0.2,0.1,0.8,4.7,0,0,0.1
Scott Williams,MIL,33,66,43,23,19.2,6.1,2.6,5.5,47.4,0.0,0.1,25.0,0.9,1.1,85.7,1.5,4.0,5.5,0.5,0.6,0.7,0.5,2.7,16.5,4,0,4.7
Scottie Pippen,POR,35,64,37,27,33.3,11.3,4.2,9.3,45.1,1.0,2.9,34.4,1.9,2.5,73.9,1.1,4.1,5.2,4.6,2.4,1.5,0.5,2.5,28.0,6,0,3.7
Sean Colson,HOU,25,13,5,8,3.4,1.2,0.5,1.8,25.0,0.1,0.4,20.0,0.2,0.3,50.0,0.2,0.3,0.5,0.8,0.2,0.1,0.0,0.5,2.9,0,0,-2.6
Sean Elliott,SAS,33,52,35,17,23.6,7.9,2.8,6.5,43.4,1.1,2.5,42.6,1.2,1.6,71.4,0.3,2.9,3.3,1.6,1.0,0.4,0.5,1.5,15.9,0,0,3.2
Sean Rooks,LAC,31,82,31,51,18.9,5.4,2.1,4.8,42.8,0.0,0.0,50.0,1.3,1.7,74.8,1.1,2.6,3.7,0.9,0.9,0.4,0.8,2.4,14.0,1,0,0.5
Shammond Williams,SEA,26,69,35,34,18.0,6.8,2.3,5.3,43.8,0.9,1.9,45.9,1.2,1.4,87.5,0.5,1.4,1.9,2.8,1.2,0.4,0.1,1.2,13.5,0,0,0.0
Shandon Anderson,HOU,27,82,45,37,29.2,8.7,3.2,7.2,44.6,0.6,2.1,27.1,1.7,2.3,73.4,0.9,3.2,4.1,2.3,1.6,1.0,0.5,2.5,19.9,4,0,0.0
Shaquille O'Neal,LAL,29,74,51,23,39.5,28.7,11.0,19.2,57.2,0.0,0.0,0.0,6.7,13.1,51.3,3.9,8.8,12.7,3.7,2.9,0.6,2.8,3.5,56.8,60,0,6.3
Shareef Abdur-Rahim,VAN,24,81,23,58,40.0,20.5,7.5,15.8,47.2,0.1,0.8,18.8,5.5,6.6,83.4,2.2,6.9,9.1,3.1,2.9,1.1,1.0,2.9,39.4,33,0,-5.4
Shawn Bradley,DAL,29,82,53,29,24.4,7.1,2.7,5.5,49.0,0.0,0.1,16.7,1.7,2.2,78.7,2.0,5.5,7.4,0.5,1.1,0.4,2.8,3.1,25.2,13,0,4.5
Shawn Kemp,POR,31,68,42,26,15.9,6.5,2.5,6.1,40.7,0.1,0.2,36.4,1.5,1.9,77.1,0.9,2.9,3.8,1.0,1.5,0.7,0.3,2.7,14.0,1,0,-0.4
Shawn Marion,PHX,23,79,50,29,36.2,17.3,7.1,14.7,48.0,0.3,1.0,25.6,3.0,3.7,81.0,2.8,7.9,10.7,2.0,1.6,1.7,1.4,2.7,40.7,47,0,3.5
Shawnelle Scott,SAS,29,27,25,2,5.3,1.6,0.6,1.5,41.5,0.0,0.0,0.0,0.3,0.8,40.9,0.9,1.0,1.9,0.1,0.4,0.2,0.2,0.9,4.9,1,0,-2.3
Sherman Douglas,NJN,34,59,19,40,18.5,5.7,2.1,5.1,40.3,0.1,0.7,20.0,1.5,1.9,74.8,0.4,0.9,1.3,2.4,1.3,0.6,0.1,1.6,11.6,1,0,-2.0
Slava Medvedenko,LAL,22,7,5,2,5.3,4.6,1.7,3.6,48.0,0.1,0.1,100,1.0,1.7,58.3,0.1,1.1,1.3,0.3,0.4,0.1,0.1,1.3,7.0,0,0,-0.1
Soumaila Samake,NJN,23,34,9,25,6.6,1.4,0.5,1.4,37.5,0.0,0.0,0.0,0.3,0.7,41.7,0.6,0.9,1.6,0.0,0.1,0.1,0.4,0.7,4.6,0,0,-0.7
Stacey Augmon,POR,32,66,43,23,17.9,4.7,1.9,4.0,47.7,0.0,0.1,0.0,0.9,1.3,65.5,0.9,1.5,2.4,1.5,0.7,0.7,0.3,1.6,12.2,0,0,0.3
Stephen Jackson,NJN,23,77,25,52,21.6,8.2,3.2,7.4,42.5,0.7,2.0,33.5,1.3,1.8,71.9,0.5,2.2,2.7,1.8,1.7,1.1,0.2,2.2,16.4,1,0,-1.9
Stephon Marbury,NJN,24,67,22,45,38.2,23.9,8.4,19.1,44.1,1.6,5.0,32.8,5.4,6.8,79.0,0.8,2.3,3.1,7.6,2.9,1.2,0.1,2.2,39.7,12,1,-3.9
Steve Francis,HOU,24,80,45,35,39.9,19.9,6.9,15.2,45.1,1.7,4.2,39.6,4.5,5.5,81.7,2.4,4.5,6.9,6.5,3.3,1.8,0.4,3.4,41.0,24,2,2.3
Steve Goodrich,CHI,25,12,3,9,11.0,1.6,0.6,1.5,38.9,0.1,0.3,33.3,0.3,0.6,57.1,0.6,1.2,1.8,0.5,0.7,0.2,0.1,1.2,4.5,0,0,-0.8
Steve Kerr,SAS,35,55,42,13,11.9,3.3,1.2,2.9,42.1,0.6,1.4,42.9,0.3,0.3,93.3,0.1,0.5,0.6,1.0,0.4,0.3,0.0,0.5,6.2,0,0,0.1
Steve Nash,DAL,27,70,48,22,34.1,15.6,5.5,11.3,48.7,1.3,3.1,40.6,3.3,3.7,89.5,0.7,2.5,3.2,7.3,2.9,1.0,0.1,2.3,30.7,12,0,4.6
Steven Smith,POR,32,81,49,32,31.4,13.6,4.4,9.7,45.6,1.0,2.8,33.9,3.8,4.3,89.0,1.1,2.3,3.4,2.6,1.7,0.6,0.3,2.5,22.6,1,0,3.4
Stromile Swift,VAN,21,80,22,58,16.4,4.9,1.9,4.2,45.1,0.0,0.1,0.0,1.1,1.8,60.3,1.4,2.2,3.6,0.4,0.8,0.8,1.0,2.0,14.3,1,0,-1.9
Tariq Abdul-Wahad,DEN,26,29,15,14,14.5,3.8,1.5,3.8,38.7,0.1,0.3,40.0,0.7,1.2,58.3,0.5,1.6,2.0,0.8,1.2,0.5,0.4,1.9,9.0,0,0,-3.2
Terrance Roberson,CHH,24,3,3,0,4.1,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.0,0.0,1.0,0.2,0,0,-2.0
Terrell Brandon,MIN,31,78,43,35,36.2,16.0,6.6,14.5,45.1,0.4,1.2,36.3,2.5,2.9,87.1,0.8,3.1,3.8,7.5,2.0,2.1,0.3,1.8,36.8,16,1,1.5
Terry Davis,DEN,34,19,7,12,11.9,1.7,0.6,1.3,48.0,0.0,0.0,0.0,0.5,1.2,40.9,1.3,1.5,2.8,0.4,0.3,0.1,0.1,1.8,5.7,0,0,-2.2
Terry Mills,IND,33,14,6,8,8.1,1.8,0.8,2.4,32.4,0.2,1.2,17.6,0.0,0.0,0.0,0.3,1.2,1.5,0.4,0.7,0.2,0.1,1.4,4.3,0,0,-3.0
Terry Porter,SAS,38,80,57,23,21.0,7.2,2.5,5.5,44.8,1.1,2.6,42.4,1.2,1.5,79.3,0.3,2.2,2.5,3.1,1.3,0.7,0.1,1.1,15.9,2,0,4.5
Theo Ratliff,PHI,28,50,36,14,36.0,12.4,4.6,9.1,49.9,0.0,0.0,0.0,3.3,4.3,76.0,2.5,5.8,8.3,1.2,2.5,0.6,3.7,3.3,34.6,12,0,4.5
Tim Duncan,SAS,25,82,58,24,38.7,22.2,8.6,17.1,49.9,0.1,0.3,25.9,5.0,8.1,61.8,3.2,9.0,12.2,3.0,3.0,0.9,2.3,3.0,47.9,66,0,8.4
Tim Hardaway,MIA,34,77,46,31,33.9,14.9,5.3,13.5,39.2,2.5,6.7,36.6,1.9,2.4,80.1,0.3,2.3,2.6,6.3,2.5,1.2,0.1,2.0,28.8,6,0,3.0
Tim James,CHH,24,30,19,11,6.6,1.5,0.5,1.7,30.8,0.0,0.1,33.3,0.4,0.5,85.7,0.5,0.7,1.2,0.3,0.3,0.1,0.2,0.9,3.7,0,0,-0.2
Tim Thomas,MIL,24,76,48,28,27.4,12.6,4.3,10.0,43.0,1.4,3.4,41.2,2.6,3.3,77.1,1.0,3.1,4.1,1.8,1.5,1.0,0.6,2.6,23.6,3,0,3.6
