PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Anthony Peeler,MIN,31,75,42,33,28.3,65.0,35.0,52.6,35.4,37.9,14.5,9.5,17.8,17.2,67.3,32.7,91.0,9.0,75.0,25.0
Antoine Walker,BOS,24,81,35,46,41.9,64.9,35.1,51.8,9.2,35.0,11.0,13.2,19.1,42.6,35.3,64.7,93.2,6.8,53.3,46.7
Antonio Daniels,SAS,26,79,55,24,26.1,68.9,31.1,54.0,18.0,29.8,25.8,16.2,23.1,36.0,37.8,62.2,86.5,13.5,50.9,49.1
Antonio Davis,TOR,32,78,46,32,35.0,99.9,0.1,70.2,22.5,0.0,14.4,29.8,15.6,47.7,65.6,34.4,0.0,0.0,65.6,34.4
Antonio Harvey,POR,30,12,6,6,6.0,100,0.0,83.9,32.3,0.0,6.5,16.1,19.4,51.6,69.2,30.8,0.0,0.0,69.2,30.8
Antonio McDyess,DEN,26,70,34,36,36.5,100,0.0,79.1,31.6,0.0,10.9,20.9,12.7,47.6,77.8,22.2,0.0,0.0,77.8,22.2
Art Long,SAC,28,9,8,1,2.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arvydas Sabonis,POR,36,61,37,24,21.2,97.1,2.9,79.9,25.6,0.5,1.9,19.6,14.9,54.2,83.3,16.7,100,0.0,83.4,16.6
Austin Croshere,IND,26,81,40,41,23.1,70.5,29.5,50.1,16.3,25.5,10.1,24.3,14.0,33.8,52.9,47.1,94.3,5.7,63.4,36.6
Avery Johnson,SAS,36,55,40,15,23.4,98.0,2.0,85.8,36.1,1.0,18.4,13.2,14.2,49.7,48.1,51.9,0.0,100,47.8,52.2
Baron Davis,CHH,22,82,46,36,38.9,71.4,28.6,57.3,13.1,22.5,24.0,20.2,21.2,44.2,43.2,56.8,78.8,21.2,50.6,49.4
Ben Wallace,DET,26,80,32,48,34.5,99.1,0.9,83.8,7.0,0.6,10.3,15.6,14.2,76.8,54.9,45.1,100,0.0,55.1,44.9
Bill Curley,GSW,29,20,7,13,9.6,95.7,4.3,76.2,15.9,4.8,0.0,19.0,9.5,60.3,62.5,37.5,100,0.0,64.0,36.0
Billy Owens,DET,32,45,15,30,17.7,91.3,8.7,85.9,23.2,4.5,14.6,9.6,14.1,62.6,48.2,51.8,100,0.0,50.0,50.0
Bimbo Coles,CLE,33,47,17,30,17.1,93.3,6.7,76.7,45.7,2.6,15.9,20.7,23.7,31.0,34.8,65.2,50.0,50.0,35.2,64.8
Bo Outlaw,ORL,30,80,41,39,31.7,99.5,0.5,77.3,3.1,0.5,16.7,22.2,17.0,74.2,70.2,29.8,0.0,100,69.9,30.1
Bob Sura,GSW,28,53,14,39,31.7,66.8,33.2,52.9,9.2,24.1,21.7,23.0,24.2,43.7,45.8,54.2,74.5,25.5,52.5,47.5
Bobby Jackson,SAC,28,79,54,25,20.9,80.2,19.8,67.8,26.5,20.7,25.6,11.5,21.4,41.3,46.9,53.1,87.2,12.8,53.7,46.3
Bonzi Wells,POR,24,75,47,28,26.6,93.1,6.9,78.1,19.4,5.4,20.8,16.6,20.0,58.6,66.2,33.8,88.2,11.8,67.2,32.8
Brad Miller,CHI,25,57,10,47,25.2,98.7,1.3,66.1,16.2,0.6,4.6,33.3,14.9,49.9,67.1,32.9,100,0.0,67.3,32.7
Brent Barry,SEA,29,67,39,28,26.6,42.9,57.1,30.2,5.4,55.5,24.3,14.3,19.0,24.8,64.0,36.0,93.6,6.4,80.3,19.7
Brent Price,VAN,32,6,0,6,5.0,63.6,36.4,30.8,15.4,23.1,15.4,46.2,7.7,15.4,100,0.0,100,0.0,100,0.0
Brevin Knight,ATL,25,53,14,39,27.6,97.3,2.7,82.9,51.1,0.9,17.4,16.2,22.5,31.8,42.8,57.2,100,0.0,43.2,56.8
Brian Cardinal,DET,24,15,5,10,8.3,83.9,16.1,64.5,25.8,0.0,22.6,35.5,19.4,38.7,90.0,10.0,0.0,0.0,90.0,10.0
Brian Grant,MIA,29,82,50,32,33.8,99.9,0.1,77.4,26.7,0.0,5.8,22.6,17.1,50.7,71.9,28.1,0.0,0.0,71.9,28.1
Brian Shaw,LAL,35,80,55,25,22.9,67.2,32.8,58.0,19.5,29.9,5.9,12.1,15.2,38.5,60.7,39.3,97.6,2.4,70.1,29.9
Brian Skinner,LAC,25,39,16,23,14.9,100,0.0,80.0,10.0,0.0,14.4,20.0,11.9,70.0,59.4,40.6,0.0,0.0,59.4,40.6
Bruce Bowen,MIA,30,82,50,32,32.8,47.2,52.8,34.7,9.3,49.6,14.8,15.7,24.7,25.4,55.6,44.4,99.0,1.0,76.8,23.2
Bruno Sundov,IND,21,11,2,9,11.1,90.2,9.8,93.0,55.8,0.0,11.6,7.0,20.9,37.2,90.0,10.0,0.0,0.0,90.0,10.0
Bryant Reeves,VAN,28,75,19,56,24.4,99.3,0.7,81.4,35.0,0.5,2.9,18.2,12.4,46.3,76.3,23.7,100,0.0,76.4,23.6
Bryant Stith,BOS,30,78,35,43,32.1,60.4,39.6,40.7,18.5,36.1,10.8,23.1,19.6,22.2,61.0,39.0,97.8,2.2,74.7,25.3
Bryce Drew,CHI,26,48,9,39,27.2,67.9,32.1,55.6,29.1,39.7,15.9,4.6,15.9,26.5,57.1,42.9,77.5,22.5,63.7,36.3
Bryon Russell,UTA,30,78,50,28,31.7,67.1,32.9,45.7,15.2,30.5,13.6,23.8,19.2,30.4,77.0,23.0,95.8,4.2,82.8,17.2
Cal Bowdler,ATL,24,44,15,29,8.5,95.6,4.4,74.3,41.4,2.1,5.7,23.6,7.1,32.9,76.9,23.1,100,0.0,77.4,22.6
Calbert Cheaney,DEN,29,9,5,4,16.9,100,0.0,95.2,47.6,0.0,9.5,4.8,47.6,47.6,80.0,20.0,0.0,0.0,80.0,20.0
Calvin Booth,DAL,25,55,19,36,16.9,100,0.0,81.9,26.6,0.0,6.8,18.1,13.7,55.3,66.7,33.3,0.0,0.0,66.7,33.3
Carlos Rogers,HOU,30,39,21,18,14.0,99.1,0.9,83.8,3.4,0.0,11.2,16.2,15.6,80.4,72.0,28.0,0.0,0.0,72.0,28.0
Cedric Ceballos,MIA,31,40,22,18,13.9,68.1,31.9,60.5,12.3,25.3,22.6,14.2,20.7,48.3,68.4,31.6,100,0.0,75.2,24.8
Cedric Henderson,CLE,26,55,19,36,17.5,96.9,3.1,86.0,32.3,1.3,29.4,12.8,22.6,53.6,73.3,26.7,100,0.0,73.5,26.5
Charles Oakley,TOR,37,78,45,33,35.5,93.8,6.2,78.6,65.5,4.4,13.8,17.0,12.8,13.1,86.4,13.6,90.9,9.1,86.6,13.4
Charlie Ward,NYK,30,61,35,26,24.5,53.1,46.9,40.6,13.9,46.4,10.4,12.9,20.6,26.8,20.5,79.5,67.2,32.8,40.6,59.4
Chauncey Billups,MIN,24,77,42,35,23.3,67.0,33.0,49.1,24.7,30.7,21.2,20.2,21.3,24.4,40.0,60.0,87.7,12.3,54.0,46.0
Cherokee Parks,LAC,28,65,23,42,16.2,97.8,2.2,89.6,46.2,0.0,5.0,10.4,9.4,43.5,76.1,23.9,0.0,0.0,76.1,23.9
Chris Carr,BOS,27,35,14,21,8.8,67.0,33.0,42.6,21.3,30.2,9.5,27.2,12.4,21.3,66.7,33.3,100,0.0,77.4,22.6
Chris Childs,TOR,33,77,47,30,24.1,68.4,31.6,56.9,39.2,26.5,15.7,16.6,19.9,17.7,41.7,58.3,90.6,9.4,53.3,46.7
Chris Crawford,ATL,26,47,11,36,19.2,91.9,8.1,73.0,27.0,5.7,19.5,21.4,15.7,45.9,61.2,38.8,100,0.0,63.1,36.9
Chris Dudley,PHX,36,53,34,19,11.5,100,0.0,80.6,2.8,0.0,4.2,19.4,13.9,77.8,48.3,51.7,0.0,0.0,48.3,51.7
Chris Garner,GSW,26,8,0,8,18.6,81.1,18.9,73.7,42.1,0.0,21.1,26.3,10.5,31.6,28.6,71.4,0.0,0.0,28.6,71.4
Chris Gatling,CLE,33,74,28,46,22.6,87.4,12.6,71.5,28.3,10.0,9.3,18.5,16.5,43.2,61.8,38.2,100,0.0,65.0,35.0
Chris Herren,BOS,25,25,9,16,16.3,42.7,57.3,31.3,0.0,57.8,20.5,10.8,16.9,31.3,38.5,61.5,93.8,6.3,69.0,31.0
Chris Mihm,CLE,21,59,19,40,19.7,99.7,0.3,77.6,26.5,0.0,2.9,22.4,11.4,51.1,61.8,38.2,0.0,0.0,61.8,38.2
Chris Mills,GSW,31,15,5,10,32.9,86.9,13.1,71.1,42.2,11.7,13.3,17.2,20.0,28.9,60.9,39.1,100,0.0,64.8,35.2
Chris Mullin,GSW,37,20,5,15,18.6,50.9,49.1,29.6,24.3,49.6,10.4,20.9,25.2,5.2,64.7,35.3,100,0.0,83.3,16.7
Chris Porter,GSW,23,51,9,42,22.5,98.9,1.1,78.6,30.9,0.0,15.9,21.4,21.6,47.7,68.2,31.8,0.0,0.0,68.2,31.8
Chris Webber,SAC,28,70,48,22,40.5,98.3,1.7,82.6,32.7,0.3,11.0,17.1,17.1,49.9,56.8,43.2,100,0.0,56.9,43.1
Chris Whitney,WAS,29,59,12,47,26.0,47.2,52.8,31.9,17.9,50.0,11.8,18.1,17.0,14.0,34.8,65.2,59.1,40.9,47.3,52.7
Christian Laettner,WAS,31,78,38,40,21.3,97.6,2.4,75.0,32.4,1.6,10.2,23.4,19.4,42.6,65.2,34.8,100,0.0,65.7,34.3
Chucky Atkins,DET,26,81,31,50,29.2,64.4,35.6,53.3,32.3,37.4,20.2,9.3,18.9,21.0,37.1,62.9,88.4,11.6,53.4,46.6
Chucky Brown,CLE,33,26,5,21,13.1,96.8,3.2,78.4,43.1,0.0,7.8,21.6,9.8,35.3,72.5,27.5,0.0,0.0,72.5,27.5
Clar. Weatherspoon,CLE,30,82,30,52,33.9,100,0.0,75.1,16.7,0.0,7.1,24.9,18.7,58.4,63.1,36.9,0.0,0.0,63.1,36.9
Clifford Robinson,PHX,34,82,51,31,33.6,79.0,21.0,61.1,22.5,20.1,9.6,18.8,16.1,38.7,75.7,24.3,100,0.0,80.0,20.0
Corey Benjamin,CHI,23,65,9,56,13.2,73.2,26.8,61.2,21.5,20.5,15.6,18.2,18.2,39.7,56.4,43.6,90.5,9.5,62.6,37.4
Corey Maggette,LAC,21,69,27,42,19.7,88.5,11.5,60.3,13.6,7.4,19.7,32.3,22.0,46.7,51.9,48.1,94.1,5.9,55.1,44.9
Corie Blount,GSW,32,68,20,48,19.2,97.3,2.7,81.8,26.2,1.9,6.7,16.3,20.8,55.6,65.6,34.4,100,0.0,66.2,33.8
Corliss Williamson,DET,27,69,32,37,24.4,99.7,0.3,81.1,16.7,0.0,17.7,18.9,17.9,64.4,66.8,33.2,0.0,0.0,66.8,33.2
Cory Alexander,ORL,28,26,17,9,8.6,71.4,28.6,53.8,34.6,23.1,0.0,23.1,26.9,19.2,28.6,71.4,100,0.0,44.4,55.6
Courtney Alexander,WAS,24,65,29,36,21.1,92.0,8.0,71.8,46.6,8.3,11.2,19.9,18.9,25.2,58.1,41.9,58.8,41.2,58.2,41.8
Cuttino Mobley,HOU,25,79,44,35,38.1,79.2,20.8,56.8,19.5,17.6,12.9,25.6,12.4,37.3,38.7,61.3,84.4,15.6,46.5,53.5
Dale Davis,POR,32,81,49,32,26.7,99.2,0.8,83.4,19.7,0.0,10.9,16.6,16.6,63.8,65.7,34.3,0.0,0.0,65.7,34.3
Dalibor Bagaric,CHI,20,35,9,26,7.4,98.5,1.5,72.3,8.5,0.0,8.5,27.7,17.0,63.8,41.2,58.8,0.0,0.0,41.2,58.8
Damon Jones,VAN,24,71,16,55,19.9,44.5,55.5,37.3,12.6,54.7,23.6,8.0,14.8,24.7,53.5,46.5,73.8,26.2,63.5,36.5
Damon Stoudamire,POR,27,82,50,32,32.4,76.6,23.4,60.8,29.3,23.1,19.0,16.1,20.0,31.5,34.6,65.4,80.5,19.5,43.8,56.2
Dan Langhi,HOU,23,33,17,16,7.3,99.0,1.0,82.2,51.1,0.0,6.7,17.8,17.8,31.1,59.5,40.5,0.0,0.0,59.5,40.5
Dan Majerle,MIA,35,53,35,18,24.6,30.1,69.9,22.5,6.7,64.0,15.4,13.5,16.5,15.7,70.0,30.0,94.7,5.3,86.2,13.8
Dan McClintock,DEN,24,6,3,3,9.7,100,0.0,100,44.4,0.0,0.0,0.0,33.3,55.6,55.6,44.4,0.0,0.0,55.6,44.4
Dana Barros,DET,34,60,24,36,18.0,74.5,25.5,58.2,41.8,27.6,17.2,14.2,14.4,16.3,36.0,64.0,86.4,13.6,48.1,51.9
Daniel Santiago,PHX,25,54,34,20,10.7,100,0.0,75.3,11.8,0.0,4.1,24.7,10.6,63.5,76.6,23.4,0.0,0.0,76.6,23.4
Danny Ferry,SAS,34,80,58,22,21.1,58.4,41.6,48.2,44.6,46.9,9.8,4.9,14.1,3.6,83.3,16.7,97.1,2.9,88.8,11.2
Danny Fortson,GSW,25,6,1,5,33.8,100,0.0,58.0,14.0,0.0,4.0,42.0,25.0,44.0,37.9,62.1,0.0,0.0,37.9,62.1
Danny Manning,UTA,35,82,53,29,15.9,94.4,5.6,79.6,28.9,3.5,2.7,16.9,12.4,50.7,69.2,30.8,100,0.0,70.0,30.0
Darius Miles,LAC,19,81,30,51,26.4,97.0,3.0,83.3,13.4,0.4,23.1,16.3,15.4,69.9,60.6,39.4,100,0.0,60.7,39.3
Darrell Armstrong,ORL,33,75,40,35,37.0,59.8,40.2,45.4,25.6,36.1,18.4,18.5,24.0,19.8,31.5,68.5,73.4,26.6,46.0,54.0
Darrick Martin,SAC,30,31,23,8,5.6,64.5,35.5,29.1,1.9,40.8,12.6,30.1,21.4,27.2,33.3,66.7,57.1,42.9,44.8,55.2
Darvin Ham,MIL,27,29,18,11,18.7,96.3,3.8,67.9,12.8,5.5,13.8,26.6,22.0,55.0,78.4,21.6,0.0,100,74.4,25.6
David Benoit,UTA,33,49,31,18,9.1,91.2,8.8,74.2,37.1,8.4,11.8,17.4,22.5,37.1,72.7,27.3,60.0,40.0,71.8,28.2
David Robinson,SAS,35,80,57,23,29.6,99.9,0.1,69.5,19.8,0.0,8.3,30.5,13.7,49.7,74.3,25.7,0.0,0.0,74.3,25.7
David Vanterpool,WAS,28,22,6,16,18.6,94.5,5.5,75.4,24.6,0.0,19.7,24.6,29.5,50.8,39.1,60.9,0.0,0.0,39.1,60.9
David Wesley,CHH,30,82,46,36,37.9,79.2,20.8,60.3,40.7,20.6,19.7,19.2,17.5,19.5,71.4,28.6,93.8,6.2,75.5,24.5
David Wingate,SEA,37,1,1,0,9.0,100,0.0,100,0.0,0.0,33.3,0.0,33.3,100,100,0.0,0.0,0.0,100,0.0
DeShawn Stevenson,UTA,20,40,27,13,7.4,86.8,13.2,67.4,4.5,3.4,16.9,29.2,16.9,62.9,76.7,23.3,100,0.0,77.4,22.6
Dean Garrett,MIN,34,70,41,29,11.9,100,0.0,84.7,26.0,0.0,1.1,15.3,19.8,58.8,72.0,28.0,0.0,0.0,72.0,28.0
Dee Brown,ORL,32,7,2,5,22.3,27.3,72.7,16.7,16.7,75.0,6.3,8.3,37.5,0.0,25.0,75.0,75.0,25.0,62.5,37.5
Dell Curry,TOR,37,71,38,33,13.5,62.0,38.0,46.6,39.2,43.4,11.7,10.0,14.0,7.5,78.0,22.0,91.9,8.1,83.3,16.7
DerMarr Johnson,ATL,21,78,23,55,16.8,67.4,32.6,52.9,20.2,31.0,18.6,16.1,21.4,32.7,66.7,33.3,97.6,2.4,75.3,24.7
Derek Anderson,SAS,26,82,58,24,34.9,74.5,25.5,49.2,22.7,23.9,15.9,27.0,19.2,26.5,52.9,47.1,87.1,12.9,61.3,38.7
Derek Fisher,LAL,26,20,15,5,35.5,66.3,33.7,45.4,34.1,32.8,14.8,21.8,20.1,11.4,63.5,36.5,88.0,12.0,71.4,28.6
Derek Strong,LAC,33,28,11,17,17.6,99.1,0.9,76.3,35.6,0.0,5.1,23.7,22.9,40.7,64.4,35.6,0.0,0.0,64.4,35.6
Derrick Coleman,CHH,34,34,12,22,20.1,80.0,20.0,55.6,20.2,21.7,4.7,22.7,17.0,35.4,68.8,31.2,100,0.0,75.3,24.7
Derrick Dial,SAS,25,33,27,6,6.2,88.0,12.0,79.1,32.6,7.0,11.6,14.0,10.5,46.5,58.8,41.2,0.0,100,55.6,44.4
Derrick McKey,IND,34,66,32,34,14.9,85.3,14.7,77.2,24.8,8.3,8.3,14.5,16.6,52.4,67.9,32.1,100,0.0,70.0,30.0
Desmond Mason,SEA,23,78,41,37,19.5,84.7,15.3,73.9,31.5,11.7,16.4,14.5,20.1,42.3,69.0,31.0,100,0.0,72.0,28.0
Detlef Schrempf,POR,38,26,14,12,15.2,91.6,8.4,69.2,28.8,8.7,10.6,22.1,14.4,40.4,55.6,44.4,100,0.0,59.0,41.0
Devean George,LAL,23,59,43,16,10.0,67.1,32.9,53.8,16.5,24.7,3.3,21.4,13.2,37.4,49.0,51.0,80.0,20.0,56.3,43.8
Dikembe Mutombo,PHI,35,75,33,42,34.6,100,0.0,71.8,8.5,0.0,3.5,28.2,13.0,63.3,39.0,61.0,0.0,0.0,39.0,61.0
Dion Glover,ATL,22,57,16,41,16.3,86.3,13.7,78.1,23.7,8.0,18.0,13.9,24.0,54.4,50.8,49.2,55.6,44.4,51.1,48.9
Dirk Nowitzki,DAL,23,82,53,29,38.1,68.7,31.3,49.3,21.4,25.4,19.3,25.3,15.1,27.9,60.2,39.8,94.7,5.3,69.0,31.0
Don MacLean,MIA,31,8,4,4,9.5,90.0,10.0,51.6,25.8,19.4,12.9,29.0,6.5,25.8,87.5,12.5,100,0.0,90.0,10.0
Don Reid,ORL,27,65,36,29,11.7,100,0.0,78.1,1.9,0.0,8.1,21.9,18.6,76.2,65.9,34.1,0.0,0.0,65.9,34.1
Donnell Harvey,DAL,20,18,14,4,3.5,100,0.0,72.7,9.1,0.0,0.0,27.3,31.8,63.6,37.5,62.5,0.0,0.0,37.5,62.5
Donyell Marshall,UTA,28,81,52,29,28.7,84.9,15.1,70.2,9.5,11.2,14.2,18.6,21.5,60.7,68.9,31.1,97.6,2.4,71.7,28.3
Doug Christie,SAC,31,81,54,27,36.3,68.3,31.7,43.6,9.8,28.3,18.2,28.1,19.3,33.7,50.2,49.8,92.6,7.4,63.0,37.0
Doug Overton,NJN,31,21,6,15,22.7,74.1,25.9,65.6,38.4,26.4,6.4,8.0,12.8,27.2,39.0,61.0,72.7,27.3,46.2,53.8
Doug West,VAN,34,15,4,11,11.5,94.7,5.3,78.6,42.9,0.0,21.4,21.4,0.0,35.7,72.7,27.3,0.0,0.0,72.7,27.3
Dragan Tarlac,CHI,28,43,4,39,13.9,100,0.0,75.7,17.5,0.0,5.8,24.3,8.7,58.3,79.5,20.5,0.0,0.0,79.5,20.5
Duane Causwell,MIA,33,31,14,17,12.4,100,0.0,84.2,13.2,0.0,2.6,15.8,15.8,71.1,65.6,34.4,0.0,0.0,65.6,34.4
Earl Boykins,LAC,25,10,2,8,14.9,87.3,12.7,73.8,27.7,4.6,18.5,21.5,9.2,46.2,33.3,66.7,100,0.0,36.0,64.0
Eddie Gill,NJN,22,8,1,7,19.0,78.0,22.0,66.7,41.0,23.1,10.3,10.3,17.9,25.6,38.5,61.5,66.7,33.3,43.8,56.3
Eddie House,MIA,23,50,30,20,10.9,77.7,22.3,67.7,47.8,22.7,14.7,9.6,23.1,19.9,52.9,47.1,100,0.0,61.5,38.5
Eddie Jones,MIA,29,63,40,23,36.1,72.7,27.3,54.5,29.1,24.7,13.7,20.8,20.4,25.4,52.3,47.7,95.6,4.4,62.4,37.6
Eddie Robinson,CHH,25,67,39,28,17.9,99.0,1.0,85.9,41.0,1.2,28.7,12.9,23.3,45.0,82.2,17.8,100,0.0,82.4,17.6
Eduardo Najera,DAL,24,40,26,14,10.8,97.3,2.7,87.0,12.2,2.3,13.0,10.7,16.0,74.8,56.1,43.9,0.0,100,55.2,44.8
Elden Campbell,CHH,32,78,46,32,30.0,99.3,0.7,71.8,25.4,0.0,1.5,28.2,9.9,46.4,72.8,27.2,0.0,0.0,72.8,27.2
Eldridge Recasner,CHH,33,43,27,16,9.4,65.8,34.2,48.5,21.4,37.9,15.5,13.6,16.5,27.2,68.0,32.0,69.2,30.8,68.4,31.6
Elliot Perry,PHX,32,49,25,24,10.2,96.4,3.6,87.1,61.2,2.0,14.3,10.9,25.9,25.9,39.1,60.9,0.0,100,38.5,61.5
Elton Brand,CHI,22,74,15,59,39.3,99.8,0.2,77.6,21.2,0.0,6.5,22.4,16.2,56.4,66.6,33.4,0.0,0.0,66.6,33.4
Emanual Davis,SEA,32,62,32,30,20.8,60.1,39.9,46.0,16.1,41.6,15.2,12.5,16.9,29.9,48.2,51.8,92.0,8.0,64.7,35.3
Eric Montross,TOR,29,54,23,31,12.0,100,0.0,93.3,16.7,0.0,5.0,6.7,12.5,76.7,60.7,39.3,0.0,0.0,60.7,39.3
Eric Piatkowski,LAC,30,81,31,50,26.5,55.8,44.2,39.8,17.2,41.9,13.3,18.4,12.0,22.6,67.3,32.7,89.2,10.8,76.3,23.7
Eric Snow,PHI,28,50,34,16,34.9,95.6,4.4,72.1,33.0,3.1,22.0,24.8,22.0,39.1,50.3,49.7,80.0,20.0,51.1,48.9
Eric Williams,BOS,28,81,36,45,21.5,69.0,31.0,43.4,9.7,25.8,9.2,30.8,22.6,33.6,46.6,53.4,95.7,4.3,60.5,39.5
Erick Barkley,POR,23,8,7,1,4.7,63.6,36.4,52.6,10.5,47.4,21.1,0.0,36.8,42.1,40.0,60.0,66.7,33.3,50.0,50.0
Erick Dampier,GSW,25,43,7,36,24.2,99.4,0.6,79.0,12.5,0.0,4.7,21.0,11.6,66.5,54.8,45.2,0.0,0.0,54.8,45.2
Erick Strickland,VAN,27,50,21,29,16.6,64.4,35.6,39.2,17.7,34.6,24.6,26.2,27.7,21.5,54.9,45.1,93.3,6.7,69.1,30.9
Ervin Johnson,MIL,33,82,52,30,24.2,100,0.0,81.2,6.8,0.0,3.0,18.8,16.5,74.4,55.6,44.4,0.0,0.0,55.6,44.4
Etdrick Bohannon,CLE,28,6,1,5,3.0,100,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0,0.0,100
Evan Eschmeyer,NJN,26,74,23,51,18.0,100,0.0,73.3,2.4,0.0,7.6,26.7,14.7,70.9,69.6,30.4,0.0,0.0,69.6,30.4
Felipe Lopez,MIN,26,70,23,47,22.4,89.1,10.9,69.8,19.3,10.4,22.7,19.8,22.7,50.5,66.1,33.9,94.7,5.3,68.7,31.3
Felton Spencer,NYK,33,18,8,10,6.2,100,0.0,61.5,0.0,0.0,0.0,38.5,2.6,61.5,75.0,25.0,0.0,0.0,75.0,25.0
Fred Hoiberg,CHI,28,74,14,60,30.3,49.6,50.4,33.9,19.0,45.9,16.8,20.2,16.0,14.9,85.1,14.9,96.1,3.9,90.3,9.7
Garth Joseph,DEN,27,4,3,1,3.9,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
