PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Alec Burks,UTA,26,1.1,1.8,60.2,0.4,1.3,28.9,0.4,1.1,39.4,0.1,0.2,38.5,0.1,0.2,25.0,0.2,0.4,50.0,0.6,1.8,33.6
Alec Peters,PHX,23,0.3,0.5,60.0,0.1,0.1,100,0.1,0.2,50.0,0.2,0.6,36.4,0.1,0.6,14.3,0.3,1.2,25.0,0.7,2.0,32.5
Alex Abrines,OKC,24,0.3,0.6,57.5,0.1,0.2,40.0,0.0,0.2,17.6,0.1,0.4,37.5,0.2,0.6,37.1,0.3,1.0,30.0,0.8,2.2,38.4
Alex Caruso,LAL,24,0.8,1.1,70.0,0.1,0.5,26.3,0.1,0.4,28.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.4,1.0,35.1
Alex Len,PHX,25,2.7,4.4,61.6,0.2,0.6,38.5,0.1,0.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,33.3
Alex Poythress,IND,24,0.3,0.5,58.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,50.0,0.1,0.3,50.0,0.2,0.5,40.0,0.1,0.3,28.6
Alfonzo McKinnie,TOR,25,0.1,0.1,100,0.2,0.2,66.7,0.1,0.1,100,0.3,0.5,50.0,0.0,0.2,0.0,0.3,0.7,42.9,0.1,0.3,25.0
Allen Crabbe,BKN,26,0.8,1.1,71.4,0.4,1.1,38.8,0.6,1.7,34.1,0.2,0.5,47.1,0.2,0.6,33.3,0.4,1.1,36.4,2.3,6.0,37.9
Amir Johnson,PHI,31,1.2,1.8,66.2,0.5,1.1,45.1,0.0,0.1,30.0,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.1,100,0.1,0.3,31.8
Andre Drummond,DET,24,5.1,8.1,63.0,0.8,2.8,28.7,0.1,0.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Andre Iguodala,GSW,34,1.3,1.7,75.5,0.2,0.5,28.6,0.3,0.9,37.9,0.0,0.2,0.0,0.1,0.2,33.3,0.1,0.4,25.0,0.5,1.4,31.9
Andre Ingram,LAL,32,0.0,0.0,0.0,1.0,2.0,50.0,0.5,2.0,25.0,0.5,0.5,100,0.0,0.0,0.0,0.5,0.5,100,2.0,4.0,50.0
Andre Roberson,OKC,26,2.0,3.2,64.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,28.6,0.0,0.2,0.0,0.1,0.6,16.7,0.1,0.4,26.7
Andrew Bogut,LAL,33,0.6,0.8,77.8,0.1,0.3,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrew Harrison,MEM,23,1.4,2.4,56.9,0.4,1.0,35.7,0.6,1.7,38.3,0.2,0.6,28.6,0.1,0.3,33.3,0.3,0.9,33.3,0.6,1.8,34.3
Andrew White III,ATL,25,0.2,0.6,33.3,0.2,0.4,60.0,0.1,0.7,10.0,0.2,0.3,50.0,0.2,0.5,33.3,0.4,0.8,50.0,0.9,2.6,35.9
Andrew Wiggins,MIN,23,2.8,4.1,67.6,1.3,3.0,43.7,1.5,4.6,31.8,0.2,0.5,41.5,0.1,0.3,40.9,0.3,0.8,37.5,1.0,3.3,31.5
Ante Zizic,CLE,21,1.5,1.8,82.2,0.4,0.7,61.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Anthony Brown,MIN,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0
Anthony Davis,NOP,25,5.9,8.0,73.1,1.8,3.9,46.8,2.0,5.4,36.4,0.1,0.2,33.3,0.0,0.0,66.7,0.1,0.2,50.0,0.7,1.9,34.0
Anthony Tolliver,DET,33,0.6,0.9,70.4,0.1,0.3,20.8,0.1,0.2,41.7,0.1,0.4,30.3,0.4,0.8,47.5,0.5,1.2,41.7,1.5,3.4,44.3
Antonio Blakeney,CHI,21,0.8,1.4,55.6,0.3,1.2,27.3,0.9,2.2,40.5,0.3,0.6,50.0,0.1,0.5,28.6,0.4,1.1,36.4,0.4,1.9,22.9
Antonius Cleveland,ATL,24,0.1,0.4,40.0,0.0,0.2,0.0,0.2,0.6,33.3,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,66.7
Aron Baynes,BOS,31,1.3,2.3,54.7,0.5,1.2,40.6,0.8,1.7,46.3,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.1,0.0,0.0,0.1,25.0
Arron Afflalo,ORL,32,0.2,0.4,55.0,0.2,0.3,50.0,0.3,1.0,32.7,0.2,0.6,36.4,0.0,0.2,12.5,0.2,0.8,25.0,0.3,0.7,46.2
Austin Rivers,LAC,25,2.4,4.4,55.0,0.8,2.3,34.1,0.1,0.6,25.0,0.2,0.5,38.7,0.1,0.5,29.6,0.3,1.0,30.0,1.9,5.0,38.4
Avery Bradley,LAC,27,2.1,3.5,58.3,0.5,1.7,28.8,1.4,3.9,36.9,0.5,1.2,43.4,0.2,0.4,38.9,0.7,1.6,43.7,1.0,2.9,34.1
Bam Adebayo,MIA,20,2.1,3.4,62.7,0.3,1.0,25.4,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Ben McLemore,MEM,25,1.1,1.9,56.9,0.3,0.6,38.9,0.5,1.3,37.1,0.3,0.7,39.4,0.1,0.3,38.5,0.4,1.0,40.0,0.7,2.0,33.3
Ben Moore,IND,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Ben Simmons,PHI,21,4.6,6.5,71.0,1.7,4.3,39.6,0.4,1.3,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bismack Biyombo,ORL,25,1.7,2.6,65.9,0.4,1.2,31.0,0.2,0.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Blake Griffin,DET,29,3.7,5.9,63.8,1.0,3.0,34.1,0.8,2.8,30.4,0.2,0.4,40.0,0.1,0.2,50.0,0.3,0.6,50.0,1.6,4.9,33.6
Boban Marjanovic,LAC,29,1.5,2.1,69.6,0.6,1.6,35.6,0.1,0.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bobby Brown,HOU,33,0.2,0.4,57.1,0.0,0.3,0.0,0.2,0.3,66.7,0.2,0.2,100,0.0,0.1,0.0,0.2,0.3,66.7,0.5,1.9,24.3
Bobby Portis,CHI,23,2.1,3.9,55.0,0.9,1.8,50.4,1.1,2.4,46.3,0.1,0.2,42.9,0.0,0.2,27.3,0.1,0.4,25.0,1.0,2.7,36.0
Bogdan Bogdanovic,SAC,25,1.0,1.7,58.5,0.6,1.5,40.0,1.2,2.5,46.9,0.1,0.2,60.0,0.2,0.4,40.7,0.3,0.6,50.0,1.4,3.5,38.8
Bojan Bogdanovic,IND,29,1.9,3.1,61.5,0.6,1.3,41.5,0.7,1.5,47.9,0.3,0.7,42.1,0.4,0.7,50.0,0.7,1.4,50.0,1.3,3.4,37.4
Bradley Beal,WAS,25,2.8,4.2,65.8,0.8,2.3,36.1,2.3,5.1,44.8,0.2,0.4,40.0,0.1,0.2,36.8,0.3,0.6,50.0,2.2,5.8,37.6
Brandan Wright,HOU,30,1.8,2.6,68.5,0.2,0.8,28.6,0.1,0.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Ingram,LAL,20,3.4,5.5,61.8,0.5,1.9,23.9,1.5,3.7,41.2,0.1,0.2,45.5,0.2,0.3,47.4,0.3,0.5,60.0,0.5,1.3,36.5
Brandon Jennings,MIL,28,0.4,0.7,60.0,0.3,0.9,30.8,0.6,1.1,50.0,0.0,0.2,0.0,0.1,0.2,50.0,0.1,0.4,25.0,0.6,2.1,27.6
Brandon Paul,SAS,27,0.6,0.9,66.0,0.1,0.2,50.0,0.1,0.3,21.4,0.1,0.2,28.6,0.1,0.2,25.0,0.2,0.4,50.0,0.2,0.7,28.9
Briante Weber,MEM,25,0.4,0.7,53.8,0.2,0.7,33.3,0.2,0.4,57.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.6,40.0
Brice Johnson,MEM,24,0.8,1.2,68.4,0.2,0.6,37.5,0.3,0.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Brook Lopez,LAL,30,1.6,2.2,72.1,1.5,3.1,47.2,0.4,1.0,40.3,0.1,0.3,43.5,0.1,0.3,50.0,0.2,0.6,33.3,1.2,3.8,32.6
Bruno Caboclo,SAC,22,0.3,0.4,60.0,0.1,0.4,25.0,0.2,0.5,40.0,0.1,0.6,20.0,0.2,0.3,50.0,0.3,0.9,33.3,0.1,1.0,10.0
Bryn Forbes,SAS,24,0.3,0.6,55.6,0.5,1.1,42.4,0.8,1.8,42.1,0.2,0.5,45.2,0.1,0.2,64.3,0.3,0.7,42.9,0.8,2.3,36.5
Buddy Hield,SAC,25,1.4,2.3,59.9,0.4,1.2,30.3,1.3,3.1,41.5,0.3,0.6,46.7,0.2,0.4,60.7,0.5,1.0,50.0,1.7,4.1,41.4
C.J. Williams,LAC,28,1.0,1.3,72.9,0.4,0.9,40.6,0.5,1.1,43.6,0.1,0.5,21.4,0.1,0.4,33.3,0.2,0.9,22.2,0.4,1.4,28.8
CJ McCollum,POR,26,2.0,3.8,53.2,1.5,3.4,44.4,2.3,5.4,42.9,0.2,0.5,35.7,0.1,0.3,39.1,0.3,0.8,37.5,2.0,5.1,40.2
CJ Miles,TOR,31,0.6,0.9,61.5,0.2,0.6,26.8,0.2,0.6,29.3,0.4,0.7,53.3,0.3,0.8,44.9,0.7,1.5,46.7,1.7,5.1,33.1
Caleb Swanigan,POR,21,0.7,1.4,52.9,0.1,0.4,30.0,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,14.3
Cameron Payne,CHI,23,1.1,2.0,56.0,0.6,1.8,31.8,0.4,1.2,33.3,0.0,0.1,50.0,0.1,0.3,33.3,0.1,0.4,25.0,1.3,3.3,38.6
Caris LeVert,BKN,23,2.3,3.7,61.1,0.7,2.1,33.3,0.4,1.1,32.1,0.1,0.3,35.0,0.0,0.2,14.3,0.1,0.5,20.0,1.1,3.0,36.0
Carmelo Anthony,OKC,34,1.1,1.9,56.4,0.5,1.1,45.2,2.3,5.9,39.3,0.1,0.3,23.8,0.2,0.5,40.0,0.3,0.8,37.5,1.9,5.4,35.8
Cedi Osman,CLE,23,0.7,0.9,74.0,0.1,0.3,37.5,0.3,0.6,45.5,0.1,0.4,35.3,0.3,0.7,39.1,0.4,1.1,36.4,0.3,0.8,37.0
Chandler Parsons,MEM,29,0.8,1.1,67.5,0.4,0.8,46.4,0.5,1.3,37.8,0.1,0.3,44.4,0.2,0.4,53.8,0.3,0.7,42.9,1.1,2.8,40.4
Channing Frye,LAL,35,0.7,0.8,79.1,0.2,0.3,62.5,0.4,0.7,55.3,0.1,0.2,28.6,0.1,0.3,30.0,0.2,0.5,40.0,0.6,1.8,35.1
Charles Cooke,NOP,23,0.0,0.2,0.0,0.1,0.2,50.0,0.0,0.2,0.0,0.0,0.6,0.0,0.5,0.5,100,0.5,1.1,45.5,0.0,0.3,0.0
Cheick Diallo,NOP,21,1.4,1.9,73.7,0.3,0.8,41.7,0.3,0.9,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chinanu Onuaku,HOU,21,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Boucher,GSW,25,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0,-,-,-,0.0,1.0,0.0,-,-,-
Chris McCullough,WAS,23,0.6,0.9,64.7,0.1,0.5,25.0,0.2,0.5,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.4,12.5
Chris Paul,HOU,33,0.9,1.5,63.2,1.2,2.6,47.1,1.7,3.1,53.9,0.2,0.5,32.1,0.3,0.5,64.3,0.5,1.0,50.0,2.0,5.5,36.5
Clint Capela,HOU,24,5.5,7.9,69.3,0.4,1.0,42.1,0.0,0.2,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cody Zeller,CHA,25,1.9,3.3,56.9,0.3,0.6,52.4,0.3,0.7,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.1,66.7
Cole Aldrich,MIN,29,0.1,0.6,22.2,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,OKC,32,1.4,2.4,58.4,0.1,0.3,21.7,0.1,0.1,50.0,0.2,0.8,28.9,0.2,0.6,35.3,0.4,1.4,28.6,0.1,0.4,21.4
Cory Joseph,IND,26,0.8,1.4,55.7,0.4,1.0,44.4,1.1,2.7,40.8,0.1,0.3,36.4,0.1,0.3,36.0,0.2,0.6,33.3,0.6,1.7,35.5
Courtney Lee,NYK,32,1.2,1.8,63.3,0.6,1.3,48.0,1.2,3.1,39.5,0.4,0.7,49.1,0.2,0.5,42.4,0.6,1.2,50.0,0.9,2.5,37.9
Cristiano Felicio,CHI,25,1.9,2.7,69.5,0.2,0.6,34.4,0.2,0.5,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
D'Angelo Russell,BKN,22,1.6,2.7,58.0,1.2,2.9,40.9,1.2,2.6,44.4,0.1,0.2,36.4,0.1,0.4,37.5,0.2,0.6,33.3,1.7,5.2,31.9
D.J. Augustin,ORL,30,1.2,2.1,56.9,0.2,0.8,27.9,0.3,0.6,46.8,0.2,0.4,48.1,0.0,0.3,18.8,0.2,0.7,28.6,1.3,3.0,43.2
D.J. Wilson,MIL,22,0.3,0.3,83.3,0.2,0.2,100,0.0,0.2,0.0,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,25.0
Dakari Johnson,OKC,22,0.6,1.0,58.3,0.1,0.3,37.5,0.2,0.3,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damian Jones,GSW,23,0.7,1.0,66.7,0.0,0.1,0.0,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damian Lillard,POR,27,3.1,5.8,53.8,0.7,1.7,42.1,1.6,3.3,47.9,0.1,0.2,50.0,0.1,0.2,28.6,0.2,0.4,50.0,3.0,8.3,36.0
Damien Wilkins,IND,38,0.2,0.5,44.4,0.2,0.3,80.0,0.1,0.4,14.3,0.1,0.7,14.3,0.3,0.3,100,0.4,1.0,40.0,0.0,0.4,0.0
Damion Lee,ATL,25,1.7,2.3,73.5,0.8,2.6,30.8,0.7,1.3,52.6,0.3,0.9,38.5,0.1,0.4,33.3,0.4,1.3,30.8,0.5,2.7,20.0
Damyean Dotson,NYK,24,0.5,0.9,58.3,0.2,0.3,57.1,0.5,1.0,48.8,0.1,0.4,16.7,0.1,0.2,75.0,0.2,0.6,33.3,0.4,1.2,33.3
Daniel Hamilton,OKC,22,0.3,0.5,66.7,0.3,0.5,50.0,0.0,0.2,0.0,0.3,1.0,33.3,0.0,0.0,0.0,0.3,1.0,30.0,0.2,0.3,50.0
Daniel Theis,BOS,26,1.3,1.9,69.5,0.1,0.3,42.1,0.3,0.6,47.4,0.1,0.2,75.0,0.0,0.1,28.6,0.1,0.3,33.3,0.2,0.7,23.3
Danilo Gallinari,LAC,29,1.5,2.7,56.1,0.3,1.1,29.2,1.3,3.0,42.2,0.1,0.4,12.5,0.3,0.5,55.6,0.4,0.9,44.4,1.4,4.4,32.3
Danny Green,SAS,31,0.8,1.6,53.2,0.2,0.7,24.5,0.4,1.2,37.8,0.2,0.6,39.0,0.4,0.8,49.1,0.6,1.4,42.9,1.0,3.2,32.3
Dante Cunningham,BKN,31,1.2,1.9,62.3,0.1,0.4,21.9,0.2,0.4,50.0,0.3,0.9,30.2,0.4,0.8,44.4,0.7,1.7,41.2,0.2,0.7,29.4
Dante Exum,UTA,22,2.0,3.4,59.6,0.6,1.4,40.0,0.1,0.1,50.0,0.0,0.1,0.0,0.2,0.5,42.9,0.2,0.6,33.3,0.1,0.6,22.2
Danuel House Jr.,PHX,25,1.5,2.3,67.3,0.2,0.5,36.4,0.1,0.3,25.0,0.1,0.4,37.5,0.3,0.6,44.4,0.4,1.0,40.0,0.3,1.7,20.0
Dario Saric,PHI,24,2.1,3.3,64.1,0.5,1.4,36.2,0.5,1.6,33.1,0.1,0.2,33.3,0.2,0.4,46.4,0.3,0.6,50.0,1.8,4.6,39.0
Darius Miller,NOP,28,0.1,0.2,60.0,0.2,0.4,48.6,0.5,1.0,53.8,0.2,0.4,58.6,0.3,0.6,51.1,0.5,1.0,50.0,1.3,3.4,37.9
Darrell Arthur,DEN,30,0.4,0.4,85.7,0.0,0.1,0.0,0.5,0.9,53.3,0.1,0.3,25.0,0.1,0.1,100,0.2,0.4,50.0,0.3,1.0,33.3
Darren Collison,IND,30,1.5,2.4,63.4,0.1,0.5,24.3,1.6,3.4,46.1,0.2,0.5,35.3,0.3,0.5,59.4,0.5,1.0,50.0,0.9,2.0,47.4
Darrun Hilliard,SAS,25,0.1,0.3,33.3,0.1,0.4,16.7,0.2,0.3,75.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
David Nwaba,CHI,25,2.1,3.6,58.7,0.5,1.6,29.7,0.0,0.1,33.3,0.0,0.2,23.1,0.1,0.2,28.6,0.1,0.4,25.0,0.2,0.3,45.8
David Stockton,UTA,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.7,1.0,66.7
David West,GSW,37,1.4,1.9,75.0,0.6,1.2,48.4,0.9,2.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,42.9
Davis Bertans,SAS,25,0.6,0.8,78.2,0.2,0.3,45.8,0.2,0.5,37.1,0.1,0.2,41.7,0.2,0.4,54.2,0.3,0.6,50.0,1.1,3.0,35.3
Davon Reed,PHX,23,0.2,0.7,35.7,0.1,0.3,50.0,0.2,0.9,16.7,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.5,1.6,33.3
De'Aaron Fox,SAC,20,1.8,3.0,59.9,0.9,2.5,34.2,1.2,3.3,35.7,0.1,0.3,30.4,0.1,0.2,30.8,0.2,0.5,40.0,0.5,1.6,31.3
DeAndre Jordan,LAC,29,4.6,6.7,68.7,0.2,0.7,30.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeAndre Liggins,NOP,30,0.2,0.4,37.5,0.1,0.1,42.9,0.2,0.4,40.9,0.0,0.2,25.0,0.1,0.5,27.3,0.1,0.7,14.3,0.2,0.4,50.0
DeAndre' Bembry,ATL,23,1.3,2.5,50.0,0.3,1.1,28.6,0.0,0.2,25.0,0.1,0.2,75.0,0.1,0.3,28.6,0.2,0.5,40.0,0.2,0.7,31.6
DeMar DeRozan,TOR,28,2.6,4.0,64.7,1.7,3.7,44.5,2.7,6.3,42.5,0.2,0.6,29.4,0.1,0.5,28.2,0.3,1.1,27.3,0.8,2.4,32.6
DeMarcus Cousins,NOP,27,4.8,7.9,61.0,0.9,2.2,40.4,0.6,1.9,33.3,0.0,0.1,16.7,0.0,0.1,66.7,0.0,0.2,0.0,2.1,5.9,35.9
DeMarre Carroll,BKN,31,1.6,2.7,59.3,0.7,1.9,35.3,0.2,0.9,26.9,0.2,0.7,34.7,0.4,0.8,47.3,0.6,1.5,40.0,1.4,3.9,35.6
Dejounte Murray,SAS,21,1.9,3.5,55.3,0.8,1.9,39.7,0.6,1.8,32.9,0.1,0.2,26.7,0.0,0.1,42.9,0.1,0.3,33.3,0.0,0.1,16.7
Delon Wright,TOR,26,1.7,2.9,59.4,0.3,0.9,31.1,0.1,0.2,37.5,0.1,0.3,47.1,0.1,0.3,35.3,0.2,0.6,33.3,0.6,1.7,35.7
Demetrius Jackson,PHI,23,0.4,0.7,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.3,20.0
Dennis Schroder,ATL,24,3.1,5.6,54.5,0.9,2.4,39.1,2.3,5.2,44.8,0.0,0.2,27.3,0.0,0.1,14.3,0.0,0.3,0.0,1.1,3.5,30.4
Dennis Smith Jr.,DAL,20,3.0,5.3,56.7,0.4,1.6,23.9,0.9,3.0,30.6,0.1,0.2,23.5,0.0,0.1,50.0,0.1,0.3,33.3,1.4,4.6,31.5
Denzel Valentine,CHI,24,0.8,1.3,57.8,0.7,1.5,45.2,0.6,1.8,34.8,0.3,0.7,38.8,0.2,0.5,37.8,0.5,1.2,41.7,1.4,3.6,39.1
Derrick Favors,UTA,26,3.6,4.9,73.5,0.7,1.6,45.5,0.6,1.8,35.2,0.1,0.4,19.2,0.1,0.4,27.6,0.2,0.8,25.0,0.0,0.1,14.3
Derrick Jones Jr.,MIA,21,0.7,1.2,59.1,0.3,0.6,41.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,25.0,0.2,0.7,28.6,0.1,0.5,10.0
Derrick Rose,MIN,29,2.1,3.3,64.6,0.4,1.2,30.0,0.5,1.8,27.3,0.1,0.2,25.0,0.1,0.3,28.6,0.2,0.5,40.0,0.2,0.7,22.2
Derrick Walton Jr.,MIA,23,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,14.3,0.0,0.0,0.0,0.2,0.3,66.7,0.2,0.3,66.7,0.3,0.8,38.5
Derrick White,SAS,23,0.2,0.4,42.9,0.2,0.5,42.9,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.1,100,0.1,0.1,100,0.5,0.8,58.3
Derrick Williams,LAL,27,1.0,1.0,100,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Devin Booker,PHX,21,2.3,3.9,59.2,1.0,3.0,33.7,2.4,5.4,43.2,0.2,0.6,43.3,0.1,0.3,33.3,0.3,0.9,33.3,2.4,6.2,38.5
Devin Harris,DEN,35,1.2,2.1,59.9,0.2,0.7,23.4,0.1,0.5,27.3,0.1,0.3,33.3,0.2,0.4,57.1,0.3,0.7,42.9,0.8,2.5,34.1
Devin Robinson,WAS,23,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Dewayne Dedmon,ATL,28,1.9,2.4,77.7,0.7,1.5,44.8,0.7,1.5,46.2,0.2,0.5,35.5,0.3,0.6,42.1,0.5,1.1,45.5,0.4,1.1,31.0
Deyonta Davis,MEM,21,2.0,2.6,75.2,0.2,0.6,28.6,0.5,1.1,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dillon Brooks,MEM,22,1.8,2.9,62.7,0.6,1.5,40.8,0.6,1.9,32.2,0.1,0.3,19.0,0.2,0.4,50.0,0.3,0.7,42.9,0.9,2.5,36.4
Dion Waiters,MIA,26,2.4,4.0,58.7,0.4,1.3,31.6,0.9,2.7,34.6,0.3,0.7,42.1,0.4,1.0,37.9,0.7,1.7,41.2,1.1,4.0,27.3
Dirk Nowitzki,DAL,40,0.4,0.5,75.7,0.3,0.7,49.1,2.0,4.3,46.5,0.1,0.2,50.0,0.0,0.1,60.0,0.1,0.3,33.3,1.7,4.1,40.4
Domantas Sabonis,IND,22,3.0,4.6,65.1,0.8,2.0,38.0,0.7,1.8,36.8,0.0,0.1,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,31.3
Donovan Mitchell,UTA,21,3.1,5.0,61.7,1.2,3.1,39.0,0.9,2.2,40.3,0.2,0.4,60.0,0.2,0.5,37.8,0.4,0.9,44.4,2.0,6.1,32.2
