PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Rick Brunson,NYK,27,17,11,6,91,6.7,2.4,8.3,28.6,0.0,2.0,0.0,2.0,7.1,27.8,1.2,2.8,4.0,7.5,4.8,3.6,0.0,3.2,28.8,0,0,6.4
Rick Fox,LAL,29,44,27,17,940,15.1,5.7,12.6,44.8,1.2,3.6,33.7,2.5,3.4,74.2,1.0,2.4,3.4,3.4,2.1,1.1,0.4,4.4,26.5,0,0,3.6
Rick Mahorn,PHI,40,16,11,5,126,3.7,1.4,5.1,27.8,0.0,0.0,0.0,0.9,2.3,37.5,2.0,4.6,6.5,0.6,1.7,1.4,0.3,6.3,15.8,0,0,-10.0
Ricky Davis,CHH,19,46,25,21,560,13.4,5.2,12.9,40.5,0.1,0.8,16.7,2.9,3.8,76.3,2.6,2.8,5.4,3.7,3.5,1.9,0.4,3.0,29.2,0,0,-1.0
Rik Smits,IND,32,49,33,16,1272,20.6,8.8,17.9,49.0,0.0,0.1,0.0,3.1,3.7,81.8,2.1,5.7,7.8,1.5,2.1,0.5,1.5,4.5,36.0,2,0,5.5
Robert Horry,LAL,28,38,24,14,746,9.1,3.2,7.0,45.9,1.0,2.2,44.4,1.6,2.2,73.9,2.7,4.6,7.3,2.7,2.4,1.7,1.9,5.0,30.4,2,0,5.6
Robert Pack,DAL,30,25,10,15,466,17.1,5.8,13.4,43.1,0.0,0.3,0.0,5.6,6.8,81.8,0.7,2.1,2.8,6.3,3.8,1.5,0.1,3.2,30.9,0,0,-6.8
Robert Traylor,MIL,22,49,27,22,786,11.9,4.9,9.2,53.7,0.0,0.0,0.0,2.0,3.7,53.8,3.7,4.7,8.3,1.7,1.9,2.0,2.0,6.4,34.7,0,0,3.1
Rod Strickland,WAS,32,44,16,28,1634,15.2,5.5,13.3,41.6,0.3,0.9,28.6,3.9,5.2,74.6,1.2,3.4,4.7,9.6,3.1,1.7,0.1,2.0,37.4,21,1,-0.4
Rodney Rogers,LAC,28,47,8,39,969,12.9,4.9,11.0,44.1,0.7,2.3,28.6,2.5,3.8,67.3,2.4,4.2,6.7,2.9,2.5,1.7,0.8,5.2,30.4,1,0,-7.7
Rodrick Rhodes,VAN,25,13,2,11,156,9.9,3.0,12.0,25.0,0.2,1.6,14.3,3.7,5.8,64.0,2.1,1.8,3.9,2.5,4.6,1.2,0.5,4.8,18.7,0,0,-19.6
Ron Harper,CHI,35,35,9,26,1107,12.7,4.8,12.7,37.7,0.9,2.8,31.8,2.3,3.3,70.3,1.6,4.3,5.9,3.7,2.1,2.0,1.1,2.6,32.5,1,0,-3.1
Ron Mercer,BOS,23,41,14,27,1553,16.2,7.1,16.4,43.1,0.1,0.7,16.7,1.9,2.4,79.0,0.9,2.7,3.6,2.4,2.1,1.6,0.3,1.9,27.5,1,0,-4.1
Rony Seikaly,NJN,34,9,1,8,90,6.0,1.6,8.0,20.0,0.0,0.0,0.0,2.8,7.2,38.9,2.0,6.4,8.4,0.8,4.0,1.6,2.4,6.0,25.4,0,0,-20.5
Roshown McLeod,ATL,23,34,21,13,350,16.7,6.4,16.8,38.0,0.1,1.0,10.0,3.8,4.6,82.2,1.2,3.9,5.1,1.4,2.4,0.2,0.1,2.5,23.6,0,0,-2.4
Ruben Patterson,LAL,23,24,14,10,142,16.4,5.3,12.9,41.2,0.3,1.5,16.7,5.6,7.8,71.0,4.3,3.3,7.6,0.5,3.0,1.3,0.8,4.0,29.4,0,0,-6.6
Rusty LaRue,CHI,25,43,10,33,731,10.0,3.8,10.7,35.9,1.5,4.4,33.7,0.8,0.8,100,0.4,2.3,2.8,3.1,1.7,1.6,0.1,3.3,21.6,0,0,-6.3
Ryan Stack,CLE,23,18,4,14,201,8.4,2.5,6.6,37.8,0.0,0.0,0.0,3.4,3.6,95.0,3.4,2.7,6.1,0.9,1.6,0.4,2.0,5.6,22.5,0,0,-11.8
Sam Cassell,MIL,29,8,2,6,199,22.9,7.0,16.8,41.9,0.4,1.8,20.0,8.5,9.0,94.0,0.9,1.8,2.7,6.5,3.6,1.6,0.0,4.0,37.2,0,0,7.2
Sam Jacobson,LAL,23,2,1,1,12,23.9,9.0,14.9,60.0,0.0,3.0,0.0,6.0,6.0,100,0.0,9.0,9.0,0.0,3.0,0.0,0.0,6.0,31.7,0,0,17.9
Sam Mack,HOU,29,44,18,26,1084,15.7,5.5,12.8,43.5,2.9,7.3,39.7,1.7,1.9,87.9,0.5,2.7,3.2,1.8,1.1,1.2,0.1,3.1,25.0,0,0,-1.5
Sam Mitchell,MIN,35,50,25,25,1346,15.0,5.7,14.0,40.8,0.2,1.0,23.7,3.4,4.4,76.4,1.5,3.4,4.9,2.6,0.9,0.9,0.4,3.0,28.0,0,0,-0.1
Sam Perkins,IND,38,48,31,17,789,10.9,3.7,9.1,40.0,1.6,4.1,38.9,2.0,2.7,71.7,1.6,4.7,6.3,1.1,1.0,0.7,0.6,3.4,23.1,1,0,1.0
Samaki Walker,DAL,23,39,11,28,567,14.5,5.6,12.1,46.3,0.0,0.1,0.0,3.4,6.2,54.1,2.9,6.2,9.1,0.4,2.3,0.6,1.0,5.5,28.4,1,0,-8.7
Scot Pollard,SAC,24,16,10,6,260,11.4,4.6,8.5,54.1,0.0,0.0,0.0,2.2,3.2,69.6,5.3,6.1,11.4,0.6,0.7,1.1,2.5,5.7,36.0,4,0,7.6
Scott Burrell,NJN,28,32,7,25,707,10.8,3.8,10.6,36.1,1.4,3.7,38.9,1.7,2.1,81.0,1.6,4.4,6.1,2.3,1.2,2.0,0.6,4.2,28.1,0,0,-0.8
Scott Williams,MIL,31,7,5,2,46,10.8,3.9,13.2,29.4,0.0,0.0,0.0,3.1,5.4,57.1,2.3,8.5,10.8,0.8,3.1,2.3,1.5,7.0,33.6,0,0,-13.9
Scottie Pippen,HOU,33,50,31,19,2013,13.0,4.7,10.8,43.2,1.3,3.8,34.0,2.4,3.3,72.1,1.1,4.6,5.8,5.2,2.8,1.8,0.7,2.1,32.2,9,2,1.1
Sean Elliott,SAS,31,50,37,13,1511,13.4,5.0,12.1,41.0,0.9,2.8,32.8,2.5,3.3,75.7,0.8,4.2,5.1,2.8,1.7,0.6,0.4,2.5,25.0,0,0,3.8
Sean Marks,TOR,23,8,4,4,26,15.4,7.0,11.2,62.5,0.0,0.0,0.0,1.4,2.8,50.0,0.0,1.4,1.4,0.0,4.2,1.4,0.0,4.2,17.0,0,0,-41.9
Sean Rooks,LAL,29,36,21,15,314,11.2,3.7,9.1,40.5,0.0,0.2,0.0,3.9,5.5,70.8,3.8,4.5,8.2,1.0,2.4,0.2,1.0,7.0,24.1,0,0,-5.3
Shammond Williams,ATL,24,2,2,0,4,25.7,0.0,8.6,0.0,0.0,0.0,0.0,25.7,34.3,75.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,38.6,0,0,-51.4
Shandon Anderson,UTA,25,50,37,13,1071,14.4,5.4,12.2,44.6,0.5,1.4,34.1,3.0,4.2,71.2,1.6,2.8,4.4,1.9,2.2,1.3,0.3,3.0,25.2,0,0,1.1
Shaquille O'Neal,LAL,27,49,31,18,1703,27.3,10.8,18.7,57.6,0.0,0.0,0.0,5.7,10.5,54.0,4.0,7.1,11.1,2.4,2.6,0.8,1.7,3.3,49.1,30,0,4.8
Shareef Abdur-Rahim,VAN,22,50,8,42,2020,20.5,6.9,15.9,43.2,0.2,0.6,30.6,6.6,7.8,84.1,2.0,4.6,6.7,3.1,3.3,1.2,1.0,2.4,36.4,11,0,-6.4
Shawn Bradley,DAL,27,49,19,30,1295,11.7,4.6,9.7,48.0,0.0,0.1,0.0,2.4,3.2,74.8,3.6,7.3,10.9,1.1,1.6,1.0,4.4,4.3,41.0,12,0,3.7
Shawn Kemp,CLE,29,42,21,21,1471,21.1,6.8,14.1,48.2,0.0,0.0,50.0,7.5,9.5,78.9,3.2,6.3,9.5,2.5,3.1,1.2,1.1,3.9,39.9,20,0,0.6
Shawn Respert,PHX,27,12,6,6,96,13.8,4.9,13.4,36.1,1.5,4.9,30.8,2.6,3.7,70.0,0.7,4.1,4.9,3.0,1.9,1.9,0.0,3.7,27.8,0,0,-3.4
Sherman Douglas,LAC,32,30,6,24,844,10.5,4.1,9.3,43.8,0.0,0.5,0.0,2.3,3.7,63.2,0.7,1.8,2.5,5.3,2.6,1.2,0.1,2.3,22.7,0,0,-5.7
Stacey Augmon,POR,30,48,33,15,868,8.6,3.2,7.2,44.8,0.0,0.1,0.0,2.2,3.2,68.4,1.9,3.2,5.2,2.4,1.2,2.4,0.7,3.4,26.5,0,0,3.9
Stanley Roberts,HOU,29,6,4,2,32,15.8,5.6,14.6,38.5,0.0,0.0,0.0,4.5,9.0,50.0,4.5,7.9,12.4,0.0,4.5,0.0,1.1,2.3,29.5,0,0,16.9
Stephon Marbury,NJN,22,49,25,24,1894,19.8,7.2,16.8,42.8,1.3,3.7,33.5,4.2,5.3,79.9,0.7,2.0,2.7,8.3,3.1,1.1,0.2,2.4,36.2,18,0,1.7
Steve Henson,DET,31,4,0,4,23,6.3,1.6,3.2,50.0,0.0,0.0,0.0,3.2,3.2,100,0.0,0.0,0.0,4.7,4.7,1.6,0.0,1.6,13.4,0,0,4.7
Steve Kerr,SAS,33,44,31,13,732,9.4,3.3,8.6,39.1,1.2,3.9,31.3,1.5,1.7,88.6,0.3,1.9,2.2,2.4,1.1,1.1,0.1,1.4,18.4,0,0,3.6
Steve Nash,DAL,25,40,13,27,1270,8.9,3.2,8.9,36.3,1.4,3.7,37.4,1.1,1.3,82.6,0.9,2.3,3.2,6.2,2.4,1.0,0.1,2.8,23.1,0,0,-0.3
Steven Smith,ATL,30,36,25,11,1313,18.4,6.0,14.8,40.2,1.3,3.8,33.8,5.2,6.2,84.9,1.4,2.8,4.1,3.2,2.7,1.0,0.3,2.7,29.4,1,0,6.4
Stojko Vrankovic,LAC,35,2,0,2,12,5.9,2.9,11.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,5.9,17.6,0.0,0.0,0.0,0.0,5.9,27.0,0,0,-44.1
Tariq Abdul-Wahad,SAC,24,49,27,22,1201,13.6,5.3,12.2,43.5,0.2,0.6,28.6,2.8,4.1,69.1,2.2,3.4,5.6,1.5,2.1,1.5,0.5,3.6,26.4,0,0,-3.4
Terrell Brandon,MIN,29,36,20,16,1219,14.8,6.3,15.0,41.8,0.4,1.4,25.5,1.9,2.3,83.3,0.8,3.2,4.0,9.1,2.2,1.9,0.3,2.4,37.5,13,0,1.0
Terry Cummings,GSW,38,50,21,29,1009,16.2,6.6,15.1,43.9,0.0,0.0,100,2.9,4.1,71.1,3.4,5.7,9.1,2.1,2.1,1.6,0.4,6.0,34.1,4,0,-0.4
Terry Davis,WAS,32,37,14,23,578,7.8,3.0,5.7,53.3,0.0,0.0,0.0,1.7,2.4,73.7,3.1,5.5,8.7,0.6,1.0,0.7,0.2,4.9,20.8,0,0,-1.5
Terry Dehere,VAN,27,26,5,21,289,10.3,3.9,10.6,36.5,2.0,4.9,41.0,0.6,0.9,71.4,0.9,2.1,3.0,3.4,2.0,0.9,0.4,3.7,20.7,0,0,-7.8
Terry Mills,MIA,31,1,0,1,29,11.0,3.7,9.8,37.5,2.4,4.9,50.0,1.2,2.4,50.0,3.7,1.2,4.9,0.0,3.7,1.2,0.0,3.7,16.9,0,0,-8.6
Terry Porter,MIA,36,50,33,17,1366,13.8,4.5,9.7,46.5,1.5,3.7,41.1,3.2,3.9,83.1,0.3,3.3,3.7,3.8,1.9,1.3,0.3,2.6,26.7,1,0,2.6
Theo Ratliff,PHI,26,50,28,22,1626,12.4,4.4,9.3,47.0,0.0,0.0,0.0,3.7,5.1,72.5,3.1,5.9,9.0,0.7,2.0,1.0,3.3,4.0,35.0,11,0,1.2
Thurl Bailey,UTA,38,43,32,11,545,11.9,5.1,11.6,44.6,0.0,0.1,0.0,1.7,2.2,73.5,2.4,3.8,6.2,1.7,1.8,0.6,1.8,5.1,27.5,0,0,1.4
Tim Duncan,SAS,23,50,37,13,1963,19.9,7.7,15.5,49.5,0.0,0.1,14.3,4.5,6.6,69.0,2.9,7.6,10.5,2.2,2.7,0.8,2.3,2.7,42.5,37,0,6.8
Tim Hardaway,MIA,32,48,32,16,1768,17.0,6.1,15.3,40.0,2.3,6.3,36.0,2.5,3.0,81.2,0.3,2.8,3.1,7.2,2.7,1.2,0.1,2.1,32.6,5,0,4.8
Tim Legler,WAS,32,30,8,22,377,11.4,4.9,11.0,44.3,1.3,3.3,40.0,0.3,0.6,50.0,0.8,3.1,3.8,2.0,1.3,0.4,0.3,4.0,19.6,0,0,0.6
Tim Thomas,MIL,22,50,26,24,813,15.8,5.8,12.4,47.3,0.9,3.0,30.9,3.2,5.0,65.2,2.2,3.4,5.6,2.0,2.0,1.2,0.5,4.7,28.6,0,0,-1.2
Toby Bailey,PHX,23,27,16,11,249,11.3,4.9,12.4,39.5,0.1,0.7,20.0,1.3,1.9,69.2,3.5,4.3,7.8,1.9,1.6,1.3,0.3,3.5,26.7,0,0,-5.2
Todd Fuller,UTA,24,42,30,12,464,11.0,4.3,9.6,45.2,0.0,0.0,0.0,2.3,3.9,60.0,2.2,5.7,7.8,0.5,2.1,0.5,1.1,4.7,23.7,0,0,-1.2
Tom Gugliotta,PHX,29,43,23,20,1562,16.8,6.4,13.2,48.3,0.0,0.2,28.6,4.0,5.0,79.4,3.0,5.8,8.8,2.8,2.0,1.4,0.5,2.6,35.0,14,0,2.2
Tom Hammonds,MIN,32,49,25,24,714,10.7,4.1,9.0,45.8,0.0,0.0,0.0,2.4,3.8,64.0,2.7,4.1,6.9,1.0,1.6,0.4,0.4,4.4,21.1,0,0,-0.1
Toni Kukoc,CHI,30,44,13,31,1656,18.0,6.8,16.3,42.1,0.8,3.0,28.7,3.5,4.7,74.0,1.4,5.3,6.7,5.1,2.6,1.1,0.2,1.8,35.0,12,0,-3.5
Tony Battie,BOS,23,50,19,31,1120,10.8,4.7,9.1,51.9,0.0,0.1,0.0,1.3,2.0,67.2,3.1,6.6,9.6,1.7,1.4,0.9,2.3,5.1,33.1,5,0,0.3
Tony Delk,GSW,25,36,15,21,630,14.1,5.3,14.5,36.4,0.9,3.8,24.2,2.6,4.1,64.8,0.6,2.5,3.1,5.4,2.6,0.9,0.3,2.7,27.1,0,0,-6.6
Tony Massenburg,VAN,31,43,7,36,1147,15.1,5.9,12.2,48.7,0.0,0.1,0.0,3.2,4.9,66.5,2.6,5.5,8.1,0.7,2.0,0.8,1.2,3.4,30.0,2,0,-6.4
Tracy McGrady,TOR,20,49,23,26,1103,15.0,5.5,12.6,43.6,0.3,1.1,22.9,3.7,5.1,72.6,3.9,5.2,9.1,3.7,2.6,1.7,2.2,3.1,40.3,6,0,-0.9
Tracy Murray,WAS,27,36,14,22,652,12.9,4.6,13.1,35.0,1.8,5.7,32.0,1.9,2.3,81.0,1.0,3.5,4.5,1.5,1.6,1.2,0.3,3.6,23.3,0,0,-2.2
Travis Best,IND,26,49,33,16,1044,11.9,4.4,10.5,41.6,0.8,2.0,37.3,2.4,2.9,84.3,0.7,2.1,2.8,5.8,2.1,1.4,0.1,3.8,26.6,0,0,0.0
Travis Knight,LAL,24,37,24,13,529,10.6,4.6,8.9,51.5,0.0,0.1,0.0,1.5,2.0,75.9,2.3,6.4,8.7,2.1,2.4,1.4,1.8,7.4,31.7,1,0,0.9
Travis Williams,CHH,30,8,0,8,63,8.6,3.4,7.4,46.2,0.0,0.0,0.0,1.7,2.3,75.0,3.4,7.4,10.8,1.1,3.4,1.1,0.6,5.7,25.0,0,0,-17.7
Trevor Winter,MIN,25,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,14.7,22.0,0.0,0.0,0.0,0.0,36.7,26.4,0,0,-14.7
Troy Hudson,LAC,23,25,6,19,524,11.6,4.1,10.3,40.0,1.0,3.2,31.9,2.3,2.6,89.5,1.0,2.7,3.8,6.3,2.6,0.8,0.1,1.9,25.7,2,0,-4.7
Tyrone Corbin,ATL,36,47,30,17,1069,11.9,4.4,11.2,39.2,1.3,4.0,31.9,1.8,2.7,65.0,1.2,3.6,4.9,1.4,1.4,1.0,0.2,2.5,22.3,0,0,3.0
Tyrone Hill,PHI,31,38,21,17,1109,10.6,4.0,8.7,45.5,0.0,0.0,0.0,2.6,4.9,54.0,3.7,5.6,9.3,1.1,1.9,1.1,0.5,4.7,26.4,8,0,-1.0
Tyrone Nesby,LAC,23,50,9,41,1286,14.1,5.1,11.3,44.9,1.0,2.7,36.5,2.9,3.7,78.2,1.6,3.3,4.9,2.3,1.5,2.2,0.6,4.0,30.1,2,0,-4.2
Tyronn Lue,LAL,22,15,7,8,190,14.2,5.3,12.3,43.1,1.3,3.0,43.8,2.3,4.0,57.1,0.2,0.8,0.9,4.7,2.1,0.9,0.0,5.3,23.2,0,0,-0.2
Tyson Wheeler,DEN,23,1,0,1,3,46.0,11.5,11.5,100,11.5,11.5,100,11.5,23.0,50.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.5,80.4,0,0,46.0
Vernon Maxwell,SAC,33,46,25,21,1008,17.6,5.9,15.0,39.0,2.9,8.2,34.6,3.0,4.1,73.7,0.5,2.6,3.0,2.7,2.4,1.1,0.1,4.0,26.4,0,0,2.0
Vin Baker,SEA,27,34,18,16,1162,14.5,6.1,13.5,45.3,0.0,0.1,0.0,2.2,5.0,45.0,2.7,3.9,6.5,1.7,2.4,1.0,1.1,3.7,28.7,4,0,1.7
Vince Carter,TOR,22,50,23,27,1761,18.7,7.1,15.7,45.0,0.4,1.3,28.8,4.2,5.5,76.1,1.9,3.9,5.8,3.0,2.2,1.1,1.6,2.8,36.0,6,0,0.9
Vinny Del Negro,MIL,32,48,27,21,1096,9.2,3.7,8.9,42.2,0.4,1.0,43.3,1.3,1.6,80.0,0.5,2.9,3.3,5.7,1.8,1.1,0.1,2.0,23.6,0,0,-0.5
Vitaly Potapenko,BOS,24,50,20,30,1395,12.9,5.3,10.6,49.5,0.0,0.0,0.0,2.3,4.0,58.7,2.9,5.6,8.6,1.9,2.6,0.9,0.9,4.4,29.0,6,0,0.1
Vlade Divac,SAC,31,50,27,23,1756,14.6,5.4,11.4,47.0,0.2,0.9,25.6,3.7,5.2,70.2,2.9,7.4,10.3,4.4,2.7,0.9,1.0,3.4,36.7,20,1,0.5
Vladimir Stepania,SEA,23,23,11,12,311,14.7,6.1,14.5,42.4,0.0,0.3,0.0,2.4,4.6,52.5,3.1,5.6,8.7,1.4,3.7,1.2,2.7,6.7,35.0,1,0,-3.8
Voshon Lenard,MIA,26,12,8,4,188,15.7,5.9,15.1,39.2,2.3,6.7,34.3,1.5,2.1,72.7,0.8,2.3,3.1,1.9,1.3,0.6,0.2,3.4,23.2,0,0,-7.7
Walt Williams,POR,29,48,33,15,1049,15.3,5.0,11.9,42.4,2.2,4.9,43.8,3.1,3.7,83.2,1.2,3.7,4.9,2.7,2.2,1.3,1.0,3.5,29.9,0,0,7.9
Walter McCarty,BOS,25,32,10,22,659,9.9,3.5,9.7,36.2,0.7,2.7,26.0,2.2,3.1,70.2,2.0,4.3,6.3,2.2,2.2,1.3,0.7,4.8,24.6,1,0,1.6
Wesley Person,CLE,28,45,22,23,1343,13.5,5.3,11.7,45.3,2.0,5.4,37.5,0.9,1.4,60.4,0.5,3.3,3.8,2.1,1.1,1.0,0.4,1.4,24.4,0,0,-2.4
Will Perdue,SAS,33,37,33,4,446,7.3,3.1,4.8,63.3,0.0,0.0,0.0,1.1,2.1,53.8,2.7,8.5,11.1,1.5,1.8,0.7,0.8,5.1,25.6,0,0,1.8
William Cunningham,NJN,25,16,7,9,163,1.3,0.7,4.0,16.7,0.0,0.0,0.0,0.0,0.4,0.0,2.9,3.3,6.2,0.2,1.1,0.2,2.4,6.6,15.9,0,0,-10.4
Willie Burton,CHH,31,3,1,2,18,8.0,2.0,14.0,14.3,0.0,2.0,0.0,4.0,8.0,50.0,8.0,4.0,12.0,0.0,2.0,0.0,0.0,4.0,20.4,0,0,6.0
Zydrunas Ilgauskas,CLE,24,5,2,3,171,16.0,6.1,12.0,50.9,0.0,0.0,0.0,3.8,6.3,60.0,3.6,5.7,9.3,0.8,1.9,0.8,1.5,5.1,33.5,2,0,-2.5
4,0,4,27,6.7,1.3,5.4,25.0,0.0,0.0,0.0,4.0,5.4,75.0,4.0,2.7,6.7,1.3,1.3,0.0,1.3,12.0,19.4,0,0,-2.7,,,
