PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Alando Tucker,PHX,24,0.8,2.2,38.5,0.3,0.3,100,0.2,0.7,25.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.4,50.0
Alexander Johnson,MIA,25,0.7,1.3,57.1,0.1,0.4,25.0,0.6,1.3,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Allen Iverson,DEN,33,3.4,5.9,57.4,1.4,3.3,42.4,2.7,6.5,42.5,0.2,0.5,34.2,0.0,0.1,42.9,0.2,0.6,33.3,1.0,2.8,34.8
Alonzo Mourning,MIA,38,1.3,1.9,68.8,0.6,1.6,40.0,0.1,0.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Amar'e Stoudemire,PHX,25,5.2,7.2,72.8,1.7,3.6,48.0,2.0,4.2,48.5,0.0,0.1,33.3,0.0,0.1,60.0,0.0,0.2,0.0,0.0,0.2,0.0
Amir Johnson,DET,21,1.3,1.9,67.2,0.1,0.5,28.6,0.1,0.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Anderson Varejao,CLE,25,1.9,3.4,56.7,0.4,1.1,33.3,0.5,1.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andray Blatche,WAS,21,2.0,3.4,60.0,0.4,1.1,34.9,0.7,2.0,34.6,0.0,0.1,50.0,0.0,0.0,50.0,0.0,0.1,0.0,0.0,0.1,0.0
Andre Barrett,LAC,26,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3,0.8,33.3
Andre Brown,MEM,27,0.9,1.3,69.0,0.3,0.8,35.0,0.1,0.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andre Iguodala,PHI,24,3.0,4.4,68.6,0.4,1.2,33.3,2.5,6.2,39.3,0.1,0.5,26.3,0.3,0.8,43.3,0.4,1.3,30.8,0.8,2.4,32.0
Andre Miller,PHI,32,2.8,4.5,62.2,1.1,2.3,49.7,3.0,6.9,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,14.3
Andre Owens,IND,27,0.5,1.1,42.4,0.1,0.3,25.0,0.2,0.9,23.1,0.2,0.2,100,0.1,0.3,40.0,0.3,0.5,60.0,0.4,1.1,40.0
Andrea Bargnani,TOR,22,1.0,1.9,51.7,0.2,0.6,39.1,1.2,3.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.2,3.3,35.8
Andrei Kirilenko,UTA,27,2.3,3.3,68.9,0.1,0.4,18.8,0.9,2.3,39.3,0.1,0.3,26.3,0.1,0.2,36.4,0.2,0.5,40.0,0.5,1.2,40.5
Andres Nocioni,CHI,28,1.2,2.2,53.6,0.4,1.0,39.8,1.5,3.3,46.1,0.1,0.4,38.5,0.2,0.6,39.1,0.3,1.0,30.0,1.2,3.3,35.8
Andrew Bogut,MIL,23,4.1,6.9,59.0,1.4,3.3,43.7,0.4,1.4,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Andrew Bynum,LAL,20,4.5,6.3,71.0,0.8,1.7,48.3,0.1,0.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andris Biedrins,GSW,22,4.1,6.2,66.3,0.3,0.9,38.8,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Anfernee Hardaway,MIA,36,0.1,0.6,20.0,0.2,0.4,50.0,0.6,1.6,36.0,0.0,0.2,0.0,0.1,0.3,25.0,0.1,0.5,20.0,0.4,0.8,53.8
Antawn Jamison,WAS,32,2.9,4.7,62.0,1.5,3.4,45.3,1.9,5.4,34.8,0.1,0.4,27.3,0.2,0.5,41.7,0.3,0.9,33.3,1.2,3.6,33.8
Anthony Carter,DEN,33,1.3,2.1,60.0,0.2,0.4,46.4,1.0,2.4,41.4,0.2,0.4,51.9,0.1,0.3,25.0,0.3,0.7,42.9,0.4,1.2,33.3
Anthony Johnson,SAC,33,0.7,1.2,61.4,0.3,0.8,40.4,0.6,1.9,32.3,0.3,0.4,63.2,0.1,0.2,50.0,0.4,0.6,66.7,0.3,0.9,38.7
Anthony Parker,TOR,33,1.0,1.7,56.8,0.3,0.7,42.6,2.0,4.0,48.2,0.5,1.1,42.7,0.6,1.3,50.0,1.1,2.4,45.8,0.5,1.4,39.3
Antoine Walker,MIN,31,1.2,2.4,50.9,0.3,1.2,24.5,0.1,0.5,25.0,0.2,0.3,46.2,0.0,0.1,20.0,0.2,0.4,50.0,1.2,3.7,31.8
Antoine Wright,DAL,24,1.3,2.3,55.6,0.1,0.3,33.3,0.5,1.3,37.3,0.3,0.7,38.7,0.3,0.7,38.7,0.6,1.4,42.9,0.1,0.8,17.8
Antonio Daniels,WAS,33,1.4,2.2,65.0,0.5,1.2,44.7,0.7,1.8,36.6,0.0,0.0,33.3,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.9,24.6
Antonio McDyess,DET,33,1.5,2.2,68.4,0.1,0.3,25.0,2.2,5.2,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Arron Afflalo,DET,22,0.6,1.1,52.5,0.2,0.4,41.7,0.5,1.2,41.6,0.0,0.3,0.0,0.1,0.3,22.2,0.1,0.6,16.7,0.1,0.3,33.3
Austin Croshere,GSW,33,0.6,0.9,65.0,0.1,0.3,40.0,0.2,0.6,34.6,0.1,0.2,28.6,0.1,0.2,50.0,0.2,0.4,50.0,0.4,1.1,36.2
Awvee Storey,MIL,31,1.1,1.5,73.7,0.1,0.4,28.6,0.4,1.5,24.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0
Baron Davis,GSW,29,3.6,6.2,57.5,0.8,2.0,40.2,1.4,4.0,36.0,0.1,0.4,22.9,0.1,0.4,22.6,0.2,0.8,25.0,1.9,5.5,35.2
Ben Gordon,CHI,25,1.1,2.3,46.6,0.6,1.4,44.0,2.8,6.4,43.9,0.3,0.7,50.0,0.2,0.4,41.9,0.5,1.1,45.5,1.5,3.7,39.6
Ben Wallace,CLE,33,1.6,3.3,49.6,0.2,0.9,18.5,0.1,0.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Beno Udrih,SAC,25,1.9,3.7,50.8,0.6,1.0,55.2,1.8,4.1,43.9,0.1,0.3,53.3,0.2,0.4,45.8,0.3,0.7,42.9,0.5,1.4,36.2
Billy Thomas,CLE,32,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,1.0,66.7,0.0,1.3,0.0,0.7,2.3,30.4,0.2,1.0,22.2
Blake Ahearn,MIA,24,0.2,0.7,25.0,0.3,0.6,42.9,0.0,0.7,0.0,0.2,0.7,33.3,0.1,0.5,25.0,0.3,1.2,25.0,0.6,2.0,29.2
Bo Outlaw,ORL,37,1.0,1.0,100,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bobby Jackson,HOU,35,0.6,1.2,51.2,0.3,0.7,48.0,0.8,2.0,38.2,0.3,0.5,50.0,0.2,0.5,33.3,0.5,1.0,50.0,0.8,2.3,33.9
Bobby Jones,DEN,24,0.7,1.3,54.8,0.1,0.2,33.3,0.1,0.4,35.3,0.1,0.2,28.6,0.2,0.7,23.5,0.3,0.9,33.3,0.3,0.6,42.3
Bobby Simmons,MIL,28,0.6,1.2,51.8,0.2,0.4,40.0,1.3,3.0,44.3,0.4,0.8,48.0,0.2,0.5,32.3,0.6,1.3,46.2,0.4,1.3,28.9
Bonzi Wells,NOH,31,2.3,3.8,60.4,0.2,0.7,24.1,0.8,2.5,31.2,0.1,0.2,33.3,0.1,0.4,33.3,0.2,0.6,33.3,0.0,0.2,16.7
Boris Diaw,PHX,26,1.7,2.7,61.3,0.6,1.3,46.6,1.3,3.4,39.4,0.1,0.2,41.7,0.1,0.2,35.7,0.2,0.4,50.0,0.0,0.2,21.4
Bostjan Nachbar,NJN,27,1.3,2.5,53.4,0.1,0.4,30.0,0.6,1.7,32.3,0.4,0.9,44.8,0.4,0.8,47.2,0.8,1.7,47.1,0.6,2.0,28.3
Brad Miller,SAC,32,1.8,3.2,56.0,0.5,1.1,40.2,2.0,4.5,45.1,0.1,0.4,37.0,0.0,0.1,33.3,0.1,0.5,20.0,0.2,0.8,29.1
Brandan Wright,GSW,20,1.1,1.7,62.5,0.4,0.8,53.8,0.2,0.6,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,DAL,23,1.1,1.9,53.9,0.7,1.5,47.9,1.4,2.8,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Brandon Roy,POR,23,2.5,4.2,60.5,1.0,2.4,40.6,2.7,6.3,42.4,0.2,0.5,37.1,0.1,0.3,33.3,0.3,0.8,37.5,0.7,2.1,33.8
Brendan Haywood,WAS,28,2.9,4.4,65.9,0.8,2.1,36.1,0.3,1.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brent Barry,SAS,36,0.5,0.5,93.8,0.1,0.3,22.2,0.4,0.8,50.0,0.4,0.6,73.3,0.3,0.8,42.9,0.7,1.4,50.0,0.9,2.5,37.3
Brevin Knight,LAC,32,0.3,0.6,52.2,0.1,0.4,34.5,1.4,3.5,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Brian Cardinal,MEM,31,0.3,0.6,47.8,0.1,0.1,66.7,0.1,0.5,26.3,0.2,0.6,35.7,0.1,0.6,21.4,0.3,1.2,25.0,0.5,1.4,32.1
Brian Cook,ORL,27,0.3,0.9,38.6,0.1,0.4,25.0,0.5,1.1,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.9,2.3,37.7
Brian Scalabrine,BOS,30,0.2,0.4,44.4,0.0,0.2,10.0,0.1,0.4,25.0,0.1,0.4,38.5,0.1,0.3,33.3,0.2,0.7,28.6,0.2,0.5,30.4
Brian Skinner,PHX,32,0.6,1.0,58.0,0.2,0.4,59.1,0.6,1.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,66.7
Bruce Bowen,SAS,37,0.2,0.6,38.3,0.2,0.4,44.4,0.6,1.6,38.6,0.5,1.3,40.6,0.6,1.3,44.7,1.1,2.6,42.3,0.1,0.2,37.5
C.J. Watson,GSW,24,0.4,0.8,50.0,0.1,0.4,33.3,0.5,1.2,45.9,0.2,0.3,60.0,0.1,0.2,33.3,0.3,0.5,60.0,0.2,0.6,27.8
CJ Miles,UTA,21,0.8,1.2,71.4,0.2,0.5,44.0,0.4,1.1,34.8,0.0,0.1,33.3,0.1,0.3,25.0,0.1,0.4,25.0,0.5,1.1,41.3
Calvin Booth,PHI,32,0.2,0.2,71.4,0.0,0.1,33.3,0.1,0.5,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carl Landry,HOU,24,2.4,3.4,70.8,0.2,0.5,45.5,0.5,1.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Arroyo,ORL,28,0.7,1.3,51.8,0.2,0.4,63.6,1.1,2.6,44.7,0.1,0.3,33.3,0.0,0.1,28.6,0.1,0.4,25.0,0.3,1.0,35.6
Carlos Boozer,UTA,26,4.5,6.7,67.9,1.7,3.7,47.0,2.5,5.7,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Delfino,TOR,25,1.0,2.1,48.5,0.2,0.4,55.2,0.4,1.5,27.5,0.3,0.8,33.9,0.2,0.5,36.4,0.5,1.3,38.5,1.1,2.6,40.5
Carmelo Anthony,DEN,24,4.8,7.3,64.8,0.6,1.8,30.7,3.4,7.9,42.6,0.0,0.1,16.7,0.1,0.2,41.7,0.1,0.3,33.3,0.7,1.8,37.7
Caron Butler,WAS,28,3.1,4.6,67.0,0.4,1.4,27.4,3.0,7.1,42.2,0.1,0.3,37.5,0.1,0.2,46.2,0.2,0.5,40.0,0.9,2.7,35.1
Casey Jacobsen,MEM,27,0.4,0.6,58.8,0.0,0.0,50.0,0.0,0.1,28.6,0.2,0.5,46.2,0.1,0.7,21.1,0.3,1.2,25.0,0.1,0.8,15.4
Cedric Simmons,CHI,22,0.3,0.5,57.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Channing Frye,POR,25,0.8,1.2,66.0,0.2,0.8,31.7,1.8,3.7,47.4,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,-,0.0,0.1,28.6
Charlie Bell,MIL,29,0.8,1.5,48.6,0.1,0.2,33.3,0.8,2.3,37.0,0.2,0.5,36.4,0.3,0.7,46.3,0.5,1.2,41.7,0.6,2.0,30.2
Charlie Villanueva,MIL,23,2.0,3.3,59.1,0.9,2.1,42.9,1.1,2.8,37.2,0.0,0.1,28.6,0.0,0.2,16.7,0.0,0.3,0.0,0.7,2.2,31.1
Chauncey Billups,DET,31,1.2,2.1,56.9,0.2,0.5,48.7,1.8,4.2,43.3,0.1,0.4,23.1,0.2,0.3,50.0,0.3,0.7,42.9,1.5,3.7,41.0
Cheikh Samb,DET,23,0.3,0.3,100,0.0,0.0,0.0,0.5,0.8,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Andersen,NOH,29,0.4,0.8,50.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Bosh,TOR,24,3.5,5.7,61.7,0.8,1.8,46.7,3.0,7.4,41.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.1,0.3,38.1
Chris Duhon,CHI,25,0.8,1.6,47.2,0.1,0.3,40.0,0.3,0.9,32.8,0.1,0.4,34.8,0.1,0.3,28.6,0.2,0.7,28.6,0.6,1.8,35.9
Chris Kaman,LAC,26,3.1,5.3,58.7,1.6,4.0,39.5,1.3,3.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Chris Mihm,LAL,28,0.6,1.7,35.9,0.5,1.8,28.2,0.3,0.7,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Paul,NOH,23,2.3,3.8,60.3,2.1,3.9,53.2,2.4,5.3,44.3,0.0,0.1,60.0,0.0,0.1,37.5,0.0,0.2,0.0,1.1,2.9,36.8
Chris Quinn,MIA,24,0.5,1.1,43.1,0.2,0.5,37.0,0.9,2.1,45.5,0.2,0.4,47.1,0.2,0.2,81.8,0.4,0.6,66.7,0.8,2.3,36.6
Chris Richard,MIN,23,0.7,1.3,57.6,0.0,0.3,7.7,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Webber,GSW,35,0.7,0.9,75.0,0.0,0.4,0.0,1.0,2.1,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Wilcox,SEA,25,3.8,5.6,67.9,0.9,2.5,37.4,0.7,2.2,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chuck Hayes,HOU,25,1.1,1.9,59.6,0.3,0.7,37.9,0.0,0.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chucky Atkins,DEN,33,0.4,0.8,50.0,0.0,0.1,0.0,0.3,0.9,36.4,0.2,0.5,50.0,0.2,0.3,60.0,0.4,0.8,50.0,0.8,2.7,28.6
Coby Karl,LAL,25,0.2,0.3,60.0,0.2,0.6,40.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,50.0,0.1,0.3,33.3,0.2,0.7,27.3
Corey Brewer,MIN,22,1.0,2.0,49.7,0.2,0.6,33.3,1.0,3.1,33.2,0.0,0.1,25.0,0.0,0.1,25.0,0.0,0.2,0.0,0.1,0.3,17.4
Corey Maggette,LAC,28,3.1,4.6,66.6,0.5,1.7,29.5,1.8,5.0,36.6,0.1,0.3,37.5,0.0,0.1,20.0,0.1,0.4,25.0,1.0,2.5,39.3
Courtney Sims,IND,24,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Craig Smith,MIN,24,2.5,4.0,62.1,1.1,2.0,52.6,0.3,0.7,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cuttino Mobley,LAC,32,1.2,2.1,55.8,0.5,1.1,47.6,2.3,5.6,41.5,0.2,0.5,45.5,0.2,0.5,34.3,0.4,1.0,40.0,0.5,1.6,32.8
DJ Mbenga,LAL,27,0.4,0.8,51.4,0.3,0.9,39.3,0.2,0.5,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DJ Strawberry,PHX,23,0.4,1.0,39.4,0.0,0.3,14.3,0.3,0.9,35.7,0.1,0.3,20.0,0.0,0.2,0.0,0.1,0.5,20.0,0.1,0.5,25.0
Daequan Cook,MIA,21,0.6,1.1,54.0,0.2,0.5,33.3,1.3,3.2,39.7,0.3,0.9,34.0,0.1,0.2,33.3,0.4,1.1,36.4,1.0,3.0,33.5
Dahntay Jones,SAC,27,0.4,0.8,52.6,0.3,0.5,66.7,0.2,0.8,31.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,20.0
Damien Wilkins,SEA,28,0.9,1.9,50.3,0.5,1.1,45.7,1.5,3.9,38.1,0.2,0.6,32.6,0.1,0.3,50.0,0.3,0.9,33.3,0.4,1.3,29.5
Damon Jones,CLE,31,0.2,0.4,62.5,0.0,0.1,28.6,0.3,0.8,33.9,0.4,0.8,49.0,0.6,1.3,42.2,1.0,2.1,47.6,0.8,2.1,38.7
Damon Stoudamire,SAS,34,0.4,0.9,39.6,0.2,0.5,45.2,0.6,1.7,33.7,0.2,0.3,64.3,0.1,0.4,25.0,0.3,0.7,42.9,0.6,2.0,31.4
Dan Dickau,LAC,29,0.4,0.9,50.9,0.2,0.4,52.0,0.7,1.7,43.4,0.1,0.3,42.9,0.1,0.2,57.1,0.2,0.5,40.0,0.4,1.4,29.9
Dan Gadzuric,MIL,30,1.0,1.9,52.6,0.1,0.6,25.0,0.1,0.5,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Daniel Gibson,CLE,22,0.4,0.9,46.3,0.1,0.4,28.0,0.9,2.0,43.1,0.5,1.3,40.8,0.4,0.8,55.8,0.9,2.1,42.9,1.1,2.6,43.0
Danny Granger,IND,25,2.1,3.7,56.0,0.6,1.4,44.0,1.9,4.7,40.2,0.2,0.4,47.1,0.2,0.3,50.0,0.4,0.7,57.1,1.8,4.5,39.4
Darius Songaila,WAS,30,1.2,2.1,57.7,0.5,1.3,38.7,1.0,2.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Darius Washington,SAS,22,0.6,0.8,73.3,0.1,0.4,16.7,0.3,0.9,33.3,0.0,0.0,0.0,0.1,0.1,100,0.1,0.1,100,0.2,0.7,27.3
Darko Milicic,MEM,23,1.7,2.9,58.1,1.1,3.2,35.9,0.3,1.1,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Darrell Armstrong,NJN,40,0.1,0.2,41.7,0.0,0.0,0.0,0.3,0.6,46.4,0.2,0.3,66.7,0.1,0.3,42.9,0.3,0.6,50.0,0.2,0.9,25.6
Darrick Martin,TOR,37,0.2,0.5,33.3,0.2,0.3,50.0,0.2,0.8,21.4,0.1,0.1,100,0.0,0.1,0.0,0.1,0.2,50.0,0.1,0.8,7.7
Darryl Watkins,SAC,23,0.3,0.3,100,0.2,0.8,20.0,0.1,0.9,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Harrison,IND,25,1.2,1.8,64.0,0.2,0.7,30.6,0.3,0.6,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Lee,NYK,25,3.4,5.5,60.9,0.3,0.8,41.3,0.5,1.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David West,NOH,27,3.1,5.3,57.9,1.6,3.9,42.2,3.5,7.7,45.6,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.3,23.8
DeSagana Diop,NJN,26,1.0,1.6,61.9,0.1,0.4,28.6,0.1,0.3,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,WAS,27,0.9,1.8,49.7,0.1,0.3,28.0,0.8,2.4,32.1,0.2,0.7,31.4,0.3,0.7,50.0,0.5,1.4,35.7,1.4,3.7,37.8
Delonte West,CLE,24,1.0,2.1,48.1,0.4,1.1,35.4,1.0,2.4,42.8,0.1,0.3,16.7,0.1,0.4,33.3,0.2,0.7,28.6,0.6,1.5,40.7
Demetris Nichols,CHI,23,0.1,0.1,50.0,0.0,0.0,0.0,0.2,0.7,25.0,0.1,0.3,50.0,0.2,0.6,33.3,0.3,0.9,33.3,0.1,0.7,12.5
DerMarr Johnson,SAS,28,0.4,0.4,100,0.0,0.0,0.0,0.4,0.6,66.7,0.3,1.0,33.3,0.0,0.3,0.0,0.3,1.3,23.1,0.4,1.0,40.0
Derek Anderson,CHA,33,0.4,0.8,50.0,0.1,0.3,44.4,0.5,1.5,30.2,0.1,0.3,33.3,0.3,0.4,66.7,0.4,0.7,57.1,0.4,1.3,30.6
Derek Fisher,LAL,33,0.6,1.5,40.5,0.3,0.6,42.0,1.9,4.0,47.7,0.4,0.9,47.8,0.4,0.7,53.8,0.8,1.6,50.0,0.6,1.9,32.9
Deron Williams,UTA,24,3.2,5.2,61.2,0.6,1.1,49.5,2.1,4.7,45.2,0.0,0.1,40.0,0.0,0.1,42.9,0.0,0.2,0.0,1.0,2.3,40.6
Desmond Mason,MIL,30,2.4,3.8,61.2,0.8,2.3,34.8,0.7,1.9,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Devean George,DAL,30,0.5,0.8,56.8,0.1,0.6,22.6,0.4,1.2,31.3,0.1,0.5,16.7,0.1,0.4,35.7,0.2,0.9,22.2,0.3,0.7,40.0
Devin Brown,CLE,29,1.2,2.4,51.6,0.4,1.0,42.0,0.5,1.5,35.6,0.1,0.3,31.8,0.2,0.5,35.1,0.3,0.8,37.5,0.3,1.1,30.1
Devin Harris,NJN,25,2.7,4.6,58.7,0.6,1.3,42.4,0.9,2.3,38.5,0.1,0.2,28.6,0.1,0.2,33.3,0.2,0.4,50.0,0.8,2.1,35.8
Dikembe Mutombo,HOU,42,0.9,1.4,62.5,0.1,0.3,41.7,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dirk Nowitzki,DAL,30,1.8,3.1,58.6,1.3,2.9,44.2,4.1,8.2,49.4,0.0,0.0,50.0,0.1,0.3,31.6,0.1,0.3,33.3,0.9,2.6,36.4
Dominic McGuire,WAS,22,0.4,0.7,58.0,0.0,0.2,6.7,0.1,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,16.7
Donyell Marshall,SEA,35,0.5,1.1,50.0,0.1,0.4,30.0,0.0,0.3,0.0,0.2,0.7,33.3,0.2,0.6,30.0,0.4,1.3,30.8,0.3,1.1,25.0
Dorell Wright,MIA,22,1.1,1.7,64.5,0.2,0.5,35.0,1.9,4.3,44.6,0.0,0.1,50.0,0.1,0.2,40.0,0.1,0.3,33.3,0.0,0.1,25.0
Drew Gooden,CHI,26,2.3,3.9,59.0,0.5,1.7,30.7,2.0,5.1,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
