PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Antonio Lang,PHI,28,10,6,4,3.8,100,0.0,33.3,0.0,0.0,0.0,66.7,33.3,33.3,0.0,100,0.0,0.0,0.0,100
Antonio McDyess,DEN,25,81,34,47,33.3,99.8,0.2,79.2,27.7,0.0,9.3,20.8,14.8,51.5,78.7,21.3,0.0,0.0,78.7,21.3
Armen Gilliam,UTA,36,50,33,17,15.7,99.7,0.3,79.9,33.6,0.0,9.9,20.1,17.7,46.2,71.4,28.6,0.0,0.0,71.4,28.6
Arvydas Sabonis,POR,35,66,50,16,25.5,96.8,3.2,75.8,26.0,2.7,0.8,21.5,11.3,49.9,77.3,22.7,85.7,14.3,77.5,22.5
Austin Croshere,IND,25,81,55,26,23.3,73.4,26.6,53.9,18.9,22.6,9.7,23.5,12.8,35.0,44.9,55.1,95.2,4.8,55.9,44.1
Avery Johnson,SAS,35,82,53,29,31.4,98.9,1.1,87.3,32.4,0.3,22.0,12.4,19.2,54.8,42.1,57.9,100,0.0,42.3,57.7
B.J. Armstrong,CHI,32,27,5,22,21.6,84.4,15.6,69.7,49.8,19.4,16.4,10.9,15.9,19.9,52.9,47.1,76.9,23.1,56.6,43.4
Baron Davis,CHH,21,82,49,33,18.6,74.4,25.6,64.6,14.4,15.4,30.7,20.0,26.1,50.2,39.5,60.5,72.0,28.0,44.0,56.0
Ben Davis,PHX,27,5,2,3,4.1,100,0.0,100,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0
Ben Wallace,ORL,25,81,40,41,24.2,100,0.0,86.2,2.6,0.0,17.4,13.8,20.3,83.6,56.5,43.5,0.0,0.0,56.5,43.5
Benoit Benjamin,CLE,35,3,2,1,2.7,100,0.0,100,0.0,0.0,100,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Bill Curley,GSW,28,28,7,21,11.0,98.5,1.5,76.3,26.3,0.0,2.6,23.7,22.4,50.0,72.4,27.6,0.0,0.0,72.4,27.6
Bill Wennington,SAC,37,7,4,3,8.2,100,0.0,85.7,71.4,0.0,0.0,14.3,14.3,14.3,83.3,16.7,0.0,0.0,83.3,16.7
Billy Owens,GSW,31,62,30,32,21.0,90.5,9.5,74.3,23.0,8.8,12.0,16.8,20.6,51.3,51.8,48.2,90.9,9.1,54.7,45.3
Bimbo Coles,ATL,32,80,28,52,24.1,93.6,6.4,83.1,52.7,3.7,22.6,13.2,17.2,30.4,48.5,51.5,62.5,37.5,48.9,51.1
Bo Outlaw,ORL,29,82,41,41,28.4,99.1,0.9,83.3,4.1,0.0,19.0,16.7,20.8,79.2,52.5,47.5,0.0,0.0,52.5,47.5
Bob Sura,CLE,27,73,30,43,30.4,59.3,40.7,46.4,7.1,36.3,31.8,17.3,23.1,39.2,58.1,41.9,81.1,18.9,66.0,34.0
Bobby Jackson,MIN,27,73,43,30,14.2,86.7,13.3,68.8,41.2,10.6,25.2,20.6,17.3,27.6,44.1,55.9,69.2,30.8,46.4,53.6
Bobby Phills,CHH,30,28,13,15,29.4,72.8,27.2,64.0,28.9,23.6,20.5,12.3,22.8,35.2,66.4,33.6,86.7,13.3,70.4,29.6
Bonzi Wells,POR,23,66,49,17,17.6,89.0,11.0,74.5,23.1,10.3,20.3,15.2,19.1,51.4,54.6,45.4,85.0,15.0,57.2,42.8
Brad Miller,CHH,24,55,35,20,17.5,99.3,0.7,63.8,7.1,0.0,11.6,36.2,16.5,56.7,74.8,25.2,0.0,0.0,74.8,25.2
Brent Barry,SEA,28,80,44,36,34.2,43.6,56.4,34.5,9.1,52.1,21.1,13.4,16.8,25.4,59.5,40.5,93.9,6.1,76.8,23.2
Brent Price,VAN,31,41,11,30,10.3,42.9,57.1,22.7,7.1,53.2,11.3,24.1,12.8,15.6,18.8,81.3,40.0,60.0,31.7,68.3
Brevin Knight,CLE,24,65,27,38,27.1,98.2,1.8,75.7,44.5,1.0,15.8,23.3,19.3,31.2,43.9,56.1,0.0,100,43.5,56.5
Brian Grant,POR,28,63,46,17,21.0,99.4,0.6,74.9,17.4,0.7,5.4,24.4,14.6,57.5,69.2,30.8,0.0,100,68.8,31.2
Brian Shaw,LAL,34,74,62,12,16.9,82.0,18.0,68.9,23.0,17.7,9.5,13.4,10.2,45.9,57.1,42.9,94.4,5.6,62.6,37.4
Brian Skinner,LAC,24,33,5,28,23.5,100,0.0,76.0,5.6,0.0,6.7,24.0,11.7,70.4,66.2,33.8,0.0,0.0,66.2,33.8
Bruce Bowen,MIA,29,69,37,32,12.6,70.1,29.9,45.9,12.2,41.3,16.8,12.8,20.9,33.7,68.9,31.1,100,0.0,80.6,19.4
Bruno Sundov,DAL,20,14,7,7,4.3,100,0.0,92.3,46.2,0.0,0.0,7.7,30.8,46.2,66.7,33.3,0.0,0.0,66.7,33.3
Bryant Reeves,VAN,27,69,20,49,25.7,99.3,0.7,82.5,22.9,0.0,3.4,17.5,12.4,59.6,63.1,36.9,0.0,0.0,63.1,36.9
Bryant Stith,DEN,29,45,21,24,15.4,70.4,29.6,54.5,21.3,20.2,15.8,25.3,21.7,33.2,63.8,36.2,94.1,5.9,69.8,30.2
Bryce Drew,HOU,25,72,28,44,17.9,60.5,39.5,47.1,21.9,42.1,16.0,10.7,11.4,25.2,42.4,57.6,71.2,28.8,53.2,46.8
Bryon Russell,UTA,29,82,55,27,35.3,70.7,29.3,52.2,17.8,27.5,15.9,20.4,21.3,34.4,72.2,27.8,92.5,7.5,77.5,22.5
Cal Bowdler,ATL,23,46,13,33,9.1,99.1,0.9,80.3,31.1,0.0,12.3,19.7,16.4,49.2,69.4,30.6,0.0,0.0,69.4,30.6
Calbert Cheaney,BOS,28,67,29,38,19.5,80.2,19.8,76.4,46.4,20.2,10.9,3.4,15.4,30.0,76.5,23.5,94.4,5.6,79.2,20.8
Calvin Booth,WAS,24,11,5,6,12.9,100,0.0,76.2,4.8,0.0,4.8,23.8,23.8,71.4,50.0,50.0,0.0,0.0,50.0,50.0
Carlos Rogers,HOU,29,53,16,37,20.8,95.7,4.3,80.1,7.1,0.7,16.8,19.2,18.7,73.0,66.9,33.1,0.0,100,66.5,33.5
Cedric Ceballos,DAL,30,69,33,36,29.9,86.6,13.4,70.3,22.8,11.5,19.6,18.2,18.3,47.4,55.3,44.7,93.2,6.8,59.1,40.9
Cedric Henderson,CLE,25,61,25,36,18.1,95.4,4.6,78.0,30.5,0.9,31.4,21.0,20.4,47.6,83.6,16.4,100,0.0,83.7,16.3
Charles Barkley,HOU,37,20,6,14,31.0,88.3,11.7,69.2,17.3,6.2,8.3,24.6,13.8,51.9,43.0,57.0,66.7,33.3,44.3,55.7
Charles Oakley,TOR,36,80,45,35,30.4,92.7,7.3,80.3,73.0,7.7,10.4,12.0,13.0,7.3,93.2,6.8,100,0.0,93.6,6.4
Charles R. Jones,LAC,24,56,7,49,11.7,41.3,58.7,28.7,6.4,62.2,19.7,9.0,27.7,22.3,48.1,51.9,82.1,17.9,68.2,31.8
Charlie Ward,NYK,29,72,45,27,27.6,40.9,59.1,33.0,10.2,58.0,9.5,9.1,15.2,22.7,32.2,67.8,86.3,13.7,61.4,38.6
Chauncey Billups,DEN,23,13,7,6,23.5,59.4,40.6,48.2,17.9,18.8,18.8,33.0,24.1,30.4,29.6,70.4,100,0.0,44.1,55.9
Cherokee Parks,VAN,27,56,14,42,14.4,99.3,0.7,85.7,38.1,0.0,4.8,14.3,16.7,47.6,84.7,15.3,0.0,0.0,84.7,15.3
Chris Anstey,CHI,25,73,13,60,13.8,98.4,1.6,72.9,32.8,0.7,7.5,26.4,16.4,40.1,70.6,29.4,100,0.0,70.8,29.2
Chris Carr,CHI,26,57,14,43,20.4,79.4,20.6,61.8,28.2,18.1,10.9,20.2,21.3,33.5,56.7,43.3,100,0.0,63.8,36.2
Chris Childs,NYK,32,71,42,29,23.6,70.9,29.1,58.0,38.3,29.5,8.0,12.5,21.0,19.7,54.1,45.9,78.4,21.6,60.3,39.7
Chris Crawford,ATL,25,55,16,39,12.1,88.2,11.8,66.7,18.3,8.3,18.7,25.0,17.1,48.4,57.1,42.9,100,0.0,60.4,39.6
Chris Dudley,NYK,35,47,27,20,9.8,100,0.0,83.6,3.6,0.0,0.0,16.4,14.5,80.0,60.9,39.1,0.0,0.0,60.9,39.1
Chris Gatling,DEN,32,85,34,51,21.3,91.3,8.7,68.4,16.8,5.3,7.9,26.2,17.4,51.7,50.4,49.6,100,0.0,52.9,47.1
Chris Herren,DEN,24,45,18,27,13.2,46.0,54.0,29.8,2.8,51.1,13.5,19.1,21.3,27.0,14.3,85.7,62.5,37.5,40.0,60.0
Chris Mills,GSW,30,20,6,14,32.6,89.7,10.3,71.4,37.3,7.5,17.7,21.1,18.3,34.2,73.0,27.0,100,0.0,74.8,25.2
Chris Mullin,IND,36,47,31,16,12.4,41.2,58.8,28.9,12.4,55.8,16.1,15.3,15.3,16.5,54.3,45.7,91.1,8.9,75.0,25.0
Chris Webber,SAC,27,75,41,34,38.4,93.9,6.1,78.6,32.0,4.4,11.4,17.0,17.0,46.7,59.1,40.9,77.8,22.2,59.8,40.2
Chris Whitney,WAS,28,82,29,53,19.8,51.1,48.9,37.7,20.9,44.9,9.2,17.4,17.6,16.8,21.5,78.5,64.6,35.4,40.6,59.4
Christian Laettner,DET,30,82,42,40,29.8,97.0,3.0,74.3,29.1,2.1,10.0,23.7,14.9,45.1,63.4,36.6,85.7,14.3,63.9,36.1
Chuck Person,SEA,36,37,19,18,9.2,22.8,77.2,25.5,9.8,70.6,10.8,3.9,7.8,15.7,46.2,53.8,95.8,4.2,78.4,21.6
Chucky Atkins,ORL,25,82,41,41,19.9,78.0,22.0,65.7,35.3,21.9,21.7,12.4,16.8,30.4,20.6,79.4,71.9,28.1,29.9,70.1
Chucky Brown,CHH,32,63,42,21,17.4,97.0,3.0,87.4,62.9,1.8,14.7,10.8,15.9,24.6,80.8,19.2,100,0.0,81.1,18.9
Clar. Weatherspoon,MIA,29,78,49,29,20.7,100,0.0,76.1,18.8,0.0,8.5,23.9,16.1,57.3,68.8,31.2,0.0,0.0,68.8,31.2
Clifford Robinson,PHX,33,80,51,29,35.5,71.6,28.4,55.5,19.2,24.4,10.7,20.2,16.6,36.3,72.9,27.1,98.3,1.7,78.7,21.3
Corey Benjamin,CHI,22,48,8,40,18.0,74.6,25.4,61.6,24.9,25.1,11.6,13.2,23.8,36.8,44.7,55.3,93.5,6.5,55.2,44.8
Corey Maggette,ORL,20,77,37,40,17.8,97.7,2.3,68.7,19.2,0.9,25.9,30.3,20.9,49.5,47.3,52.7,100,0.0,47.8,52.2
Corie Blount,PHX,31,38,27,11,11.7,97.8,2.2,82.2,11.2,0.0,11.2,17.8,15.0,71.0,77.3,22.7,0.0,0.0,77.3,22.7
Corliss Williamson,SAC,26,76,41,35,22.5,100,0.0,79.2,11.7,0.0,18.1,20.8,17.1,67.5,68.8,31.2,0.0,0.0,68.8,31.2
Cory Alexander,DEN,27,29,11,18,11.3,64.3,35.7,46.3,12.2,32.9,14.6,20.7,37.8,34.1,21.1,78.9,66.7,33.3,35.7,64.3
Cuttino Mobley,HOU,24,81,34,47,30.8,71.3,28.7,52.2,15.7,24.4,17.5,23.4,15.8,36.5,36.0,64.0,83.7,16.3,47.4,52.6
Dale Davis,IND,31,74,51,23,28.8,100,0.0,81.3,12.4,0.0,13.2,18.7,13.6,68.9,61.9,38.1,0.0,0.0,61.9,38.1
Dale Ellis,CHH,39,42,24,18,13.5,37.1,62.9,32.6,20.2,62.4,18.5,5.1,19.1,12.4,82.8,17.2,100,0.0,92.4,7.6
Damon Jones,DAL,23,55,21,34,11.0,45.2,54.8,33.5,6.9,52.8,19.3,13.7,17.6,26.6,28.2,71.8,68.3,31.7,48.8,51.3
Damon Stoudamire,POR,26,78,57,21,30.4,76.3,23.7,62.8,34.9,24.6,22.0,12.5,21.1,27.9,38.2,61.8,80.0,20.0,46.9,53.1
Dan Majerle,MIA,34,69,44,25,33.5,28.0,72.0,23.7,2.0,65.2,16.8,11.1,22.1,21.7,58.3,41.7,90.9,9.1,79.4,20.6
Dana Barros,BOS,33,72,30,42,15.8,66.9,33.1,53.0,37.1,34.2,12.6,12.8,18.4,15.9,44.5,55.5,89.8,10.2,58.2,41.8
Danny Ferry,CLE,33,63,25,38,21.1,80.3,19.7,67.4,60.9,21.4,8.0,11.2,13.0,6.5,81.4,18.6,100,0.0,84.7,15.3
Danny Fortson,BOS,24,55,24,31,15.6,100,0.0,66.8,7.6,0.0,6.0,33.2,14.1,59.2,52.1,47.9,0.0,0.0,52.1,47.9
Danny Manning,MIL,34,72,36,36,16.9,98.8,1.2,88.9,34.8,0.9,7.8,10.2,17.4,54.1,74.3,25.7,100,0.0,74.5,25.5
Darrell Armstrong,ORL,32,82,41,41,31.6,64.0,36.0,52.2,27.5,30.9,32.6,16.9,26.5,24.7,33.1,66.9,57.7,42.3,40.1,59.9
Darrick Martin,SAC,29,71,39,32,12.6,64.6,35.4,47.3,10.4,28.4,15.4,24.4,17.9,36.8,16.8,83.2,57.9,42.1,28.6,71.4
Darvin Ham,MIL,26,35,19,16,22.6,99.2,0.8,80.2,3.4,0.0,15.3,19.8,24.3,76.8,62.0,38.0,0.0,0.0,62.0,38.0
David Robinson,SAS,34,80,51,29,32.0,99.8,0.2,74.0,26.2,0.0,6.4,26.0,14.1,47.8,71.2,28.8,0.0,0.0,71.2,28.8
David Wesley,CHH,29,82,49,33,33.6,74.0,26.0,57.2,38.5,23.7,19.9,19.2,19.1,18.6,60.2,39.8,89.8,10.2,66.6,33.4
David Wingate,NYK,36,7,4,3,4.6,100,0.0,100,0.0,0.0,100,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
DeMarco Johnson,NYK,24,5,4,1,7.1,100,0.0,100,33.3,0.0,0.0,0.0,33.3,66.7,66.7,33.3,0.0,0.0,66.7,33.3
Dean Garrett,MIN,33,56,32,24,10.8,100,0.0,84.2,35.1,0.0,7.0,15.8,14.0,49.1,81.3,18.8,0.0,0.0,81.3,18.8
Dedric Willoughby,CHI,26,25,2,23,20.3,45.3,54.7,33.7,20.0,45.8,4.2,20.5,24.2,13.7,68.8,31.3,75.9,24.1,72.1,27.9
Dee Brown,TOR,31,38,20,18,17.7,27.5,72.5,19.7,15.2,76.1,17.0,4.2,15.5,4.5,61.5,38.5,89.6,10.4,81.7,18.3
Dell Curry,TOR,36,67,38,29,16.4,46.7,53.3,39.1,33.9,56.2,18.9,4.7,24.3,5.1,70.7,29.3,94.7,5.3,82.5,17.5
Dennis Rodman,DAL,39,12,3,9,32.3,96.8,3.2,70.6,0.0,0.0,0.0,29.4,11.8,70.6,41.7,58.3,0.0,0.0,41.7,58.3
Dennis Scott,VAN,31,66,18,48,19.2,43.2,56.8,29.3,19.0,57.7,12.5,13.0,23.0,10.3,64.8,35.2,97.2,2.8,83.2,16.8
Derek Anderson,LAC,25,64,7,57,34.4,79.3,20.7,59.6,26.5,15.3,16.9,25.1,18.2,33.1,43.8,56.2,76.4,23.6,48.5,51.5
Derek Fisher,LAL,25,78,65,13,23.1,65.6,34.4,46.8,30.5,31.8,15.1,21.4,17.3,16.3,60.9,39.1,88.5,11.5,69.5,30.5
Derek Hood,CHH,23,2,1,1,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Strong,ORL,32,20,10,10,7.4,91.7,8.3,74.1,29.6,5.6,14.8,20.4,9.3,44.4,70.0,30.0,0.0,100,66.7,33.3
Derrick Coleman,CHH,33,74,43,31,31.8,85.6,14.4,63.8,25.7,12.3,8.0,23.9,14.3,38.1,71.4,28.6,88.2,11.8,73.3,26.7
Derrick Dial,SAS,24,8,6,2,11.9,73.9,26.1,70.0,25.0,22.5,17.5,7.5,20.0,45.0,21.4,78.6,100,0.0,35.3,64.7
Derrick McKey,IND,33,32,23,9,19.8,78.7,21.3,47.5,21.6,21.6,4.3,30.9,10.8,25.9,51.5,48.5,100,0.0,62.8,37.2
Detlef Schrempf,POR,37,77,55,22,21.6,88.0,12.0,57.8,21.6,11.0,12.2,31.2,15.2,36.2,69.3,30.7,95.2,4.8,72.2,27.8
Devean George,LAL,22,49,40,9,7.0,67.4,32.6,51.6,10.3,31.0,6.5,17.4,18.7,41.3,70.0,30.0,68.8,31.3,69.6,30.4
Devin Gray,HOU,28,21,7,14,5.9,100,0.0,61.2,8.2,0.0,16.3,38.8,20.4,53.1,73.3,26.7,0.0,0.0,73.3,26.7
Dickey Simpkins,CHI,28,69,16,53,24.0,99.6,0.4,77.4,12.5,0.0,10.8,22.6,15.7,64.8,75.7,24.3,0.0,0.0,75.7,24.3
Dikembe Mutombo,ATL,34,82,28,54,36.4,100,0.0,68.4,8.1,0.0,2.3,31.6,10.1,60.3,35.7,64.3,0.0,0.0,35.7,64.3
Dion Glover,ATL,21,30,7,23,14.9,73.7,26.3,55.4,7.2,18.5,22.1,26.2,14.9,48.2,44.4,55.6,83.3,16.7,51.5,48.5
Dirk Nowitzki,DAL,22,82,40,42,35.9,72.6,27.4,55.6,33.4,24.3,17.8,20.1,17.4,22.2,66.7,33.3,96.6,3.4,73.4,26.6
Don MacLean,PHX,30,16,12,4,8.9,87.8,12.2,76.2,38.1,14.3,14.3,9.5,31.0,38.1,75.0,25.0,100,0.0,77.8,22.2
Don Reid,WAS,26,38,16,22,13.1,100,0.0,83.3,6.9,0.0,18.8,16.7,24.3,76.4,86.7,13.3,0.0,0.0,86.7,13.3
Donny Marshall,CLE,27,6,3,3,6.6,72.7,27.3,54.5,18.2,0.0,18.2,45.5,0.0,36.4,100,0.0,0.0,0.0,100,0.0
Donyell Marshall,GSW,27,64,14,50,32.4,83.6,16.4,62.0,19.3,16.2,15.2,21.9,18.7,42.6,69.1,30.9,98.0,2.0,73.4,26.6
Doug Christie,TOR,30,73,40,33,31.0,64.0,36.0,47.0,21.0,32.9,20.0,20.2,21.6,25.9,55.2,44.8,91.9,8.1,66.9,33.1
Doug Overton,BOS,30,48,23,25,8.9,81.8,18.2,67.1,44.7,19.7,15.8,13.2,17.1,22.4,66.7,33.3,70.0,30.0,67.2,32.8
Doug West,VAN,33,38,6,32,15.4,97.9,2.1,77.6,35.5,0.0,30.9,22.4,22.4,42.1,83.1,16.9,0.0,0.0,83.1,16.9
Drew Barry,ATL,27,16,1,15,9.9,45.5,54.5,39.0,19.5,51.2,17.1,9.8,12.2,19.5,62.5,37.5,71.4,28.6,66.7,33.3
Duane Causwell,MIA,32,25,19,6,7.5,100,0.0,60.6,9.1,0.0,10.6,39.4,10.6,51.5,75.0,25.0,0.0,0.0,75.0,25.0
Earl Boykins,CLE,24,26,8,18,10.1,82.8,17.2,69.6,31.9,17.4,8.7,13.0,29.7,37.7,22.9,77.1,75.0,25.0,30.4,69.6
Eddie Jones,CHH,28,72,47,25,38.9,69.5,30.5,48.4,21.6,26.6,20.8,25.0,20.6,26.8,53.4,46.6,96.1,3.9,64.9,35.1
Eddie Robinson,CHH,24,67,40,27,16.6,99.0,1.0,90.0,42.9,0.0,35.2,10.0,25.5,47.1,86.3,13.7,0.0,0.0,86.3,13.7
Elden Campbell,CHH,31,78,45,33,32.5,99.3,0.7,75.0,20.7,0.0,2.8,25.0,12.2,54.3,73.5,26.5,0.0,0.0,73.5,26.5
Eldridge Recasner,CHH,32,7,5,2,4.0,42.9,57.1,57.1,57.1,42.9,0.0,0.0,28.6,0.0,100,0.0,100,0.0,100,0.0
Elliot Perry,NJN,31,60,22,38,13.4,86.7,13.3,73.8,48.6,10.4,27.1,15.8,25.9,25.2,41.9,58.1,90.9,9.1,46.1,53.9
Elton Brand,CHI,21,81,17,64,37.0,99.8,0.2,77.4,16.0,0.0,6.0,22.6,13.8,61.5,63.8,36.2,0.0,0.0,63.8,36.2
Emanual Davis,SEA,31,54,31,23,13.0,53.2,46.8,45.2,24.0,42.9,16.6,12.0,13.4,21.2,44.9,55.1,90.3,9.7,62.5,37.5
Eric Montross,DET,28,51,29,22,6.5,100,0.0,85.0,55.0,0.0,0.0,15.0,12.5,30.0,64.7,35.3,0.0,0.0,64.7,35.3
Eric Murdock,LAC,32,40,9,31,17.3,79.5,20.5,56.0,13.3,21.3,12.4,22.7,15.1,42.7,33.3,66.7,31.3,68.8,32.9,67.1
Eric Piatkowski,LAC,29,75,13,62,22.8,57.6,42.4,44.3,15.6,42.7,16.4,13.0,18.0,28.7,61.4,38.6,82.8,17.2,69.7,30.3
Eric Snow,PHI,27,82,49,33,34.9,92.5,7.5,75.6,35.6,5.1,18.4,19.4,20.3,39.9,56.1,43.9,100,0.0,58.0,42.0
Eric Williams,BOS,27,68,30,38,20.3,81.3,18.7,57.3,18.4,15.3,8.8,27.4,15.5,38.9,55.0,45.0,100,0.0,61.8,38.2
Erick Dampier,GSW,24,21,6,15,23.5,100,0.0,83.8,15.6,0.0,12.6,16.2,14.4,68.3,68.6,31.4,0.0,0.0,68.6,31.4
Erick Strickland,DAL,26,68,36,32,29.8,74.5,25.5,56.1,29.8,25.3,20.5,18.7,17.4,26.3,35.0,65.0,89.0,11.0,47.5,52.5
Ervin Johnson,MIL,32,80,41,39,26.7,99.6,0.4,75.2,4.2,0.0,9.7,24.8,23.0,71.0,53.5,46.5,0.0,0.0,53.5,46.5
Etdrick Bohannon,LAC,27,13,3,10,9.0,100,0.0,48.3,0.0,0.0,10.3,51.7,20.7,48.3,71.4,28.6,0.0,0.0,71.4,28.6
Evan Eschmeyer,NJN,25,31,14,17,12.1,100,0.0,83.5,6.6,0.0,4.4,16.5,11.0,76.9,42.1,57.9,0.0,0.0,42.1,57.9
