PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Andrew Goudelock,LAL,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Andrew Nicholson,ORL,23,1.2,1.8,68.1,0.9,1.8,51.5,1.3,2.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andris Biedrins,GSW,27,0.2,0.3,56.3,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Antawn Jamison,LAL,37,1.8,2.9,62.6,0.3,0.8,31.7,0.3,0.8,42.1,0.1,0.4,40.0,0.2,0.7,33.3,0.3,1.1,27.3,0.8,2.1,36.6
Anthony Davis,NOH,20,3.7,5.4,68.3,0.8,1.6,45.7,1.0,3.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Anthony Morrow,DAL,27,0.3,0.5,57.9,0.2,0.6,30.0,0.8,1.7,49.2,0.2,0.4,55.6,0.1,0.4,28.6,0.3,0.8,37.5,0.2,0.7,33.3
Anthony Randolph,DEN,23,1.2,1.9,63.9,0.2,0.6,31.8,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0
Anthony Tolliver,ATL,28,0.3,0.5,51.6,0.0,0.1,37.5,0.3,0.7,40.9,0.2,0.7,36.7,0.3,0.8,39.0,0.5,1.5,33.3,0.3,1.0,29.0
Arnett Moultrie,PHI,22,1.1,1.7,66.3,0.2,0.4,44.4,0.4,0.8,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Aron Baynes,SAS,26,1.0,1.3,76.5,0.2,0.5,37.5,0.1,0.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Arron Afflalo,ORL,27,1.7,2.7,61.7,1.0,2.2,44.8,2.4,5.4,44.1,0.3,0.8,40.0,0.2,0.4,52.2,0.5,1.2,41.7,0.6,2.6,24.0
Austin Daye,MEM,25,0.2,0.4,45.5,0.3,0.4,68.2,0.4,1.2,36.4,0.1,0.4,26.7,0.1,0.3,40.0,0.2,0.7,28.6,0.6,1.3,47.1
Austin Rivers,NOH,20,1.1,2.4,44.8,0.5,1.5,33.0,0.3,1.1,32.3,0.2,0.4,40.0,0.0,0.1,33.3,0.2,0.5,40.0,0.3,1.0,30.5
Avery Bradley,BOS,22,1.4,2.9,48.3,0.1,0.6,18.8,1.5,3.4,43.0,0.4,1.1,38.0,0.4,1.2,32.8,0.8,2.3,34.8,0.1,0.4,15.8
Ben Gordon,CHA,30,1.0,1.9,52.4,0.5,1.2,37.0,1.2,3.1,37.7,0.2,0.4,46.7,0.4,0.7,54.3,0.6,1.1,54.5,1.0,2.9,34.3
Ben Hansbrough,IND,25,0.2,0.4,60.0,0.0,0.0,0.0,0.1,0.4,27.3,0.1,0.1,100,0.1,0.1,50.0,0.2,0.2,100,0.2,0.7,21.1
Beno Udrih,ORL,30,0.7,1.1,58.1,0.5,1.0,49.3,1.5,3.5,42.9,0.1,0.3,20.0,0.1,0.3,40.0,0.2,0.6,33.3,0.4,1.1,35.7
Bernard James,DAL,28,1.1,1.9,60.3,0.2,0.5,31.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bismack Biyombo,CHA,20,1.5,2.8,55.5,0.3,1.2,27.2,0.1,0.4,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Blake Griffin,LAC,24,4.6,6.2,73.8,1.1,2.5,42.4,1.5,4.4,35.1,0.0,0.1,33.3,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,16.7
Boris Diaw,SAS,31,1.4,1.9,73.8,0.2,0.5,43.2,0.4,1.0,38.2,0.1,0.1,62.5,0.1,0.2,28.6,0.2,0.3,66.7,0.3,0.7,37.5
Bradley Beal,WAS,20,1.4,2.4,57.4,0.3,0.9,32.0,1.7,4.7,36.6,0.5,1.0,57.1,0.3,0.8,41.9,0.8,1.8,44.4,0.8,2.6,31.3
Brandan Wright,DAL,25,2.0,2.9,70.9,1.3,2.2,56.4,0.5,1.3,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,BOS,28,1.2,2.0,58.4,0.5,1.1,42.0,1.9,4.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Jennings,MIL,23,1.9,3.9,47.3,0.7,2.0,34.8,1.5,3.9,38.5,0.2,0.6,36.4,0.2,0.4,38.2,0.4,1.0,40.0,1.8,4.8,37.8
Brandon Knight,DET,21,1.9,3.7,51.6,0.5,1.4,33.7,0.8,2.2,34.3,0.2,0.5,32.4,0.2,0.4,44.0,0.4,0.9,44.4,1.3,3.5,36.6
Brandon Roy,MIN,28,1.0,1.4,71.4,0.4,1.0,40.0,0.8,2.8,28.6,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,1.2,0.0
Brandon Rush,GSW,27,2.0,2.5,80.0,0.5,0.5,100,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0
Brendan Haywood,CHA,33,0.8,1.4,55.7,0.5,1.4,36.9,0.2,0.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brian Roberts,NOH,27,0.5,1.1,45.2,0.6,1.2,48.9,0.9,2.4,39.1,0.1,0.2,41.7,0.0,0.1,16.7,0.1,0.3,33.3,0.7,1.7,40.2
Brook Lopez,BKN,25,4.2,6.3,66.0,1.9,4.1,44.8,1.7,4.3,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Byron Mullens,CHA,24,1.2,2.0,60.0,0.4,1.1,41.1,1.2,3.7,33.5,0.2,0.3,60.0,0.2,0.5,37.5,0.4,0.8,50.0,0.9,3.3,28.4
C.J. Watson,BKN,29,0.6,1.2,50.0,0.1,0.5,25.6,0.6,1.4,42.1,0.3,0.7,47.2,0.2,0.5,48.5,0.5,1.2,41.7,0.6,1.6,36.7
CJ Miles,CLE,26,0.9,1.6,56.9,0.4,1.0,33.8,0.7,1.8,41.4,0.2,0.4,42.9,0.3,0.7,41.0,0.5,1.1,45.5,1.5,4.0,37.7
Carl Landry,GSW,29,2.4,3.6,66.2,0.5,1.3,40.4,1.1,2.5,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,100
Carlos Boozer,CHI,31,3.5,5.5,64.7,0.9,2.6,34.6,2.4,6.3,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Delfino,HOU,30,0.8,1.3,60.5,0.1,0.5,29.4,0.5,1.2,39.2,0.4,0.9,40.4,0.4,1.0,43.9,0.8,1.9,42.1,1.6,4.4,35.8
Carmelo Anthony,NYK,29,3.4,6.4,53.0,0.4,1.0,39.7,3.8,8.6,44.6,0.1,0.4,20.0,0.1,0.4,37.5,0.2,0.8,25.0,2.1,5.3,39.9
Caron Butler,LAC,33,0.8,1.3,59.4,0.2,0.6,41.3,1.3,3.1,40.3,0.3,0.8,35.7,0.4,0.8,58.2,0.7,1.6,43.7,1.0,2.8,34.9
Cartier Martin,WAS,28,0.3,0.7,42.3,0.1,0.2,44.4,0.6,1.8,32.4,0.2,0.5,40.0,0.3,0.8,42.9,0.5,1.3,38.5,1.0,2.6,38.8
Chandler Parsons,HOU,24,3.1,4.8,64.9,0.3,0.9,37.7,0.5,1.4,36.4,0.4,0.8,50.0,0.4,0.8,49.2,0.8,1.6,50.0,1.2,3.6,33.5
Charles Jenkins,PHI,24,0.2,0.4,65.0,0.0,0.4,5.6,0.6,1.5,42.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Charlie Villanueva,DET,28,0.8,1.4,56.3,0.3,0.7,36.0,0.2,0.9,22.0,0.0,0.4,10.0,0.2,0.3,47.4,0.2,0.7,28.6,1.1,3.2,36.1
Chase Budinger,MIN,25,1.3,2.1,62.5,0.3,0.8,36.8,0.7,1.8,38.1,0.3,1.2,27.3,0.3,0.9,29.4,0.6,2.1,28.6,0.7,1.9,34.9
Chauncey Billups,LAC,36,0.2,0.4,44.4,0.0,0.3,0.0,0.7,1.2,59.3,0.2,0.4,57.1,0.1,0.3,33.3,0.3,0.7,42.9,1.2,3.5,35.1
Chris Andersen,MIA,34,1.5,2.4,63.4,0.1,0.2,30.0,0.0,0.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,66.7
Chris Bosh,MIA,29,2.8,3.9,73.1,0.5,1.6,33.6,2.9,5.8,50.2,0.1,0.2,28.6,0.1,0.4,32.1,0.2,0.6,33.3,0.1,0.4,25.0
Chris Copeland,NYK,29,1.7,2.6,65.0,0.2,0.5,32.0,0.4,1.3,30.6,0.3,0.7,44.8,0.1,0.3,33.3,0.4,1.0,40.0,0.8,1.8,42.9
Chris Douglas-Roberts,DAL,26,0.6,1.2,50.0,0.2,0.2,100,0.2,0.6,33.3,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0
Chris Duhon,LAL,30,0.1,0.3,42.9,0.0,0.1,33.3,0.1,0.3,50.0,0.1,0.3,27.3,0.0,0.1,0.0,0.1,0.4,25.0,0.7,1.7,39.5
Chris Johnson,MIN,27,1.3,1.6,83.3,0.1,0.3,28.6,0.4,0.9,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Johnson,MEM,23,0.5,0.8,66.7,0.1,0.1,100,0.0,0.0,0.0,0.6,0.7,80.0,0.0,0.2,0.0,0.6,0.9,66.7,0.3,1.7,16.7
Chris Kaman,DAL,31,1.8,2.9,60.6,0.9,1.9,44.9,2.1,4.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Paul,LAC,28,1.4,2.2,65.6,1.1,2.2,51.9,2.2,4.6,49.2,0.0,0.2,14.3,0.1,0.2,33.3,0.1,0.4,25.0,1.0,2.9,34.3
Chris Quinn,CLE,29,0.1,0.3,50.0,0.1,0.4,33.3,0.3,0.9,33.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.6,0.0
Chris Singleton,WAS,23,0.6,1.2,53.8,0.1,0.5,28.0,0.8,2.1,37.4,0.0,0.0,0.0,0.1,0.2,33.3,0.1,0.2,50.0,0.1,0.5,16.0
Chris Wilcox,BOS,30,1.7,2.1,78.6,0.1,0.2,42.9,0.0,0.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Wright,DAL,23,0.5,0.5,100,0.0,0.0,0.0,0.0,0.5,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Chuck Hayes,SAC,30,0.7,1.4,50.5,0.4,1.0,38.2,0.1,0.2,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cole Aldrich,SAC,24,0.8,1.2,65.4,0.2,0.6,37.5,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,DEN,27,2.4,3.9,59.8,0.4,1.1,34.4,0.7,2.0,36.8,0.6,1.5,41.2,0.3,1.0,28.2,0.9,2.5,36.0,0.2,1.2,19.6
Corey Maggette,DET,33,0.4,0.7,58.3,0.3,0.8,40.0,0.5,1.6,32.1,0.1,0.4,33.3,0.0,0.1,0.0,0.1,0.5,20.0,0.2,0.8,21.4
Cory Higgins,CHA,24,0.2,0.3,50.0,0.0,0.6,0.0,0.8,1.8,44.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.6,33.3
Cory Joseph,SAS,21,1.1,1.8,61.4,0.3,0.6,57.1,0.4,1.2,32.3,0.1,0.4,25.0,0.1,0.2,50.0,0.2,0.6,33.3,0.1,0.3,25.0
Courtney Lee,BOS,27,1.3,2.2,62.1,0.2,0.7,31.5,0.8,1.9,43.7,0.3,0.7,36.7,0.3,0.5,54.1,0.6,1.2,50.0,0.3,0.9,29.0
D.J. Augustin,IND,25,0.3,0.7,48.1,0.0,0.3,10.0,0.1,0.4,28.1,0.2,0.4,50.0,0.1,0.3,35.0,0.3,0.7,42.9,0.6,1.9,33.3
DJ White,BOS,26,0.2,0.3,66.7,0.0,0.1,0.0,0.9,1.7,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DaJuan Summers,LAC,25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,33.3,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Daequan Cook,CHI,26,0.2,0.3,71.4,0.0,0.2,10.0,0.3,1.2,26.9,0.2,0.4,50.0,0.0,0.4,11.1,0.2,0.8,25.0,0.4,1.6,27.8
Dahntay Jones,ATL,32,0.6,1.0,55.4,0.2,0.5,38.2,0.2,0.9,26.2,0.1,0.3,33.3,0.0,0.3,11.1,0.1,0.6,16.7,0.0,0.2,25.0
Damian Lillard,POR,22,2.3,4.3,52.5,0.4,1.1,37.9,1.8,4.2,43.3,0.1,0.1,45.5,0.1,0.2,28.6,0.2,0.3,66.7,2.1,5.8,37.1
Damien Wilkins,PHI,33,0.9,1.6,57.7,0.4,0.9,44.2,0.8,2.0,42.2,0.1,0.3,45.5,0.1,0.3,42.9,0.2,0.6,33.3,0.1,0.4,24.0
Damion James,BKN,25,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Daniel Gibson,CLE,27,0.2,0.4,50.0,0.1,0.2,30.0,0.3,1.2,28.6,0.1,0.3,30.8,0.2,0.3,54.5,0.3,0.6,50.0,1.0,3.0,33.8
Daniel Orton,OKC,22,0.9,1.4,64.7,0.1,0.6,16.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Danilo Gallinari,DEN,24,1.9,3.4,54.5,0.4,1.1,31.6,1.0,2.6,38.2,0.4,0.7,50.0,0.3,0.6,41.9,0.7,1.3,53.8,1.3,3.7,34.5
Danny Granger,IND,30,0.4,0.8,50.0,0.0,1.2,0.0,1.2,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.4,2.0,20.0
Danny Green,SAS,26,0.9,1.7,55.6,0.2,0.5,31.6,0.4,1.0,43.0,0.5,1.0,47.4,0.5,1.2,39.8,1.0,2.2,45.5,1.3,3.0,43.2
Dante Cunningham,MIN,26,1.4,2.1,68.9,0.3,0.8,40.0,2.2,5.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Darius Johnson-Odom,LAL,23,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.5,0.0
Darius Miller,NOH,23,0.2,0.3,66.7,0.1,0.4,21.1,0.2,0.4,44.4,0.1,0.3,30.8,0.1,0.3,36.4,0.2,0.6,33.3,0.3,0.7,43.8
Darius Morris,LAL,22,0.8,1.8,46.9,0.1,0.4,25.0,0.2,0.6,28.0,0.2,0.4,37.5,0.1,0.5,28.6,0.3,0.9,33.3,0.3,0.8,40.0
Darko Milicic,BOS,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Darrell Arthur,MEM,25,0.8,1.6,53.3,0.3,0.9,36.4,1.5,3.3,45.4,0.0,0.1,0.0,0.1,0.1,50.0,0.1,0.2,50.0,0.0,0.2,22.2
Darren Collison,DAL,25,2.0,3.2,60.8,0.5,1.3,35.8,1.2,2.7,43.8,0.2,0.3,48.0,0.1,0.3,45.0,0.3,0.6,50.0,0.3,1.1,30.7
David Lee,GSW,30,4.1,6.5,63.0,1.5,3.3,43.9,2.1,4.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David West,IND,32,2.3,3.7,61.2,2.0,4.4,45.1,2.6,5.5,47.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.0,0.2,23.1
DeAndre Jordan,LAC,24,3.4,4.9,70.1,0.4,0.9,43.8,0.0,0.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeAndre Liggins,OKC,25,0.3,0.5,52.6,0.1,0.2,50.0,0.0,0.1,33.3,0.1,0.2,25.0,0.1,0.1,100,0.2,0.3,66.7,0.2,0.4,35.7
DeJuan Blair,SAS,24,1.4,2.3,61.3,0.7,1.3,50.0,0.3,0.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeMar DeRozan,TOR,23,2.3,3.7,63.1,0.7,2.0,36.6,3.2,7.9,40.8,0.1,0.2,29.4,0.1,0.2,36.8,0.2,0.4,50.0,0.3,1.0,26.2
DeMarcus Cousins,SAC,22,3.9,6.3,61.7,1.1,2.8,37.7,1.4,4.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.2,23.5
DeMarre Carroll,UTA,26,1.1,1.5,72.2,0.2,0.6,28.6,0.7,1.7,40.9,0.1,0.2,50.0,0.1,0.3,38.5,0.2,0.5,40.0,0.2,0.7,22.7
DeQuan Jones,ORL,23,0.9,1.5,60.2,0.1,0.5,19.4,0.4,1.0,40.7,0.1,0.2,37.5,0.0,0.1,33.3,0.1,0.3,33.3,0.1,0.4,20.8
DeSagana Diop,CHA,31,0.0,0.0,0.0,0.0,0.3,16.7,0.3,0.9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,ATL,32,0.2,0.3,60.0,0.1,0.1,50.0,0.2,0.6,31.3,0.5,1.1,41.4,0.3,0.6,48.3,0.8,1.7,47.1,0.7,2.2,31.4
Derek Fisher,OKC,38,0.2,0.4,46.2,0.1,0.4,25.0,0.5,1.7,28.6,0.3,0.7,36.8,0.2,0.5,46.2,0.5,1.2,41.7,0.5,1.5,35.4
Deron Williams,BKN,29,1.8,2.8,64.4,0.9,2.1,40.4,1.5,3.7,40.1,0.1,0.3,47.8,0.3,0.7,46.3,0.4,1.0,40.0,1.7,4.7,36.2
Derrick Favors,UTA,21,2.7,4.1,65.4,0.4,1.7,24.4,0.5,1.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Derrick Williams,MIN,22,2.4,4.0,58.6,0.1,0.7,16.4,1.0,2.8,36.2,0.1,0.4,30.8,0.1,0.3,40.0,0.2,0.7,28.6,0.6,1.9,32.9
Devin Ebanks,LAL,23,0.5,1.1,47.6,0.0,0.4,0.0,0.4,1.3,34.8,0.1,0.3,25.0,0.1,0.4,25.0,0.2,0.7,28.6,0.2,0.6,33.3
Devin Harris,ATL,30,1.5,2.3,66.7,0.2,0.5,40.0,0.3,0.9,33.3,0.2,0.4,45.5,0.1,0.2,33.3,0.3,0.6,50.0,1.1,3.4,32.3
Dexter Pittman,MEM,25,0.2,0.6,40.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Diante Garrett,PHX,24,0.6,0.9,62.5,0.2,0.7,25.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.2,0.6,30.0
Dion Waiters,CLE,21,2.4,4.8,50.9,0.4,1.3,35.1,1.6,4.0,40.1,0.1,0.5,23.3,0.0,0.2,22.2,0.1,0.7,14.3,0.9,2.7,32.9
Dirk Nowitzki,DAL,35,0.7,1.2,62.9,0.5,1.4,40.3,4.0,8.2,48.1,0.0,0.0,0.0,0.0,0.1,66.7,0.0,0.1,0.0,1.2,2.9,41.4
Dominic McGuire,IND,27,0.3,0.8,40.0,0.0,0.2,0.0,0.6,1.2,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dominique Jones,DAL,24,1.0,2.2,46.0,0.3,1.0,28.6,0.1,0.3,22.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,25.0
Donald Sloan,NOH,25,0.3,1.0,35.0,0.3,0.9,36.8,0.3,0.9,30.0,0.1,0.1,50.0,0.2,0.3,50.0,0.3,0.4,75.0,0.2,0.6,30.8
Donatas Motiejunas,HOU,22,1.1,1.7,66.2,0.5,1.1,51.1,0.1,0.4,29.4,0.3,1.0,31.3,0.2,0.5,33.3,0.5,1.5,33.3,0.2,0.9,25.0
Dorell Wright,PHI,27,0.7,1.3,55.8,0.1,0.4,35.7,0.4,1.3,32.1,0.4,1.0,42.7,0.2,0.6,40.5,0.6,1.6,37.5,1.1,3.2,35.8
Doron Lamb,ORL,21,0.4,0.9,45.0,0.3,0.6,42.9,0.3,1.3,27.6,0.1,0.3,33.3,0.2,0.4,60.0,0.3,0.7,42.9,0.1,0.4,29.4
Draymond Green,GSW,23,0.5,1.0,53.8,0.1,0.4,18.2,0.3,1.0,27.8,0.1,0.2,45.5,0.0,0.2,20.0,0.1,0.4,25.0,0.1,0.6,16.3
Drew Gooden,MIL,31,0.8,1.6,46.2,0.1,0.5,12.5,0.4,1.4,27.3,0.1,0.1,100,0.0,0.1,0.0,0.1,0.2,50.0,0.0,0.2,0.0
Dwight Howard,LAL,27,5.1,7.4,68.8,1.0,2.7,35.6,0.1,0.5,21.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.0,0.0,0.0
Dwyane Wade,MIA,31,4.5,6.5,69.6,1.4,3.0,46.2,2.1,5.4,38.9,0.0,0.1,50.0,0.0,0.0,33.3,0.0,0.1,0.0,0.2,0.8,23.6
E'Twaun Moore,ORL,24,0.7,1.3,55.3,0.8,1.6,50.8,0.8,2.5,30.7,0.3,0.6,43.2,0.1,0.3,22.7,0.4,0.9,44.4,0.6,1.8,33.3
