PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
PJ Tucker,HOU,34,11,6,5,38.7,35.2,64.8,22.4,0.0,62.4,5.6,15.2,29.6,22.4,64.3,35.7,100,0.0,87.5,12.5
Pascal Siakam,TOR,25,24,16,8,37.1,72.8,27.2,66.4,7.5,19.1,19.1,14.5,20.0,58.9,54.3,45.7,96.6,3.4,61.1,38.9
Pat Connaughton,MIL,26,15,10,5,21.6,45.5,54.5,47.3,2.2,48.4,15.1,4.3,18.3,45.2,72.7,27.3,100,0.0,83.8,16.2
Patrick Beverley,LAC,30,6,2,4,32.4,36.2,63.8,23.7,0.0,66.1,23.7,10.2,5.1,23.7,28.6,71.4,76.9,23.1,60.0,40.0
Patrick McCaw,TOR,23,11,8,3,4.4,40.0,60.0,0.0,0.0,60.0,0.0,40.0,40.0,0.0,0.0,0.0,100,0.0,100,0.0
Patty Mills,SAS,30,7,3,4,21.8,48.8,51.2,59.5,16.2,24.3,0.0,16.2,0.0,43.2,18.2,81.8,66.7,33.3,28.6,71.4
Paul George,OKC,29,5,1,4,40.8,53.5,46.5,40.6,14.0,31.5,9.1,28.0,9.8,26.6,41.4,58.6,86.7,13.3,56.8,43.2
Paul Millsap,DEN,34,14,7,7,33.5,75.6,24.4,59.5,7.8,17.6,5.4,22.9,13.7,51.7,52.5,47.5,100,0.0,60.3,39.7
Quincy Pondexter,SAS,31,5,2,3,2.4,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Cook,GSW,26,17,11,6,11.4,51.4,48.6,47.9,19.7,46.5,23.9,5.6,12.7,28.2,47.1,52.9,72.7,27.3,57.1,42.9
Raul Neto,UTA,27,3,0,3,6.5,83.3,16.7,100,0.0,0.0,100,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Raymond Felton,OKC,35,5,1,4,11.4,38.5,61.5,36.4,36.4,54.5,45.5,9.1,0.0,0.0,0.0,100,100,0.0,50.0,50.0
Reggie Jackson,DET,29,4,0,4,26.9,67.7,32.3,53.5,8.5,38.0,12.7,8.5,18.3,45.1,10.5,89.5,77.8,22.2,32.1,67.9
Ricky Rubio,UTA,28,5,1,4,33.5,69.7,30.3,62.3,10.4,15.6,16.9,22.1,28.6,51.9,45.8,54.2,100,0.0,53.6,46.4
Robert Williams III,BOS,21,3,2,1,4.2,100,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,100,0.0,0.0,0.0,100,0.0
Rodions Kurucs,BKN,21,4,1,3,17.1,60.0,40.0,48.0,8.0,24.0,4.0,28.0,16.0,40.0,66.7,33.3,100,0.0,75.0,25.0
Rodney Hood,POR,26,16,8,8,23.3,54.1,45.9,43.0,15.2,34.2,7.6,22.8,10.1,27.8,35.3,64.7,83.3,16.7,51.9,48.1
Rondae Hollis-Jefferson,BKN,24,4,0,4,15.6,97.0,3.0,56.6,11.3,5.7,13.2,37.7,7.5,45.3,93.3,6.7,0.0,100,87.5,12.5
Royce O'Neale,UTA,26,5,1,4,27.4,48.9,51.1,49.1,0.0,45.3,13.2,5.7,24.5,49.1,76.9,23.1,87.5,12.5,81.0,19.0
Rudy Gay,SAS,32,7,3,4,25.5,72.9,27.1,51.3,17.9,30.8,6.4,17.9,6.4,33.3,45.0,55.0,87.5,12.5,57.1,42.9
Rudy Gobert,UTA,27,5,1,4,30.4,100,0.0,67.9,0.0,0.0,7.1,32.1,21.4,67.9,73.7,26.3,0.0,0.0,73.7,26.3
Russell Westbrook,OKC,30,5,1,4,39.4,69.4,30.6,50.9,14.0,28.9,18.4,20.2,12.3,36.8,13.8,86.2,90.9,9.1,35.0,65.0
Semi Ojeleye,BOS,24,6,2,4,5.8,44.4,55.6,15.4,0.0,69.2,0.0,15.4,23.1,15.4,0.0,100,100,0.0,75.0,25.0
Serge Ibaka,TOR,29,24,16,8,20.8,80.3,19.7,73.8,14.2,12.0,6.2,14.2,13.3,59.6,78.3,21.7,88.9,11.1,79.3,20.7
Seth Curry,POR,28,16,8,8,20.4,36.6,63.4,20.0,8.9,70.0,14.4,10.0,13.3,11.1,33.3,66.7,85.7,14.3,70.0,30.0
Shabazz Napier,BKN,27,3,0,3,9.4,54.5,45.5,33.3,16.7,37.5,16.7,29.2,8.3,16.7,0.0,100,0.0,100,0.0,100
Shai Gilgeous-Alexander,LAC,20,6,2,4,28.8,70.0,30.0,46.3,12.2,32.9,13.4,20.7,19.5,34.1,42.1,57.9,100,0.0,60.7,39.3
Shaun Livingston,GSW,33,22,14,8,14.6,97.3,2.7,76.4,13.5,0.0,18.0,23.6,18.0,62.9,76.5,23.5,0.0,0.0,76.5,23.5
Sindarius Thornwell,LAC,24,4,1,3,2.9,50.0,50.0,40.0,0.0,60.0,40.0,0.0,40.0,40.0,100,0.0,0.0,100,50.0,50.0
Skal Labissiere,POR,23,3,1,2,3.5,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
Spencer Dinwiddie,BKN,26,5,1,4,26.3,61.3,38.7,49.3,0.0,37.0,17.8,13.7,16.4,49.3,44.4,55.6,44.4,55.6,44.4,55.6
Stephen Curry,GSW,31,22,14,8,38.4,43.4,56.6,31.6,11.6,44.5,15.6,23.9,18.5,20.0,38.8,61.2,57.6,42.4,47.9,52.1
Sterling Brown,MIL,24,11,8,3,14.7,44.7,55.3,35.6,0.0,46.7,13.3,17.8,4.4,35.6,62.5,37.5,100,0.0,80.0,20.0
Steven Adams,OKC,25,5,1,4,31.8,97.6,2.4,94.9,0.0,0.0,10.2,5.1,15.3,94.9,89.3,10.7,0.0,0.0,89.3,10.7
T.J. McConnell,PHI,27,9,6,3,8.3,100,0.0,100,25.0,0.0,8.3,0.0,8.3,75.0,41.7,58.3,0.0,0.0,41.7,58.3
TJ Leaf,IND,22,1,0,1,9.8,66.7,33.3,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrance Ferguson,OKC,21,5,1,4,25.6,28.0,72.0,16.0,0.0,84.0,40.0,0.0,12.0,16.0,100,0.0,100,0.0,100,0.0
Terrence Ross,ORL,28,5,1,4,29.2,35.2,64.8,24.2,3.0,54.5,21.2,21.2,24.2,21.2,50.0,50.0,75.0,25.0,65.0,35.0
Terry Rozier,BOS,25,9,5,4,18.0,42.4,57.6,37.9,6.9,41.4,15.5,20.7,13.8,31.0,27.3,72.7,75.0,25.0,47.4,52.6
Thabo Sefolosha,UTA,35,4,1,3,10.5,42.9,57.1,40.0,0.0,60.0,0.0,0.0,0.0,40.0,100,0.0,100,0.0,100,0.0
Thaddeus Young,IND,31,4,0,4,32.6,81.0,19.0,76.2,9.5,14.3,14.3,9.5,19.0,66.7,68.8,31.3,100,0.0,72.2,27.8
Theo Pinson,BKN,23,3,0,3,7.3,12.5,87.5,0.0,0.0,100,33.3,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100
Thon Maker,DET,22,4,0,4,17.1,53.8,46.2,63.6,9.1,0.0,18.2,36.4,18.2,54.5,100,0.0,0.0,0.0,100,0.0
Tim Frazier,MIL,28,11,9,2,3.6,53.8,46.2,47.6,0.0,42.9,9.5,9.5,19.0,47.6,20.0,80.0,66.7,33.3,37.5,62.5
Tobias Harris,PHI,26,12,7,5,36.9,62.3,37.7,52.7,17.2,35.5,10.8,11.8,16.7,35.5,40.8,59.2,95.5,4.5,57.7,42.3
Tony Snell,MIL,27,9,7,2,3.2,66.7,33.3,40.0,0.0,60.0,0.0,0.0,40.0,40.0,100,0.0,100,0.0,100,0.0
Torrey Craig,DEN,28,14,7,7,23.6,47.8,52.2,34.8,0.0,55.4,7.6,9.8,10.9,34.8,68.8,31.3,100,0.0,84.8,15.2
Treveon Graham,BKN,25,5,1,4,15.7,30.0,70.0,57.1,0.0,0.0,28.6,42.9,28.6,57.1,50.0,50.0,0.0,0.0,50.0,50.0
Trey Lyles,DEN,23,3,1,2,2.7,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyreke Evans,IND,29,4,0,4,21.0,58.3,41.7,32.8,0.0,54.1,18.0,13.1,24.6,32.8,30.0,70.0,54.5,45.5,42.9,57.1
Tyrone Wallace,LAC,25,2,0,2,5.5,100,0.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,100,0.0,0.0,0.0,100
Wayne Ellington,DET,31,4,0,4,32.8,37.1,62.9,25.8,19.4,67.7,6.5,6.5,0.0,6.5,75.0,25.0,71.4,28.6,72.7,27.3
Wes Iwundu,ORL,24,5,1,4,12.0,50.0,50.0,25.0,0.0,37.5,20.8,37.5,16.7,25.0,66.7,33.3,100,0.0,83.3,16.7
Wesley Matthews,IND,32,4,0,4,29.7,30.0,70.0,14.3,0.0,75.0,17.9,10.7,35.7,14.3,50.0,50.0,100,0.0,88.9,11.1
Will Barton,DEN,28,14,7,7,23.4,59.3,40.7,50.4,6.3,35.4,11.0,14.2,8.7,44.1,34.4,65.6,100,0.0,55.3,44.7
Wilson Chandler,LAC,32,4,1,3,13.1,37.5,62.5,53.3,13.3,20.0,26.7,26.7,13.3,40.0,75.0,25.0,100,0.0,80.0,20.0
Zach Collins,POR,21,16,8,8,17.2,74.1,25.9,62.4,7.3,19.3,4.6,18.3,6.4,55.0,85.3,14.7,100,0.0,87.8,12.2
Zaza Pachulia,DET,35,2,0,2,10.9,100,0.0,80.0,0.0,0.0,0.0,20.0,40.0,80.0,100,0.0,0.0,0.0,100,0.0
Zhaire Smith,PHI,20,2,0,2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
