PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Andris Biedrins,GSW,20,68,30,38,14.7,100,0.0,91.5,0.8,0.0,2.3,8.5,13.2,90.7,72.9,27.1,0.0,0.0,72.9,27.1
Anfernee Hardaway,NYK,34,4,1,3,17.9,92.9,7.1,80.0,40.0,0.0,0.0,20.0,20.0,40.0,50.0,50.0,0.0,0.0,50.0,50.0
Antawn Jamison,WAS,30,82,42,40,40.1,75.0,25.0,60.9,23.8,26.2,14.8,12.9,18.5,37.2,64.1,35.9,95.9,4.1,71.2,28.8
Anthony Carter,MIN,31,45,19,26,13.1,89.1,10.9,65.3,29.3,8.0,16.7,26.7,20.0,36.0,49.0,51.0,50.0,50.0,49.1,50.9
Anthony Goldwire,LAC,34,3,3,0,7.3,71.4,28.6,100,100,0.0,0.0,0.0,100,0.0,0.0,100,0.0,0.0,0.0,100
Anthony Grundy,ATL,27,12,5,7,9.0,60.5,39.5,53.8,0.0,28.8,7.7,17.3,19.2,53.8,35.7,64.3,80.0,20.0,47.4,52.6
Anthony Johnson,IND,31,75,35,40,26.4,74.3,25.7,62.5,27.2,22.1,13.9,15.3,14.6,35.3,38.4,61.6,70.6,29.4,44.6,55.4
Anthony Roberson,MEM,23,16,11,5,5.5,67.7,32.3,51.4,40.0,42.9,0.0,5.7,8.6,11.4,55.6,44.4,100,0.0,71.4,28.6
Antoine Walker,MIA,29,82,52,30,26.8,57.3,42.7,50.8,2.4,41.1,12.5,8.1,16.8,48.4,34.3,65.7,96.4,3.6,56.0,44.0
Antoine Wright,NJN,22,39,24,15,9.5,81.5,18.5,80.0,11.4,4.3,21.4,15.7,34.3,68.6,78.6,21.4,100,0.0,79.3,20.7
Antonio Burks,MEM,26,57,34,23,10.0,95.8,4.2,88.5,46.0,2.7,20.4,8.8,24.8,42.5,22.0,78.0,0.0,100,21.6,78.4
Antonio Daniels,WAS,31,80,42,38,28.5,81.6,18.4,54.0,15.4,9.0,20.6,37.0,20.9,38.6,27.5,72.5,69.6,30.4,31.7,68.3
Antonio Davis,TOR,37,44,16,28,21.4,99.5,0.5,75.9,22.2,0.0,3.7,24.1,10.2,53.7,72.0,28.0,0.0,0.0,72.0,28.0
Antonio McDyess,DET,31,82,64,18,21.1,99.6,0.4,89.3,53.6,0.0,6.7,10.7,11.4,35.7,80.0,20.0,0.0,0.0,80.0,20.0
Arvydas Macijauskas,NOK,26,19,5,14,7.1,70.7,29.3,50.0,18.2,20.5,4.5,29.5,29.5,31.8,27.3,72.7,66.7,33.3,35.7,64.3
Austin Croshere,IND,31,50,27,23,23.0,50.9,49.1,38.2,13.7,39.7,10.0,22.1,18.9,24.5,69.2,30.8,98.1,1.9,81.1,18.9
Awvee Storey,WAS,29,25,16,9,4.7,82.9,17.1,60.5,18.6,20.9,20.9,18.6,9.3,41.9,84.6,15.4,100,0.0,87.5,12.5
Baron Davis,GSW,27,54,23,31,36.5,62.4,37.6,48.2,13.7,31.6,15.3,20.2,15.6,34.5,13.3,86.7,45.1,54.9,23.0,77.0
Ben Gordon,CHI,23,80,40,40,31.0,66.8,33.2,47.4,28.3,36.9,10.8,15.7,15.8,19.1,37.5,62.5,69.3,30.7,48.4,51.6
Ben Wallace,DET,31,82,64,18,35.2,99.1,0.9,79.4,4.7,0.0,6.0,20.6,14.6,74.7,64.6,35.4,0.0,0.0,64.6,35.4
Beno Udrih,SAS,23,55,42,13,10.7,70.0,30.0,59.6,18.2,26.2,12.0,14.2,19.3,41.5,53.7,46.3,91.7,8.3,62.3,37.7
Bernard Robinson,CHA,25,66,16,50,19.7,94.2,5.8,73.5,15.6,1.4,13.0,25.1,19.2,57.8,49.0,51.0,100,0.0,49.7,50.3
Billy Thomas,WAS,30,17,8,9,7.7,25.0,75.0,15.8,10.5,78.9,5.3,5.3,28.9,5.3,66.7,33.3,100,0.0,92.3,7.7
Bo Outlaw,ORL,35,32,15,17,11.1,100,0.0,93.3,8.0,0.0,5.3,6.7,24.0,85.3,60.0,40.0,0.0,0.0,60.0,40.0
Bobby Jackson,MEM,33,71,43,28,25.0,55.6,44.4,38.9,13.9,47.9,13.2,13.2,15.0,25.0,21.0,79.0,85.3,14.7,50.0,50.0
Bobby Simmons,MIL,26,75,36,39,33.8,69.1,30.9,52.1,30.9,31.4,9.8,16.5,17.2,21.2,65.9,34.1,97.1,2.9,74.9,25.1
Boniface Ndong,LAC,28,23,14,9,6.6,98.1,1.9,88.0,32.0,0.0,4.0,12.0,8.0,56.0,72.7,27.3,0.0,0.0,72.7,27.3
Bonzi Wells,SAC,29,52,28,24,32.4,92.7,7.3,77.5,17.5,4.2,14.3,18.2,17.0,60.0,57.3,42.7,100,0.0,58.8,41.2
Boris Diaw,PHX,24,81,53,28,35.5,96.5,3.5,81.7,24.3,2.2,8.0,16.1,15.5,57.4,49.9,50.1,100,0.0,50.8,49.2
Bostjan Nachbar,NJN,25,36,20,16,13.9,54.5,45.5,44.6,15.3,36.3,10.2,19.1,16.6,29.3,51.4,48.6,94.7,5.3,66.7,33.3
Bracey Wright,MIN,21,7,1,6,19.3,66.7,33.3,48.4,29.0,29.0,9.7,22.6,21.0,19.4,60.0,40.0,100,0.0,71.4,28.6
Brad Miller,SAC,30,79,42,37,37.0,90.0,10.0,67.7,35.0,8.6,4.3,23.7,15.9,32.7,71.5,28.5,94.1,5.9,73.3,26.7
Brandon Bass,NOK,21,29,14,15,9.3,100,0.0,82.4,8.8,0.0,5.9,17.6,19.1,73.5,60.7,39.3,0.0,0.0,60.7,39.3
Brendan Haywood,WAS,26,79,41,38,23.8,100,0.0,77.2,1.7,0.0,6.3,22.8,13.9,75.5,50.5,49.5,0.0,0.0,50.5,49.5
Brent Barry,SAS,34,74,56,18,17.0,41.4,58.6,35.3,11.1,55.7,16.5,9.0,15.3,24.1,60.5,39.5,95.0,5.0,78.2,21.8
Brevin Knight,CHA,30,69,19,50,34.1,98.3,1.7,70.0,41.1,1.0,14.1,28.9,17.2,28.9,31.8,68.2,33.3,66.7,31.8,68.2
Brian Cardinal,MEM,29,36,18,18,11.2,73.9,26.1,53.2,25.8,31.5,1.6,15.3,18.5,27.4,78.8,21.2,100,0.0,84.8,15.2
Brian Cook,LAL,25,81,45,36,19.0,83.6,16.4,70.1,39.3,16.8,5.0,13.1,14.6,30.8,76.4,23.6,100,0.0,79.7,20.3
Brian Grant,PHX,34,21,10,11,11.8,100,0.0,88.5,59.0,0.0,0.0,11.5,18.0,29.5,88.9,11.1,0.0,0.0,88.9,11.1
Brian Scalabrine,BOS,28,71,29,42,13.2,54.9,45.1,42.0,17.6,45.4,2.0,12.7,19.0,24.4,67.4,32.6,96.8,3.2,79.7,20.3
Brian Skinner,POR,30,65,21,44,14.5,100,0.0,85.9,9.4,0.0,4.2,14.1,9.9,76.4,50.0,50.0,0.0,0.0,50.0,50.0
Bruce Bowen,SAS,35,82,63,19,33.6,54.3,45.7,41.4,22.6,50.4,10.7,8.2,13.9,18.7,73.4,26.6,99.0,1.0,84.9,15.1
Bryon Russell,DEN,35,1,0,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Miles,UTA,19,23,7,16,8.8,73.7,26.3,58.2,32.9,19.0,11.4,22.8,10.1,25.3,65.2,34.8,100,0.0,71.4,28.6
Calbert Cheaney,GSW,34,42,19,23,10.7,92.6,7.4,91.3,71.7,0.0,10.9,8.7,19.6,19.6,61.9,38.1,0.0,0.0,61.9,38.1
Calvin Booth,WAS,30,33,14,19,7.6,95.7,4.3,82.6,30.4,6.5,4.3,10.9,4.3,52.2,68.4,31.6,100,0.0,70.0,30.0
Carlos Arroyo,ORL,26,77,54,23,15.5,94.7,5.3,71.7,40.1,4.7,16.5,23.6,18.5,31.6,27.3,72.7,42.9,57.1,28.0,72.0
Carlos Boozer,UTA,24,33,17,16,31.1,100,0.0,81.6,23.1,0.0,6.7,18.4,18.8,58.5,69.4,30.6,0.0,0.0,69.4,30.6
Carlos Delfino,DET,23,68,51,17,10.7,73.5,26.5,57.5,22.7,24.3,25.1,18.2,16.6,34.8,64.8,35.2,100,0.0,72.5,27.5
Carmelo Anthony,DEN,22,80,44,36,36.8,90.3,9.7,67.8,24.9,5.2,19.3,27.0,18.8,42.9,61.3,38.7,91.9,8.1,62.8,37.2
Caron Butler,WAS,26,75,40,35,36.1,89.0,11.0,68.7,31.0,9.3,18.8,21.9,18.8,37.8,48.8,51.2,61.0,39.0,49.8,50.2
Channing Frye,NYK,23,65,19,46,24.2,98.6,1.4,75.3,35.4,1.1,3.6,23.6,16.8,39.9,62.3,37.7,100,0.0,62.6,37.4
Charles Smith,DEN,30,22,5,17,9.5,47.2,52.8,37.5,20.0,56.3,6.3,6.3,16.3,17.5,93.3,6.7,100,0.0,96.7,3.3
Charlie Bell,MIL,27,59,31,28,21.7,59.0,41.0,44.1,17.0,43.1,19.6,12.8,23.5,27.1,49.5,50.5,91.5,8.5,66.1,33.9
Charlie Villanueva,TOR,21,81,26,55,29.1,77.2,22.8,69.3,16.0,19.9,10.9,10.7,16.2,53.4,55.6,44.4,98.6,1.4,62.5,37.5
Chauncey Billups,DET,29,81,64,17,36.1,58.0,42.0,32.0,16.9,36.9,13.2,31.1,19.1,15.1,26.8,73.2,48.4,51.6,36.2,63.8
Chris Andersen,NOK,27,32,12,20,17.8,100,0.0,69.6,6.2,0.0,6.8,30.4,15.5,63.4,53.6,46.4,0.0,0.0,53.6,46.4
Chris Bosh,TOR,22,70,26,44,39.3,98.8,1.2,69.8,33.1,0.0,5.2,30.2,15.7,36.8,48.8,51.2,0.0,0.0,48.8,51.2
Chris Duhon,CHI,23,74,36,38,29.1,48.3,51.7,35.5,9.9,46.4,11.6,18.1,16.7,25.7,26.1,73.9,83.0,17.0,52.6,47.4
Chris Kaman,LAC,24,78,45,33,32.8,99.7,0.3,79.2,6.4,0.0,2.7,20.8,12.1,72.7,53.9,46.1,0.0,0.0,53.9,46.1
Chris Mihm,LAL,26,59,32,27,26.1,100,0.0,76.2,11.3,0.0,2.6,23.8,11.8,64.9,60.9,39.1,0.0,0.0,60.9,39.1
Chris Paul,NOK,21,78,35,43,36.0,81.3,18.7,56.8,18.4,11.9,19.4,31.3,19.6,38.3,13.2,86.8,78.0,22.0,21.1,78.9
Chris Taft,GSW,21,17,9,8,8.5,100,0.0,97.9,12.8,0.0,12.8,2.1,12.8,85.1,60.9,39.1,0.0,0.0,60.9,39.1
Chris Webber,PHI,33,75,33,42,38.6,94.6,5.4,78.5,33.7,4.2,7.0,17.3,15.1,44.8,62.2,37.8,81.0,19.0,62.9,37.1
Chris Wilcox,SEA,23,77,45,32,19.9,99.6,0.4,82.1,11.8,0.0,14.2,17.9,12.0,70.3,76.7,23.3,0.0,0.0,76.7,23.3
Chuck Hayes,HOU,23,40,19,21,13.4,99.0,1.0,80.3,1.4,0.0,8.2,19.7,21.8,78.9,59.3,40.7,0.0,0.0,59.3,40.7
Chucky Atkins,MEM,31,71,37,34,24.1,52.2,47.8,38.1,17.7,42.9,18.6,19.0,17.6,20.4,21.7,78.3,74.2,25.8,44.2,55.8
Clifford Robinson,NJN,39,80,49,31,23.3,65.9,34.1,57.8,33.8,32.7,6.0,9.5,17.8,24.0,85.5,14.5,98.3,1.7,89.0,11.0
Corey Maggette,LAC,26,32,21,11,29.5,81.1,18.9,50.2,24.2,12.6,16.0,37.2,15.3,26.0,66.4,33.6,100,0.0,71.3,28.7
Corliss Williamson,SAC,32,37,19,18,9.8,98.1,1.9,65.1,11.1,4.8,7.9,30.2,15.1,54.0,53.7,46.3,100,0.0,55.8,44.2
Cuttino Mobley,LAC,30,79,45,34,37.7,75.7,24.3,59.1,28.4,21.3,12.1,19.6,11.4,30.8,48.8,51.2,95.2,4.8,57.8,42.2
DJ Mbenga,DAL,25,43,33,10,5.5,98.3,1.7,86.5,24.3,0.0,14.9,13.5,14.9,62.2,68.8,31.3,0.0,0.0,68.8,31.3
Dahntay Jones,MEM,25,71,43,28,13.6,92.0,8.0,75.4,27.8,3.2,17.4,21.4,18.5,47.7,45.3,54.7,100,0.0,46.8,53.2
Dale Davis,DET,37,28,20,8,6.3,95.8,4.2,69.2,15.4,0.0,15.4,30.8,7.7,53.8,55.6,44.4,0.0,0.0,55.6,44.4
Damien Wilkins,SEA,26,82,35,47,18.6,87.1,12.9,66.8,19.0,7.8,20.9,25.4,21.6,47.8,53.1,46.9,100,0.0,56.5,43.5
Damon Jones,CLE,29,82,50,32,25.5,24.4,75.6,18.1,9.8,76.1,18.3,5.8,15.8,8.3,48.0,52.0,90.7,9.3,79.5,20.5
Damon Stoudamire,MEM,32,27,17,10,31.9,63.8,36.2,49.2,22.1,34.1,12.3,16.7,20.8,27.1,19.2,80.8,83.3,16.7,39.5,60.5
Dan Dickau,BOS,27,19,7,12,12.3,56.5,43.5,22.6,12.9,48.4,16.1,29.0,6.5,9.7,28.6,71.4,60.0,40.0,47.1,52.9
Dan Gadzuric,MIL,28,74,38,36,12.0,99.7,0.3,89.3,5.2,0.0,15.9,10.7,18.8,84.1,81.3,18.7,0.0,0.0,81.3,18.7
Daniel Ewing,LAC,23,66,39,27,14.7,69.4,30.6,59.5,29.4,26.2,18.3,14.3,16.7,30.2,56.0,44.0,81.8,18.2,61.9,38.1
Danny Fortson,SEA,30,23,9,14,12.0,100,0.0,62.1,0.0,0.0,2.3,37.9,14.9,62.1,44.4,55.6,0.0,0.0,44.4,55.6
Danny Granger,IND,23,78,39,39,22.6,80.5,19.5,65.1,28.6,15.3,10.2,19.6,16.5,36.5,68.6,31.4,96.7,3.3,72.4,27.6
Darius Miles,POR,24,40,9,31,32.1,98.0,2.0,83.4,31.1,1.1,17.4,15.6,17.0,52.2,53.2,46.8,100,0.0,53.6,46.4
Darius Songaila,CHI,28,62,27,35,21.4,99.0,1.0,82.4,39.1,1.1,5.6,16.5,19.0,43.3,80.3,19.7,100,0.0,80.5,19.5
Darko Milicic,ORL,21,55,40,15,13.9,99.1,0.9,89.5,36.1,0.0,1.5,10.5,16.5,53.4,68.1,31.9,0.0,0.0,68.1,31.9
Darrell Armstrong,DAL,38,62,42,20,10.0,62.5,37.5,49.2,20.0,25.4,21.5,25.4,25.4,29.2,37.5,62.5,81.8,18.2,48.8,51.2
Darrick Martin,TOR,35,40,14,26,8.5,58.8,41.2,35.3,15.7,47.1,2.9,17.6,14.7,19.6,5.6,94.4,87.5,12.5,44.1,55.9
David Harrison,IND,23,67,34,33,15.4,100,0.0,76.9,8.8,0.0,2.6,23.1,13.2,68.1,70.3,29.7,0.0,0.0,70.3,29.7
David Lee,NYK,23,67,21,46,16.8,100,0.0,79.4,15.7,0.0,21.2,20.6,17.1,63.8,66.4,33.6,0.0,0.0,66.4,33.6
David Wesley,HOU,35,71,31,40,33.4,51.7,48.3,36.2,19.1,42.3,16.8,21.5,17.9,17.1,55.9,44.1,92.9,7.1,72.1,27.9
David West,NOK,25,74,35,39,34.1,98.9,1.1,83.5,39.5,0.7,9.4,15.8,15.0,44.1,64.1,35.9,33.3,66.7,64.0,36.0
DeSagana Diop,DAL,24,81,60,21,18.6,98.7,1.3,77.9,7.4,1.6,3.7,20.5,6.3,70.5,66.2,33.8,100,0.0,66.7,33.3
DeShawn Stevenson,ORL,25,82,36,46,32.3,98.1,1.9,79.3,37.6,0.7,19.7,20.0,18.1,41.8,65.5,34.5,100,0.0,65.7,34.3
Delonte West,BOS,22,71,28,43,34.1,68.1,31.9,59.6,23.9,30.1,19.0,10.3,14.2,35.6,39.0,61.0,90.5,9.5,52.0,48.0
Deng Gai,PHI,24,2,0,2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DerMarr Johnson,DEN,26,58,29,29,15.9,47.7,52.3,42.9,12.4,47.5,22.0,9.6,15.8,30.5,68.4,31.6,94.6,5.4,79.5,20.5
Derek Anderson,MIA,31,43,22,21,24.3,55.8,44.2,39.0,22.9,34.4,9.7,26.6,13.5,16.0,38.2,61.8,87.5,12.5,56.5,43.5
Derek Fisher,GSW,31,82,34,48,31.6,66.7,33.3,45.4,27.4,32.2,16.9,22.4,17.4,18.0,36.4,63.6,83.8,16.2,51.6,48.4
Deron Williams,UTA,22,80,39,41,28.8,72.8,27.2,57.4,28.7,31.6,13.4,11.0,14.7,28.7,47.2,52.8,72.5,27.5,54.0,46.0
Derrick Zimmerman,NJN,24,2,0,2,15.9,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Desmond Mason,NOK,28,70,32,38,30.0,99.1,0.9,72.4,17.2,0.4,15.9,27.2,17.6,55.2,54.0,46.0,100,0.0,54.2,45.8
Devean George,LAL,28,71,40,31,21.7,62.4,37.6,53.6,27.7,33.5,8.5,12.9,15.6,25.9,60.8,39.2,94.0,6.0,70.6,29.4
Devin Brown,UTA,27,81,40,41,21.1,77.6,22.4,55.0,17.0,19.1,16.9,25.9,17.2,38.0,61.9,38.1,100,0.0,69.1,30.9
Devin Green,LAL,23,27,13,14,5.0,92.9,7.1,48.0,8.0,0.0,8.0,52.0,12.0,40.0,83.3,16.7,0.0,0.0,83.3,16.7
Devin Harris,DAL,23,56,45,11,22.8,94.8,5.2,66.8,18.1,2.7,20.2,30.5,15.2,48.7,37.8,62.2,60.0,40.0,38.4,61.6
Dijon Thompson,PHX,23,10,8,2,4.3,56.0,44.0,50.0,21.4,42.9,25.0,7.1,35.7,28.6,42.9,57.1,75.0,25.0,54.5,45.5
Dikembe Mutombo,HOU,40,64,27,37,14.9,100,0.0,59.2,1.2,0.0,1.8,40.8,14.2,58.0,62.0,38.0,0.0,0.0,62.0,38.0
Dirk Nowitzki,DAL,28,81,60,21,38.1,82.7,17.3,59.6,34.1,15.3,9.6,25.1,16.4,25.5,43.8,56.2,90.9,9.1,50.7,49.3
Donell Taylor,WAS,23,51,27,24,9.1,87.5,12.5,70.0,27.1,8.6,19.3,21.4,22.1,42.9,55.1,44.9,50.0,50.0,54.7,45.3
Donta Smith,ATL,22,23,6,17,5.5,85.2,14.8,68.4,5.3,15.8,23.7,15.8,28.9,63.2,76.9,23.1,100,0.0,80.0,20.0
Donyell Marshall,CLE,33,81,50,31,25.6,41.1,58.9,36.5,3.7,51.2,8.7,12.3,15.5,32.8,66.4,33.6,98.4,1.6,81.9,18.1
Dorell Wright,MIA,20,20,14,6,6.6,86.0,14.0,58.6,34.5,15.5,15.5,25.9,32.8,24.1,58.8,41.2,100,0.0,65.0,35.0
Doug Christie,DAL,36,7,5,2,26.5,96.2,3.8,69.2,53.8,0.0,7.7,30.8,3.8,15.4,100,0.0,0.0,0.0,100,0.0
Drew Gooden,CLE,24,79,49,30,27.5,99.5,0.5,78.8,18.2,0.4,6.9,20.8,14.0,60.6,58.3,41.7,100,0.0,58.4,41.6
Dwayne Jones,BOS,23,14,7,7,6.2,100,0.0,57.1,0.0,0.0,0.0,42.9,14.3,57.1,50.0,50.0,0.0,0.0,50.0,50.0
Dwight Howard,ORL,20,82,36,46,36.8,99.8,0.2,72.4,4.3,0.0,5.5,27.6,16.4,68.1,53.0,47.0,0.0,0.0,53.0,47.0
Dwyane Wade,MIA,24,75,48,27,38.6,94.6,5.4,67.3,21.2,1.9,16.7,30.8,14.4,46.1,33.4,66.6,69.2,30.8,34.0,66.0
Earl Barron,MIA,24,8,4,4,5.6,100,0.0,76.9,46.2,0.0,0.0,23.1,0.0,30.8,80.0,20.0,0.0,0.0,80.0,20.0
Earl Boykins,DEN,30,60,35,25,25.7,72.9,27.1,55.3,31.0,24.6,26.1,20.1,20.8,24.3,31.1,68.9,71.0,29.0,40.2,59.8
Earl Watson,SEA,27,70,39,31,22.5,46.6,53.4,35.0,9.0,53.0,20.7,12.0,18.8,26.0,28.4,71.6,91.8,8.2,60.3,39.7
Eddie Basden,CHI,23,19,10,9,7.4,81.1,18.9,71.8,10.3,7.7,15.4,20.5,53.8,61.5,71.4,28.6,100,0.0,73.3,26.7
Eddie Gill,IND,27,41,24,17,3.0,48.9,51.1,13.3,8.9,46.7,11.1,40.0,6.7,4.4,0.0,100,57.1,42.9,40.0,60.0
Eddie Griffin,MIN,24,70,30,40,19.4,77.8,22.2,71.3,20.0,15.0,8.4,13.8,15.0,51.3,56.1,43.9,100,0.0,61.5,38.5
Eddie House,PHX,28,81,53,28,17.5,58.4,41.6,49.5,41.0,46.4,19.3,4.1,15.6,8.5,60.9,39.1,88.6,11.4,71.6,28.4
Eddie Jones,MEM,34,75,45,30,32.5,48.2,51.8,35.9,11.5,45.1,16.9,19.0,15.7,24.4,59.7,40.3,94.0,6.0,75.3,24.7
Eddy Curry,NYK,23,72,20,52,25.9,100,0.0,68.6,1.6,0.0,4.6,31.4,12.0,67.0,68.8,31.3,0.0,0.0,68.8,31.3
Eduardo Najera,DEN,29,64,33,31,22.6,96.0,4.0,70.9,16.1,3.5,19.3,25.6,15.6,54.8,77.2,22.8,100,0.0,78.0,22.0
Elton Brand,LAC,27,79,44,35,39.2,99.8,0.2,77.3,28.8,0.2,7.5,22.5,13.2,48.5,59.5,40.5,100,0.0,59.5,40.5
Emeka Okafor,CHA,23,26,8,18,33.6,100,0.0,76.2,15.7,0.0,8.1,23.8,19.8,60.5,66.4,33.6,0.0,0.0,66.4,33.6
Eric Piatkowski,CHI,35,29,14,15,7.9,45.9,54.1,50.8,23.7,45.8,13.6,3.4,16.9,27.1,80.0,20.0,100,0.0,87.5,12.5
Eric Snow,CLE,33,82,50,32,28.7,97.5,2.5,82.9,49.6,0.8,8.2,16.4,12.0,33.2,67.3,32.7,100,0.0,67.5,32.5
Eric Williams,TOR,33,28,9,19,12.6,76.0,24.0,52.7,22.0,16.5,3.3,30.8,15.4,30.8,41.7,58.3,80.0,20.0,48.3,51.7
Erick Dampier,DAL,30,82,60,22,23.6,100,0.0,72.9,0.4,0.0,2.6,27.1,10.2,72.5,46.8,53.2,0.0,0.0,46.8,53.2
Ervin Johnson,MIL,38,18,9,9,4.5,100,0.0,93.3,26.7,0.0,0.0,6.7,13.3,66.7,85.7,14.3,0.0,0.0,85.7,14.3
Esteban Batista,ATL,22,57,14,43,8.7,98.8,1.3,67.3,0.0,0.0,8.9,32.7,12.9,67.3,44.1,55.9,0.0,0.0,44.1,55.9
Etan Thomas,WAS,28,71,35,36,15.8,100,0.0,77.7,3.0,0.0,4.5,22.3,11.9,74.8,47.3,52.7,0.0,0.0,47.3,52.7
Fabricio Oberto,SAS,31,59,46,13,8.3,97.8,2.2,85.4,13.6,0.0,7.8,14.6,13.6,71.8,59.1,40.9,0.0,0.0,59.1,40.9
