PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Austin Croshere,IND,27,0.8,1.5,56.3,0.1,0.6,18.2,0.9,2.0,44.2,0.1,0.5,30.4,0.2,0.6,38.7,0.3,1.1,27.3,0.4,1.2,33.3
Avery Johnson,DAL,37,1.8,3.1,56.9,0.4,1.2,36.4,0.9,2.2,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Baron Davis,CHH,23,3.0,5.4,54.8,0.4,1.1,34.5,1.5,4.1,35.4,0.1,0.4,36.0,0.1,0.4,41.7,0.2,0.8,25.0,1.8,5.1,35.5
Ben Wallace,DET,27,2.7,4.4,61.8,0.2,0.6,29.4,0.3,0.9,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bimbo Coles,CLE,34,0.3,0.6,48.1,0.1,0.5,27.3,0.7,1.6,43.4,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.3,23.1
Bo Outlaw,PHX,31,1.9,3.0,61.5,0.1,0.4,25.8,0.0,0.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,50.0
Bob Sura,GSW,29,2.2,3.7,59.2,0.2,1.1,21.7,0.2,1.0,21.0,0.1,0.2,66.7,0.2,0.3,50.0,0.3,0.5,60.0,0.3,1.3,25.7
Bobby Jackson,SAC,29,1.9,3.1,61.4,0.4,0.8,45.3,0.9,2.7,32.9,0.3,0.6,51.4,0.5,1.1,40.5,0.8,1.7,47.1,0.4,1.3,28.0
Bobby Simmons,WAS,22,0.7,1.4,51.2,0.2,0.3,62.5,0.5,1.2,40.6,0.2,0.2,100,0.0,0.1,0.0,0.2,0.3,66.7,0.1,0.4,18.2
Bonzi Wells,POR,25,3.1,4.9,63.3,0.3,1.0,25.0,2.3,5.8,40.3,0.2,0.5,43.8,0.2,0.5,41.9,0.4,1.0,40.0,0.5,1.4,36.4
Brad Miller,IND,26,2.9,4.8,60.4,0.6,1.7,35.7,1.3,3.1,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,42.9
Brandon Armstrong,NJN,22,0.1,0.3,27.3,0.1,0.4,37.5,0.5,1.5,32.7,0.1,0.1,100,0.1,0.5,16.7,0.2,0.6,33.3,0.1,0.4,30.0
Brendan Haywood,WAS,22,1.5,2.2,69.4,0.1,0.6,15.0,0.2,0.8,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brent Barry,SEA,30,1.5,2.3,66.3,0.5,0.9,50.7,0.9,1.8,53.1,0.2,0.5,47.2,0.2,0.4,51.6,0.4,0.9,44.4,1.6,4.0,40.9
Brent Price,SAC,33,0.2,0.2,75.0,0.0,0.1,0.0,0.2,0.4,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.9,21.4
Brevin Knight,MEM,26,0.7,1.5,46.8,0.3,0.7,41.7,1.6,4.0,41.2,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Brian Cardinal,DET,25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,50.0,0.0,0.0,0.0,0.5,0.8,60.0,0.5,0.8,62.5,0.0,0.3,0.0
Brian Grant,MIA,30,1.4,2.5,56.4,0.5,1.2,37.5,2.1,4.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brian Scalabrine,NJN,24,0.4,0.9,45.8,0.0,0.2,20.0,0.3,1.1,28.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.3,42.9
Brian Shaw,LAL,36,0.3,0.5,51.6,0.1,0.4,22.7,0.2,0.6,36.4,0.0,0.1,0.0,0.1,0.3,40.0,0.1,0.4,25.0,0.4,1.3,33.8
Brian Skinner,CLE,26,1.0,1.6,61.2,0.2,0.4,51.9,0.2,0.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bruce Bowen,SAS,31,0.9,1.6,55.3,0.2,0.9,28.0,0.6,1.8,30.6,0.4,0.8,43.5,0.4,0.9,40.0,0.8,1.7,47.1,0.3,0.9,32.0
Bruno Sundov,IND,22,0.2,0.3,71.4,0.3,0.7,37.5,0.4,1.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Bryant Stith,CLE,31,0.5,1.0,52.0,0.2,0.4,41.2,0.3,1.1,24.5,0.2,0.3,57.1,0.1,0.6,17.6,0.3,0.9,33.3,0.4,1.0,38.6
Bryce Drew,CHH,27,0.2,0.5,41.4,0.1,0.3,42.1,0.5,1.0,44.3,0.1,0.2,33.3,0.3,0.4,75.0,0.4,0.6,66.7,0.3,0.9,36.4
Bryon Russell,UTA,31,1.0,2.0,51.1,0.1,0.5,25.0,1.1,2.9,36.5,0.1,0.4,36.4,0.3,0.7,46.3,0.4,1.1,36.4,0.7,2.4,30.6
Cal Bowdler,ATL,25,0.3,0.8,42.5,0.1,0.3,42.9,0.7,2.2,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,20.0
Calbert Cheaney,DEN,30,1.4,2.0,69.2,0.5,1.1,41.3,1.5,3.7,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Calvin Booth,SEA,26,0.6,1.1,52.9,0.4,1.3,27.8,1.4,3.1,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Arroyo,DEN,22,0.5,1.0,50.0,0.1,0.3,22.2,0.8,1.8,45.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Carlos Rogers,IND,31,0.9,1.1,79.2,0.1,0.3,42.9,0.0,0.3,16.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.2,25.0
Cedric Henderson,GSW,27,0.8,1.1,69.2,0.2,0.2,100,0.2,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.3,50.0
Charles Oakley,CHI,38,0.2,0.3,55.6,0.0,0.1,20.0,1.5,4.1,36.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.0,0.1,0.0
Charles Smith,SAS,26,1.7,2.8,60.2,0.4,0.9,47.2,0.4,1.3,28.2,0.2,0.6,28.0,0.2,0.4,35.0,0.4,1.0,40.0,0.4,1.5,24.4
Charlie Bell,DAL,23,0.0,0.0,0.0,0.3,0.3,100,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0
Charlie Ward,NYK,31,0.4,0.7,62.8,0.2,0.4,44.4,0.3,1.1,30.4,0.0,0.2,0.0,0.2,0.5,41.7,0.2,0.7,28.6,0.7,2.0,33.6
Chauncey Billups,MIN,25,1.1,2.0,54.3,0.2,0.6,34.0,1.4,3.6,40.1,0.1,0.4,38.5,0.1,0.4,33.3,0.2,0.8,25.0,1.3,3.2,40.6
Cherokee Parks,SAS,29,0.5,0.7,64.5,0.0,0.4,8.3,0.2,1.1,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Andersen,DEN,23,1.0,2.1,47.1,0.0,0.3,0.0,0.0,0.6,7.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Chris Childs,TOR,34,0.4,1.0,45.5,0.1,0.2,53.8,0.4,1.4,27.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,1.5,31.4
Chris Crawford,ATL,27,1.6,2.4,64.7,0.6,1.1,50.0,0.9,2.7,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Chris Dudley,POR,37,0.3,0.6,57.7,0.1,0.5,26.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Gatling,MIA,34,1.2,2.0,63.2,0.4,1.0,37.5,0.8,2.3,34.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,100
Chris Mihm,CLE,22,1.3,2.6,48.2,0.7,1.7,42.7,1.0,2.7,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,50.0
Chris Mills,GSW,32,0.6,1.0,63.1,0.4,0.9,42.4,1.0,2.7,36.4,0.1,0.4,21.1,0.2,0.7,31.3,0.3,1.1,27.3,0.5,1.2,45.3
Chris Webber,SAC,29,4.1,6.1,66.3,1.4,3.6,38.0,4.3,9.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.4,26.3
Chris Whitney,WAS,30,0.2,0.4,43.8,0.1,0.5,31.6,1.4,3.2,44.3,0.3,0.7,44.7,0.2,0.7,35.9,0.5,1.4,35.7,1.2,3.0,40.8
Christian Laettner,WAS,32,1.1,1.7,62.2,0.2,0.6,28.6,1.7,3.8,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Chucky Atkins,DET,27,1.4,2.5,55.8,0.1,0.4,32.3,1.4,2.9,48.9,0.3,0.7,42.9,0.4,0.9,43.5,0.7,1.6,43.7,1.1,2.8,40.0
Chucky Brown,SAC,34,0.0,0.3,0.0,0.2,0.3,50.0,0.4,1.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Clar. Weatherspoon,NYK,31,1.8,3.7,46.9,0.6,1.7,33.0,1.1,2.7,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Clifford Robinson,DET,35,1.2,2.0,57.7,1.0,2.3,42.1,2.1,5.2,40.1,0.2,0.5,41.2,0.1,0.5,25.7,0.3,1.0,30.0,1.1,2.9,38.9
Corey Maggette,LAC,22,1.7,2.9,59.7,0.3,0.9,29.1,1.0,2.5,41.9,0.3,0.6,50.0,0.1,0.4,20.0,0.4,1.0,40.0,0.5,1.6,31.4
Corie Blount,PHI,33,0.9,1.5,58.7,0.2,0.5,35.1,0.5,1.4,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corliss Williamson,DET,28,3.1,4.9,62.9,1.1,2.1,52.1,1.1,3.3,33.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.0,0.0,0.0
Courtney Alexander,WAS,25,1.2,1.9,61.9,0.4,1.3,30.4,2.4,5.0,46.8,0.0,0.1,0.0,0.0,0.0,100,0.0,0.1,0.0,0.1,0.3,28.6
Cuttino Mobley,HOU,26,2.1,3.4,61.4,0.5,1.6,29.9,3.5,8.3,41.9,0.4,0.9,47.0,0.3,0.7,40.9,0.7,1.6,43.7,1.3,3.6,37.3
Dale Davis,POR,33,2.4,3.9,62.5,0.5,1.3,35.7,0.9,2.3,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dalibor Bagaric,CHI,21,0.9,1.6,57.7,0.2,0.9,26.8,0.3,1.2,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damon Jones,DET,25,0.4,0.7,60.0,0.0,0.1,28.6,0.2,0.7,35.6,0.3,0.8,37.5,0.4,0.9,39.6,0.7,1.7,41.2,0.6,1.6,35.4
Damon Stoudamire,POR,28,0.9,2.0,45.6,0.5,1.3,34.0,2.2,5.0,43.6,0.0,0.1,12.5,0.2,0.5,46.7,0.2,0.6,33.3,1.2,3.4,35.0
Damone Brown,PHI,23,0.2,0.4,50.0,0.2,0.4,50.0,0.2,0.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Dan Langhi,HOU,24,0.3,0.6,52.4,0.1,0.4,23.1,1.0,2.6,39.1,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.0
Dan Majerle,PHX,36,0.1,0.3,47.1,0.1,0.2,33.3,0.1,0.4,32.0,0.2,0.6,36.0,0.3,0.8,32.5,0.5,1.4,35.7,0.9,2.6,33.5
Dana Barros,DET,35,0.6,1.1,51.6,0.2,0.6,31.3,1.0,2.6,39.2,0.2,0.2,100,0.1,0.3,28.6,0.3,0.5,60.0,0.7,2.3,31.1
Daniel Santiago,PHX,26,0.3,1.0,33.3,0.5,0.5,100,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Danny Ferry,SAS,35,0.0,0.0,100,0.0,0.0,0.0,0.6,1.5,41.1,0.3,0.6,47.6,0.2,0.7,33.3,0.5,1.3,38.5,0.5,1.1,47.3
Danny Fortson,GSW,26,1.7,3.4,50.6,0.5,1.7,31.6,1.7,4.2,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Danny Manning,DAL,36,0.8,1.1,70.5,0.3,0.6,43.5,0.7,1.8,38.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,25.0
Darius Miles,LAC,20,2.3,3.7,63.5,0.5,1.3,38.8,0.9,2.7,33.9,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,13.3
Darrell Armstrong,ORL,34,1.2,1.9,63.2,0.3,0.8,35.3,1.0,2.5,41.7,0.4,1.0,41.3,0.2,0.5,41.2,0.6,1.5,40.0,1.1,3.5,32.5
Darrick Martin,DAL,31,0.0,0.7,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0
Darvin Ham,MIL,28,1.4,2.2,66.2,0.1,0.3,33.3,0.2,0.5,37.1,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
David Robinson,SAS,36,2.8,4.4,63.1,0.2,0.9,27.1,1.3,3.3,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Wesley,CHH,31,1.2,2.2,53.7,0.1,0.5,21.9,2.9,7.1,40.6,0.1,0.5,29.6,0.3,0.7,41.5,0.4,1.2,33.3,0.9,2.8,31.9
DeSagana Diop,CLE,20,0.3,0.6,45.5,0.3,0.6,40.0,0.2,0.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,UTA,21,0.9,1.7,50.9,0.1,0.5,24.2,1.2,3.0,37.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,12.5
Dean Garrett,GSW,35,0.2,0.4,53.3,0.2,0.5,35.7,0.2,0.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dean Oliver,GSW,23,0.2,0.5,40.0,0.1,0.3,40.0,0.5,1.0,50.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.6,18.2
Dee Brown,ORL,33,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,25.0,0.0,0.5,0.0,0.3,1.3,25.0,0.3,1.8,16.7,0.0,1.0,0.0
Dell Curry,TOR,38,0.2,0.3,73.3,0.1,0.3,44.4,1.4,3.3,42.1,0.2,0.5,35.7,0.3,0.8,33.3,0.5,1.3,38.5,0.6,1.7,34.4
DerMarr Johnson,ATL,22,1.0,1.9,54.3,0.1,0.6,24.4,0.6,1.6,35.3,0.0,0.3,10.5,0.5,1.2,43.8,0.5,1.5,33.3,0.8,2.3,35.8
Derek Anderson,POR,27,1.1,2.1,53.8,0.0,0.4,7.4,1.2,3.0,38.7,0.2,0.6,42.9,0.2,0.4,52.4,0.4,1.0,40.0,0.8,2.5,34.3
Derek Fisher,LAL,27,0.3,0.8,41.1,0.1,0.4,25.0,1.4,3.3,42.7,0.4,0.7,53.5,0.5,0.9,50.8,0.9,1.6,56.3,1.3,3.5,37.2
Derrick Coleman,PHI,35,3.1,4.7,65.1,0.6,2.1,28.2,1.6,4.4,35.5,0.0,0.1,20.0,0.0,0.2,0.0,0.0,0.3,0.0,0.5,1.2,38.6
Derrick Dial,TOR,26,0.4,0.8,44.4,0.1,0.3,33.3,0.8,2.3,34.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,11.1
Derrick McKey,PHI,35,0.5,0.9,52.6,0.2,0.4,47.1,0.5,1.3,34.5,0.1,0.2,42.9,0.0,0.0,100,0.1,0.2,50.0,0.0,0.1,25.0
Desmond Mason,SEA,24,1.5,2.4,63.3,0.4,1.5,28.4,2.6,5.6,46.6,0.0,0.2,25.0,0.1,0.1,40.0,0.1,0.3,33.3,0.1,0.5,25.0
Devean George,LAL,24,0.9,1.6,57.4,0.2,0.6,33.3,0.7,2.0,35.5,0.1,0.4,32.3,0.3,0.5,54.3,0.4,0.9,44.4,0.4,1.3,34.0
Dickey Simpkins,ATL,30,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Dikembe Mutombo,PHI,36,2.2,3.6,61.8,1.3,2.8,46.4,0.5,1.7,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dion Glover,ATL,23,1.8,3.4,54.6,0.2,0.9,21.3,0.9,2.4,38.3,0.1,0.2,50.0,0.1,0.3,22.2,0.2,0.5,40.0,0.4,1.3,32.9
Dirk Nowitzki,DAL,24,2.5,4.1,60.8,0.6,1.6,37.7,3.0,6.3,47.8,0.1,0.1,66.7,0.1,0.5,28.1,0.2,0.6,33.3,1.6,4.1,40.0
Don Reid,ORL,28,0.9,1.7,53.0,0.4,1.0,40.0,0.1,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Donnell Harvey,DEN,21,1.6,2.7,60.8,0.4,1.0,40.5,0.3,1.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Donny Marshall,NJN,29,0.2,0.5,30.0,0.1,0.3,25.0,0.1,0.6,18.2,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,33.3
Donyell Marshall,UTA,29,4.4,6.9,64.3,0.7,2.0,35.6,0.5,1.7,30.7,0.0,0.2,14.3,0.1,0.2,27.3,0.1,0.4,25.0,0.2,0.4,39.1
Doug Christie,SAC,32,2.0,3.1,64.9,0.1,0.5,26.2,0.9,2.3,39.8,0.1,0.5,26.2,0.3,0.7,39.3,0.4,1.2,33.3,0.7,1.9,36.3
Doug Overton,LAC,32,0.1,0.2,50.0,0.2,0.3,60.0,0.1,0.4,25.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.9,0.0,0.5,1.5,30.4
Earl Boykins,LAC,26,0.3,0.7,43.5,0.4,1.0,41.4,0.7,1.7,41.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.6,35.1
Earl Watson,SEA,23,0.8,1.2,60.8,0.2,0.7,31.7,0.3,0.8,39.6,0.0,0.3,10.0,0.0,0.1,25.0,0.0,0.4,0.0,0.2,0.5,48.3
Eddie Gill,MEM,23,0.3,0.6,57.1,0.2,0.4,55.6,0.9,2.2,41.7,0.0,0.4,0.0,0.1,0.1,100,0.1,0.5,20.0,0.2,0.7,33.3
Eddie Griffin,HOU,20,0.9,1.6,58.3,0.2,0.5,35.1,1.0,3.3,30.7,0.0,0.2,7.1,0.1,0.3,46.7,0.1,0.5,20.0,1.1,3.3,33.6
Eddie House,MIA,24,0.3,0.7,41.9,0.3,0.6,48.6,1.9,4.5,41.5,0.3,0.6,50.0,0.2,0.5,50.0,0.5,1.1,45.5,0.5,1.7,29.1
Eddie Jones,MIA,30,1.9,2.9,64.6,0.3,1.0,33.3,2.3,6.1,37.8,0.4,0.9,43.9,0.3,0.7,48.8,0.7,1.6,43.7,1.2,3.3,36.5
Eddie Robinson,CHI,26,1.4,2.0,70.2,0.5,1.0,50.0,1.9,5.3,35.5,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,25.0
Eddy Curry,CHI,19,2.1,3.4,60.1,0.2,0.9,26.2,0.3,0.9,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
