PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Andrew Bogut,GSW,31,2.1,2.8,74.5,0.4,1.0,34.7,0.0,0.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,100
Andrew Goudelock,HOU,27,0.0,0.0,0.0,0.7,1.0,66.7,0.6,0.7,80.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,1.0,14.3
Andrew Nicholson,ORL,26,0.9,1.3,66.7,0.7,1.4,50.0,0.3,0.8,39.1,0.2,0.3,50.0,0.0,0.1,20.0,0.2,0.4,50.0,0.6,1.7,34.7
Andrew Wiggins,MIN,21,3.6,5.6,64.0,1.2,2.5,47.0,1.9,5.6,34.1,0.1,0.3,47.6,0.0,0.1,22.2,0.1,0.4,25.0,0.6,2.0,28.3
Anthony Bennett,TOR,23,0.3,0.5,55.6,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.3,66.7,0.0,0.1,0.0,0.2,0.4,50.0,0.1,0.6,10.0
Anthony Brown,LAL,23,0.2,0.6,38.9,0.1,0.4,18.2,0.4,1.0,37.0,0.3,0.6,42.9,0.0,0.4,12.5,0.3,1.0,30.0,0.5,1.7,27.1
Anthony Davis,NOP,23,4.0,5.9,67.7,1.5,3.6,41.6,3.1,7.4,42.4,0.1,0.2,30.8,0.1,0.2,27.3,0.2,0.4,50.0,0.5,1.3,34.1
Anthony Morrow,OKC,30,0.1,0.3,47.6,0.3,0.6,40.5,0.5,1.0,46.2,0.3,0.6,51.6,0.3,1.0,30.4,0.6,1.6,37.5,0.7,1.8,39.0
Anthony Tolliver,DET,31,0.3,0.5,66.7,0.0,0.1,16.7,0.1,0.3,33.3,0.2,0.6,27.5,0.4,0.8,47.1,0.6,1.4,42.9,0.9,2.5,35.0
Archie Goodwin,PHX,21,2.3,4.2,54.4,0.1,0.6,13.9,0.3,0.8,37.0,0.0,0.1,40.0,0.0,0.2,0.0,0.0,0.3,0.0,0.4,1.4,25.6
Aron Baynes,DET,29,1.4,2.4,58.1,0.5,1.3,41.7,0.4,1.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Arron Afflalo,NYK,30,0.8,1.5,56.6,1.0,2.1,48.3,1.8,4.3,42.8,0.4,0.8,43.9,0.3,0.7,45.7,0.7,1.5,46.7,0.6,1.9,33.8
Austin Rivers,LAC,23,1.6,2.6,60.1,0.4,1.0,36.2,0.5,1.3,39.3,0.2,0.4,55.6,0.0,0.2,13.3,0.2,0.6,33.3,0.7,2.1,32.1
Avery Bradley,BOS,25,2.1,3.0,70.4,0.2,0.6,41.9,1.7,4.5,38.5,0.4,1.1,33.3,0.2,0.8,30.0,0.6,1.9,31.6,1.4,3.5,38.4
Axel Toupane,DEN,23,0.4,0.8,56.3,0.0,0.1,0.0,0.1,0.6,25.0,0.2,1.0,23.5,0.5,1.3,39.1,0.7,2.3,30.4,0.0,0.0,0.0
Ben McLemore,SAC,23,1.3,2.1,62.4,0.2,0.6,25.6,0.4,1.3,33.7,0.2,0.6,33.3,0.2,0.7,35.7,0.4,1.3,30.8,0.6,1.6,37.3
Beno Udrih,MEM,33,0.5,0.9,51.2,0.3,0.5,56.5,0.8,2.0,41.1,0.2,0.2,66.7,0.0,0.1,20.0,0.2,0.3,66.7,0.2,0.6,29.6
Bismack Biyombo,TOR,23,1.6,2.5,62.0,0.1,0.5,30.0,0.2,0.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Blake Griffin,LAC,27,4.1,5.9,70.7,0.9,1.9,46.2,3.4,9.0,38.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,40.0
Boban Marjanovic,SAS,27,1.3,1.8,71.4,0.5,1.0,51.1,0.3,0.7,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bobby Portis,CHI,21,1.4,2.5,56.7,0.5,1.2,36.8,0.9,2.4,35.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.7,37.2
Bojan Bogdanovic,BKN,27,1.6,2.7,58.4,0.3,1.1,29.9,0.6,1.4,40.0,0.4,0.9,46.0,0.4,1.0,38.2,0.8,1.9,42.1,0.9,2.5,35.9
Boris Diaw,SAS,34,1.5,2.3,65.9,0.6,1.2,50.0,0.2,0.7,35.3,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.1,0.0,0.3,0.8,38.1
Bradley Beal,WAS,23,2.2,3.5,63.0,0.9,2.1,46.0,1.5,4.1,36.3,0.3,0.5,46.4,0.2,0.4,47.4,0.5,0.9,55.6,1.5,4.0,37.6
Brandan Wright,MEM,28,1.9,2.4,79.3,0.7,1.5,44.4,0.3,0.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Branden Dawson,LAC,23,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Brandon Bass,LAL,31,2.0,3.0,66.7,0.3,0.7,38.6,0.4,1.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brandon Jennings,ORL,26,0.6,1.1,53.8,0.2,0.7,31.3,0.5,1.4,35.4,0.2,0.4,41.2,0.0,0.3,18.2,0.2,0.7,28.6,0.9,2.6,33.9
Brandon Knight,PHX,24,2.4,4.0,58.6,0.8,1.9,42.9,1.7,4.5,36.4,0.3,0.6,44.8,0.2,0.4,42.9,0.5,1.0,50.0,1.9,5.8,32.8
Brandon Rush,GSW,30,0.4,0.8,51.8,0.1,0.2,41.7,0.2,0.5,34.3,0.3,0.8,38.1,0.1,0.4,30.8,0.4,1.2,33.3,0.6,1.2,45.5
Brian Roberts,POR,30,0.5,0.7,63.9,0.1,0.4,21.1,0.7,1.4,47.1,0.0,0.1,33.3,0.0,0.2,25.0,0.0,0.3,0.0,0.3,0.7,37.1
Briante Weber,MIA,23,0.4,0.6,75.0,0.6,2.0,28.6,1.0,2.3,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.7,0.0
Brook Lopez,BKN,28,3.5,5.7,60.4,2.6,5.3,49.9,2.0,4.6,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,18.2
Bruno Caboclo,TOR,20,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,5.0,20.0,0.0,0.4,0.0
Bryce Cotton,MEM,23,0.0,0.1,0.0,0.3,0.7,50.0,0.5,0.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.6,0.0
Bryce Dejean-Jones,NOP,23,0.8,1.7,45.5,0.0,0.2,0.0,0.5,1.1,46.2,0.1,0.5,20.0,0.1,0.1,100,0.2,0.6,33.3,0.7,1.9,38.5
C.J. Watson,ORL,32,0.4,0.8,50.0,0.1,0.5,26.7,0.5,1.4,32.6,0.1,0.3,57.1,0.2,0.3,71.4,0.3,0.6,50.0,0.2,1.0,15.6
CJ McCollum,POR,24,1.8,3.6,49.3,1.2,2.6,45.9,2.6,5.8,44.6,0.4,1.0,43.6,0.2,0.4,48.3,0.6,1.4,42.9,1.9,4.6,40.8
CJ Miles,IND,29,1.0,1.8,54.5,0.3,0.8,40.8,0.6,1.3,41.9,0.2,0.4,44.0,0.3,0.7,47.4,0.5,1.1,45.5,1.8,5.0,35.1
CJ Wilcox,LAC,25,0.4,0.6,63.6,0.1,0.3,20.0,0.4,1.3,33.3,0.3,0.3,100,0.2,0.2,100,0.5,0.5,100,0.3,0.9,27.8
Cameron Bairstow,DET,25,0.2,0.7,25.0,0.2,0.6,36.4,0.3,0.8,41.7,0.0,0.2,0.0,0.1,0.3,50.0,0.1,0.5,20.0,0.0,0.1,0.0
Cameron Payne,OKC,21,0.4,0.8,45.5,0.5,1.0,46.2,0.6,1.3,47.9,0.1,0.4,27.8,0.2,0.3,46.2,0.3,0.7,42.9,0.4,1.4,31.6
Carl Landry,PHI,32,1.9,2.6,72.6,0.3,0.8,35.7,1.5,3.2,47.4,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.1,0.3,45.5
Carmelo Anthony,NYK,32,2.2,4.2,52.5,0.5,1.2,38.2,3.7,8.4,44.5,0.1,0.3,44.4,0.1,0.2,31.3,0.2,0.5,40.0,1.3,3.8,33.5
Caron Butler,SAC,36,0.1,0.1,50.0,0.1,0.2,66.7,1.1,2.1,52.8,0.1,0.4,25.0,0.0,0.1,0.0,0.1,0.5,20.0,0.1,0.7,16.7
Chandler Parsons,DAL,27,2.3,3.4,67.6,0.6,1.5,38.9,0.6,1.7,38.6,0.2,0.4,48.0,0.2,0.4,52.4,0.4,0.8,50.0,1.3,3.3,40.3
Channing Frye,CLE,33,0.4,0.6,61.4,0.2,0.3,57.9,0.3,0.7,46.9,0.1,0.3,38.1,0.2,0.5,36.7,0.3,0.8,37.5,1.0,2.6,39.1
Charlie Villanueva,DAL,31,0.7,1.3,56.2,0.5,0.9,53.1,0.2,0.6,33.3,0.2,0.2,70.0,0.1,0.4,16.7,0.3,0.6,50.0,0.6,2.4,25.2
Chase Budinger,PHX,28,1.0,1.4,67.0,0.1,0.4,22.2,0.2,0.5,34.4,0.1,0.3,21.4,0.1,0.5,30.4,0.2,0.8,25.0,0.2,0.8,28.6
Chris Andersen,MEM,37,1.1,1.8,64.6,0.0,0.1,0.0,0.1,0.3,42.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.5,30.8
Chris Bosh,MIA,32,2.3,3.2,70.6,0.5,1.7,31.5,2.4,5.4,45.1,0.2,0.6,30.0,0.3,0.6,46.7,0.5,1.2,41.7,1.1,3.1,35.8
Chris Copeland,MIL,32,0.2,0.3,71.4,0.1,0.2,50.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.5,14.3,0.1,0.7,14.3,0.4,1.1,34.6
Chris Johnson,UTA,26,0.5,0.8,63.5,0.0,0.2,8.3,0.2,0.5,35.5,0.2,0.5,32.0,0.2,0.7,24.3,0.4,1.2,33.3,0.1,0.5,27.8
Chris Kaman,POR,34,0.4,0.8,50.0,0.3,0.4,80.0,0.6,1.4,40.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.2,33.3
Chris McCullough,BKN,21,0.8,1.4,54.5,0.1,0.5,15.4,0.5,1.2,37.9,0.0,0.2,20.0,0.1,0.2,33.3,0.1,0.4,25.0,0.5,1.0,44.0
Chris Paul,LAC,31,1.3,2.1,60.5,1.2,2.3,52.4,2.8,6.2,45.7,0.1,0.3,42.1,0.1,0.3,30.0,0.2,0.6,33.3,1.5,3.9,37.5
Christian Wood,PHI,20,1.1,1.9,57.1,0.0,0.3,0.0,0.1,0.6,22.2,0.1,0.3,50.0,0.0,0.0,0.0,0.1,0.3,33.3,0.2,0.5,33.3
Chuck Hayes,LAC,33,0.5,0.5,100,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cleanthony Early,NYK,25,0.4,0.7,54.5,0.0,0.1,0.0,0.1,0.8,16.7,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.3,0.7,44.4
Cliff Alexander,POR,20,0.5,0.5,100,0.0,0.3,0.0,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Clint Capela,HOU,22,2.8,4.4,62.7,0.2,0.7,33.3,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cody Zeller,CHA,23,2.5,4.1,62.3,0.4,0.8,44.8,0.3,1.0,26.4,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Cole Aldrich,LAC,27,1.7,2.6,65.4,0.5,1.1,46.9,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corey Brewer,HOU,30,1.4,2.5,56.7,0.3,0.9,30.7,0.2,0.6,26.0,0.3,1.0,28.6,0.2,0.8,30.2,0.5,1.8,27.8,0.2,0.9,27.8
Cory Jefferson,PHX,25,1.1,1.9,61.5,0.0,0.7,0.0,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,0.0
Cory Joseph,TOR,24,1.5,2.6,58.3,0.6,1.5,38.0,0.8,1.9,41.3,0.1,0.2,42.1,0.1,0.2,50.0,0.2,0.4,50.0,0.2,0.9,19.2
Coty Clarke,BOS,23,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-,-,-,1.0,1.0,100,1.0,1.0,100,0.5,0.5,100
Courtney Lee,CHA,30,1.0,1.7,60.7,0.4,0.8,44.4,1.2,2.8,43.8,0.2,0.7,34.6,0.1,0.4,26.7,0.3,1.1,27.3,0.7,1.7,41.8
Cristiano Felicio,CHI,23,1.0,1.5,65.2,0.0,0.1,0.0,0.3,0.6,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
D'Angelo Russell,LAL,20,1.4,2.5,57.1,0.8,1.9,42.1,1.1,3.0,35.9,0.1,0.4,29.0,0.1,0.3,41.7,0.2,0.7,28.6,1.4,3.8,36.1
D.J. Augustin,DEN,28,0.8,1.6,51.0,0.2,0.6,34.3,0.3,0.8,36.7,0.2,0.3,64.7,0.2,0.4,40.9,0.4,0.7,57.1,0.7,2.0,36.8
Dahntay Jones,CLE,35,0.0,4.0,0.0,2.0,3.0,66.7,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,100,0.0,1.0,0.0
Damian Lillard,POR,25,3.0,5.7,51.9,0.6,1.9,29.7,1.6,3.9,42.6,0.1,0.3,34.8,0.1,0.2,42.9,0.2,0.5,40.0,2.9,7.6,37.8
Damien Inglis,MIL,21,0.4,0.7,57.1,0.1,0.1,50.0,0.1,0.4,12.5,0.0,0.0,0.0,0.2,0.4,40.0,0.2,0.4,50.0,0.1,0.3,16.7
Damjan Rudez,MIN,30,0.3,0.3,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5,33.3,0.2,0.7,28.6,0.5,1.2,37.8
Danilo Gallinari,DEN,27,2.2,4.4,50.4,0.2,0.6,28.1,1.4,3.7,37.6,0.1,0.4,33.3,0.1,0.2,44.4,0.2,0.6,33.3,1.4,3.9,36.4
Danny Green,SAS,29,0.7,1.3,57.4,0.1,0.3,37.0,0.3,1.1,32.1,0.2,0.6,28.3,0.3,0.9,33.3,0.5,1.5,33.3,1.0,2.9,34.5
Dante Cunningham,NOP,29,1.1,1.6,67.9,0.1,0.4,27.6,0.4,1.0,43.6,0.3,0.8,36.8,0.2,0.7,30.2,0.5,1.5,33.3,0.2,0.8,29.0
Darrell Arthur,DEN,28,0.9,1.6,56.0,0.2,0.5,39.5,1.4,3.2,44.4,0.1,0.2,40.0,0.1,0.3,33.3,0.2,0.5,40.0,0.5,1.2,40.2
Darren Collison,SAC,28,2.1,3.4,61.3,0.4,1.2,38.4,1.4,3.0,46.7,0.3,0.4,60.0,0.2,0.5,33.3,0.5,0.9,55.6,0.8,2.0,38.3
Darrun Hilliard,DET,23,0.4,0.8,55.2,0.1,0.5,18.8,0.4,1.0,38.9,0.1,0.5,15.4,0.2,0.3,71.4,0.3,0.8,37.5,0.3,0.8,44.4
David Lee,DAL,33,2.4,4.0,60.7,0.5,1.2,43.3,0.3,0.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David West,SAS,35,1.1,1.6,70.2,0.6,1.3,48.5,1.4,2.8,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,50.0
DeAndre Jordan,LAC,27,4.5,6.0,74.7,0.1,0.5,26.2,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeJuan Blair,WAS,27,0.5,1.1,48.4,0.3,0.6,40.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeMar DeRozan,TOR,26,2.9,4.8,60.9,1.6,3.9,41.4,2.7,7.1,38.0,0.2,0.4,45.5,0.1,0.3,40.7,0.3,0.7,42.9,0.3,1.0,28.0
DeMarcus Cousins,SAC,25,5.3,9.1,58.4,1.4,4.1,34.7,1.4,4.1,35.5,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.1,33.7
DeMarre Carroll,TOR,29,1.4,2.7,52.2,0.6,1.8,34.0,0.3,1.4,19.4,0.2,0.5,38.5,0.2,0.6,33.3,0.4,1.1,36.4,1.4,3.5,40.0
Delon Wright,TOR,24,1.0,1.7,55.8,0.2,0.6,28.6,0.1,0.4,30.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.4,45.5
Dennis Schroder,ATL,22,2.0,3.8,51.5,0.3,0.7,35.1,0.9,2.2,41.6,0.1,0.2,29.4,0.1,0.1,44.4,0.2,0.3,66.7,0.9,2.6,32.5
Deron Williams,DAL,32,1.3,2.4,53.6,0.9,2.0,45.0,1.3,3.2,39.8,0.2,0.4,40.7,0.2,0.4,57.7,0.4,0.8,50.0,1.1,3.5,31.3
Derrick Favors,UTA,24,3.9,5.6,69.1,1.3,2.9,44.5,1.6,4.5,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Derrick Rose,CHI,27,2.7,5.5,48.5,1.2,2.8,43.5,2.2,5.3,41.9,0.1,0.2,28.6,0.0,0.1,33.3,0.1,0.3,33.3,0.6,1.9,29.6
Derrick Williams,NYK,25,1.8,3.0,59.9,0.2,0.6,38.0,0.6,1.6,38.3,0.1,0.3,45.0,0.2,0.6,36.4,0.3,0.9,33.3,0.3,1.2,23.4
Devin Booker,PHX,19,1.6,2.7,60.4,0.5,1.3,41.2,1.4,3.6,37.6,0.1,0.4,34.6,0.2,0.5,38.7,0.3,0.9,33.3,1.0,3.0,33.8
Devin Harris,DAL,33,1.3,2.1,61.8,0.2,0.5,36.4,0.3,0.8,42.3,0.3,0.8,37.2,0.2,0.4,50.0,0.5,1.2,41.7,0.4,1.3,27.9
Devyn Marble,ORL,23,0.3,0.6,52.9,0.1,0.3,28.6,0.1,0.6,13.3,0.2,0.3,50.0,0.1,0.4,33.3,0.3,0.7,42.9,0.2,0.8,18.2
Dewayne Dedmon,ORL,26,1.2,1.9,64.9,0.3,0.7,46.2,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dion Waiters,OKC,24,1.4,2.8,50.0,0.2,0.5,36.6,0.9,2.6,34.5,0.3,0.7,38.8,0.3,0.7,38.8,0.6,1.4,42.9,0.6,1.8,34.0
Dirk Nowitzki,DAL,38,0.9,1.2,71.1,0.6,1.3,46.5,3.5,7.7,45.1,0.1,0.4,34.5,0.0,0.1,12.5,0.1,0.5,20.0,1.5,4.1,37.7
Donald Sloan,BKN,28,1.3,2.4,53.7,0.2,0.5,40.6,0.4,1.2,33.3,0.1,0.3,35.3,0.1,0.2,50.0,0.2,0.5,40.0,0.4,1.1,37.3
Donatas Motiejunas,HOU,25,0.7,1.3,52.1,1.1,2.1,50.6,0.2,0.6,42.9,0.0,0.2,12.5,0.1,0.4,15.4,0.1,0.6,16.7,0.4,1.0,36.1
Doug McDermott,CHI,24,1.2,2.2,55.4,0.3,0.8,37.5,0.7,1.8,41.3,0.3,0.7,42.9,0.2,0.4,39.3,0.5,1.1,45.5,1.0,2.3,42.6
Draymond Green,GSW,26,3.1,5.3,59.9,0.4,1.2,36.5,0.1,0.5,28.2,0.1,0.2,37.5,0.1,0.1,44.4,0.2,0.3,66.7,1.1,2.9,38.8
Drew Gooden,WAS,34,0.4,0.8,50.0,0.2,0.4,54.5,0.3,0.9,29.6,0.1,0.2,33.3,0.1,0.3,25.0,0.2,0.5,40.0,0.2,1.1,14.7
Duje Dukan,SAC,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,66.7
Dwight Howard,HOU,30,4.4,6.2,70.6,0.8,1.9,40.3,0.1,0.3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Dwight Powell,DAL,24,1.5,2.2,69.4,0.2,0.4,34.5,0.5,1.6,30.8,0.0,0.1,0.0,0.0,0.1,66.7,0.0,0.2,0.0,0.0,0.1,0.0
Dwyane Wade,MIA,34,3.3,5.1,64.8,1.5,4.0,38.2,2.4,6.3,37.4,0.0,0.1,0.0,0.0,0.0,66.7,0.0,0.1,0.0,0.1,0.5,11.8
E'Twaun Moore,CHI,27,0.8,1.4,59.8,0.9,1.8,48.1,0.7,1.7,41.4,0.3,0.6,42.9,0.2,0.4,50.0,0.5,1.0,50.0,0.4,0.9,44.6
Ed Davis,POR,27,2.2,3.3,65.7,0.3,0.8,42.2,0.0,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Edy Tavares,ATL,24,0.9,1.3,71.4,0.0,0.2,0.0,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Elfrid Payton,ORL,22,2.5,4.4,57.6,0.8,2.2,34.0,0.6,2.1,30.7,0.1,0.2,35.7,0.0,0.2,25.0,0.1,0.4,25.0,0.3,0.9,34.4
Elijah Millsap,UTA,28,0.5,1.1,45.5,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.2,33.3,0.0,0.3,0.0,0.1,0.5,20.0,0.0,0.3,0.0
