PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Anderson Varejao,CLE,31,65,25,40,27.7,98.5,1.5,83.2,27.5,0.0,5.9,16.8,12.3,55.7,68.3,31.7,0.0,0.0,68.3,31.7
Andray Blatche,BKN,27,73,40,33,22.2,92.0,8.0,74.5,20.0,5.5,6.1,20.0,17.2,54.6,53.9,46.1,93.3,6.7,55.8,44.2
Andre Drummond,DET,20,81,29,52,32.3,99.7,0.3,87.5,0.4,0.0,15.3,12.5,19.1,87.1,57.4,42.6,0.0,0.0,57.4,42.6
Andre Iguodala,GSW,30,63,41,22,32.4,61.8,38.2,53.7,11.6,31.6,25.5,14.6,23.6,42.2,50.6,49.4,90.3,9.7,61.8,38.2
Andre Miller,WAS,38,58,32,26,16.9,90.9,9.1,67.1,11.3,11.7,9.5,21.2,11.3,55.8,18.9,81.1,90.9,9.1,26.4,73.6
Andre Roberson,OKC,22,40,30,10,10.0,80.9,19.1,82.7,0.0,8.0,28.0,9.3,22.7,82.7,45.2,54.8,100,0.0,48.5,51.5
Andrea Bargnani,NYK,28,42,15,27,29.9,78.5,21.5,68.8,30.5,16.1,3.9,15.1,17.7,38.4,76.0,24.0,96.7,3.3,78.8,21.2
Andrei Kirilenko,BKN,33,45,30,15,19.1,96.9,3.1,71.7,3.5,1.3,11.5,27.0,21.2,68.1,69.1,30.9,100,0.0,69.5,30.5
Andrew Bogut,GSW,29,67,40,27,26.4,100,0.0,95.5,2.0,0.0,6.9,4.5,17.1,93.5,71.5,28.5,0.0,0.0,71.5,28.5
Andrew Bynum,IND,26,26,11,15,19.8,100,0.0,83.6,18.7,0.0,1.8,16.4,13.8,64.9,47.9,52.1,0.0,0.0,47.9,52.1
Andrew Nicholson,ORL,24,76,19,57,15.4,78.8,21.2,69.9,35.9,19.3,3.0,10.8,10.6,34.0,58.6,41.4,96.4,3.6,64.4,35.6
Andris Biedrins,UTA,28,6,0,6,7.4,100,0.0,66.7,0.0,0.0,0.0,33.3,66.7,66.7,100,0.0,0.0,0.0,100,0.0
Antawn Jamison,LAC,38,22,15,7,11.3,55.4,44.6,50.0,9.5,28.6,13.1,21.4,20.2,40.5,76.2,23.8,100,0.0,82.8,17.2
Anthony Bennett,CLE,21,52,20,32,12.7,76.4,23.6,61.8,20.3,18.0,7.8,20.3,17.5,41.5,61.2,38.8,100,0.0,67.5,32.5
Anthony Davis,NOP,21,67,29,38,35.2,99.1,0.9,74.6,20.7,0.4,13.9,25.0,17.4,53.9,66.7,33.3,100,0.0,66.9,33.1
Anthony Morrow,NOP,28,76,32,44,18.8,62.5,37.5,47.2,22.6,41.5,12.4,11.3,14.8,24.5,65.3,34.7,93.2,6.8,75.6,24.4
Anthony Randolph,DEN,24,43,15,28,12.3,65.3,34.7,48.5,12.6,26.2,21.8,25.2,23.3,35.9,56.0,44.0,100,0.0,67.6,32.4
Anthony Tolliver,CHA,29,64,33,31,20.3,19.5,80.5,13.7,3.6,77.9,9.9,8.4,14.0,10.2,74.1,25.9,100,0.0,94.6,5.4
Archie Goodwin,PHX,19,52,32,20,10.2,78.4,21.6,73.2,2.1,7.7,27.8,19.1,32.0,71.1,38.0,62.0,100,0.0,42.1,57.9
Arinze Onuaku,CLE,26,5,2,3,6.0,100,0.0,66.7,0.0,0.0,0.0,33.3,33.3,66.7,0.0,100,0.0,0.0,0.0,100
Arnett Moultrie,PHI,23,12,0,12,15.6,100,0.0,88.9,44.4,0.0,16.7,11.1,33.3,44.4,75.0,25.0,0.0,0.0,75.0,25.0
Aron Baynes,SAS,27,53,41,12,9.3,100,0.0,88.2,13.7,0.0,2.5,11.8,9.3,74.5,64.8,35.2,0.0,0.0,64.8,35.2
Arron Afflalo,ORL,28,73,21,52,35.0,70.3,29.7,50.5,30.2,28.9,12.9,20.6,13.9,20.3,53.0,47.0,88.3,11.7,62.7,37.3
Austin Daye,SAS,26,22,16,6,6.7,45.6,54.4,36.4,15.2,54.5,6.1,9.1,6.1,21.2,33.3,66.7,100,0.0,66.7,33.3
Austin Rivers,NOP,21,69,27,42,19.4,79.1,20.9,58.9,3.8,20.4,11.9,20.8,17.2,55.1,21.8,78.2,97.2,2.8,35.9,64.1
Avery Bradley,BOS,23,60,19,41,30.9,75.8,24.2,63.3,37.7,26.6,16.0,10.1,20.9,25.6,54.3,45.7,93.7,6.3,62.9,37.1
Ben Gordon,CHA,31,19,8,11,14.7,73.1,26.9,58.6,26.3,24.2,9.1,17.2,20.2,32.3,65.5,34.5,100,0.0,73.0,27.0
Ben McLemore,SAC,21,82,28,54,26.7,56.3,43.7,44.4,15.0,39.6,25.6,16.0,16.7,29.4,61.9,38.1,94.7,5.3,74.1,25.9
Beno Udrih,MEM,31,41,18,23,15.7,76.4,23.6,59.0,30.0,28.5,5.0,12.5,6.0,29.0,37.3,62.7,94.7,5.3,51.3,48.7
Bernard James,DAL,29,30,17,13,4.9,95.7,4.3,78.6,0.0,0.0,17.9,21.4,28.6,78.6,54.5,45.5,0.0,0.0,54.5,45.5
Bismack Biyombo,CHA,21,77,42,35,13.9,100,0.0,79.3,4.5,0.0,3.6,20.7,12.6,74.8,71.6,28.4,0.0,0.0,71.6,28.4
Blake Griffin,LAC,25,80,56,24,35.8,96.8,3.2,73.2,17.8,1.9,20.6,25.0,17.6,55.3,64.9,35.1,83.3,16.7,65.2,34.8
Boris Diaw,SAS,32,79,60,19,25.0,80.7,19.3,71.7,14.5,18.8,6.8,9.5,12.6,57.2,58.4,41.6,100,0.0,64.6,35.4
Bradley Beal,WAS,21,73,40,33,34.7,70.1,29.9,54.9,30.9,33.1,18.3,11.9,17.3,24.0,51.3,48.7,94.2,5.8,63.6,36.4
Brandan Wright,DAL,26,58,36,22,18.6,100,0.0,85.3,4.2,0.0,7.2,14.7,14.3,81.1,87.5,12.5,0.0,0.0,87.5,12.5
Brandon Bass,BOS,29,82,25,57,27.6,99.2,0.8,76.8,32.1,0.7,6.4,22.5,17.5,44.8,60.3,39.7,50.0,50.0,60.2,39.8
Brandon Davies,PHI,22,51,15,36,11.3,92.2,7.8,72.2,8.3,4.2,21.5,23.6,22.9,63.9,73.1,26.9,100,0.0,74.1,25.9
Brandon Jennings,DET,24,80,28,52,34.1,59.7,40.3,43.4,14.5,37.2,20.6,19.4,18.7,28.8,23.0,77.0,44.8,55.2,31.0,69.0
Brandon Knight,MIL,22,72,13,59,33.3,69.0,31.0,54.4,16.3,25.6,19.2,20.1,18.2,38.1,29.6,70.4,64.5,35.5,38.0,62.0
Brandon Rush,UTA,28,38,13,25,11.0,47.8,52.2,35.4,20.3,60.8,7.6,3.8,6.3,15.2,35.7,64.3,81.3,18.8,60.0,40.0
Brian Roberts,NOP,28,72,28,44,23.2,69.4,30.6,53.2,29.2,28.4,8.4,18.5,16.2,23.9,31.1,68.9,68.8,31.3,41.0,59.0
Brook Lopez,BKN,26,17,7,10,31.4,99.6,0.4,73.3,19.9,0.0,5.1,26.7,15.6,53.4,60.5,39.5,0.0,0.0,60.5,39.5
Byron Mullens,PHI,25,45,16,29,9.2,46.1,53.9,42.3,11.6,52.4,20.1,5.3,12.7,30.7,60.0,40.0,97.0,3.0,76.7,23.3
C.J. Watson,IND,30,63,48,15,18.9,56.6,43.4,44.9,18.4,38.4,22.0,16.7,22.9,26.6,38.7,61.3,83.0,17.0,54.8,45.2
CJ McCollum,POR,22,38,21,17,12.5,55.1,44.9,43.8,17.9,44.8,11.9,11.4,17.4,25.9,36.4,63.6,90.0,10.0,58.1,41.9
CJ Miles,CLE,27,51,21,30,19.3,48.4,51.6,37.8,13.1,49.5,16.1,12.7,15.5,24.7,67.4,32.6,94.0,6.0,79.8,20.2
Carl Landry,SAC,30,18,5,13,12.9,100,0.0,81.6,39.5,0.0,2.6,18.4,9.2,42.1,74.2,25.8,0.0,0.0,74.2,25.8
Carlos Boozer,CHI,32,76,43,33,28.2,99.8,0.2,85.8,34.0,0.0,3.6,14.2,14.4,51.8,71.1,28.9,0.0,0.0,71.1,28.9
Carmelo Anthony,NYK,30,77,35,42,38.7,74.7,25.3,54.5,32.1,23.7,6.2,21.7,15.4,22.4,29.2,70.8,71.3,28.7,38.6,61.4
Caron Butler,OKC,34,56,21,35,25.3,53.9,46.1,39.2,30.3,50.1,8.0,10.7,16.9,8.9,56.5,43.5,93.9,6.1,73.7,26.3
Carrick Felix,CLE,23,7,2,5,5.4,64.3,35.7,52.6,0.0,31.6,31.6,15.8,21.1,52.6,100,0.0,100,0.0,100,0.0
Cartier Martin,ATL,29,59,27,32,14.7,42.8,57.2,31.6,14.0,53.8,9.4,14.6,12.8,17.6,82.7,17.3,94.9,5.1,89.2,10.8
Casper Ware,PHI,24,9,3,6,12.9,50.0,50.0,45.8,8.3,43.8,6.3,10.4,33.3,37.5,45.5,54.5,71.4,28.6,55.6,44.4
Chandler Parsons,HOU,25,74,50,24,37.6,64.4,35.6,54.8,6.4,31.8,21.4,13.4,16.6,48.5,52.7,47.3,94.6,5.4,64.4,35.6
Channing Frye,PHX,31,82,48,34,28.2,44.5,55.5,38.7,18.0,52.7,7.1,8.6,14.7,20.7,47.7,52.3,98.1,1.9,71.7,28.3
Charlie Villanueva,DET,29,20,5,15,9.0,39.1,60.9,45.7,8.7,45.7,8.7,8.7,20.7,37.0,66.7,33.3,100,0.0,80.0,20.0
Chase Budinger,MIN,26,41,21,20,18.3,52.8,47.2,42.3,9.5,46.0,20.4,11.7,17.5,32.8,70.7,29.3,97.6,2.4,82.0,18.0
Chauncey Billups,DET,37,19,7,12,16.3,39.2,60.8,27.8,22.2,58.3,0.0,13.9,22.2,5.6,30.0,70.0,64.3,35.7,50.0,50.0
Chris Andersen,MIA,35,72,49,23,19.4,95.6,4.4,73.0,2.9,1.9,2.7,25.2,20.1,70.0,70.7,29.3,100,0.0,71.2,28.8
Chris Babb,BOS,24,14,3,11,9.5,10.0,90.0,18.2,0.0,81.8,0.0,0.0,9.1,18.2,100,0.0,100,0.0,100,0.0
Chris Bosh,MIA,30,79,53,26,32.0,77.1,22.9,65.3,26.5,17.3,2.0,17.4,14.4,38.7,77.3,22.7,95.9,4.1,80.1,19.9
Chris Copeland,IND,30,41,25,16,6.5,32.5,67.5,28.8,1.3,64.7,5.2,6.5,13.1,27.5,27.3,72.7,90.9,9.1,65.5,34.5
Chris Douglas-Roberts,CHA,27,49,27,22,20.7,47.6,52.4,35.4,4.1,45.1,24.8,19.5,13.6,31.3,53.3,46.7,96.1,3.9,73.0,27.0
Chris Johnson,BOS,24,40,11,29,19.7,40.7,59.3,33.6,4.0,51.6,22.0,14.8,25.6,29.6,66.7,33.3,97.7,2.3,82.4,17.6
Chris Kaman,LAL,32,39,13,26,18.9,99.1,0.9,87.1,31.7,0.0,2.0,12.9,11.4,55.4,65.9,34.1,0.0,0.0,65.9,34.1
Chris Paul,LAC,29,62,44,18,35.0,75.6,24.4,55.4,26.0,19.7,10.5,24.9,19.9,29.4,15.2,84.8,48.7,51.3,21.7,78.3
Chris Singleton,WAS,24,25,13,12,10.0,71.6,28.4,48.0,18.7,28.0,13.3,24.0,29.3,29.3,44.4,55.6,100,0.0,60.0,40.0
Chris Smith,NYK,26,2,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wright,MIL,25,8,1,7,15.7,97.1,2.9,87.5,4.2,0.0,18.8,12.5,12.5,83.3,71.4,28.6,0.0,0.0,71.4,28.6
Chuck Hayes,TOR,31,61,33,28,12.4,99.2,0.8,84.8,3.0,0.0,2.3,15.2,9.8,81.8,58.9,41.1,0.0,0.0,58.9,41.1
Cody Zeller,CHA,21,82,43,39,17.3,99.8,0.2,70.2,17.1,0.0,13.1,29.8,18.8,53.1,65.1,34.9,0.0,0.0,65.1,34.9
Cole Aldrich,NYK,25,46,26,20,7.2,100,0.0,71.7,2.2,0.0,0.0,28.3,10.9,69.6,54.5,45.5,0.0,0.0,54.5,45.5
Corey Brewer,MIN,28,81,40,41,32.2,73.9,26.1,65.9,6.0,17.7,43.0,16.3,24.0,59.9,67.5,32.5,94.9,5.1,71.6,28.4
Cory Joseph,SAS,22,68,52,16,13.8,85.7,14.3,66.5,25.1,10.5,21.0,23.0,18.7,41.4,39.5,60.5,100,0.0,45.2,54.8
Courtney Lee,MEM,28,79,47,32,25.0,68.4,31.6,58.6,30.2,28.4,18.9,13.0,18.4,28.4,49.8,50.2,91.7,8.3,60.0,40.0
D.J. Augustin,CHI,26,71,44,27,27.3,53.8,46.2,35.5,12.0,42.9,12.0,21.6,15.9,23.4,29.7,70.3,63.9,36.1,45.0,55.0
DJ Stephens,MIL,23,3,0,3,4.9,100,0.0,85.7,0.0,0.0,28.6,14.3,28.6,85.7,0.0,100,0.0,0.0,0.0,100
DJ White,CHA,27,2,2,0,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damian Lillard,POR,23,82,54,28,35.8,57.5,42.5,39.5,11.0,38.6,10.4,21.9,14.6,28.6,26.9,73.1,59.6,40.4,39.8,60.2
Damion James,SAS,26,5,1,4,10.1,77.8,22.2,66.7,33.3,0.0,33.3,33.3,33.3,33.3,50.0,50.0,0.0,0.0,50.0,50.0
Daniel Orton,PHI,23,22,7,15,11.4,100,0.0,64.6,21.5,0.0,9.2,35.4,4.6,43.1,76.2,23.8,0.0,0.0,76.2,23.8
Danny Granger,LAC,31,41,31,10,20.7,58.3,41.7,43.2,16.0,38.2,16.0,18.6,16.0,27.2,46.6,53.4,97.7,2.3,65.5,34.5
Danny Green,SAS,27,68,54,14,24.3,37.0,63.0,27.8,7.4,64.1,19.9,8.1,19.9,20.4,70.9,29.1,91.7,8.3,83.5,16.5
Dante Cunningham,MIN,27,81,39,42,20.2,99.0,1.0,92.5,51.4,0.0,12.7,7.5,16.3,41.2,84.7,15.3,0.0,0.0,84.7,15.3
Darius Johnson-Odom,PHI,24,3,0,3,5.1,57.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Miller,NOP,24,45,14,31,16.1,53.6,46.4,48.0,29.0,37.5,8.5,14.5,15.5,19.0,62.5,37.5,92.0,8.0,72.6,27.4
Darius Morris,MEM,23,27,16,11,11.6,60.4,39.6,50.5,9.3,33.6,20.6,15.9,22.4,41.1,25.9,74.1,58.3,41.7,35.9,64.1
Darrell Arthur,DEN,26,68,33,35,17.1,84.4,15.6,68.8,49.4,18.0,7.0,13.2,16.5,19.5,83.3,16.7,100,0.0,85.8,14.2
Darren Collison,LAC,26,80,56,24,25.9,72.8,27.2,55.5,20.6,23.4,23.9,21.1,18.3,34.9,34.4,65.6,90.1,9.9,46.6,53.4
David Lee,GSW,31,69,42,27,33.2,99.9,0.1,81.6,9.7,0.0,9.7,18.4,13.3,71.9,68.0,32.0,0.0,0.0,68.0,32.0
David West,IND,33,80,54,26,30.9,98.4,1.6,81.2,35.4,1.1,2.5,17.7,12.4,45.8,66.5,33.5,100,0.0,66.8,33.2
DeAndre Jordan,LAC,25,82,57,25,35.0,100,0.0,81.3,0.7,0.0,14.7,18.7,15.1,80.6,74.4,25.6,0.0,0.0,74.4,25.6
DeAndre Liggins,MIA,26,1,1,0,1.4,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
DeJuan Blair,DAL,25,78,46,32,15.6,99.5,0.5,84.5,2.4,0.0,9.5,15.5,12.9,82.1,73.3,26.7,0.0,0.0,73.3,26.7
DeMar DeRozan,TOR,24,79,45,34,38.2,85.1,14.9,60.3,31.9,10.7,9.1,29.0,17.7,28.4,46.5,53.5,84.4,15.6,50.5,49.5
DeMarcus Cousins,SAC,23,71,28,43,32.4,99.4,0.6,73.2,18.1,0.0,5.8,26.8,12.9,55.1,53.3,46.7,0.0,0.0,53.3,46.7
DeMarre Carroll,ATL,27,73,37,36,32.1,58.3,41.7,50.6,7.4,35.9,22.0,13.5,21.5,43.2,70.7,29.3,93.8,6.2,78.1,21.9
Dennis Schroder,ATL,20,49,21,28,13.1,77.7,22.3,67.8,13.1,16.4,14.8,15.8,17.5,54.6,33.9,66.1,90.0,10.0,41.7,58.3
Derek Fisher,OKC,39,81,59,22,17.6,36.6,63.4,24.9,16.0,62.1,10.4,12.9,16.5,8.9,62.3,37.7,73.9,26.1,69.5,30.5
Deron Williams,BKN,30,64,37,27,32.2,62.6,37.4,49.0,20.3,32.1,10.6,18.9,20.8,28.6,29.0,71.0,76.5,23.5,43.5,56.5
Derrick Favors,UTA,22,73,25,48,30.2,99.9,0.1,80.4,11.1,0.0,3.5,19.6,10.7,69.3,62.8,37.2,0.0,0.0,62.8,37.2
Derrick Rose,CHI,25,10,5,5,31.1,71.3,28.7,52.8,10.1,30.2,18.2,17.0,11.9,42.8,40.5,59.5,87.5,12.5,53.4,46.6
Derrick Williams,SAC,23,78,29,49,23.3,79.5,20.5,57.7,11.9,12.5,22.6,29.8,19.6,45.8,60.0,40.0,84.6,15.4,63.1,36.9
Devin Harris,DAL,31,40,24,16,20.4,60.2,39.8,41.3,8.9,29.5,23.2,29.2,20.0,32.4,26.2,73.8,67.7,32.3,39.6,60.4
Dewayne Dedmon,ORL,24,31,7,24,12.6,100,0.0,78.4,14.4,0.0,18.6,21.6,16.5,63.9,60.5,39.5,0.0,0.0,60.5,39.5
Dexter Pittman,ATL,26,2,0,2,1.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diante Garrett,UTA,25,71,23,48,14.8,63.8,36.2,52.4,12.1,43.5,10.9,4.0,19.8,40.3,35.4,64.6,88.9,11.1,54.5,45.5
Dion Waiters,CLE,22,70,28,42,29.6,74.8,25.2,60.7,29.3,24.8,12.7,14.5,17.9,31.4,35.5,64.5,87.0,13.0,46.5,53.5
Dionte Christmas,PHX,27,31,15,16,6.4,50.0,50.0,36.6,14.1,38.0,28.2,25.4,18.3,22.5,61.5,38.5,100,0.0,77.3,22.7
Dirk Nowitzki,DAL,36,80,48,32,32.9,74.2,25.8,57.9,41.2,22.7,6.2,19.5,14.0,16.7,50.0,50.0,94.7,5.3,59.2,40.8
Donald Sloan,IND,26,48,31,17,8.2,64.1,35.9,61.8,18.2,27.3,12.7,10.9,18.2,43.6,11.8,88.2,90.0,10.0,29.5,70.5
Donatas Motiejunas,HOU,23,62,42,20,15.4,71.6,28.4,64.5,2.9,18.5,9.1,17.0,13.5,61.6,72.7,27.3,100,0.0,77.1,22.9
Dorell Wright,POR,28,68,48,20,14.5,32.0,68.0,24.5,8.7,60.3,13.4,15.2,18.1,15.7,59.5,40.5,97.1,2.9,82.9,17.1
Doron Lamb,ORL,22,53,13,40,13.1,43.8,56.3,28.3,13.6,56.5,8.4,15.2,11.5,14.7,48.1,51.9,91.7,8.3,73.0,27.0
Draymond Green,GSW,24,82,51,31,21.9,64.1,35.9,51.7,11.4,32.3,10.0,16.0,14.9,40.3,63.6,36.4,94.5,5.5,72.7,27.3
Drew Gooden,WAS,32,22,12,10,18.0,88.1,11.9,75.4,38.3,11.5,2.2,13.1,14.2,37.2,63.8,36.2,85.7,14.3,65.8,34.2
Dwight Buycks,TOR,25,14,5,9,10.4,64.6,35.4,46.5,14.0,34.9,7.0,18.6,11.6,32.6,50.0,50.0,100,0.0,66.7,33.3
Dwight Howard,HOU,28,71,48,23,33.8,99.1,0.9,72.6,0.8,0.5,5.1,26.9,10.8,71.9,51.0,49.0,100,0.0,51.2,48.8
Dwyane Wade,MIA,32,54,36,18,32.9,95.8,4.2,79.0,24.1,2.6,15.0,18.4,18.7,54.9,42.9,57.1,77.8,22.2,43.6,56.4
E'Twaun Moore,ORL,25,79,22,57,19.1,64.7,35.3,55.3,16.0,34.3,22.8,10.4,20.4,39.3,44.9,55.1,93.0,7.0,59.0,41.0
Earl Clark,NYK,26,54,22,32,14.2,53.3,46.7,43.6,17.9,47.9,9.7,8.6,13.2,25.7,64.3,35.7,100,0.0,79.4,20.6
Earl Watson,POR,35,24,17,7,6.7,36.4,63.6,16.7,16.7,50.0,0.0,33.3,0.0,0.0,0.0,100,100,0.0,66.7,33.3
Ed Davis,MEM,25,63,38,25,15.2,100,0.0,86.8,10.6,0.0,8.7,13.2,15.1,76.2,70.3,29.7,0.0,0.0,70.3,29.7
Ekpe Udoh,MIL,27,42,7,35,19.1,100,0.0,79.2,19.4,0.0,6.9,20.8,14.6,59.7,73.7,26.3,0.0,0.0,73.7,26.3
Elias Harris,LAL,24,2,1,1,5.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Williams,PHI,25,67,13,54,17.3,62.9,37.1,51.0,6.4,27.5,27.7,21.5,25.5,44.6,58.3,41.7,86.5,13.5,65.7,34.3
Elton Brand,ATL,35,73,34,39,19.4,99.4,0.6,85.4,32.0,0.0,6.4,14.6,15.3,53.5,83.2,16.8,0.0,0.0,83.2,16.8
Enes Kanter,UTA,22,80,23,57,26.7,99.9,0.1,84.9,20.1,0.0,4.6,15.1,10.7,64.8,53.9,46.1,0.0,0.0,53.9,46.1
Eric Bledsoe,PHX,24,43,28,15,32.9,74.8,25.2,56.4,13.9,19.7,23.5,24.0,17.2,42.5,12.6,87.4,44.0,56.0,18.5,81.5
Eric Gordon,NOP,25,64,26,38,32.1,68.4,31.6,51.6,13.8,30.7,21.4,17.7,16.5,37.9,37.3,62.7,87.1,12.9,51.4,48.6
Eric Maynor,PHI,27,31,11,20,10.5,63.4,36.6,48.8,17.1,43.9,18.3,7.3,13.4,31.7,20.0,80.0,91.7,8.3,46.9,53.1
Erik Murphy,CHI,23,24,13,11,2.6,76.9,23.1,100,33.3,0.0,33.3,0.0,0.0,66.7,100,0.0,0.0,0.0,100,0.0
Ersan Ilyasova,MIL,27,55,10,45,26.9,77.4,22.6,64.7,27.5,18.0,9.4,17.3,21.0,37.2,77.5,22.5,100,0.0,81.0,19.0
Evan Fournier,DEN,21,76,35,41,19.8,56.4,43.6,43.6,8.2,41.8,15.0,14.6,16.1,35.4,48.2,51.8,89.9,10.1,64.5,35.5
Evan Turner,IND,25,81,29,52,30.3,84.7,15.3,67.9,25.8,13.3,13.3,18.8,16.7,42.1,40.6,59.4,98.0,2.0,47.2,52.8
Francisco Garcia,HOU,32,55,33,22,19.7,34.4,65.6,31.1,4.4,65.7,11.4,3.2,15.2,26.7,38.8,61.2,95.7,4.3,72.0,28.0
Gal Mekel,DAL,26,31,18,13,9.4,76.7,23.3,68.5,16.4,20.5,23.3,11.0,28.8,52.1,36.0,64.0,100,0.0,46.7,53.3
Garrett Temple,WAS,28,75,40,35,8.5,79.4,20.6,65.2,29.0,13.0,31.9,21.7,34.8,36.2,51.1,48.9,50.0,50.0,51.0,49.0
Gary Neal,CHA,29,52,19,33,21.4,61.8,38.2,45.6,26.3,37.2,9.3,17.2,13.0,19.3,47.2,52.8,70.6,29.4,55.4,44.6
George Hill,IND,28,76,50,26,32.0,57.8,42.2,45.3,12.5,36.5,12.7,18.2,16.3,32.8,36.2,63.8,84.2,15.8,52.9,47.1
Gerald Green,PHX,28,82,48,34,28.4,49.3,50.7,37.7,16.4,47.3,20.4,15.1,15.7,21.3,37.7,62.3,83.8,16.2,58.7,41.3
Gerald Henderson,CHA,26,77,40,37,32.0,87.6,12.4,67.2,37.0,11.1,9.3,21.7,14.4,30.2,55.1,44.9,90.0,10.0,58.6,41.4
Gerald Wallace,BOS,31,58,19,39,24.4,72.2,27.8,65.1,4.0,19.1,14.1,15.8,22.8,61.1,64.9,35.1,100,0.0,70.7,29.3
Giannis Antetokounmpo,MIL,19,77,14,63,24.6,71.8,28.2,50.3,3.8,23.4,24.6,26.3,21.3,46.5,62.1,37.9,70.7,29.3,64.2,35.8
Gigi Datome,DET,26,34,9,25,7.0,59.8,40.2,65.1,38.6,25.3,14.5,9.6,31.3,26.5,55.6,44.4,100,0.0,64.7,35.3
Glen Davis,LAC,28,68,30,38,24.4,98.1,1.9,83.3,36.8,1.9,4.1,14.8,11.9,46.5,68.2,31.8,75.0,25.0,68.3,31.7
