PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Andre Miller,DEN,36,66,38,28,27.4,85.0,15.0,70.1,16.3,8.5,11.9,21.4,14.4,53.8,26.3,73.7,83.3,16.7,30.6,69.4
Andrea Bargnani,TOR,26,31,13,18,33.3,76.2,23.8,58.0,29.2,16.9,4.5,25.0,14.6,28.9,64.6,35.4,94.1,5.9,69.4,30.6
Andres Nocioni,PHI,32,11,9,2,5.1,70.0,30.0,47.1,0.0,17.6,17.6,35.3,47.1,47.1,100,0.0,100,0.0,100,0.0
Andrew Bogut,MIL,27,12,7,5,30.3,99.3,0.7,89.7,13.2,0.0,1.5,10.3,11.0,76.5,59.0,41.0,0.0,0.0,59.0,41.0
Andrew Bynum,LAL,24,60,38,22,35.2,99.4,0.6,78.9,4.1,0.3,7.2,20.8,11.1,74.8,67.5,32.5,100,0.0,67.6,32.4
Andrew Goudelock,LAL,23,40,24,16,10.5,56.9,43.1,45.7,22.9,48.0,6.3,6.3,9.7,22.9,32.5,67.5,82.1,17.9,52.9,47.1
Andris Biedrins,GSW,26,47,17,30,15.7,100,0.0,98.7,0.0,0.0,5.1,1.3,16.5,98.7,76.9,23.1,0.0,0.0,76.9,23.1
Antawn Jamison,CLE,36,65,20,45,33.1,74.4,25.6,59.0,15.7,24.4,5.5,16.5,12.9,43.3,72.4,27.6,97.8,2.2,77.9,22.1
Anthony Carter,TOR,37,24,5,19,8.7,67.9,32.1,51.1,12.8,31.9,14.9,17.0,19.1,38.3,33.3,66.7,60.0,40.0,41.2,58.8
Anthony Morrow,NJN,26,62,20,42,26.4,56.5,43.5,44.4,31.3,42.6,12.6,13.0,18.5,13.1,65.7,34.3,95.3,4.7,77.2,22.8
Anthony Parker,CLE,37,51,15,36,25.1,57.7,42.3,49.6,34.3,40.9,6.3,9.5,9.3,15.3,51.6,48.4,98.0,2.0,68.1,31.9
Anthony Randolph,MIN,22,34,10,24,15.2,99.5,0.5,74.6,19.8,0.0,15.1,25.4,11.5,54.8,69.1,30.9,0.0,0.0,69.1,30.9
Anthony Tolliver,MIN,27,51,17,34,17.3,44.5,55.5,44.2,6.7,36.1,10.6,19.7,18.3,37.5,71.7,28.3,100,0.0,81.7,18.3
Armon Johnson,NJN,23,9,2,7,13.8,93.0,7.0,80.9,8.5,6.4,17.0,12.8,14.9,72.3,31.6,68.4,0.0,100,30.0,70.0
Arron Afflalo,DEN,26,62,36,26,33.7,68.4,31.6,51.1,14.0,28.0,25.9,20.9,23.1,37.1,68.9,31.1,96.6,3.4,76.3,23.7
Austin Daye,DET,24,41,14,27,14.7,72.7,27.3,61.9,33.0,20.1,17.5,18.0,17.5,28.9,56.7,43.3,100,0.0,64.4,35.6
Avery Bradley,BOS,21,64,39,25,21.4,86.6,13.4,73.6,25.6,13.6,20.5,12.8,19.0,47.9,62.9,37.1,100,0.0,67.0,33.0
Baron Davis,NYK,33,29,16,13,20.5,53.8,46.2,47.2,14.6,43.8,7.9,9.0,18.5,32.6,7.1,92.9,73.1,26.9,32.4,67.6
Ben Gordon,DET,29,52,20,32,26.9,72.3,27.7,52.8,35.5,29.2,10.8,18.1,16.0,17.3,48.5,51.5,71.4,28.6,54.7,45.3
Ben Uzoh,TOR,24,18,7,11,20.5,99.0,1.0,86.4,7.4,0.0,19.8,13.6,25.9,79.0,34.3,65.7,0.0,0.0,34.3,65.7
Ben Wallace,DET,37,62,24,38,15.8,95.3,4.7,77.6,11.8,3.5,4.7,18.8,14.1,65.9,54.5,45.5,100,0.0,55.9,44.1
Beno Udrih,MIL,29,59,28,31,18.3,82.2,17.8,74.1,39.7,14.7,16.4,11.2,19.8,34.5,52.7,47.3,94.1,5.9,57.5,42.5
Bismack Biyombo,CHA,19,63,7,56,23.1,100,0.0,78.9,4.3,0.0,11.9,21.1,19.0,74.6,69.8,30.2,0.0,0.0,69.8,30.2
Blake Ahearn,UTA,28,4,3,1,7.6,35.7,64.3,40.0,20.0,60.0,0.0,0.0,0.0,20.0,50.0,50.0,50.0,50.0,50.0,50.0
Blake Griffin,LAC,23,66,40,26,36.2,98.4,1.6,81.7,15.8,0.4,12.6,17.8,20.8,65.9,62.6,37.4,100,0.0,62.7,37.3
Bobby Simmons,LAC,32,28,19,9,14.9,33.3,66.7,20.0,12.5,75.0,6.3,5.0,22.5,7.5,75.0,25.0,100,0.0,92.9,7.1
Boris Diaw,SAS,30,57,23,34,25.0,71.8,28.2,68.5,18.6,25.5,5.2,6.0,13.2,49.9,62.4,37.6,93.5,6.5,68.6,31.4
Brad Miller,MIN,36,15,3,12,9.7,44.4,55.6,11.4,5.7,60.0,0.0,28.6,17.1,5.7,50.0,50.0,100,0.0,88.9,11.1
Brandan Wright,DAL,24,49,28,21,16.2,99.6,0.4,84.7,4.7,0.0,19.1,15.3,13.5,80.0,79.9,20.1,0.0,0.0,79.9,20.1
Brandon Bass,BOS,27,59,37,22,31.7,100,0.0,82.1,53.4,0.0,6.4,17.9,13.3,28.7,77.2,22.8,0.0,0.0,77.2,22.8
Brandon Jennings,MIL,22,66,31,35,35.3,65.4,34.6,54.0,14.9,30.7,23.8,15.3,22.9,39.0,32.6,67.4,55.0,45.0,38.8,61.2
Brandon Knight,DET,20,66,25,41,32.2,64.1,35.9,50.5,11.3,37.2,23.1,12.3,18.4,39.2,31.3,68.7,81.9,18.1,48.0,52.0
Brandon Rush,GSW,26,65,23,42,26.4,53.3,46.7,42.9,12.9,46.8,16.7,10.3,13.2,30.0,58.1,41.9,94.9,5.1,73.6,26.4
Brendan Haywood,DAL,32,54,31,23,21.2,100,0.0,84.0,4.3,0.0,11.7,16.0,13.2,79.7,64.4,35.6,0.0,0.0,64.4,35.6
Brian Cardinal,DAL,35,44,24,20,6.3,10.9,89.1,18.6,4.7,69.8,0.0,11.6,34.9,14.0,100,0.0,100,0.0,100,0.0
Brian Cook,WAS,31,32,17,15,8.6,49.0,51.0,51.9,24.7,37.0,17.3,11.1,9.9,27.2,85.7,14.3,100,0.0,90.3,9.7
Brian Scalabrine,CHI,34,28,22,6,4.4,76.7,23.3,81.3,31.3,9.4,12.5,9.4,18.8,50.0,69.2,30.8,100,0.0,71.4,28.6
Brian Skinner,MEM,36,1,0,1,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,NJN,24,5,2,3,27.2,100,0.0,79.2,16.7,0.0,4.2,20.8,5.2,62.5,55.3,44.7,0.0,0.0,55.3,44.7
Byron Mullens,CHA,23,65,7,58,22.5,91.4,8.6,78.9,35.6,5.9,5.4,15.2,12.0,43.2,73.6,26.4,66.7,33.3,73.3,26.7
C.J. Watson,CHI,28,49,36,13,23.7,60.4,39.6,39.2,20.7,43.0,15.6,17.7,19.8,18.6,28.0,72.0,69.1,30.9,45.3,54.7
CJ Miles,UTA,25,56,28,28,20.4,67.7,32.3,51.6,11.0,27.2,21.7,21.3,17.1,40.6,46.6,53.4,87.0,13.0,57.1,42.9
Carl Landry,NOH,28,41,13,28,24.4,99.2,0.8,71.2,18.0,0.0,4.9,28.8,15.5,53.2,49.5,50.5,0.0,0.0,49.5,50.5
Carldell Johnson,NOH,29,15,3,12,7.9,57.1,42.9,51.9,14.8,44.4,7.4,3.7,7.4,37.0,28.6,71.4,100,0.0,54.5,45.5
Carlos Boozer,CHI,30,66,50,16,29.5,99.9,0.1,90.4,38.3,0.0,7.0,9.6,14.0,52.1,72.5,27.5,0.0,0.0,72.5,27.5
Carlos Delfino,MIL,29,54,23,31,28.5,47.2,52.8,39.3,11.9,52.9,13.9,7.8,19.7,27.5,44.8,55.2,91.9,8.1,67.0,33.0
Carmelo Anthony,NYK,28,55,29,26,34.1,80.2,19.8,59.9,24.7,16.4,11.1,23.7,17.4,35.2,32.4,67.6,67.6,32.4,37.9,62.1
Caron Butler,LAC,32,63,39,24,29.7,63.5,36.5,51.8,30.5,36.7,9.3,11.6,18.1,21.2,66.7,33.3,94.6,5.4,75.6,24.4
Cartier Martin,WAS,27,17,9,8,23.0,44.0,56.0,38.0,16.5,55.1,10.1,7.0,15.2,21.5,70.0,30.0,96.6,3.4,83.1,16.9
Chandler Parsons,HOU,23,63,33,30,28.6,67.6,32.4,62.8,10.0,30.1,12.7,7.2,16.5,52.8,47.9,52.1,96.7,3.3,59.7,40.3
Channing Frye,PHX,29,64,33,31,26.1,57.1,42.9,48.7,19.9,40.5,9.1,10.8,12.0,28.8,59.8,40.2,96.7,3.3,72.9,27.1
Charles Jenkins,GSW,23,51,15,36,17.5,93.1,6.9,85.5,53.9,3.0,8.1,11.4,10.4,31.6,33.9,66.1,66.7,33.3,34.6,65.4
Charlie Villanueva,DET,27,13,6,7,13.8,50.5,49.5,44.0,8.8,49.5,6.6,6.6,14.3,35.2,70.0,30.0,100,0.0,82.9,17.1
Chase Budinger,HOU,24,58,31,27,22.4,53.5,46.5,43.0,10.8,47.3,17.9,9.7,15.2,32.3,65.0,35.0,95.5,4.5,77.9,22.1
Chauncey Billups,LAC,35,20,14,6,30.3,45.2,54.8,23.4,13.4,48.2,10.7,28.4,10.4,10.0,31.4,68.6,77.1,22.9,57.8,42.2
Chris Andersen,DEN,33,32,16,16,15.2,100,0.0,70.2,8.3,0.0,8.3,29.8,18.5,61.9,64.4,35.6,0.0,0.0,64.4,35.6
Chris Bosh,MIA,28,57,42,15,35.2,95.7,4.3,74.7,29.7,2.9,5.5,22.3,14.6,45.1,64.0,36.0,100,0.0,64.9,35.1
Chris Duhon,ORL,29,63,36,27,19.5,41.4,58.6,29.5,9.3,63.3,14.8,7.2,23.6,20.3,22.9,77.1,72.0,28.0,51.8,48.2
Chris Johnson,NOH,26,27,13,14,6.5,100,0.0,72.7,7.3,0.0,20.0,27.3,23.6,65.5,60.0,40.0,0.0,0.0,60.0,40.0
Chris Kaman,NOH,30,47,16,31,29.2,100,0.0,86.4,39.0,0.0,0.6,13.6,11.2,47.4,64.7,35.3,0.0,0.0,64.7,35.3
Chris Paul,LAC,27,60,37,23,36.3,76.1,23.9,58.2,23.0,19.9,8.1,21.9,16.1,35.2,10.7,89.3,49.4,50.6,17.9,82.1
Chris Singleton,WAS,22,66,20,46,21.7,59.3,40.7,47.1,18.3,43.1,17.3,9.8,19.0,28.8,56.9,43.1,97.7,2.3,72.4,27.6
Chris Wilcox,BOS,29,28,15,13,17.2,100,0.0,84.2,14.5,0.0,17.8,15.8,17.8,69.7,76.6,23.4,0.0,0.0,76.6,23.4
Chris Wright,GSW,23,24,8,16,7.7,100,0.0,65.7,2.9,0.0,30.0,34.3,18.6,62.9,73.9,26.1,0.0,0.0,73.9,26.1
Christian Eyenga,LAL,23,7,2,5,14.6,88.0,12.0,58.8,11.8,17.6,0.0,23.5,11.8,47.1,40.0,60.0,100,0.0,50.0,50.0
Chuck Hayes,SAC,29,54,19,35,19.2,98.8,1.2,84.9,3.5,0.0,1.2,15.1,8.1,81.4,58.9,41.1,0.0,0.0,58.9,41.1
Cole Aldrich,OKC,23,26,21,5,6.7,100,0.0,77.2,3.5,0.0,14.0,22.8,21.1,73.7,77.3,22.7,0.0,0.0,77.3,22.7
Corey Brewer,DEN,26,59,35,24,21.8,72.6,27.4,64.0,7.6,18.9,37.7,17.1,22.1,56.4,74.4,25.6,100,0.0,78.6,21.4
Corey Maggette,CHA,32,32,6,26,27.5,82.3,17.7,47.9,16.7,15.0,26.3,37.1,19.2,31.3,67.8,32.2,100,0.0,73.4,26.6
Cory Higgins,CHA,23,38,1,37,11.1,87.5,12.5,64.0,29.3,8.0,14.7,28.0,17.3,34.7,37.5,62.5,75.0,25.0,40.4,59.6
Cory Joseph,SAS,20,29,21,8,9.2,78.6,21.4,65.5,37.9,15.5,19.0,19.0,24.1,27.6,47.4,52.6,100,0.0,54.5,45.5
Courtney Fortson,HOU,24,10,5,5,9.5,59.4,40.6,45.7,5.7,25.7,11.4,28.6,14.3,40.0,25.0,75.0,100,0.0,45.5,54.5
Courtney Lee,HOU,26,58,30,28,30.3,62.6,37.4,49.7,20.3,39.5,18.6,10.8,19.7,29.4,42.7,57.3,97.7,2.3,61.8,38.2
Craig Brackins,PHI,24,14,12,2,6.3,72.7,27.3,54.5,27.3,40.9,9.1,4.5,31.8,27.3,66.7,33.3,100,0.0,77.8,22.2
Craig Smith,POR,28,47,20,27,9.9,99.1,0.9,75.6,1.3,0.0,12.2,24.4,15.4,74.4,49.2,50.8,0.0,0.0,49.2,50.8
D.J. Augustin,CHA,24,48,7,41,29.3,63.2,36.8,45.9,13.5,34.4,15.8,19.7,15.4,32.3,23.0,77.0,62.3,37.7,36.1,63.9
D.J. Kennedy,CLE,22,2,0,2,29.4,66.7,33.3,50.0,33.3,50.0,0.0,0.0,0.0,16.7,100,0.0,100,0.0,100,0.0
DJ White,CHA,25,58,6,52,18.9,99.7,0.3,88.3,47.4,0.8,5.6,11.0,13.5,40.8,68.8,31.2,0.0,100,68.4,31.6
DaJuan Summers,NOH,24,15,2,13,13.9,75.4,24.6,67.6,35.3,22.1,19.1,10.3,23.5,32.4,82.6,17.4,80.0,20.0,82.1,17.9
Daequan Cook,OKC,25,57,41,16,17.4,23.0,77.0,19.3,13.5,76.2,12.9,4.5,12.5,5.8,63.3,36.7,97.5,2.5,88.1,11.9
Dahntay Jones,IND,31,65,42,23,16.2,72.6,27.4,47.4,9.8,28.6,20.8,24.0,15.0,37.6,45.1,54.9,97.0,3.0,60.0,40.0
Damien Wilkins,DET,32,60,23,37,15.4,88.1,11.9,71.5,25.9,10.9,30.1,17.6,19.7,45.6,59.4,40.6,85.7,14.3,61.8,38.2
Damion James,NJN,24,7,1,6,24.4,97.1,2.9,76.5,35.3,0.0,5.9,23.5,14.7,41.2,76.9,23.1,0.0,0.0,76.9,23.1
Dan Gadzuric,NYK,34,2,2,0,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Gibson,CLE,26,35,14,21,26.2,44.0,56.0,24.3,9.1,62.7,5.7,12.9,17.1,15.2,62.5,37.5,85.5,14.5,77.0,23.0
Daniel Orton,ORL,21,16,8,8,11.7,96.7,3.3,75.6,4.4,0.0,4.4,24.4,0.0,71.1,70.6,29.4,0.0,0.0,70.6,29.4
Danilo Gallinari,DEN,23,43,27,16,31.4,60.7,39.3,42.4,9.9,28.7,17.0,29.0,17.2,32.5,49.6,50.4,88.3,11.7,61.7,38.3
Danny Granger,IND,29,62,41,21,33.3,65.7,34.3,46.2,17.3,31.8,15.2,21.9,17.2,29.0,39.9,60.1,95.1,4.9,57.3,42.7
Danny Green,SAS,25,66,50,16,23.1,50.9,49.1,36.2,9.3,50.7,21.1,13.1,18.2,26.9,57.8,42.2,95.1,4.9,75.8,24.2
Dante Cunningham,MEM,25,64,39,25,17.6,99.3,0.7,86.5,27.0,0.0,21.6,13.5,26.4,59.5,71.5,28.5,0.0,0.0,71.5,28.5
Darington Hobson,MIL,24,5,1,4,7.8,53.8,46.2,100,50.0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0
Darius Morris,LAL,21,19,7,12,8.9,78.6,21.4,60.9,8.7,26.1,13.0,13.0,4.3,52.2,21.4,78.6,75.0,25.0,33.3,66.7
Darko Milicic,MIN,27,29,14,15,16.3,100,0.0,88.1,1.5,0.0,0.0,11.9,11.9,86.6,64.4,35.6,0.0,0.0,64.4,35.6
Darren Collison,IND,24,60,36,24,31.3,82.0,18.0,63.1,27.7,16.4,23.5,20.5,17.6,35.4,28.1,71.9,76.5,23.5,35.2,64.8
Darryl Watkins,NOH,27,5,2,3,19.5,100,0.0,60.9,17.4,0.0,0.0,39.1,8.7,43.5,57.1,42.9,0.0,0.0,57.1,42.9
David Lee,GSW,29,57,22,35,37.2,99.5,0.5,80.9,20.9,0.0,6.7,19.1,11.4,60.0,62.3,37.7,0.0,0.0,62.3,37.7
David West,IND,31,66,42,24,29.2,98.7,1.3,82.4,32.1,0.7,3.7,16.9,11.4,50.4,53.6,46.4,100,0.0,53.9,46.1
DeAndre Jordan,LAC,23,66,40,26,27.2,99.7,0.3,84.8,2.1,0.0,9.5,15.2,13.0,82.7,66.0,34.0,0.0,0.0,66.0,34.0
DeAndre Liggins,ORL,24,17,9,8,6.8,84.0,16.0,72.7,6.1,0.0,36.4,27.3,33.3,66.7,100,0.0,0.0,0.0,100,0.0
DeJuan Blair,SAS,23,64,48,16,21.3,99.8,0.2,88.1,5.6,0.0,10.0,11.9,13.7,82.5,74.7,25.3,0.0,0.0,74.7,25.3
DeMar DeRozan,TOR,22,63,22,41,35.0,89.8,10.2,67.7,30.6,6.8,15.7,25.4,18.9,37.2,63.0,37.0,79.2,20.8,64.0,36.0
DeMarcus Cousins,SAC,21,64,20,44,30.5,98.6,1.4,76.9,19.1,0.5,7.7,22.6,12.7,57.8,46.6,53.4,100,0.0,46.9,53.1
DeMarre Carroll,UTA,25,24,16,8,14.5,81.9,18.1,67.3,24.3,19.6,20.6,13.1,22.4,43.0,58.3,41.7,100,0.0,65.1,34.9
DeSagana Diop,CHA,30,27,1,26,12.0,100,0.0,96.8,19.4,0.0,0.0,3.2,6.5,77.4,80.0,20.0,0.0,0.0,80.0,20.0
DeShawn Stevenson,NJN,31,51,20,31,18.8,15.7,84.3,10.8,6.8,83.1,4.1,6.1,16.2,4.1,25.0,75.0,90.2,9.8,79.6,20.4
Delonte West,DAL,28,44,25,19,24.1,78.9,21.1,66.0,29.0,19.2,18.3,14.7,20.4,37.1,20.1,79.9,74.1,25.9,28.9,71.1
Dennis Horner,NJN,24,8,3,5,2.8,75.0,25.0,40.0,40.0,0.0,0.0,60.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
Derek Fisher,OKC,37,63,40,23,23.9,68.7,31.3,53.7,37.1,30.0,13.7,16.3,16.6,16.6,50.0,50.0,88.6,11.4,60.5,39.5
Deron Williams,NJN,28,55,21,34,36.3,64.4,35.6,47.8,20.8,29.9,10.0,22.3,15.9,27.0,30.1,69.9,55.7,44.3,37.6,62.4
Derrick Brown,CHA,24,65,7,58,22.2,94.1,5.9,78.6,19.8,3.4,26.0,17.9,19.5,58.8,62.1,37.9,83.3,16.7,62.7,37.3
Derrick Byars,SAS,28,2,2,0,18.4,45.5,54.5,60.0,0.0,0.0,40.0,40.0,20.0,60.0,66.7,33.3,0.0,0.0,66.7,33.3
Derrick Favors,UTA,20,65,35,30,21.2,100,0.0,77.9,7.4,0.0,8.1,22.1,14.9,70.5,57.2,42.8,0.0,0.0,57.2,42.8
Derrick Rose,CHI,23,39,32,7,35.2,75.1,24.9,58.2,16.0,19.0,19.8,22.8,14.1,42.3,17.3,82.7,50.0,50.0,23.2,76.8
Derrick Williams,MIN,21,66,26,40,21.5,72.3,27.7,57.6,9.9,19.0,13.2,23.3,18.5,47.7,61.3,38.7,97.3,2.7,67.8,32.2
Devin Ebanks,LAL,22,24,15,9,16.5,89.9,10.1,76.3,26.8,0.0,18.6,23.7,13.4,49.5,64.9,35.1,0.0,0.0,64.9,35.1
Devin Harris,UTA,29,63,36,27,27.6,60.7,39.3,45.9,14.0,32.3,30.2,21.8,18.5,31.9,34.8,65.2,87.0,13.0,51.5,48.5
Dexter Pittman,MIA,24,35,23,12,8.6,100,0.0,83.0,1.9,0.0,0.0,17.0,15.1,81.1,65.9,34.1,0.0,0.0,65.9,34.1
Dirk Nowitzki,DAL,34,62,33,29,33.5,79.5,20.5,58.9,41.3,17.4,7.7,23.7,17.6,17.6,58.0,42.0,92.3,7.7,63.6,36.4
Dominic McGuire,GSW,26,64,21,43,17.6,98.1,1.9,82.8,25.6,0.0,21.6,17.2,18.5,57.3,60.6,39.4,0.0,0.0,60.6,39.4
Dominique Jones,DAL,23,33,15,18,8.1,89.0,11.0,63.6,6.8,3.4,35.2,33.0,30.7,56.8,39.3,60.7,100,0.0,41.4,58.6
Donald Sloan,CLE,24,33,10,23,20.3,87.4,12.6,84.2,28.4,3.3,9.3,12.6,14.8,55.7,29.9,70.1,100,0.0,31.6,68.4
Donte Greene,SAC,24,53,16,37,14.7,60.5,39.5,58.2,19.6,26.3,22.1,15.4,20.4,38.6,67.5,32.5,100,0.0,75.0,25.0
Dorell Wright,GSW,26,61,22,39,27.0,44.5,55.5,37.2,7.6,50.1,22.3,12.7,22.6,29.6,55.6,44.4,94.3,5.7,73.9,26.1
Drew Gooden,MIL,30,56,26,30,26.2,91.6,8.4,70.8,35.8,6.3,4.8,23.0,11.4,35.0,65.7,34.3,93.8,6.3,67.2,32.8
Dwight Howard,ORL,26,54,33,21,38.3,99.0,1.0,74.8,2.0,0.0,4.6,25.2,14.6,72.8,50.5,49.5,0.0,0.0,50.5,49.5
Dwyane Wade,MIA,30,49,32,17,33.2,93.3,6.7,74.1,21.3,4.2,18.9,21.7,21.3,52.9,40.9,59.1,13.3,86.7,39.9,60.1
E'Twaun Moore,BOS,23,38,24,14,8.7,60.2,39.8,47.3,20.0,46.4,3.6,6.4,16.4,27.3,19.2,80.8,100,0.0,51.2,48.8
Earl Barron,GSW,30,2,1,1,4.4,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0,50.0,50.0
Earl Boykins,HOU,36,8,4,4,13.8,75.0,25.0,51.3,30.8,15.4,7.7,33.3,15.4,20.5,30.0,70.0,100,0.0,41.7,58.3
Earl Clark,ORL,24,45,23,22,12.4,100,0.0,82.9,35.8,0.0,9.8,17.1,19.5,47.2,76.5,23.5,0.0,0.0,76.5,23.5
Earl Watson,UTA,33,50,24,26,20.7,67.5,32.5,59.1,10.7,20.1,18.8,20.8,14.8,48.3,29.5,70.5,70.0,30.0,37.0,63.0
Ed Davis,TOR,23,66,23,43,23.2,99.7,0.3,82.9,13.0,0.0,7.5,17.1,14.5,69.9,71.5,28.5,0.0,0.0,71.5,28.5
Eddy Curry,MIA,29,14,12,2,5.9,100,0.0,80.0,0.0,0.0,0.0,20.0,6.7,80.0,66.7,33.3,0.0,0.0,66.7,33.3
Eduardo Najera,CHA,35,22,2,20,12.3,54.7,45.3,55.2,10.3,41.4,3.4,3.4,17.2,44.8,75.0,25.0,100,0.0,83.3,16.7
Edwin Ubiles,WAS,25,4,1,3,13.0,72.2,27.8,57.1,28.6,21.4,14.3,21.4,0.0,28.6,50.0,50.0,0.0,100,40.0,60.0
Ekpe Udoh,MIL,25,61,29,32,21.1,99.3,0.7,74.7,22.4,0.0,7.4,25.3,10.3,52.4,59.1,40.9,0.0,0.0,59.1,40.9
Elliot Williams,POR,23,24,12,12,6.2,63.5,36.5,65.9,15.9,27.3,29.5,6.8,15.9,50.0,51.7,48.3,75.0,25.0,56.8,43.2
Elton Brand,PHI,33,60,32,28,28.9,99.8,0.2,87.1,42.5,0.0,7.9,12.9,13.1,44.6,76.3,23.7,0.0,0.0,76.3,23.7
Emeka Okafor,NOH,29,27,4,23,28.9,100,0.0,85.7,15.0,0.0,1.1,14.3,15.8,70.7,68.4,31.6,0.0,0.0,68.4,31.6
Enes Kanter,UTA,20,66,36,30,13.2,99.6,0.4,77.0,5.9,0.0,7.2,23.0,13.8,71.1,45.3,54.7,0.0,0.0,45.3,54.7
Eric Bledsoe,LAC,22,40,23,17,11.6,76.2,23.8,65.2,12.1,13.6,36.4,21.2,24.2,53.0,30.2,69.8,100,0.0,38.8,61.2
Eric Dawson,SAS,27,4,3,1,9.8,100,0.0,93.3,53.3,0.0,0.0,6.7,0.0,40.0,71.4,28.6,0.0,0.0,71.4,28.6
Eric Gordon,NOH,23,9,6,3,34.5,71.4,28.6,57.3,14.1,16.2,16.8,26.5,16.8,43.2,32.1,67.9,40.0,60.0,33.3,66.7
Eric Maynor,OKC,25,9,7,2,15.2,56.4,43.6,42.1,21.1,47.4,18.4,10.5,5.3,21.1,12.5,87.5,83.3,16.7,42.9,57.1
Erick Dampier,ATL,36,15,7,8,5.6,100,0.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
Ersan Ilyasova,MIL,25,60,28,32,27.6,81.2,18.8,62.1,18.4,19.6,7.8,18.3,16.6,43.7,71.2,28.8,98.0,2.0,75.9,24.1
Evan Turner,PHI,23,65,34,31,26.3,91.7,8.3,82.6,39.7,5.4,17.2,12.0,14.6,43.0,45.2,54.8,100,0.0,47.5,52.5
Francisco Elson,PHI,36,5,3,2,3.3,100,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
