PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Brevin Knight,LAC,32,74,22,52,22.6,98.2,1.8,81.7,61.5,0.0,9.5,18.3,19.2,20.1,67.4,32.6,0.0,0.0,67.4,32.6
Brian Cardinal,MEM,31,37,7,30,11.9,35.7,64.3,29.0,8.1,60.5,8.9,10.5,20.2,21.0,72.2,27.8,100,0.0,88.4,11.6
Brian Cook,ORL,27,51,33,18,12.3,50.9,49.1,37.8,19.3,54.2,8.8,8.0,12.6,18.5,48.9,51.1,95.3,4.7,71.6,28.4
Brian Scalabrine,BOS,30,48,40,8,10.7,51.1,48.9,31.8,11.4,51.1,0.0,17.0,19.3,20.5,85.7,14.3,100,0.0,93.1,6.9
Brian Skinner,PHX,32,66,47,19,12.8,98.5,1.5,82.2,33.8,2.7,8.2,15.1,13.7,48.4,73.3,26.7,100,0.0,73.9,26.1
Bruce Bowen,SAS,37,81,56,25,30.2,49.8,50.2,34.8,20.7,55.9,8.5,9.3,14.3,14.1,78.6,21.4,100,0.0,89.7,10.3
C.J. Watson,GSW,24,32,20,12,11.5,74.3,25.7,57.6,28.8,22.9,29.7,19.5,18.6,28.8,38.2,61.8,88.9,11.1,48.8,51.2
CJ Miles,UTA,21,60,38,22,11.5,67.4,32.6,55.9,14.8,30.3,14.8,13.8,25.6,41.1,63.9,36.1,100,0.0,73.5,26.5
Calvin Booth,PHI,32,31,13,18,6.6,100,0.0,75.0,25.0,0.0,20.8,25.0,25.0,50.0,88.9,11.1,0.0,0.0,88.9,11.1
Carl Landry,HOU,24,42,32,10,16.9,99.5,0.5,78.9,13.5,0.0,5.6,21.1,13.2,65.5,73.3,26.7,0.0,0.0,73.3,26.7
Carlos Arroyo,ORL,28,62,40,22,20.5,75.9,24.1,59.5,33.0,20.2,10.0,20.2,10.5,26.5,16.4,83.6,58.6,41.4,24.2,75.8
Carlos Boozer,UTA,26,81,53,28,34.9,99.9,0.1,83.0,23.7,0.0,6.5,17.0,14.7,59.4,70.9,29.1,0.0,0.0,70.9,29.1
Carlos Delfino,TOR,25,82,41,41,23.5,50.3,49.7,35.5,8.9,48.8,10.4,15.7,19.1,26.6,39.7,60.3,96.7,3.3,66.9,33.1
Carmelo Anthony,DEN,24,77,47,30,36.4,88.9,11.1,67.7,26.4,8.8,14.1,23.5,16.4,41.4,55.4,44.6,96.6,3.4,58.7,41.3
Caron Butler,WAS,28,58,33,25,39.9,80.4,19.6,63.2,29.3,16.8,15.6,20.0,18.5,33.9,41.8,58.2,54.5,45.5,43.7,56.3
Casey Jacobsen,MEM,27,53,15,38,10.3,37.4,62.6,43.0,3.7,44.9,33.6,12.1,17.8,39.3,60.9,39.1,100,0.0,76.9,23.1
Cedric Simmons,CHI,22,14,7,7,6.2,100,0.0,100,0.0,0.0,25.0,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Channing Frye,POR,25,78,40,38,17.2,97.8,2.2,82.3,51.7,1.7,3.6,16.0,9.1,30.6,75.2,24.8,66.7,33.3,75.1,24.9
Charlie Bell,MIL,29,68,24,44,23.9,55.3,44.7,43.2,22.2,43.2,21.6,13.6,19.5,21.0,42.3,57.7,82.4,17.6,58.4,41.6
Charlie Villanueva,MIL,23,76,24,52,24.1,77.3,22.7,67.5,18.1,18.6,7.7,13.9,16.5,49.4,59.2,40.8,98.2,1.8,65.3,34.7
Chauncey Billups,DET,31,78,56,22,32.3,61.0,39.0,38.7,21.5,31.0,11.2,30.3,13.7,17.2,18.0,82.0,61.3,38.7,33.1,66.9
Cheikh Samb,DET,23,4,2,2,7.8,100,0.0,85.7,57.1,0.0,0.0,14.3,57.1,28.6,66.7,33.3,0.0,0.0,66.7,33.3
Chris Andersen,NOH,29,5,4,1,6.8,100,0.0,66.7,0.0,0.0,0.0,33.3,0.0,66.7,50.0,50.0,0.0,0.0,50.0,50.0
Chris Bosh,TOR,24,67,37,30,36.2,97.6,2.4,66.4,27.3,2.0,3.3,31.6,14.4,39.2,60.4,39.6,90.0,10.0,60.9,39.1
Chris Duhon,CHI,25,66,25,41,22.6,54.9,45.1,41.0,10.4,42.1,14.3,16.9,14.5,30.6,32.9,67.1,87.0,13.0,54.9,45.1
Chris Kaman,LAC,26,56,20,36,37.2,99.4,0.6,77.0,17.1,0.0,1.8,23.0,13.9,59.9,61.5,38.5,0.0,0.0,61.5,38.5
Chris Mihm,LAL,28,23,14,9,12.1,100,0.0,78.0,17.1,0.0,11.0,22.0,11.0,61.0,65.6,34.4,0.0,0.0,65.6,34.4
Chris Paul,NOH,23,80,55,25,37.6,80.7,19.3,63.9,22.4,16.4,15.7,19.7,18.0,41.4,10.2,89.8,68.5,31.5,18.7,81.3
Chris Quinn,MIA,24,60,11,49,22.3,57.4,42.6,40.4,24.1,41.3,5.2,18.3,16.8,16.3,29.8,70.2,73.4,26.6,47.5,52.5
Chris Richard,MIN,23,52,14,38,10.7,100,0.0,83.7,4.1,0.0,2.0,16.3,18.4,79.6,56.1,43.9,0.0,0.0,56.1,43.9
Chris Webber,GSW,35,9,6,3,14.0,100,0.0,85.7,51.4,0.0,14.3,14.3,11.4,34.3,86.7,13.3,0.0,0.0,86.7,13.3
Chris Wilcox,SEA,25,62,16,46,28.0,99.5,0.5,80.7,9.9,0.0,13.0,19.3,14.5,70.8,65.9,34.1,0.0,0.0,65.9,34.1
Chuck Hayes,HOU,25,79,52,27,19.9,98.6,1.4,95.4,0.8,0.0,5.1,4.6,13.5,94.5,73.5,26.5,0.0,0.0,73.5,26.5
Chucky Atkins,DEN,33,24,15,9,14.7,35.2,64.8,30.1,14.2,66.4,24.8,3.5,9.7,15.9,35.3,64.7,92.0,8.0,69.0,31.0
Coby Karl,LAL,25,17,16,1,4.2,50.0,50.0,33.3,0.0,40.0,13.3,26.7,20.0,33.3,60.0,40.0,100,0.0,77.8,22.2
Corey Brewer,MIN,22,79,21,58,22.8,92.6,7.4,76.3,34.9,4.6,23.3,19.2,23.1,41.4,52.6,47.4,71.4,28.6,53.3,46.7
Corey Maggette,LAC,28,70,21,49,35.7,79.7,20.3,49.1,16.7,15.1,12.2,35.7,18.4,32.4,60.0,40.0,89.7,10.3,65.1,34.9
Courtney Sims,IND,24,3,2,1,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Smith,MIN,24,77,18,59,20.1,98.3,1.7,81.7,6.1,0.0,6.2,18.3,12.1,75.7,65.7,34.3,0.0,0.0,65.7,34.3
Cuttino Mobley,LAC,32,77,22,55,35.1,77.9,22.1,63.0,36.4,20.4,9.5,16.6,16.8,26.6,51.3,48.7,97.0,3.0,59.4,40.6
DJ Mbenga,LAL,27,42,32,10,7.8,100,0.0,94.0,24.1,0.0,14.5,6.0,24.1,69.9,74.4,25.6,0.0,0.0,74.4,25.6
DJ Strawberry,PHX,23,33,23,10,8.2,72.8,27.2,63.0,27.4,24.7,21.9,12.3,16.4,35.6,52.2,47.8,83.3,16.7,58.6,41.4
Daequan Cook,MIA,21,59,9,50,24.4,53.7,46.3,45.2,28.2,45.8,12.2,9.1,16.2,17.0,56.4,43.6,91.1,8.9,70.4,29.6
Dahntay Jones,SAC,27,25,11,14,8.2,88.7,11.3,54.3,14.8,3.7,29.6,42.0,16.0,39.5,31.8,68.2,0.0,100,30.4,69.6
Damien Wilkins,SEA,28,76,18,58,24.3,77.0,23.0,63.3,32.1,21.5,17.8,15.2,11.0,31.2,42.1,57.9,90.0,10.0,50.9,49.1
Damon Jones,CLE,31,67,35,32,19.9,24.0,76.0,16.5,8.7,78.9,12.6,4.6,15.1,7.8,47.2,52.8,96.5,3.5,84.8,15.2
Damon Stoudamire,SAS,34,60,31,29,17.3,55.8,44.2,44.2,22.1,47.3,6.0,8.5,13.2,22.1,18.6,81.4,86.0,14.0,46.7,53.3
Dan Dickau,LAC,29,67,15,52,15.5,63.5,36.5,50.0,26.1,30.7,16.8,19.3,17.9,23.9,36.4,63.6,75.0,25.0,47.6,52.4
Dan Gadzuric,MIL,30,51,16,35,10.5,99.4,0.6,79.5,7.5,0.0,3.7,20.5,14.3,72.0,70.3,29.7,0.0,0.0,70.3,29.7
Daniel Gibson,CLE,22,58,32,26,30.4,42.4,57.6,27.4,16.9,58.5,7.8,14.0,11.7,10.6,42.2,57.8,89.0,11.0,69.7,30.3
Danny Granger,IND,25,80,34,46,35.9,64.9,35.1,46.7,19.3,32.7,15.0,20.5,15.6,27.4,45.4,54.6,98.2,1.8,62.2,37.8
Darius Songaila,WAS,30,80,42,38,19.4,99.6,0.4,86.5,30.7,0.0,6.9,13.5,18.6,55.8,70.1,29.9,0.0,0.0,70.1,29.9
Darius Washington,SAS,22,18,13,5,8.1,75.0,25.0,64.2,18.9,22.6,24.5,13.2,34.0,45.3,41.2,58.8,50.0,50.0,42.9,57.1
Darko Milicic,MEM,23,70,19,51,23.8,99.8,0.2,86.7,8.7,0.0,3.6,13.3,10.7,78.0,63.0,37.0,0.0,0.0,63.0,37.0
Darrell Armstrong,NJN,40,50,22,28,11.0,37.3,62.7,27.6,19.5,56.1,11.4,16.3,13.8,8.1,41.2,58.8,95.7,4.3,72.5,27.5
Darrick Martin,TOR,37,17,10,7,8.3,62.8,37.2,59.3,22.2,22.2,0.0,18.5,14.8,37.0,0.0,100,100,0.0,20.0,80.0
Darryl Watkins,SAC,23,9,2,7,7.9,100,0.0,83.3,16.7,0.0,0.0,16.7,8.3,66.7,80.0,20.0,0.0,0.0,80.0,20.0
David Harrison,IND,25,55,26,29,12.8,100,0.0,78.6,13.1,0.0,1.7,21.4,14.4,65.5,53.3,46.7,0.0,0.0,53.3,46.7
David Lee,NYK,25,81,22,59,29.1,99.7,0.3,77.9,9.6,0.0,9.6,22.1,16.7,68.3,59.2,40.8,0.0,0.0,59.2,40.8
David West,NOH,27,76,52,24,37.8,98.1,1.9,79.7,34.0,1.2,5.1,19.2,15.0,45.7,56.7,43.3,100,0.0,57.1,42.9
DeSagana Diop,NJN,26,79,44,35,16.4,100,0.0,83.2,7.1,0.0,3.5,16.8,14.2,76.1,63.8,36.2,0.0,0.0,63.8,36.2
DeShawn Stevenson,WAS,27,82,43,39,31.3,47.1,52.9,31.2,13.5,51.7,7.6,17.1,13.7,17.7,34.3,65.7,86.7,13.3,61.8,38.2
Delonte West,CLE,24,61,23,38,25.1,71.6,28.4,58.4,24.5,28.4,22.9,13.2,18.5,33.9,23.6,76.4,72.9,27.1,35.7,64.3
Demetris Nichols,CHI,23,14,5,9,3.2,43.5,56.5,40.0,26.7,60.0,20.0,0.0,13.3,13.3,100,0.0,100,0.0,100,0.0
DerMarr Johnson,SAS,28,5,3,2,5.5,35.7,64.3,47.1,23.5,52.9,29.4,0.0,11.8,23.5,100,0.0,100,0.0,100,0.0
Derek Anderson,CHA,33,28,3,25,14.1,58.4,41.6,39.7,18.4,40.4,5.7,19.9,9.9,21.3,35.7,64.3,94.7,5.3,59.6,40.4
Derek Fisher,LAL,33,82,57,25,27.4,64.5,35.5,47.5,32.4,35.1,12.2,17.4,16.5,15.1,45.4,54.6,95.5,4.5,61.9,38.1
Deron Williams,UTA,24,82,54,28,37.3,81.2,18.8,62.5,22.5,16.1,13.5,21.4,14.8,40.0,34.0,66.0,63.9,36.1,38.3,61.7
Desmond Mason,MIL,30,59,18,41,28.8,100,0.0,80.1,15.3,0.0,16.9,19.9,17.4,64.8,68.7,31.3,0.0,0.0,68.7,31.3
Devean George,DAL,30,53,30,23,15.5,67.1,32.9,53.6,20.6,34.0,12.4,12.4,12.4,33.0,59.6,40.4,95.5,4.5,70.3,29.7
Devin Brown,CLE,29,78,44,34,22.6,72.5,27.5,58.7,14.3,23.0,19.1,18.3,15.0,44.4,50.0,50.0,97.8,2.2,59.9,40.1
Devin Harris,NJN,25,64,37,27,31.6,75.9,24.1,56.0,12.1,17.8,23.5,26.2,15.6,44.0,35.8,64.2,67.9,32.1,41.4,58.6
Dikembe Mutombo,HOU,42,39,26,13,15.9,100,0.0,72.9,5.1,0.0,0.0,27.1,8.5,67.8,62.8,37.2,0.0,0.0,62.8,37.2
Dirk Nowitzki,DAL,30,77,49,28,36.0,83.3,16.7,60.6,34.3,13.0,10.1,26.3,11.9,26.3,48.6,51.4,96.2,3.8,54.6,45.4
Dominic McGuire,WAS,22,70,35,35,9.9,94.2,5.8,81.7,17.2,3.2,8.6,15.1,18.3,64.5,65.8,34.2,100,0.0,66.7,33.3
Donyell Marshall,SEA,35,26,6,20,13.1,45.9,54.1,34.7,0.0,45.9,6.1,19.4,10.2,34.7,47.1,52.9,100,0.0,71.9,28.1
Dorell Wright,MIA,22,44,7,37,25.1,96.2,3.8,80.1,47.8,3.5,16.7,16.4,17.6,32.3,76.3,23.7,100,0.0,76.9,23.1
Drew Gooden,CHI,26,69,35,34,30.7,99.2,0.8,80.4,33.7,0.0,6.9,19.6,13.3,46.7,61.1,38.9,0.0,0.0,61.1,38.9
Dwayne Jones,CLE,25,56,31,25,8.4,97.9,2.1,64.1,0.0,0.0,12.8,35.9,19.2,64.1,24.0,76.0,0.0,0.0,24.0,76.0
Dwight Howard,ORL,22,82,52,30,37.7,99.6,0.4,68.8,2.6,0.0,7.4,31.2,10.7,66.2,67.8,32.2,0.0,0.0,67.8,32.2
Dwyane Wade,MIA,26,51,10,41,38.3,91.8,8.2,66.5,25.7,5.3,16.1,28.2,18.5,40.8,28.3,71.7,45.5,54.5,29.2,70.8
Earl Barron,MIA,26,46,8,38,19.3,96.0,4.0,80.4,43.6,0.9,2.8,18.7,12.0,36.8,71.8,28.2,100,0.0,72.0,28.0
Earl Boykins,CHA,32,36,14,22,16.0,74.4,25.6,50.8,23.8,22.7,23.2,26.5,28.6,27.0,29.8,70.2,64.3,35.7,37.7,62.3
Earl Watson,SEA,29,78,19,59,29.1,82.3,17.7,69.2,35.8,17.5,23.0,13.2,9.4,33.4,15.9,84.1,81.6,18.4,25.4,74.6
Eddie Gill,SEA,29,14,6,8,10.9,51.6,48.4,36.8,21.1,39.5,28.9,23.7,21.1,15.8,28.6,71.4,60.0,40.0,41.7,58.3
Eddie House,BOS,30,78,62,16,19.0,43.9,56.1,34.2,28.4,60.1,6.0,5.7,18.3,5.8,58.0,42.0,90.6,9.4,75.6,24.4
Eddie Jones,DAL,36,47,31,16,19.6,35.6,64.4,36.4,9.1,58.0,22.7,5.7,17.6,27.3,84.4,15.6,100,0.0,92.4,7.6
Eddy Curry,NYK,25,59,17,42,25.9,100,0.0,76.1,3.3,0.0,2.8,23.9,10.2,72.7,64.6,35.4,0.0,0.0,64.6,35.4
Eduardo Najera,DEN,31,78,48,30,21.3,60.1,39.9,52.2,3.4,34.3,11.0,13.6,11.0,48.7,75.2,24.8,100,0.0,82.8,17.2
Elton Brand,LAC,29,8,1,7,34.2,100,0.0,73.8,31.2,0.0,4.3,26.2,20.6,42.6,59.6,40.4,0.0,0.0,59.6,40.4
Emeka Okafor,CHA,25,82,32,50,33.1,100,0.0,81.2,8.6,0.0,3.6,18.8,13.1,72.6,71.1,28.9,0.0,0.0,71.1,28.9
Eric Piatkowski,PHX,37,16,15,1,7.0,21.2,78.8,5.1,5.1,84.6,0.0,10.3,0.0,0.0,100,0.0,100,0.0,100,0.0
Eric Snow,CLE,35,22,10,12,13.9,94.7,5.3,54.5,27.3,0.0,13.6,45.5,13.6,27.3,83.3,16.7,0.0,0.0,83.3,16.7
Erick Dampier,DAL,32,72,44,28,24.4,100,0.0,80.9,0.0,0.0,5.9,19.1,12.5,80.9,65.2,34.8,0.0,0.0,65.2,34.8
Fabricio Oberto,SAS,33,82,56,26,20.0,99.7,0.3,90.7,18.6,0.0,4.3,9.3,12.1,72.0,83.3,16.7,0.0,0.0,83.3,16.7
Flip Murray,IND,28,42,26,16,20.8,82.8,17.2,67.7,26.3,15.2,17.9,17.2,12.9,41.4,21.6,78.4,60.0,40.0,26.6,73.4
Francisco Elson,SEA,32,63,35,28,12.9,99.6,0.4,87.6,47.6,0.0,8.6,12.4,18.6,40.0,79.3,20.7,0.0,0.0,79.3,20.7
Francisco Garcia,SAC,26,79,38,41,26.5,61.6,38.4,48.4,18.5,34.9,15.1,16.7,21.8,29.9,45.5,54.5,90.3,9.7,60.1,39.9
Fred Jones,NYK,29,70,18,52,25.1,55.6,44.4,40.6,9.4,41.7,16.7,17.7,13.3,31.2,28.7,71.3,94.6,5.4,55.5,44.5
Gabe Pruitt,BOS,22,15,13,2,6.3,69.2,30.8,68.8,43.8,28.1,21.9,3.1,28.1,25.0,36.4,63.6,100,0.0,50.0,50.0
Gerald Green,HOU,22,30,5,25,12.0,74.2,25.8,48.4,26.1,29.4,11.8,22.2,13.7,22.2,48.6,51.4,100,0.0,63.5,36.5
Gerald Wallace,CHA,25,62,23,39,38.3,75.7,24.3,56.2,13.0,17.8,19.8,26.1,22.8,43.2,49.9,50.1,95.8,4.2,57.8,42.2
Gilbert Arenas,WAS,26,13,6,7,32.7,60.2,39.8,44.4,23.0,26.2,11.1,29.4,13.9,21.4,32.1,67.9,50.0,50.0,37.2,62.8
