PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Cedric Ceballos,DAL,28,47,26,21,21.1,83.1,16.9,68.3,12.7,11.8,21.3,20.0,26.3,55.6,61.2,38.8,95.2,4.8,64.7,35.3
Cedric Henderson,CLE,23,82,47,35,30.8,99.4,0.6,83.7,31.3,0.0,28.8,16.3,23.2,52.4,78.7,21.3,0.0,0.0,78.7,21.3
Charles Barkley,HOU,35,68,36,32,33.0,88.7,11.3,66.2,17.0,5.2,6.8,28.6,14.2,49.2,33.2,66.8,50.0,50.0,34.1,65.9
Charles Jones,HOU,41,24,10,14,5.2,100,0.0,93.3,0.0,0.0,0.0,6.7,13.3,93.3,14.3,85.7,0.0,0.0,14.3,85.7
Charles O'Bannon,DET,23,30,18,12,7.8,95.7,4.3,81.3,18.8,0.0,31.3,18.8,18.8,62.5,65.4,34.6,0.0,0.0,65.4,34.6
Charles Oakley,NYK,34,79,42,37,34.6,99.1,0.9,86.4,60.2,0.0,9.7,13.6,18.1,26.2,83.7,16.3,0.0,0.0,83.7,16.3
Charles Smith,LAC,22,34,15,19,8.6,62.4,37.6,57.1,26.9,37.8,21.0,5.0,15.1,30.3,55.9,44.1,93.3,6.7,67.3,32.7
Charlie Ward,NYK,27,82,43,39,28.3,58.3,41.7,48.0,9.3,37.9,14.6,14.2,22.1,38.6,29.9,70.1,64.2,35.8,41.7,58.3
Chauncey Billups,TOR,21,80,28,52,27.7,56.6,43.4,38.7,7.8,35.9,19.5,25.3,22.6,30.9,31.2,68.8,54.2,45.8,40.0,60.0
Cherokee Parks,MIN,25,79,43,36,21.5,99.8,0.2,80.3,31.9,0.0,8.8,19.7,14.2,48.4,74.1,25.9,0.0,0.0,74.1,25.9
Chris Anstey,DAL,23,41,10,31,16.6,93.1,6.9,74.2,35.0,3.8,13.8,22.1,15.0,39.2,69.7,30.3,100,0.0,70.7,29.3
Chris Carr,MIN,24,51,28,23,22.9,71.9,28.1,59.5,29.0,23.8,14.9,16.7,19.4,30.6,71.3,28.7,95.0,5.0,76.3,23.7
Chris Childs,NYK,30,68,37,31,23.6,75.4,24.6,56.9,27.0,18.9,13.8,24.2,17.9,29.8,30.3,69.7,81.5,18.5,39.6,60.4
Chris Crawford,ATL,23,40,24,16,6.4,97.3,2.7,60.0,14.7,2.0,14.7,38.0,18.7,45.3,51.1,48.9,100,0.0,52.2,47.8
Chris Dudley,NYK,33,51,29,22,16.8,100,0.0,73.9,3.8,0.0,6.4,26.1,8.9,70.1,58.6,41.4,0.0,0.0,58.6,41.4
Chris Garner,TOR,23,38,7,31,7.6,80.0,20.0,71.7,22.6,22.6,22.6,5.7,15.1,49.1,47.4,52.6,100,0.0,56.5,43.5
Chris Gatling,NJN,30,57,30,27,23.8,99.3,0.7,75.3,27.1,0.5,8.5,24.2,21.2,48.2,60.3,39.7,100,0.0,60.5,39.5
Chris Mills,NYK,28,80,42,38,27.3,79.7,20.3,64.9,22.7,15.5,15.3,19.6,21.4,42.3,64.7,35.3,95.0,5.0,68.8,31.2
Chris Morris,UTA,32,54,43,11,10.0,70.0,30.0,56.7,10.3,24.5,17.2,18.9,18.0,46.4,62.1,37.9,100,0.0,70.6,29.4
Chris Mullin,IND,34,82,58,24,26.6,64.9,35.1,48.8,24.6,34.6,21.0,16.6,19.7,24.2,69.0,31.0,97.2,2.8,78.1,21.9
Chris Robinson,SAC,24,35,4,31,11.9,62.1,37.9,50.6,19.8,44.4,19.8,4.9,21.0,30.9,63.4,36.6,91.7,8.3,73.8,26.2
Chris Webber,WAS,25,71,39,32,39.6,84.7,15.3,74.9,21.4,12.5,14.3,12.6,20.1,53.5,70.3,29.7,86.2,13.8,71.9,28.1
Chris Whitney,WAS,26,82,42,40,13.1,52.4,47.6,35.1,20.9,37.0,5.0,28.0,18.2,14.2,50.0,50.0,71.2,28.8,58.7,41.3
Christian Laettner,ATL,28,74,47,27,30.9,96.3,3.7,68.2,26.1,1.8,6.0,30.0,16.5,42.2,56.3,43.7,100,0.0,57.1,42.9
Chuck Person,SAS,34,61,42,19,23.8,30.7,69.3,23.5,13.7,69.7,11.0,6.8,9.0,9.8,72.9,27.1,96.8,3.2,88.8,11.2
Chucky Brown,ATL,30,77,47,30,15.7,97.8,2.2,82.2,37.7,1.6,18.6,16.3,20.2,44.4,65.4,34.6,50.0,50.0,65.2,34.8
Clar. Weatherspoon,GSW,27,79,24,55,29.4,100,0.0,72.8,17.1,0.0,9.8,27.2,16.4,55.7,71.3,28.7,0.0,0.0,71.3,28.7
Clifford Robinson,PHX,31,80,55,25,29.5,90.6,9.4,71.0,14.1,7.1,9.1,21.9,17.7,56.8,67.4,32.6,92.6,7.4,69.0,31.0
Clifford Rozier,MIN,25,6,1,5,4.9,100,0.0,100,66.7,0.0,33.3,0.0,66.7,33.3,66.7,33.3,0.0,0.0,66.7,33.3
Clyde Drexler,HOU,36,70,39,31,35.3,68.5,31.5,53.8,14.6,24.7,19.6,21.5,17.7,39.2,43.9,56.1,82.1,17.9,52.9,47.1
Corey Beck,CHH,27,59,37,22,12.5,97.5,2.5,74.3,30.4,3.1,11.0,22.5,18.3,44.0,50.7,49.3,50.0,50.0,50.7,49.3
Corie Blount,LAL,29,70,51,19,14.7,97.9,2.1,84.6,13.4,0.0,11.9,15.4,9.9,71.1,79.4,20.6,0.0,0.0,79.4,20.6
Corliss Williamson,SAC,24,79,25,54,35.6,99.2,0.8,80.1,17.1,0.0,18.3,19.9,16.4,63.0,60.6,39.4,0.0,0.0,60.6,39.4
Cory Alexander,DEN,25,60,29,31,21.6,56.0,44.0,43.0,25.0,40.6,11.1,16.4,19.7,18.0,30.5,69.5,71.2,28.8,46.2,53.8
Dale Davis,IND,29,78,55,23,27.8,100,0.0,87.2,11.2,0.0,13.3,12.8,15.3,76.0,62.6,37.4,0.0,0.0,62.6,37.4
Dale Ellis,SEA,37,79,59,20,24.6,60.6,39.4,47.2,31.1,40.9,18.1,11.9,24.6,16.1,86.8,13.2,98.4,1.6,91.1,8.9
Damon Stoudamire,POR,24,71,24,47,40.0,72.1,27.9,58.3,23.5,22.3,21.1,19.4,18.4,34.8,29.1,70.9,48.4,51.6,33.0,67.0
Dan Majerle,MIA,32,72,49,23,26.8,32.8,67.2,28.1,2.3,64.2,14.5,7.7,19.8,25.8,68.5,31.5,90.1,9.9,81.5,18.5
Dan Schayes,ORL,39,74,35,39,17.2,100,0.0,76.4,41.9,0.0,2.2,23.6,12.3,34.5,74.2,25.8,0.0,0.0,74.2,25.8
Dana Barros,BOS,31,80,36,44,21.1,59.6,40.4,46.2,25.0,38.3,18.1,15.6,23.7,21.2,39.2,60.8,78.0,22.0,53.0,47.0
Danny Ferry,CLE,31,69,39,30,15.0,65.4,34.6,55.0,43.3,34.0,8.6,11.0,24.1,11.7,77.5,22.5,100,0.0,84.1,15.9
Danny Fortson,DEN,22,80,11,69,22.7,99.5,0.5,67.4,13.2,0.4,10.7,32.2,18.4,54.2,54.9,45.1,100,0.0,55.1,44.9
Danny Manning,PHX,32,70,46,24,25.7,99.1,0.9,82.4,30.4,0.0,11.7,17.6,19.1,52.0,66.9,33.1,0.0,0.0,66.9,33.1
Darrell Armstrong,ORL,30,48,23,25,25.7,82.1,17.9,59.3,27.6,17.0,17.0,23.8,24.0,31.7,35.1,64.9,84.0,16.0,42.9,57.1
Darrick Martin,LAC,27,82,17,65,28.0,59.9,40.1,40.0,8.1,38.2,18.1,21.9,17.4,31.9,8.9,91.1,53.3,46.7,26.2,73.8
Darvin Ham,WAS,24,71,37,34,8.9,100,0.0,75.9,4.1,0.0,17.9,24.1,25.5,71.7,58.2,41.8,0.0,0.0,58.2,41.8
David Benoit,ORL,30,77,41,36,14.6,58.3,41.7,46.2,21.0,39.3,12.9,14.5,17.9,25.2,64.9,35.1,92.7,7.3,75.0,25.0
David Robinson,SAS,32,73,50,23,33.7,99.6,0.4,69.0,18.7,0.2,8.3,30.8,11.3,50.3,63.2,36.8,100,0.0,63.2,36.8
David Vaughn,NJN,25,40,18,22,12.2,99.3,0.7,81.5,27.2,0.0,14.2,18.5,24.7,54.3,69.7,30.3,0.0,0.0,69.7,30.3
David Wesley,CHH,27,81,50,31,35.1,80.3,19.7,61.5,30.2,16.8,17.0,21.7,21.3,31.3,44.8,55.2,84.7,15.3,50.9,49.1
David Wingate,SEA,34,58,45,13,9.4,95.0,5.0,84.0,46.7,6.0,23.3,10.0,22.7,37.3,81.0,19.0,66.7,33.3,80.3,19.7
DeJuan Wheat,MIN,24,34,17,17,4.3,66.0,34.0,42.1,17.5,42.1,17.5,15.8,29.8,24.6,50.0,50.0,75.0,25.0,60.0,40.0
Dean Garrett,DEN,31,82,11,71,32.1,100,0.0,80.9,33.8,0.0,4.8,19.1,15.1,47.2,71.1,28.9,0.0,0.0,71.1,28.9
Dee Brown,TOR,29,72,21,51,23.9,51.8,48.2,41.9,27.4,49.2,14.3,8.8,18.1,14.6,63.8,36.2,86.1,13.9,73.6,26.4
Dell Curry,CHH,34,52,31,21,18.7,66.6,33.4,54.3,29.0,37.3,24.5,8.4,20.2,25.3,78.9,21.1,93.4,6.6,83.5,16.5
Dennis Rodman,CHI,37,80,60,20,35.7,93.6,6.4,80.5,9.1,3.2,9.3,16.3,16.8,71.5,49.7,50.3,75.0,25.0,50.3,49.7
Dennis Scott,PHX,29,81,29,52,28.2,58.7,41.3,45.9,27.3,42.2,13.7,11.8,16.0,18.7,41.7,58.3,90.4,9.6,60.2,39.8
Derek Anderson,CLE,23,66,40,26,27.8,85.7,14.3,57.7,23.6,6.6,19.1,35.7,21.4,34.0,48.6,51.4,64.7,35.3,49.8,50.2
Derek Fisher,LAL,23,82,61,21,21.5,78.6,21.4,56.1,15.2,19.6,19.4,24.3,18.1,40.9,31.6,68.4,87.1,12.9,42.1,57.9
Derek Grimm,SAC,23,9,2,7,3.7,14.3,85.7,0.0,0.0,85.7,0.0,14.3,0.0,0.0,0.0,0.0,75.0,25.0,75.0,25.0
Derek Harper,ORL,36,66,29,37,26.7,69.7,30.3,59.0,38.2,31.3,13.6,9.7,20.1,20.8,55.7,44.3,72.9,27.1,60.2,39.8
Derek Strong,ORL,30,58,33,25,28.3,99.4,0.6,70.5,28.2,0.0,8.7,29.5,18.7,42.3,68.5,31.5,0.0,0.0,68.5,31.5
Derrick Coleman,PHI,31,59,23,36,36.2,88.7,11.3,63.5,21.9,7.5,8.3,29.0,14.9,41.5,57.0,43.0,96.2,3.8,59.8,40.2
Derrick McKey,IND,31,57,41,16,23.1,94.8,5.2,81.3,31.2,3.3,8.1,15.3,18.4,50.1,66.4,33.6,100,0.0,67.3,32.7
Detlef Schrempf,SEA,35,78,58,20,35.2,83.6,16.4,61.0,25.5,14.9,18.2,24.1,16.9,35.6,65.2,34.8,98.4,1.6,69.8,30.2
Dickey Simpkins,CHI,26,40,18,22,10.8,97.8,2.2,72.7,15.2,0.0,9.1,27.3,12.1,57.6,64.6,35.4,0.0,0.0,64.6,35.4
Dikembe Mutombo,ATL,32,82,50,32,35.5,100,0.0,72.5,6.7,0.0,4.2,27.5,11.8,65.8,42.4,57.6,0.0,0.0,42.4,57.6
Don MacLean,NJN,28,9,4,5,4.8,80.0,20.0,0.0,0.0,100,0.0,0.0,100,0.0,0.0,0.0,100,0.0,100,0.0
Don Reid,DET,24,68,33,35,14.6,100,0.0,79.0,5.0,0.0,14.3,21.0,25.2,73.9,79.8,20.2,0.0,0.0,79.8,20.2
Donald Royal,CHH,32,31,18,13,10.4,100,0.0,63.3,17.7,0.0,10.1,36.7,11.4,45.6,52.0,48.0,0.0,0.0,52.0,48.0
Donald Whiteside,ATL,29,3,3,0,5.0,50.0,50.0,100,0.0,0.0,100,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
Dontae' Jones,BOS,23,15,7,8,6.1,59.6,40.4,59.1,36.4,40.9,18.2,0.0,18.2,22.7,76.9,23.1,100,0.0,84.2,15.8
Dontonio Wingfield,POR,24,3,2,1,2.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donyell Marshall,GSW,25,73,16,57,35.8,81.6,18.4,69.1,21.2,16.8,15.0,14.1,21.4,47.9,60.8,39.2,95.2,4.8,65.6,34.4
Doug Christie,TOR,28,78,15,63,37.7,71.3,28.7,55.6,18.5,23.3,26.7,21.1,22.5,37.1,52.8,47.2,83.0,17.0,59.4,40.6
Doug Overton,PHI,28,23,6,17,12.0,95.2,4.8,77.4,48.4,0.0,29.0,22.6,24.2,29.0,75.0,25.0,0.0,0.0,75.0,25.0
Doug West,MIN,31,38,21,17,18.1,98.8,1.2,81.5,44.6,0.0,14.0,18.5,15.3,36.9,81.3,18.8,0.0,0.0,81.3,18.8
Drew Barry,ATL,25,27,16,11,9.5,44.7,55.3,32.1,14.3,48.2,25.0,19.6,33.9,17.9,66.7,33.3,88.9,11.1,77.8,22.2
Duane Causwell,MIA,30,37,29,8,9.8,100,0.0,83.1,6.7,0.0,4.5,16.9,4.5,76.4,73.0,27.0,0.0,0.0,73.0,27.0
Duane Ferrell,GSW,33,50,7,43,9.1,94.6,5.4,87.2,38.3,0.0,20.2,12.8,30.9,48.9,56.1,43.9,0.0,0.0,56.1,43.9
Ed Gray,ATL,22,30,19,11,15.7,77.2,22.8,52.0,20.3,23.8,17.2,24.2,15.9,31.7,45.8,54.2,77.8,22.2,53.2,46.8
Ed Stokes,TOR,26,4,0,4,4.4,100,0.0,66.7,0.0,0.0,0.0,33.3,0.0,66.7,0.0,100,0.0,0.0,0.0,100
Eddie Johnson,HOU,39,75,37,38,19.9,63.6,36.4,50.9,26.9,31.3,13.7,17.9,17.1,24.0,73.3,26.7,98.5,1.5,80.6,19.4
Eddie Jones,LAL,26,80,60,20,36.4,63.4,36.6,50.9,8.5,31.8,27.5,17.3,20.4,42.4,65.9,34.1,96.5,3.5,74.9,25.1
Elden Campbell,LAL,29,81,60,21,22.0,99.7,0.3,70.6,13.0,0.4,5.1,29.0,16.2,57.6,59.0,41.0,0.0,100,58.8,41.2
Eldridge Recasner,ATL,30,59,32,27,24.6,67.3,32.7,52.6,31.8,33.9,6.8,13.5,15.3,20.8,41.0,59.0,82.3,17.7,53.4,46.6
Elliot Perry,MIL,29,81,36,45,21.6,91.1,8.9,75.8,55.8,8.6,22.3,15.6,25.2,20.0,51.8,48.2,94.1,5.9,54.8,45.2
Emanual Davis,HOU,29,45,17,28,13.3,49.3,50.7,39.1,12.0,44.0,14.7,16.8,22.3,27.2,58.3,41.7,92.6,7.4,73.0,27.0
Eric Montross,DET,26,48,20,28,14.4,100,0.0,88.4,13.0,0.0,7.2,11.6,17.4,75.4,52.5,47.5,0.0,0.0,52.5,47.5
Eric Murdock,MIA,30,82,55,27,17.0,78.3,21.7,58.8,13.8,16.6,15.6,24.7,22.5,45.0,40.9,59.1,78.6,21.4,46.9,53.1
Eric Piatkowski,LAC,27,67,15,52,26.0,54.4,45.6,39.7,9.7,41.8,18.2,18.4,17.9,30.0,54.3,45.7,84.9,15.1,66.9,33.1
Eric Riley,DAL,28,39,10,29,13.9,99.3,0.7,80.6,38.8,0.0,2.2,19.4,18.7,41.7,71.4,28.6,0.0,0.0,71.4,28.6
Eric Snow,PHI,25,64,35,29,14.4,90.8,9.2,73.7,27.8,2.9,30.6,23.4,20.6,45.9,61.0,39.0,100,0.0,62.0,38.0
Eric Washington,DEN,24,66,7,59,23.3,72.5,27.5,61.4,30.9,25.8,15.9,12.7,13.9,30.5,68.8,31.2,81.8,18.2,71.6,28.4
Eric Williams,DEN,25,4,0,4,36.2,100,0.0,60.8,22.8,0.0,5.1,39.2,13.9,38.0,29.2,70.8,0.0,0.0,29.2,70.8
