PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Antonio Daniels,VAN,23,1,2,52.4,0.7,1.4,48.5,1.2,3.4,36.8,0,0.1,0,0,0,50,0,0.1,0,0.1,0.6,21.7
Antonio Davis,IND,29,2.1,3.5,61.1,0.3,1.1,25,0.7,1.8,38.5,0,0,0,0,0,0,0,0,-,0,0,0
Antonio Lang,MIA,26,0.3,0.5,66.7,0.3,0.7,50,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
Antonio McDyess,PHX,23,3.9,5.6,68.9,0.5,1.5,32.2,1.8,4.4,41.4,0,0,0,0,0,0,0,0,-,0,0,0
Armen Gilliam,MIL,34,1.6,2.5,63.8,1.3,3,44.5,1,2.7,39,0,0,0,0,0,0,0,0,-,0,0.1,0
Arvydas Sabonis,POR,33,3.2,5,63.6,1.4,3.1,44.1,0.6,1.8,35.7,0,0,0,0,0,0,0,0,-,0.4,1.4,27
Austin Croshere,IND,23,0.4,0.8,52.4,0.1,0.4,25,0.6,1.7,34.9,0.1,0.2,50,0.1,0.5,20,0.2,0.7,28.6,0.1,0.3,28.6
Avery Johnson,SAS,33,2.7,4.5,58.8,0.5,1.5,35.4,1.1,2.7,38.5,0,0,0,0,0,0,0,0,-,0,0.1,18.2
B.J. Armstrong,CHH,30,0.4,0.5,71.4,0.3,0.5,48.5,0.9,1.7,50,0,0.1,0,0,0.1,0,0,0.2,0,0.1,0.5,31
Ben Davis,NYK,25,0.1,1.1,12.5,0,0.3,0,0.3,0.3,100,0,0,0,0,0,0,0,0,-,0,0,0
Ben Wallace,WAS,23,1.3,2.1,58.3,0,0.2,6.7,0,0.1,0,0,0,0,0,0,0,0,0,-,0,0,0
Benoit Benjamin,PHI,33,0.9,1.4,65,0.4,0.8,45.5,0.3,0.7,40,0,0,0,0,0,0,0,0,-,0,0,0
Bill Curley,MIN,26,0.2,0.5,40,0.7,1.2,58.3,0.6,1.4,46.7,0,0,0,0,0,0,0,0,-,0,0.1,0
Bill Wennington,CHI,35,0.4,0.6,58.1,0.1,0.6,26.1,1.1,2.6,43.2,0,0,0,0,0,0,0,0,-,0,0,0
Billy Owens,SAC,29,2.2,3.5,62,0.8,1.8,43.8,1.1,3.2,33.2,0,0,50,0.1,0.3,45,0.1,0.3,33.3,0.2,0.6,34.8
Bimbo Coles,GSW,30,0.8,1.5,54.5,0.4,0.9,39.6,1.7,4.8,35.9,0,0.1,25,0,0.1,0,0,0.2,0,0.2,0.9,24
Bison Dele,DET,29,3.5,5.1,68.3,1.3,2.9,43,2.1,5.3,38.9,0,0,0,0,0,100,0,0,-,0,0,0
Blue Edwards,VAN,32,1.6,2.3,69.2,0.3,1.1,30.3,1.6,4.3,37.5,0,0.1,33.3,0.1,0.4,36.8,0.1,0.5,20,0.4,1.1,34.1
Bo Outlaw,ORL,27,3.3,4.8,67.9,0.2,0.9,24.7,0.2,0.8,19.1,0,0,0,0,0,0,0,0,-,0,0,25
Bob McCann,TOR,34,0,0,0,0,0,0,0,1,0,-,-,-,0,0,0,0,0,-,0,0,0
Bob Sura,CLE,25,1.1,2.4,44.6,0.2,0.4,35,0.2,0.9,27.5,0,0.2,25,0,0.1,50,0,0.3,0,0.4,1.1,32.7
Bobby Hurley,VAN,27,0.4,0.8,44,0.1,0.4,29.2,1,2.3,41.5,0,0,0,0,0,0,0,0,-,0.1,0.4,22.7
Bobby Jackson,DEN,25,1.5,2.8,52.8,0.4,1.2,35.4,2.3,6.4,36.2,0,0.1,33.3,0,0.1,33.3,0,0.2,0,0.3,1.1,26.4
Bobby Phills,CHH,28,1.9,3.3,58.9,0.3,0.9,33.3,1,2.9,35.8,0.3,0.8,42.9,0.1,0.2,45.5,0.4,1,40,0.4,1.1,35.3
Brad Lohaus,SAS,33,0,0,0,0,0,0,0.3,0.8,42.9,0.3,0.3,100,0,0,0,0.3,0.3,100,0.4,1.9,23.1
Brandon Williams,GSW,23,0.4,1.1,40,0.1,0.6,20,0.9,2.9,30.8,0.5,0.5,100,0,0,0,0.5,0.5,100,0.2,0.9,25
Brent Barry,MIA,26,1.3,2.1,62.9,0.3,0.9,39.2,0.4,1.7,24.8,0.1,0.3,50,0.1,0.5,25,0.2,0.8,25,1.4,3.4,39.9
Brent Price,HOU,29,0.5,0.9,60,0,0.2,9.1,0.2,0.7,30.8,0.1,0.3,30,0.2,0.4,55.6,0.3,0.7,42.9,0.8,2.1,38.3
Brevin Knight,CLE,22,1.1,2.2,51.4,0.7,1.7,42.2,1.4,3.5,41.5,0,0,0,0,0,0,0,0,-,0,0.1,0
Brian Evans,NJN,24,0.3,0.7,42.3,0.1,0.3,36.8,0.9,2.2,42.2,0.1,0.5,27.8,0.2,0.4,40,0.3,0.9,33.3,0.3,0.9,34.5
Brian Grant,POR,26,2.9,4.8,59.2,0.9,2.2,41.5,0.9,2.2,41.7,0,0,0,0,0,0,0,0,-,0,0,0
Brian Oliver,ATL,30,0.8,1.6,50,0.3,0.8,33.3,0.4,1.6,25,0,0,0,0,0,0,0,0,-,0,0,0
Brian Shaw,PHI,32,0.8,1.6,53.8,0.3,1.4,22.9,1,3,32.6,0,0,0,0,0.1,0,0,0.1,0,0.5,1.5,31.8
Brooks Thompson,NYK,27,0.2,0.3,87.5,0,0.1,0,0.3,0.6,43.8,0,0.1,0,0,0.4,0,0,0.5,0,0.3,0.9,36
Bruce Bowen,BOS,27,1.1,1.9,58.8,0.2,0.8,20.8,0.4,1.3,32.5,0.2,0.5,29.4,0.2,0.2,66.7,0.4,0.7,57.1,0.2,0.6,32.4
Bryant Reeves,VAN,25,3.1,4.5,70.2,1.5,3.3,46.7,2,4.9,40.3,0,0,0,0,0,0,0,0,-,0,0,0
Bryant Stith,DEN,27,0.8,1.4,56.8,0.3,0.8,33.3,1,3.5,29.6,0,0.1,0,0,0.2,0,0,0.3,0,0.3,1.5,22.7
Bryon Russell,UTA,27,1.3,2,61.9,0.1,0.4,38.7,0.5,1.4,33.6,0.1,0.4,20,0.3,0.5,51.6,0.4,0.9,44.4,0.6,2,32.5
Bubba Wells,DAL,23,0.5,0.9,51.4,0.1,0.3,33.3,0.7,1.8,39.1,0,0.1,0,0.1,0.1,100,0.1,0.2,50,0,0.1,0
Buck Williams,NYK,38,1.3,2.3,57.9,0.2,0.7,33.3,0.2,0.6,41.7,0,0,0,0,0,0,0,0,-,0,0,0
Calbert Cheaney,WAS,26,1.9,2.7,69.3,0.8,2,40.1,2.6,6.6,39.4,0,0.1,25,0.1,0.2,36.4,0.1,0.3,33.3,0.1,0.5,23.7
Carl Herrera,SAS,31,0.4,0.9,50,0.6,1.2,50,0.3,1.1,31.7,0,0,0,0,0,0,0,0,-,0,0,0
Carl Thomas,CLE,28,0.2,0.3,53.8,0.1,0.2,33.3,0.7,1.6,43.5,0.1,0.3,50,0.5,1,50,0.6,1.3,46.2,0.2,0.9,21.9
Carlos Rogers,POR,27,1.9,2.5,75.5,0.3,1.2,26.1,0,0.6,7.7,0,0,0,0,0,0,0,0,-,0,0.1,0
Cedric Ceballos,DAL,28,3,4.7,62.9,0.2,0.5,47.6,0.7,2.3,32.7,0.2,0.7,31.3,0.2,0.3,60,0.4,1,40,0.2,0.9,23.3
Cedric Henderson,CLE,23,2.4,3.7,63.5,0.3,1,28,1.6,4,39.2,0,0,0,0,0,0,0,0,-,0,0,0
Charles Barkley,HOU,35,3.1,5,63.3,0.6,1.4,44.6,1.3,3.4,38.3,0.1,0.3,43.8,0,0.3,13.3,0.1,0.6,16.7,0.1,0.7,18
Charles Jones,HOU,41,0.3,0.3,87.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
Charles O'Bannon,DET,23,0.6,1.2,51.4,0.1,0.3,33.3,0.2,1,24,0,0,0,0,0,0,0,0,-,0,0.1,0
Charles Oakley,NYK,34,1.1,2.2,50.6,0.1,0.2,26.3,2.7,6.3,42.9,0,0,0,0,0,0,0,0,-,0,0,0
Charles Smith,LAC,22,0.4,0.6,59.1,0.2,0.5,33.3,0.5,1.3,40.5,0,0.2,0,0.1,0.3,33.3,0.1,0.5,20,0.4,1.4,31.7
Charlie Ward,NYK,27,1.4,2.3,60.5,0.1,0.4,37.5,0.4,1,35.7,0.1,0.1,57.1,0.1,0.3,42.1,0.2,0.4,50,0.8,2.3,36.9
Chauncey Billups,TOR,21,1.3,2.7,46.1,0.5,1.2,38.4,0.4,1.4,32.4,0.1,0.2,44.4,0.1,0.4,17.6,0.2,0.6,33.3,1.3,3.7,33.4
Cherokee Parks,MIN,25,1.4,2.2,63.8,0.3,0.8,33.8,1.1,2.6,43.2,0,0,0,0,0,0,0,0,-,0,0,0
Chris Anstey,DAL,23,1,1.6,63.1,0.2,0.3,50,1,3.4,30.4,0,0.1,0,0.1,0.4,40,0.1,0.5,20,0,0.3,10
Chris Carr,MIN,24,1,1.6,61.9,0.5,1.2,42.4,1.5,3.6,40,0.2,0.4,46.2,0.3,0.6,42.9,0.5,1,50,0.5,1.8,26.7
Chris Childs,NYK,30,0.8,1.3,56,0.2,0.5,39.4,0.9,2.1,40.6,0,0.1,0,0,0,0,0,0.1,0,0.4,1.1,35.5
Chris Crawford,ATL,23,0.8,1.5,51.7,0.1,0.8,13.6,0.3,0.7,44,0,0,0,0,0.1,0,0,0.1,0,0,0.1,50
Chris Dudley,NYK,33,1,2,50,0.1,0.5,20.8,0.1,0.4,15.8,0,0,0,0,0,0,0,0,-,0,0,0
Chris Garner,TOR,23,0.3,0.7,52,0,0.2,0,0.2,0.8,23.1,0.1,0.3,33.3,0.2,0.3,50,0.3,0.6,50,0,0.2,14.3
Chris Gatling,NJN,30,2.2,3.8,57.8,0.6,2.1,26.4,1.6,3.5,44.1,0,0,0,0,0.1,33.3,0,0.1,0,0,0,0
Chris Mills,NYK,28,1.8,3.1,56.8,0.3,0.8,34.4,1.1,2.8,39.1,0.1,0.3,35.3,0.2,0.3,64.3,0.3,0.6,50,0.3,1.3,24
Chris Morris,UTA,32,0.9,1.7,52.2,0.2,0.5,31.8,0.2,0.6,36.4,0.1,0.3,33.3,0.1,0.3,33.3,0.2,0.6,33.3,0.3,1,31.3
Chris Mullin,IND,34,1.3,1.7,73.8,0.1,0.5,21.1,1.4,3.3,42.2,0.4,0.7,52.3,0.1,0.3,20,0.5,1,50,1,2.2,44
Chris Robinson,SAC,24,0.6,1,62.9,0.1,0.3,25,0.5,1.7,26.2,0.3,0.6,50,0.3,0.6,45.5,0.6,1.2,50,0.4,1.4,31.8
Chris Webber,WAS,25,5,7.3,69.2,0.8,2.4,34.9,2.4,6.4,36.9,0,0.1,50,0,0.1,20,0,0.2,0,0.9,2.7,31.3
Chris Whitney,WAS,26,0.3,0.6,47.8,0.1,0.3,36.4,0.5,1.4,36.8,0.1,0.2,30,0.1,0.3,33.3,0.2,0.5,40,0.6,1.9,31.3
Christian Laettner,ATL,28,2.5,4.2,59,0.4,1.2,37.2,1.8,4.1,43.3,0,0,0,0,0.1,0,0,0.1,0,0.1,0.3,26.1
Chuck Person,SAS,34,0.2,0.5,51.7,0.1,0.4,21.7,0.5,1.2,40.8,0.3,1,35.4,0.2,0.6,27.3,0.5,1.6,31.3,1.2,3.4,34.7
Chucky Brown,ATL,30,0.8,1.3,63,0.3,1,31.1,0.9,2.5,38.4,0,0,0,0,0,0,0,0,-,0,0.1,25
Clar. Weatherspoon,GSW,27,2.1,3.8,55.9,0.5,1.7,28.4,0.8,2.2,36,0,0,0,0,0,0,0,0,-,0,0,0
Clifford Robinson,PHX,31,2.7,4.3,64,1.3,3,43.6,1,2.9,34.5,0,0,50,0.1,0.2,27.3,0.1,0.2,50,0.3,0.9,31.9
Clifford Rozier,MIN,25,0.2,0.2,100,0,0.3,0,0.3,0.7,50,-,-,-,-,-,-,0,0,-,0,0,0
Clyde Drexler,HOU,36,3.4,5.3,64.6,0.2,0.9,21,1.4,4.3,31.9,0.1,0.3,26.3,0.1,0.4,33.3,0.2,0.7,28.6,1.3,4,32.3
Corey Beck,CHH,27,0.5,0.9,56.6,0.2,0.5,38.7,0.5,1.2,40.8,0,0,0,0,0,0,0,0,-,0,0.1,66.7
Corie Blount,LAL,29,1.2,1.8,65.6,0.1,0.2,40,0.3,0.6,42.5,0,0,0,0,0,0,0,0,-,0,0,0
Corliss Williamson,SAC,24,3.8,6,62.9,1.8,3.8,46.5,1.5,4.4,34.8,0,0,0,0,0,0,0,0,-,0,0.1,0
Cory Alexander,DEN,25,0.6,1,61.3,0.1,0.3,40,1,2.5,41.2,0.1,0.4,15.4,0.1,0.2,50,0.2,0.6,33.3,1,2.7,39
Dale Davis,IND,29,2.7,4,68.9,0.3,1.3,24.5,0.4,1.1,40.2,0,0,0,0,0,0,0,0,-,0,0,0
Dale Ellis,SEA,37,0.9,1.4,62.5,0.1,0.2,37.5,1.9,3.8,48.8,0.3,0.5,54.3,0.2,0.5,48.3,0.5,1,50,1.2,2.6,44
Damon Stoudamire,POR,24,2.1,3.7,57.6,0.9,2.1,42.2,2,5.3,38.1,0.1,0.2,36.4,0,0.1,25,0.1,0.3,33.3,1.2,4,29.8
Dan Majerle,MIA,32,0.8,1.4,61.2,0.1,0.2,41.2,0.1,0.4,20.7,0.2,0.6,41.4,0.4,0.8,47.8,0.6,1.4,42.9,1.1,3.1,35
Dan Schayes,ORL,39,0.9,1.7,54.8,0,0.2,13.3,1.1,3.1,36.6,0,0,0,0,0,0,0,0,-,0,0,0
Dana Barros,BOS,31,0.9,1.5,58.5,0.2,0.4,40,1.2,2.6,46.7,0.1,0.2,37.5,0,0.1,0,0.1,0.3,33.3,1.2,2.9,41.6
Danny Ferry,CLE,31,0.1,0.2,60,0.1,0.3,44.4,0.9,2.2,41.3,0.2,0.3,66.7,0.1,0.5,28.6,0.3,0.8,37.5,0.3,1.1,28.2
Danny Fortson,DEN,22,2.3,4.1,55.8,0.5,1.3,39.4,0.7,2.3,29.5,0,0,0,0,0,0,0,0,-,0,0,33.3
Danny Manning,PHX,32,2.6,3.8,67.9,0.9,2.3,40.8,2.1,4.6,44.4,0,0,0,0,0,0,0,0,-,0,0.1,0
Darrell Armstrong,ORL,30,1.1,1.9,61.1,0.3,0.8,37.5,1.3,3.8,33.9,0.1,0.2,33.3,0.1,0.2,50,0.2,0.4,50,0.4,1.1,36.4
Darrick Martin,LAC,27,1.3,2.6,48.4,0.4,1.1,34.1,0.4,1.7,25,0,0.1,25,0,0.1,25,0,0.2,0,1.2,3.3,37.5
Darvin Ham,WAS,24,0.7,1.2,61.2,0,0.2,0,0,0.1,33.3,0,0,0,0,0,0,0,0,-,0,0,0
David Benoit,ORL,30,0.5,0.8,67.2,0.2,0.5,30.8,0.6,1.8,31.7,0.3,0.9,34.4,0.2,0.5,45,0.5,1.4,35.7,0.5,1.5,30.2
David Robinson,SAS,32,4.6,6.9,65.9,0.8,2.4,34.8,2,5.2,39.1,0,0,0,0,0,0,0,0,-,0,0,50
David Vaughn,NJN,25,1,1.6,60.3,0.2,0.6,26.1,0.6,1.6,36.1,0,0,0,0,0,0,0,0,-,0,0,0
David Wesley,CHH,27,1.8,3.2,55.6,0.3,0.8,35.5,2,4.6,42.4,0.1,0.2,33.3,0,0.2,20,0.1,0.4,25,0.6,1.8,36.6
David Wingate,SEA,34,0.5,0.7,69.2,0,0.3,8.3,0.7,1.6,42.7,0,0,0,0,0,100,0,0,-,0,0.1,33.3
DeJuan Wheat,MIN,24,0.2,0.4,50,0,0.2,0,0.2,0.6,31.3,0,0,0,0,0.1,0,0,0.1,0,0.4,0.7,57.1
Dean Garrett,DEN,31,1.2,2.1,56.1,0.5,1.4,37.9,1.2,3.4,36.6,0,0,0,0,0,0,0,0,-,0,0,0
Dee Brown,TOR,29,0.6,0.9,70.3,0,0.3,15.8,1.3,2.9,43.1,0.2,0.5,40.7,0.3,0.7,38.7,0.5,1.2,41.7,1.2,2.9,40.1
Dell Curry,CHH,34,1,1.6,65.4,0.2,0.6,27.3,1.4,3.4,40.6,0.3,0.8,36.7,0.4,0.6,57.9,0.7,1.4,50,0.8,1.9,40.6
Dennis Rodman,CHI,37,1.6,3,51.9,0.1,0.3,36.4,0.2,0.9,23.6,0,0,0,0,0.1,25,0,0.1,0,0,0.2,17.6
Dennis Scott,PHX,29,0.7,1.2,55.1,0.4,1,38.2,1.5,3.9,37.9,0.3,0.7,46.3,0.1,0.5,21.4,0.4,1.2,33.3,1.2,3.3,37.7
Derek Anderson,CLE,23,1.7,3.1,56.9,0.2,1.1,21.9,1.4,3.5,39.9,0,0.1,66.7,0.1,0.2,37.5,0.1,0.3,33.3,0.2,1,17.9
Derek Fisher,LAL,23,1,1.9,53.9,0.2,0.6,31.3,0.4,1.2,37.1,0,0.1,50,0,0.1,33.3,0,0.2,0,0.3,0.9,38.4
Derek Grimm,SAC,23,0,0,0,0,0,0,0,0.3,0,0.5,1,50,0.3,1,33.3,0.8,2,40,0.3,0.9,28.6
Derek Harper,ORL,36,0.8,1.4,54.8,0.1,0.3,38.1,1.6,4,40.9,0.2,0.4,57.9,0.2,0.4,42.9,0.4,0.8,50,0.7,2,32.1
Derek Strong,ORL,30,2.5,4.7,53.9,0.2,0.9,19.6,1.8,5,35.6,0,0,0,0,0,0,0,0,-,0,0.1,0
Derrick Coleman,PHI,31,2.6,4.4,60.7,1,3.1,32.6,1.9,5.6,34.8,0,0.1,66.7,0,0.1,0,0,0.2,0,0.4,1.5,26.4
Derrick McKey,IND,31,1.1,1.7,62.9,0.5,1.2,41.4,1,2.5,39.2,0,0.1,0,0,0,0,0,0.1,0,0.1,0.2,28.6
Detlef Schrempf,SEA,35,2.2,3.3,64.4,0.7,1.8,37.3,2,4.6,44.4,0.1,0.2,61.5,0,0.1,50,0.1,0.3,33.3,0.6,1.5,39.2
Dickey Simpkins,CHI,26,0.9,1.2,70.8,0.1,0.3,33.3,0.3,0.7,37,0,0,0,0,0,0,0,0,-,0,0.1,0
Dikembe Mutombo,ATL,32,3.2,5.2,62.6,1.2,2.6,46,0.5,1.3,33.9,0,0,0,0,0,0,0,0,-,0,0,0
Don MacLean,NJN,28,0,0,0,0,0,0,0,0.9,0,0,0,0,0.3,0.5,50,0.3,0.5,60,0,0,0
Don Reid,DET,24,1.1,1.8,60.8,0.3,0.6,42.9,0.1,0.3,28.6,0,0,0,0,0,0,0,0,-,0,0,0
Donald Royal,CHH,32,0.5,1.1,47.1,0.1,0.4,18.2,0.2,0.8,29.2,0,0,0,0,0,0,0,0,-,0,0,0
Donald Whiteside,ATL,29,0.3,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0.5,0
Dontae' Jones,BOS,23,0.3,0.6,55.6,0,0.3,0,0.6,1.7,36.4,0.4,0.8,50,0,0.7,0,0.4,1.5,26.7,0.3,1.3,23.5
Dontonio Wingfield,POR,24,0,0.7,0,0,0,0,0,0.5,0,-,-,-,-,-,-,0,0,-,0,0,0
Donyell Marshall,GSW,25,3.1,4.7,66.5,0.6,2.1,28.3,1.6,5.4,29.8,0.2,0.7,26.3,0.1,0.3,33.3,0.3,1,30,0.7,2,32.9
Doug Christie,TOR,28,2.8,4.7,59.3,0.3,1.1,25.8,1.5,4,38.3,0.3,0.7,38,0.2,0.5,36,0.5,1.2,41.7,0.9,2.9,31.3
Doug Overton,PHI,28,0.3,0.9,38.1,0,0.1,33.3,0.7,1.6,41.7,0,0,0,0,0,0,0,0,-,0,0.1,0
Doug West,MIN,31,0.5,1.2,45.5,0.2,0.5,50,0.9,2.8,32.4,0,0,0,0,0,0,0,0,-,0,0,0
Drew Barry,ATL,25,0.2,0.4,50,0,0,0,0.2,0.3,57.1,0.1,0.3,50,0,0,0,0.1,0.3,33.3,0.3,0.8,42.1
Duane Causwell,MIA,30,0.6,1.3,47.9,0.3,0.8,40.7,0.1,0.4,21.4,0,0,0,0,0,0,0,0,-,0,0,0
Duane Ferrell,GSW,33,0.4,0.7,55.6,0.1,0.3,27.3,0.4,1.2,31,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0
Ed Gray,ATL,22,1,1.8,52.7,0.2,0.6,38.9,0.8,2.8,27.1,0.1,0.1,100,0,0.2,0,0.1,0.3,33.3,0.6,1.3,43.6
Ed Stokes,TOR,26,0.3,0.3,100,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-,0,0,0
Eddie Johnson,HOU,39,0.8,1.4,57.7,0.2,0.5,44.4,1.2,2.9,41,0,0.2,25,0.2,0.5,34.6,0.2,0.7,28.6,0.7,2.1,33.5
Eddie Jones,LAL,26,3.4,5.1,66.4,0.2,0.9,22.2,0.7,2,36.3,0.5,1,46.3,0.2,0.6,35.9,0.7,1.6,43.7,1.2,3.3,37
Elden Campbell,LAL,29,1.9,3.1,61.2,1,2.6,37.6,0.7,1.9,33.8,0,0,0,0,0,0,0,0,-,0,0,100
Eldridge Recasner,ATL,30,0.6,1.2,53.5,0.3,0.7,43.2,1.5,3.2,46,0.1,0.2,33.3,0.2,0.4,54.5,0.3,0.6,50,0.9,2.2,41.2
Elliot Perry,MIL,29,0.5,0.8,56.7,0.3,0.6,41.2,2,4.8,42.1,0,0,100,0,0.1,0,0,0.1,0,0.2,0.6,34
Emanual Davis,HOU,29,0.5,0.9,56.4,0.1,0.2,42.9,0.3,0.6,42.9,0.2,0.4,55.6,0.1,0.4,28.6,0.3,0.8,37.5,0.5,1.2,36.5
Eric Montross,DET,26,1,1.7,58.8,0.1,0.6,17.2,0.2,0.7,25.7,0,0,0,0,0,0,0,0,-,0,0,0
Eric Murdock,MIA,30,0.8,1.5,52.8,0.6,1.5,38.2,0.4,1,44.3,0,0.1,16.7,0,0.2,22.2,0,0.3,0,0.3,0.9,33.8
Eric Piatkowski,LAC,27,1.5,2.4,62.7,0.2,0.8,25,0.6,1.5,37.4,0.3,0.7,43.8,0.2,0.3,72.7,0.5,1,50,1.3,3.2,39.4
Eric Riley,DAL,28,0.5,0.9,58.3,0.2,0.6,40,0.7,2,34.6,0,0,0,0,0,0,0,0,-,0,0,0
Eric Snow,PHI,25,0.6,0.9,69.1,0.2,0.5,37,0.5,1.3,34.1,0,0,0,0,0,0,0,0,-,0,0.3,11.8
Eric Washington,DEN,24,0.9,1.5,60.8,0.2,0.5,53.3,1.2,3.5,34.8,0.1,0.2,25,0.3,0.8,32.1,0.4,1,40,0.5,1.6,32
Eric Williams,DEN,25,2.3,5.3,42.9,1.5,3.8,40,2.3,6.3,36,0,0,0,0,0,0,0,0,-,0,0,0
Erick Dampier,GSW,22,2.9,4.9,60.4,0.7,2.6,28.6,0.6,2.2,28.2,0,0,0,0,0,0,0,0,-,0,0,0
Erick Strickland,DAL,24,0.6,1.4,44.1,0.4,1,37.1,1.3,3.7,35.4,0,0.2,20,0.2,0.5,31.8,0.2,0.7,28.6,0.6,1.9,31.2
