PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Anthony Goldwire,WAS,31,0.1,0.3,40.0,0.0,0.0,0.0,0.3,0.8,36.4,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.3,0.6,42.9
Anthony Johnson,NJN,28,0.6,0.9,65.5,0.3,0.7,37.8,0.5,1.4,37.6,0.0,0.1,33.3,0.0,0.1,50.0,0.0,0.2,0.0,0.2,0.5,36.7
Anthony Mason,MIL,36,1.3,2.3,56.4,0.8,1.6,49.5,0.8,2.1,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Anthony Peeler,MIN,33,0.6,1.0,56.0,0.1,0.4,18.8,1.4,3.4,40.1,0.1,0.3,26.3,0.2,0.4,42.9,0.3,0.7,42.9,0.9,2.0,42.1
Antoine Rigaudeau,DAL,31,0.4,0.7,50.0,0.0,0.0,0.0,0.3,2.0,13.6,0.1,0.3,50.0,0.0,0.3,0.0,0.1,0.6,16.7,0.0,0.1,0.0
Antoine Walker,BOS,26,3.2,5.9,53.6,1.4,4.2,33.9,0.7,2.4,31.5,0.2,0.7,29.6,0.1,0.3,36.8,0.3,1.0,30.0,2.1,6.5,32.3
Antonio Daniels,POR,28,0.5,0.8,64.3,0.2,0.4,50.0,0.3,0.7,37.0,0.1,0.1,75.0,0.2,0.3,60.0,0.3,0.4,75.0,0.1,0.7,21.4
Antonio Davis,TOR,34,2.0,3.9,51.0,0.6,1.8,33.0,2.3,6.3,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Antonio Harvey,ATL,32,0.5,0.5,100,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Art Long,TOR,30,0.6,1.3,48.5,0.1,0.7,13.3,0.3,0.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.1,66.7
Arvydas Sabonis,POR,38,1.1,1.9,58.6,0.5,1.2,37.5,0.6,1.4,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,50.0
Austin Croshere,IND,28,0.6,1.2,52.6,0.1,0.1,60.0,0.5,1.6,33.3,0.1,0.4,22.2,0.2,0.5,38.5,0.3,0.9,33.3,0.4,1.0,42.6
Avery Johnson,DAL,38,0.8,1.6,47.4,0.3,0.7,40.0,0.3,0.9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Baron Davis,NOH,24,2.6,4.8,54.8,0.6,1.6,36.6,1.4,3.9,36.9,0.2,0.3,58.3,0.1,0.4,28.6,0.3,0.7,42.9,1.7,4.9,34.8
Ben Wallace,DET,28,2.3,3.9,59.2,0.2,0.6,33.3,0.4,1.4,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Bimbo Coles,BOS,35,0.2,0.5,36.8,0.1,0.5,21.1,1.1,2.8,38.8,0.1,0.2,33.3,0.0,0.3,12.5,0.1,0.5,20.0,0.1,0.4,26.7
Bo Outlaw,PHX,32,1.6,2.5,62.1,0.2,0.5,43.9,0.1,0.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bob Sura,GSW,30,1.5,2.7,57.5,0.2,0.8,25.0,0.2,1.0,22.6,0.1,0.2,40.0,0.2,0.3,58.3,0.3,0.5,60.0,0.3,1.1,27.0
Bobby Jackson,SAC,30,2.4,3.7,64.5,0.2,0.8,29.8,1.7,4.0,41.7,0.3,1.0,34.0,0.5,1.1,43.5,0.8,2.1,38.1,0.7,1.9,37.4
Bobby Simmons,WAS,23,0.4,0.9,45.2,0.0,0.4,11.1,0.9,2.2,43.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Bonzi Wells,POR,26,2.9,4.8,61.5,0.4,1.2,34.5,2.0,5.5,35.9,0.2,0.5,34.4,0.2,0.5,29.4,0.4,1.0,40.0,0.2,0.8,28.8
Bostjan Nachbar,HOU,22,0.4,0.6,66.7,0.0,0.1,0.0,0.2,0.8,27.3,0.0,0.8,0.0,0.0,0.4,0.0,0.0,1.2,0.0,0.2,0.3,50.0
Brad Miller,IND,27,2.5,4.1,62.2,0.4,1.2,33.7,1.5,3.7,41.3,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,-,0.1,0.2,28.6
Brandon Armstrong,NJN,23,0.1,0.2,50.0,0.0,0.1,0.0,0.4,0.9,40.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.6,20.0
Brandon Williams,ATL,28,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brendan Haywood,WAS,23,1.7,2.7,63.2,0.2,0.8,28.1,0.2,0.7,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brent Barry,SEA,31,1.4,2.1,65.4,0.1,0.4,34.4,0.4,1.2,33.3,0.2,0.5,41.9,0.1,0.2,60.0,0.3,0.7,42.9,1.3,3.3,39.0
Brevin Knight,MEM,27,0.5,1.0,51.9,0.2,0.5,34.5,1.0,2.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,28.6
Brian Cardinal,WAS,26,0.2,0.2,100,0.0,0.0,0.0,0.0,0.4,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,0.0
Brian Grant,MIA,31,2.0,3.1,65.4,0.4,1.1,36.3,1.8,4.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brian Scalabrine,NJN,25,0.4,0.9,47.1,0.1,0.4,38.9,0.4,1.1,37.7,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.7,42.4
Brian Shaw,LAL,37,0.2,0.4,63.0,0.1,0.5,17.6,0.6,1.3,44.6,0.0,0.1,14.3,0.0,0.1,33.3,0.0,0.2,0.0,0.5,1.4,36.8
Brian Skinner,PHI,27,1.7,2.7,64.6,0.5,1.2,42.7,0.1,0.5,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bruce Bowen,SAS,32,0.7,1.2,62.9,0.2,0.5,41.9,0.5,1.3,39.1,0.5,1.2,39.8,0.6,1.1,54.5,1.1,2.3,47.8,0.2,0.5,32.6
Bruno Sundov,BOS,23,0.3,0.5,61.5,0.0,0.4,0.0,0.1,0.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.7,25.0
Bryce Drew,NOH,28,0.1,0.2,33.3,0.1,0.1,100,0.2,1.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3,0.6,42.9
Bryon Russell,WAS,32,0.3,0.7,47.9,0.0,0.2,23.1,0.5,1.5,34.3,0.2,0.6,37.5,0.3,0.6,46.7,0.5,1.2,41.7,0.3,1.1,25.6
Calbert Cheaney,UTA,31,1.4,2.2,65.9,0.3,0.8,38.2,2.1,4.7,45.1,0.1,0.2,58.3,0.1,0.1,44.4,0.2,0.3,66.7,0.0,0.1,0.0
Calvin Booth,SEA,27,0.5,0.9,54.8,0.2,0.4,50.0,0.4,1.2,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Arroyo,UTA,23,0.5,0.8,64.7,0.2,0.5,41.2,0.5,1.3,35.3,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,33.3
Carlos Boozer,CLE,21,2.6,4.1,64.3,0.3,0.9,32.0,1.2,2.6,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Caron Butler,MIA,23,2.6,4.8,54.8,0.7,2.2,32.7,1.7,4.8,35.2,0.0,0.2,16.7,0.1,0.3,47.1,0.1,0.5,20.0,0.3,0.9,33.3
Casey Jacobsen,PHX,22,0.7,1.4,50.0,0.0,0.1,12.5,0.3,0.8,35.1,0.1,0.6,24.1,0.5,1.0,48.9,0.6,1.6,37.5,0.3,1.2,25.3
Cezary Trybanski,MEM,23,0.3,0.6,44.4,0.1,0.4,20.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Charles Oakley,WAS,39,0.1,0.3,50.0,0.0,0.1,33.3,0.4,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Charles Smith,POR,27,0.3,0.3,100,0.0,0.0,0.0,0.0,0.7,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.5,0.0
Charlie Ward,NYK,32,0.5,0.9,57.6,0.1,0.3,31.8,0.4,1.0,36.8,0.2,0.4,45.0,0.1,0.2,40.0,0.3,0.6,50.0,1.3,3.6,37.2
Chauncey Billups,DET,26,1.2,2.4,48.1,0.3,0.6,46.3,1.5,3.6,41.4,0.2,0.6,36.1,0.4,0.7,60.0,0.6,1.3,46.2,1.5,4.0,36.6
Cherokee Parks,LAC,30,1.3,2.1,61.9,0.4,0.4,84.6,1.1,2.9,36.5,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Chris Andersen,DEN,24,1.5,2.9,52.6,0.2,0.7,23.1,0.3,1.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Childs,NJN,35,0.0,0.2,0.0,0.0,0.0,0.0,0.5,1.1,41.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.3,33.3
Chris Crawford,ATL,28,0.4,0.6,66.7,0.2,0.2,100,0.8,1.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.6,33.3
Chris Dudley,POR,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Jefferies,TOR,23,0.4,0.9,46.8,0.0,0.3,12.5,0.7,1.6,42.9,0.1,0.2,33.3,0.0,0.2,0.0,0.1,0.4,25.0,0.3,0.9,37.2
Chris Mihm,CLE,23,1.1,2.1,51.4,0.5,1.4,38.4,0.6,1.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Chris Mills,GSW,33,0.4,0.9,44.4,0.2,0.7,30.8,1.0,2.4,40.0,0.1,0.4,25.0,0.2,0.5,33.3,0.3,0.9,33.3,0.2,0.8,26.7
Chris Owens,MEM,24,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris Webber,SAC,30,3.4,5.4,61.9,1.7,4.3,39.7,4.7,11.3,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.3,25.0
Chris Whitney,ORL,31,0.2,0.3,62.5,0.1,0.4,22.2,1.2,3.0,39.7,0.3,0.6,47.6,0.0,0.2,11.1,0.3,0.8,37.5,0.8,2.6,29.1
Chris Wilcox,LAC,20,1.0,1.6,65.8,0.5,1.1,43.8,0.1,0.4,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Christian Laettner,WAS,33,1.1,1.8,63.7,0.1,0.7,21.6,2.1,4.1,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,15.4
Chucky Atkins,DET,28,0.5,1.2,44.2,0.1,0.4,20.8,0.7,1.9,35.2,0.2,0.6,29.0,0.4,0.9,40.0,0.6,1.5,40.0,0.9,2.4,36.3
Clar. Weatherspoon,NYK,32,1.5,3.1,50.2,0.2,0.7,29.8,0.6,1.5,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Clifford Robinson,DET,36,1.0,2.0,52.5,1.0,2.2,44.9,1.5,4.2,36.0,0.1,0.2,25.0,0.1,0.4,37.0,0.2,0.6,33.3,0.9,2.6,33.6
Corey Benjamin,ATL,25,1.0,2.0,50.0,0.1,0.7,16.7,0.1,0.7,16.7,0.1,0.3,50.0,0.0,0.8,0.0,0.1,1.1,9.1,0.1,0.8,14.3
Corey Maggette,LAC,23,2.7,4.2,63.2,0.2,0.8,28.8,1.5,4.3,34.9,0.0,0.2,22.2,0.1,0.3,26.7,0.1,0.5,20.0,0.9,2.4,36.8
Corie Blount,CHI,34,0.5,0.9,52.3,0.1,0.4,27.8,0.8,1.5,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Corliss Williamson,DET,29,2.4,4.2,57.4,1.2,2.7,46.3,0.9,3.1,29.1,0.0,0.0,33.3,0.0,0.1,25.0,0.0,0.1,0.0,0.0,0.0,0.0
Courtney Alexander,NOH,26,0.9,1.9,48.0,0.2,0.7,29.5,1.5,4.2,36.1,0.1,0.2,55.6,0.1,0.3,42.9,0.2,0.5,40.0,0.1,0.5,23.5
Cuttino Mobley,HOU,27,2.4,4.0,59.5,0.5,1.5,37.4,1.9,4.8,39.3,0.4,1.0,41.2,0.2,0.5,40.0,0.6,1.5,40.0,0.9,2.9,32.4
Dajuan Wagner,CLE,20,1.9,4.2,45.9,0.9,2.5,34.5,0.8,2.6,32.5,0.1,0.4,26.7,0.1,0.4,21.1,0.2,0.8,25.0,1.0,2.9,33.3
Dale Davis,POR,34,2.2,3.2,68.3,0.3,1.0,30.7,0.6,1.5,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dalibor Bagaric,CHI,22,0.2,0.6,33.3,0.2,1.1,20.0,0.4,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damon Jones,SAC,26,0.3,0.5,54.2,0.1,0.2,62.5,0.4,1.2,31.6,0.3,0.6,45.8,0.3,0.7,43.5,0.6,1.3,46.2,0.5,1.5,31.1
Damon Stoudamire,POR,29,0.6,1.2,47.8,0.3,1.0,32.1,1.1,3.1,35.0,0.0,0.3,18.2,0.2,0.3,53.8,0.2,0.6,33.3,0.6,1.5,38.2
Damone Brown,TOR,24,0.8,1.4,57.1,0.4,1.2,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.2,0.0
Dan Dickau,ATL,24,0.3,0.7,51.5,0.2,0.7,29.0,0.5,1.0,48.9,0.2,0.6,37.5,0.0,0.2,16.7,0.2,0.8,25.0,0.4,1.0,38.5
Dan Gadzuric,MIL,25,1.1,1.7,63.1,0.2,0.8,22.9,0.2,0.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dan Langhi,PHX,25,0.2,0.5,45.2,0.0,0.2,22.2,1.0,2.3,42.7,0.1,0.1,100,0.1,0.3,27.3,0.2,0.4,50.0,0.1,0.3,22.2
Danny Ferry,SAS,36,0.1,0.1,66.7,0.1,0.1,50.0,0.3,0.9,30.8,0.2,0.5,37.5,0.1,0.4,30.8,0.3,0.9,33.3,0.2,0.5,35.5
Danny Fortson,GSW,27,0.6,1.2,55.0,0.2,1.1,21.1,0.3,0.8,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Danny Manning,DET,37,0.5,0.8,63.6,0.0,0.1,0.0,0.3,1.0,25.0,0.0,0.3,0.0,0.3,0.7,50.0,0.3,1.0,30.0,0.2,0.3,50.0
Darius Miles,CLE,21,2.4,4.1,59.9,0.4,1.5,23.3,1.1,3.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Darrell Armstrong,ORL,35,0.9,1.6,53.8,0.2,0.5,37.8,1.2,3.0,41.6,0.2,0.7,29.4,0.1,0.3,38.1,0.3,1.0,30.0,0.7,1.9,35.1
Darvin Ham,ATL,29,0.7,1.3,54.7,0.1,0.2,23.5,0.2,0.6,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Robinson,SAS,37,2.3,4.0,55.8,0.3,0.9,30.9,0.6,1.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Wesley,NOH,32,1.2,2.2,55.1,0.3,0.7,44.0,2.8,7.1,40.2,0.4,0.9,45.9,0.4,0.9,40.4,0.8,1.8,44.4,1.1,2.7,42.1
DeSagana Diop,CLE,21,0.4,0.8,43.1,0.1,0.5,24.3,0.2,0.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,UTA,22,0.7,1.4,47.6,0.1,0.4,23.8,1.1,2.8,39.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,0.0,0.0,0.1,28.6
Dean Oliver,GSW,24,0.2,0.7,30.0,0.0,0.2,0.0,0.2,0.8,27.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,25.0
Derek Anderson,POR,28,1.4,2.2,64.8,0.4,0.8,51.6,1.3,3.6,36.6,0.2,0.4,39.3,0.2,0.7,32.7,0.4,1.1,36.4,1.2,3.3,35.2
Derek Fisher,LAL,28,0.6,1.3,49.0,0.3,0.6,48.1,2.2,5.0,43.7,0.3,0.7,50.0,0.2,0.6,39.5,0.5,1.3,38.5,0.5,1.4,36.2
Derrick Coleman,PHI,36,1.8,3.1,59.4,0.4,1.2,34.2,0.9,2.5,36.7,0.0,0.1,50.0,0.1,0.2,36.4,0.1,0.3,33.3,0.3,0.8,30.8
Desmond Mason,MIL,25,2.0,3.3,59.9,0.6,1.5,37.9,2.9,7.0,41.3,0.0,0.1,16.7,0.0,0.1,33.3,0.0,0.2,0.0,0.2,0.7,30.9
Devean George,LAL,25,0.9,1.5,59.3,0.2,0.6,27.9,0.8,2.5,30.9,0.1,0.3,35.0,0.2,0.4,45.0,0.3,0.7,42.9,0.5,1.3,36.3
Devin Brown,DEN,24,0.6,1.0,60.0,0.0,0.4,0.0,0.7,2.2,30.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Dikembe Mutombo,NJN,37,1.2,2.8,43.3,0.7,2.0,35.6,0.2,0.8,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dion Glover,ATL,24,1.6,3.2,51.0,0.1,0.5,31.4,1.1,2.8,40.6,0.2,0.3,52.6,0.1,0.4,36.4,0.3,0.7,42.9,0.5,1.5,32.8
Dirk Nowitzki,DAL,25,2.1,3.2,67.9,0.9,2.0,46.5,3.7,8.6,43.3,0.1,0.2,37.5,0.3,0.6,44.7,0.4,0.8,50.0,1.5,4.1,37.0
Don Reid,DET,29,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Donnell Harvey,DEN,22,1.9,3.5,54.9,0.7,2.0,37.1,0.6,1.6,33.9,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.1,0.0,0.0,0.1,0.0
Donny Marshall,NJN,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.5,0.0
Donyell Marshall,CHI,30,3.3,5.7,58.2,0.9,2.6,33.5,0.8,2.4,33.5,0.1,0.3,33.3,0.1,0.3,38.9,0.2,0.6,33.3,0.3,0.7,39.2
Doug Christie,SAC,33,1.5,2.2,68.2,0.1,0.3,40.9,0.9,2.2,38.2,0.2,0.4,46.2,0.2,0.4,44.4,0.4,0.8,50.0,0.6,1.6,37.2
Drew Gooden,ORL,21,2.0,3.6,56.6,1.1,2.7,41.9,1.7,4.1,41.5,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,29.3
Earl Boykins,GSW,27,0.5,0.9,55.6,0.8,1.7,46.6,1.2,3.0,38.8,0.1,0.1,66.7,0.1,0.2,27.3,0.2,0.3,66.7,0.3,0.9,36.7
Earl Watson,MEM,24,0.7,1.3,55.9,0.4,1.0,41.3,0.7,1.6,41.5,0.1,0.2,41.7,0.1,0.1,83.3,0.2,0.3,66.7,0.3,0.9,31.3
Eddie Griffin,HOU,21,1.1,1.7,63.4,0.6,1.4,41.0,1.0,3.2,32.0,0.0,0.0,50.0,0.0,0.1,0.0,0.0,0.1,0.0,0.8,2.4,33.9
Eddie House,MIA,25,0.5,0.7,65.0,0.2,0.5,34.5,1.9,4.7,39.2,0.2,0.7,27.6,0.2,0.5,47.4,0.4,1.2,33.3,0.4,1.3,27.1
Eddie Jones,MIA,31,1.5,3.0,49.7,0.6,1.4,39.4,2.0,5.1,40.3,0.5,1.0,51.1,0.5,1.1,41.9,1.0,2.1,47.6,1.2,3.2,38.0
Eddie Robinson,CHI,27,1.2,1.8,67.5,0.3,0.6,43.9,0.9,2.2,38.5,0.0,0.0,0.0,0.0,0.1,66.7,0.0,0.1,0.0,0.0,0.1,14.3
Eddy Curry,CHI,20,2.9,4.2,67.5,1.0,2.1,50.0,0.2,0.8,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Eduardo Najera,DAL,26,2.0,2.9,67.1,0.3,0.6,43.3,0.5,1.3,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Efthimios Rentzias,PHI,27,0.1,0.4,38.5,0.2,0.4,50.0,0.2,0.8,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.3,57.1
Elden Campbell,SEA,34,0.7,1.5,48.8,0.5,1.4,35.9,0.9,2.4,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Elton Brand,LAC,24,4.1,6.4,64.7,1.9,4.4,42.4,1.3,3.8,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Emanual Davis,ATL,34,0.4,0.8,50.0,0.0,0.2,25.0,0.6,1.5,40.5,0.3,0.7,36.4,0.1,0.3,25.0,0.4,1.0,40.0,0.1,0.6,15.4
