PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Allen Iverson,PHI,25,4.7,7,66.5,0.8,3.8,20.2,3.7,10.3,36.4,0.2,0.5,46.7,0.1,0.3,46.2,0.3,0.8,37.5,1,3.1,31.3
Alonzo Mourning,MIA,30,3.6,4.8,75,1.8,3.8,49,2.8,6.4,44.3,0,0,0,0,0,0,0,0,-,0,0.1,0
Alvin Williams,TOR,25,0.6,1.1,56.7,0.1,0.4,22.7,1.1,2.8,39.3,0,0,0,0.1,0.3,50,0.1,0.3,33.3,0.2,0.9,26.1
Andrae Patterson,MIN,24,0.4,0.4,100,0,0,0,0.2,0.4,50,0,0,0,-,-,-,0,0,-,0,0,0
Andre Miller,CLE,24,2.3,3.9,58.8,0.8,2.2,36.2,0.9,2.5,36.8,0,0,0,0,0,0,0,0,-,0.1,0.6,21.7
Andrew DeClercq,CLE,27,2.1,3.4,60.9,0.4,1.2,35.6,0.2,0.7,29.5,0,0,0,0,0,0,0,0,-,0,0,0
Andrew Lang,NYK,34,0.5,0.9,52.9,0.3,0.9,33.3,0.7,1.7,43.8,0,0,0,0,0,0,0,0,-,0,0,0
Anfernee Hardaway,PHX,28,2.7,4.1,64.4,0.9,2.3,40,2.2,5.3,42.2,0,0.1,20,0,0.2,25,0,0.3,0,0.5,1.5,33
Antawn Jamison,GSW,24,4.3,6.7,64.2,2.6,6.2,41.5,1.4,4.6,30.5,0,0,0,0,0.1,50,0,0.1,0,0,0.1,0
Anthony Avent,LAC,30,0.4,0.8,51.2,0.1,0.5,19,0.1,0.7,11.8,0,0,0,0,0,0,0,0,-,0,0,0
Anthony Carter,MIA,25,1.2,2.1,57.4,0.3,1,31.6,1,3.1,32.2,0,0,0,0,0,0,0,0,-,0,0.2,13.3
Anthony Johnson,ORL,25,0.4,0.8,52.4,0.2,0.5,29.6,0.6,1.6,35.7,0,0.1,0,0,0,0,0,0.1,0,0,0.2,22.2
Anthony Mason,CHH,33,2,3.6,55.5,0.9,2.1,44.4,0.9,2.3,39.6,0,0,0,0,0,0,0,0,-,0,0,0
Anthony Miller,HOU,28,1.4,2.3,60.8,0.1,0.4,15.4,0.1,0.1,40,0,0,0,0,0,0,0,0,-,0,0,0
Anthony Parker,ORL,25,0.4,0.7,63.6,0.1,0.2,33.3,1,1.9,51.7,0.1,0.6,25,0,0.1,0,0.1,0.7,14.3,0,0.6,0
Anthony Peeler,MIN,30,0.9,1.5,60.3,0.2,0.5,46.2,1.7,3.8,45.2,0.2,0.5,38.7,0.3,0.8,34,0.5,1.3,38.5,0.7,2.1,32.2
Antoine Carr,VAN,38,0.3,0.5,63.6,0.3,0.6,45.5,0.8,2,38.1,0,0,0,0,0,0,0,0,-,0,0,0
Antoine Walker,BOS,23,4.9,8.5,57.7,1.5,4.1,35.5,0.6,2.3,27.6,0.1,0.4,23.3,0.1,0.3,40.7,0.2,0.7,28.6,0.7,2.8,24.3
Antonio Daniels,SAS,25,1.1,1.5,71.3,0.3,0.8,37.7,0.7,1.8,39.2,0,0.1,16.7,0.1,0.3,33.3,0.1,0.4,25,0.2,0.7,37.2
Antonio Davis,TOR,31,2.3,4.2,55.4,0.7,1.9,37,0.9,2.9,31.9,0,0,0,0,0,0,0,0,-,0,0,0
Antonio Harvey,POR,29,0.7,1,68.4,0.1,0.5,28.6,0.1,0.2,50,0,0,0,0,0,0,0,0,-,0,0,0
Antonio Lang,PHI,28,0.1,0.3,33.3,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,-,0,0,0
Antonio McDyess,DEN,25,3.8,5.6,66.8,1.2,2.6,44.6,2.7,6.7,39.8,0,0,0,0,0,0,0,0,-,0,0,0
Armen Gilliam,UTA,36,0.7,1.5,46.7,0.8,1.9,43.8,1.1,2.7,42.1,0,0,0,0,0,0,0,0,-,0,0,0
Arvydas Sabonis,POR,35,2,3.1,64.9,0.9,2.1,43.9,1.5,3.6,43,0,0,0,0,0,0,0,0,-,0.1,0.3,38.9
Austin Croshere,IND,25,1.6,2.6,60.1,0.2,0.8,26.5,1,2.4,39.9,0.2,0.4,39.3,0.2,0.4,46.2,0.4,0.8,50,0.5,1.5,33.3
Avery Johnson,SAS,35,2.4,4.1,59.2,0.6,1.7,37.1,1.8,4.4,41.3,0,0,0,0,0.1,0,0,0.1,0,0,0.1,20
B.J. Armstrong,CHI,32,0.3,0.6,52.9,0.4,0.9,45.8,1.9,4.3,43.1,0,0.1,0,0.1,0.2,33.3,0.1,0.3,33.3,0.4,0.9,48
Baron Davis,CHH,21,1.4,2.2,63.3,0.1,0.3,40,0.4,1.5,28.7,0,0,0,0,0,0,0,0,-,0.3,1.3,23.6
Ben Davis,PHX,27,0.2,0.4,50,0,0.5,0,0.3,0.8,33.3,0,0,0,-,-,-,0,0,-,0,0,0
Ben Wallace,ORL,25,1.8,3,59.8,0.2,0.8,25.8,0.1,0.3,19.2,0,0,0,0,0,0,0,0,-,0,0,0
Benoit Benjamin,CLE,35,0.3,0.3,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
Bill Curley,GSW,28,0.4,0.8,50,0.3,0.8,44.4,0.4,1,37,0,0,0,0,0,0,0,0,-,0,0,0
Bill Wennington,SAC,37,0.1,0.6,25,0,0,0,0.7,2.3,31.3,0,0,0,0,0,0,0,0,-,0,0,0
Billy Owens,GSW,31,1.3,2.2,59.7,0.3,1,27.1,0.7,2.1,33.1,0.1,0.3,22.2,0,0.1,25,0.1,0.4,25,0.1,0.4,38.1
Bimbo Coles,ATL,32,0.8,1.3,59.4,0.4,1.1,40.7,2.1,4.7,45.1,0,0,50,0,0.1,0,0,0.1,0,0.1,0.4,24.1
Bo Outlaw,ORL,29,2.2,3,72.5,0.2,0.7,30.9,0.1,0.5,27,0,0,0,0,0,0,0,0,-,0,0,0
Bob Sura,CLE,27,2.5,4.3,58,0.2,0.7,35.4,0.5,1.7,29.3,0.2,0.5,31.4,0.1,0.3,33.3,0.3,0.8,37.5,1.4,3.8,37.8
Bobby Jackson,MIN,27,0.6,1.1,55.8,0.1,0.4,29.6,1.1,2.7,39,0.2,0.3,55.6,0.1,0.2,57.1,0.3,0.5,60,0.1,0.4,14.8
Bobby Phills,CHH,30,1.9,2.8,70.1,0.5,1.4,33.3,2,4.6,43.4,0.3,0.8,36.8,0,0.4,10,0.3,1.2,25,0.8,2.2,34.4
Bonzi Wells,POR,23,2.1,3.3,63.3,0.2,0.8,26,1,2.5,41.4,0.1,0.2,42.9,0.1,0.4,23.8,0.2,0.6,33.3,0.2,0.4,48
Brad Miller,CHH,24,1.9,3.5,55.5,0.3,0.8,32.6,0.3,1,26.3,0,0,0,0,0,0,0,0,-,0,0,0
Brent Barry,SEA,28,1.3,1.8,70.8,0.2,0.8,29.5,0.5,1.3,41,0.2,0.5,34.2,0.3,0.7,52,0.5,1.2,41.7,1.6,3.8,40.7
Brent Price,VAN,31,0.2,0.4,43.8,0.1,0.2,55.6,0.1,0.7,18.5,0,0.1,33.3,0,0.1,0,0,0.2,0,0.6,1.7,37.1
Brevin Knight,CLE,24,0.8,1.6,49.5,0.6,1.8,35.9,2.1,5,41.1,0,0,0,0,0,0,0,0,-,0,0.1,22.2
Brian Grant,POR,28,1.6,2.7,59.1,0.5,1.2,41.3,0.6,1.7,38.5,0,0,0,0,0,0,0,0,-,0,0,100
Brian Shaw,LAL,34,0.7,1.2,55.6,0.3,0.7,37,0.5,1.6,28.7,0,0.1,0,0,0.1,20,0,0.2,0,0.2,0.6,36.2
Brian Skinner,LAC,24,1.5,2.4,62.8,0.4,1.1,38.9,0.2,0.6,25,0,0,0,0,0,0,0,0,-,0,0,0
Bruce Bowen,MIA,29,0.4,0.7,56,0.1,0.4,23.8,0.2,1.1,18.5,0.2,0.4,50,0.3,0.5,50,0.5,0.9,55.6,0.2,0.5,43.8
Bruno Sundov,DAL,20,0.3,0.8,36.4,0.2,0.4,40,0.4,1.1,40,0,0,0,0,0,0,0,0,-,0,0,0
Bryant Reeves,VAN,27,1.7,2.6,65.4,0.9,2.5,38.2,1,3,33.5,0,0,0,0,0,0,0,0,-,0,0,0
Bryant Stith,DEN,29,0.7,1,72.1,0.3,0.6,40.7,0.6,1.4,42.9,0.1,0.4,25,0.2,0.5,42.9,0.3,0.9,33.3,0.2,0.7,26.7
Bryce Drew,HOU,25,0.4,0.7,57.1,0.4,0.8,41.7,0.7,2,32.9,0.2,0.4,41.2,0.2,0.3,46.7,0.4,0.7,57.1,0.6,1.8,34.9
Bryon Russell,UTA,29,2.2,3.6,61.7,0.2,0.8,27,1.3,3.6,36,0.2,0.5,50,0.2,0.8,30.8,0.4,1.3,30.8,0.9,2.2,40.8
Cal Bowdler,ATL,23,0.5,1,55.6,0.1,0.4,35.7,0.4,1.2,34.5,0,0,0,0,0,0,0,0,-,0,0,0
Calbert Cheaney,BOS,28,0.4,0.6,66.7,0.2,0.5,38.7,0.9,2.2,42.9,0.1,0.1,50,0.2,0.6,33.3,0.3,0.7,42.9,0.1,0.3,25
Calvin Booth,WAS,24,1.2,1.7,68.4,0.2,1.4,13.3,0.1,1.1,8.3,0,0,0,0,0,0,0,0,-,0,0,0
Carlos Rogers,HOU,29,2.6,3.7,69.4,0.3,0.9,36.7,0.3,1.2,23.1,0,0.1,0,0,0.1,0,0,0.2,0,0,0.1,16.7
Cedric Ceballos,DAL,30,3.6,6,60.8,0.3,1.4,22,1.9,5.2,36.9,0.2,0.5,46.7,0.3,0.7,39.5,0.5,1.2,41.7,0.2,0.8,20.7
Cedric Henderson,CLE,25,1.2,1.8,66.1,0.1,0.6,10.5,0.8,2.7,31.1,0,0.2,12.5,0,0.1,0,0,0.3,0,0,0.1,0
Charles Barkley,HOU,37,3.5,4.7,73.4,0.3,1.2,26.1,1.3,4,31.6,0.1,0.5,28.6,0.1,0.1,50,0.2,0.6,33.3,0.2,0.9,17.6
Charles Oakley,TOR,36,0.2,0.6,37.8,0,0.2,25,2.5,5.8,43.3,0,0,50,0,0,66.7,0,0,-,0.1,0.5,30.6
Charles R. Jones,LAC,24,0.3,0.7,51.4,0.1,0.3,21.4,0.1,0.6,18.2,0.2,0.3,55.6,0.2,0.3,44.4,0.4,0.6,66.7,0.6,1.9,29.3
Charlie Ward,NYK,29,0.7,1.2,61.6,0.1,0.4,26.9,0.4,1,37,0.2,0.6,42.4,0.2,0.5,35.5,0.4,1.1,36.4,1.1,2.6,40
Chauncey Billups,DEN,23,1.2,2.1,55.6,0.2,0.6,25,0.8,1.9,40,0.1,0.7,20,0.1,0.5,20,0.2,1.2,16.7,0.4,2.6,16.1
Cherokee Parks,VAN,27,0.6,0.9,65.4,0.1,0.3,42.9,0.6,1.4,41,0,0,0,0,0,0,0,0,-,0,0,0
Chris Anstey,CHI,25,0.9,1.6,60,0.3,0.8,34.5,1,2.6,38.3,0,0,0,0,0,0,0,0,-,0,0.1,25
Chris Carr,CHI,26,0.9,1.7,54.1,0.6,1.5,40.9,1.3,3.6,36.1,0,0.2,16.7,0.1,0.2,42.9,0.1,0.4,25,0.5,1.6,31.5
Chris Childs,NYK,32,0.5,1,45.9,0,0.2,18.8,1,2.3,43.9,0.1,0.2,37.5,0,0.1,0,0.1,0.3,33.3,0.5,1.2,39.1
Chris Crawford,ATL,25,0.9,1.8,51,0.2,0.5,37,0.4,1.4,30.7,0,0.1,0,0,0.1,0,0,0.2,0,0.1,0.5,30.4
Chris Dudley,NYK,35,0.4,1.1,42,0,0.3,8.3,0,0.1,20,0,0,0,0,0,0,0,0,-,0,0,0
Chris Gatling,DEN,32,2.3,3.6,64.1,0.8,2.2,35.3,1,2.8,35.6,0.1,0.3,31.3,0.2,0.7,25,0.3,1,30,0,0.2,21.4
Chris Herren,DEN,24,0.4,0.9,40,0.1,0.3,25,0,0.1,40,0.1,0.2,40,0,0.2,16.7,0.1,0.4,25,0.5,1.3,37.5
Chris Mills,GSW,30,1.8,3,59.3,1,2.4,42.6,3,7.8,38.5,0.1,0.1,50,0.3,0.3,80,0.4,0.4,100,0.2,1.2,13
Chris Mullin,IND,36,0.3,0.5,66.7,0.1,0.2,36.4,0.3,0.9,35.7,0.4,0.6,55,0.2,0.6,30.8,0.6,1.2,50,0.7,1.8,39
Chris Webber,SAC,27,3.8,5.3,70.5,1.9,4.6,42.4,3.9,9.5,41.3,0,0,100,0,0,50,0,0,-,0.3,1.2,27.8
Chris Whitney,WAS,28,0.5,0.7,61.7,0.2,0.7,29.8,0.8,1.8,45,0.1,0.4,40,0.1,0.3,28.6,0.2,0.7,28.6,1,2.7,38
Christian Laettner,DET,30,2.4,4.1,57.6,0.4,1.1,35.9,1.8,4.3,41.7,0,0,0,0,0,33.3,0,0,-,0.1,0.3,28.6
Chuck Person,SEA,36,0.1,0.2,83.3,0.1,0.3,30,0.1,0.3,41.7,0.2,0.3,57.1,0,0.2,0,0.2,0.5,40,0.6,2.5,23.8
Chucky Atkins,ORL,25,1.1,2,55.8,0.3,0.9,40,1.7,4.2,40.2,0.1,0.1,50,0.1,0.2,66.7,0.2,0.3,66.7,0.6,1.7,32.9
Chucky Brown,CHH,32,0.5,0.8,68.8,0.1,0.3,42.1,1.7,4,41.8,0,0.1,0,0,0,0,0,0.1,0,0,0.1,28.6
Clar. Weatherspoon,MIA,29,1.7,2.5,66.3,0.4,1.2,33,0.7,1.6,42.1,0,0,0,0,0,0,0,0,-,0,0,0
Clifford Robinson,PHX,33,2.2,3.3,67,1.2,3.1,37.8,1.8,4,45.6,0.2,0.5,44.1,0.2,0.4,54.8,0.4,0.9,44.4,1.1,3.2,33.7
Corey Benjamin,CHI,22,1.2,2,58.9,0.3,0.7,36.4,1,2.8,34.6,0.1,0.3,50,0.2,0.3,62.5,0.3,0.6,50,0.5,1.6,31.5
Corey Maggette,ORL,20,1.8,2.9,63.6,0.3,0.8,33.9,0.8,2.3,34.6,0,0,0,0,0.1,66.7,0,0.1,0,0,0.1,0
Corie Blount,PHX,31,0.9,1.5,61.4,0.1,0.4,23.1,0.2,0.5,35.3,0,0,0,0,0,0,0,0,-,0,0.1,0
Corliss Williamson,SAC,26,2.4,3.8,63,1.1,2.6,41.1,0.6,1.8,34.6,0,0,0,0,0,0,0,0,-,0,0,0
Cory Alexander,DEN,27,0.4,0.9,46.2,0.1,0.3,25,0.2,1,17.2,0,0.3,0,0.1,0.2,50,0.1,0.5,20,0.3,1,27.6
Cuttino Mobley,HOU,24,2.5,4.1,61.1,0.4,1.2,30,1.2,3.6,34.1,0.1,0.3,33.3,0.2,0.5,34.4,0.3,0.8,37.5,1.1,2.9,36.7
Dale Davis,IND,31,2.7,4.3,63.3,0.7,2,36.7,0.6,1.8,33.8,0,0,0,0,0,0,0,0,-,0,0,0
Dale Ellis,CHH,39,0.3,0.3,84.6,0,0.1,0,0.4,1,40.9,0.3,0.8,33.3,0.4,0.8,43.8,0.7,1.6,43.7,0.6,1.7,36.4
Damon Jones,DAL,23,0.6,0.9,60.8,0,0.2,14.3,0.2,0.7,21.6,0.2,0.5,43.8,0.4,0.8,47.6,0.6,1.3,46.2,0.5,1.6,30.3
Damon Stoudamire,POR,26,1.3,2.5,52.3,0.4,1.2,37.8,2.2,5.1,42.8,0.1,0.2,46.2,0.2,0.4,37,0.3,0.6,50,0.8,2.2,37.4
Dan Majerle,MIA,34,0.8,1,73.2,0,0.2,18.8,0.1,0.4,16.1,0.2,0.6,38.2,0.2,0.5,41.2,0.4,1.1,36.4,1.2,3.4,35.2
Dana Barros,BOS,33,0.5,0.8,56.7,0.1,0.3,28,1.3,2.9,46.6,0.1,0.1,75,0.1,0.2,30,0.2,0.3,66.7,0.7,1.8,41.1
Danny Ferry,CLE,33,0.1,0.2,50,0.2,0.4,40,2.2,4.3,52.2,0,0,50,0.1,0.2,66.7,0.1,0.2,50,0.4,1,41.3
Danny Fortson,BOS,24,1.9,3.2,59.3,0.3,0.9,38,0.3,0.7,42.1,0,0,0,0,0,0,0,0,-,0,0,0
Danny Manning,MIL,34,0.8,1.3,66.7,0.4,1,44.8,0.8,2.5,32.6,0,0,100,0,0,0,0,0,-,0,0,0
Darrell Armstrong,ORL,32,1.6,2.8,57.1,0.4,1,38.1,2.2,4.9,45.6,0.1,0.4,29.2,0.1,0.4,36.4,0.2,0.8,25,1.5,4.3,34.4
Darrick Martin,SAC,29,0.6,1.2,51.1,0.4,0.9,46,0.3,1.1,27.6,0,0.3,13.3,0.2,0.4,40,0.2,0.7,28.6,0.4,1.3,33
Darvin Ham,MIL,26,1.9,3,62.3,0.1,0.2,25,0.1,0.4,23.1,0,0,0,0,0,0,0,0,-,0,0,0
David Robinson,SAS,34,3.6,5.3,68.6,0.6,2.1,30.5,2.3,5.5,42.4,0,0,0,0,0,0,0,0,-,0,0,0
David Wesley,CHH,29,1.1,2.1,52.3,0.2,0.6,28.3,2.6,6,44.1,0.1,0.3,45,0.1,0.4,33.3,0.2,0.7,28.6,0.8,2.4,34.8
David Wingate,NYK,36,0.1,0.4,33.3,0,0.3,0,0,0.7,0,0,0,0,0,0,0,0,0,-,0,0,0
DeMarco Johnson,NYK,24,0.4,1,40,0,0.3,0,0.3,0.8,33.3,0,0,0,0,0,0,0,0,-,0,0,0
Dean Garrett,MIN,33,0.4,0.6,58.3,0.1,0.5,26.9,0.4,0.8,43.5,0,0,0,0,0,0,0,0,-,0,0,0
Dedric Willoughby,CHI,26,0.4,0.8,42.9,0.2,0.5,30.8,0.8,1.9,40.4,0.3,0.8,33.3,0.1,0.4,20,0.4,1.2,33.3,1,3.2,29.6
Dee Brown,TOR,31,0.2,0.4,40,0,0.1,0,0.6,1.4,39.6,0.3,1,25,0.4,1.1,39.4,0.7,2.1,33.3,1.2,3.3,36.8
Dell Curry,TOR,36,0.2,0.3,55,0,0.2,20,1.3,2.7,47,0.5,1.1,45,0.4,0.9,40.9,0.9,2,45,0.8,2.1,36.5
Dennis Rodman,DAL,39,1,1.8,57.1,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,-,0,0.1,0
Dennis Scott,VAN,31,0.1,0.3,52.9,0.2,0.4,38.5,0.5,1.5,34.7,0.2,0.6,38.2,0.2,0.7,28.1,0.4,1.3,30.8,0.8,1.9,39.8
Derek Anderson,LAC,25,2.3,3.6,64.9,0.5,1.4,33.3,2.2,5.7,39.3,0.2,0.4,44.4,0.1,0.4,35,0.3,0.8,37.5,0.6,2.1,29.2
Derek Fisher,LAL,25,0.4,1,39.7,0.1,0.4,25.7,1,2.6,36.8,0.1,0.2,50,0.1,0.3,38.5,0.2,0.5,40,0.5,1.8,29.1
Derek Hood,CHH,23,0,0.5,0,0,0,0,0,1,0,-,-,-,-,-,-,0,0,-,0,0,0
Derek Strong,ORL,32,0.6,0.8,75,0,0.2,0,0.4,1.2,33.3,0,0,0,0,0.1,0,0,0.1,0,0.1,0.2,33.3
Derrick Coleman,CHH,33,2.3,3.2,70.5,0.9,2.5,36.9,2.1,5.6,38.4,0.1,0.2,36.4,0,0.1,33.3,0.1,0.3,33.3,0.6,1.7,36.3
Derrick Dial,SAS,24,1.1,1.6,69.2,0,0.1,0,0.6,2.5,25,0.2,0.4,50,0,0.7,0,0.2,1.1,18.2,0.3,1,25
Derrick McKey,IND,33,0.4,0.8,56,0.1,0.7,19,0.5,1.3,38.5,0.1,0.2,33.3,0.1,0.1,66.7,0.2,0.3,66.7,0.2,0.5,42.9
Detlef Schrempf,POR,37,1,1.9,54.9,0.3,0.9,37.3,0.8,2.2,36.3,0,0.1,40,0,0.1,14.3,0,0.2,0,0.2,0.5,46.2
Devean George,LAL,22,0.6,1.1,56.4,0,0.4,6.3,0.2,0.6,30.8,0.2,0.6,25,0.1,0.3,25,0.3,0.9,33.3,0.3,0.7,40
Devin Gray,HOU,28,0.6,1.1,52.2,0,0.5,9.1,0.1,0.2,66.7,0,0,0,0,0,0,0,0,-,0,0,0
Dickey Simpkins,CHI,28,1.2,2.2,54.2,0.1,0.7,21.7,0.3,1.1,24.3,0,0,0,0,0,0,0,0,-,0,0,0
Dikembe Mutombo,ATL,34,2.5,3.5,70.4,1,2.3,44.3,0.5,1.2,37.6,0,0,0,0,0,0,0,0,-,0,0,0
Dion Glover,ATL,21,1.4,2.6,53.8,0.2,0.8,22.7,0.2,0.9,26.9,0,0,0,0.1,0.3,33.3,0.1,0.3,33.3,0.4,1.4,26.2
Dirk Nowitzki,DAL,22,1.5,2.3,65.4,0.4,1.3,35,2.9,6.4,46,0.1,0.2,50,0.4,0.9,44.4,0.5,1.1,45.5,1,2.8,35.7
Don MacLean,PHX,30,0.3,0.7,45.5,0.2,0.4,50,0.5,1.6,30.8,0,0.2,0,0,0.3,0,0,0.5,0,0.1,0.2,66.7
Don Reid,WAS,26,1.2,1.8,62.9,0.3,0.8,39.3,0.1,0.4,35.7,0,0,0,0,0,0,0,0,-,0,0,0
Donny Marshall,CLE,27,0.3,0.8,40,0,0,0,0.2,0.6,33.3,0,0.5,0,0,0,0,0,0.5,0,0,0.3,0
Donyell Marshall,GSW,27,2.5,4.5,55.7,0.5,2.1,25.6,1.4,4.4,31.2,0.1,0.3,43.8,0.2,0.4,36.4,0.3,0.7,42.9,0.5,1.6,34
Doug Christie,TOR,30,1.3,2.4,54.5,0.3,0.7,39.2,1.3,3.6,36.5,0.3,0.8,34.7,0.4,1,36.6,0.7,1.8,38.9,0.8,2.1,36.4
Doug Overton,BOS,30,0.3,0.6,41.9,0.1,0.3,28.6,0.8,1.8,42,0.1,0.1,66.7,0,0.1,0,0.1,0.2,50,0.2,0.6,36.4
Doug West,VAN,33,0.7,1.4,51.9,0.1,0.4,30.8,0.7,2,36,0,0,0,0,0,0,0,0,-,0,0,0
Drew Barry,ATL,27,0.2,0.2,100,0.1,0.1,100,0.3,0.7,36.4,0,0,0,0,0,0,0,0,-,0.5,1.2,38.9
Duane Causwell,MIA,32,0.4,0.6,66.7,0.3,0.6,50,0.1,0.3,37.5,0,0,0,0,0,0,0,0,-,0,0,0
Earl Boykins,CLE,24,0.3,0.7,52.9,0.8,1.4,56.7,0.9,2,44.9,0.1,0.1,100,0,0.1,0,0.1,0.2,50,0.3,0.7,41.2
Eddie Jones,CHH,28,2.4,3.8,62.5,0.3,0.9,31.3,2.2,6,35.9,0.3,0.9,31.5,0.2,0.4,40,0.5,1.3,38.5,1.4,3.6,38.7
Eddie Robinson,CHH,24,1.2,1.6,76.1,0.4,0.8,54.9,1.5,3.3,45.5,0,0.1,0,0,0,0,0,0.1,0,0,0,0
Elden Campbell,CHH,31,2.1,3.6,59.6,1.3,3.3,40.1,1.3,3.7,35.1,0,0,0,0,0,0,0,0,-,0,0.1,0
Eldridge Recasner,CHH,32,0,0,0,0,0,0,0.3,0.4,66.7,-,-,-,0,0,0,0,0,-,0.3,1,25
Elliot Perry,NJN,31,0.5,0.9,60.8,0.2,0.4,47.4,1.3,3.2,41.4,0,0.1,50,0,0.1,0,0,0.2,0,0.2,0.6,29.4
Elton Brand,CHI,21,3.6,6.1,58.6,2.6,5.7,45.9,1.6,4.3,37,0,0,0,0,0,0,0,0,-,0,0,0
Emanual Davis,SEA,31,0.2,0.6,40.6,0.2,0.6,33.3,0.5,1,47.3,0.2,0.6,31.8,0.1,0.3,20,0.3,0.9,33.3,0.4,1.3,31
Eric Montross,DET,28,0.1,0.2,40,0.1,0.3,16.7,0.2,0.7,33.3,0,0,0,0,0,0,0,0,-,0,0,0
Eric Murdock,LAC,32,0.8,1.6,50.8,0.4,1,36.6,0.4,1.4,26.3,0,0,0,0,0.1,0,0,0.1,0,0.4,1,41
Eric Piatkowski,LAC,29,1,1.7,57.4,0.3,0.8,33.9,0.7,1.9,35.9,0.2,0.7,31.4,0.3,0.7,37.5,0.5,1.4,35.7,0.9,2.3,39.8
Eric Snow,PHI,27,1,1.7,60.4,0.6,1.6,34.1,1.4,3.4,41.7,0,0,0,0,0,100,0,0,-,0.1,0.5,22
Eric Williams,BOS,27,1,1.9,54,0.4,1.2,33.3,0.7,1.6,42.1,0.3,0.6,48.3,0.1,0.5,28,0.4,1.1,36.4,0.1,0.3,22.2
Erick Dampier,GSW,24,2.1,3.6,59.2,0.6,2.1,27.3,0.6,2.5,24.5,0,0,0,0,0,0,0,0,-,0,0,0
Erick Strickland,DAL,26,1.1,2,51.8,0.6,1.8,35,1.9,4.2,45.6,0.2,0.4,41.7,0.1,0.3,44.4,0.3,0.7,42.9,0.8,2.1,37.5
Ervin Johnson,MIL,32,1.5,2.6,60.3,0.2,0.5,31.7,0.1,0.4,24.2,0,0,0,0,0,0,0,0,-,0,0,0
Etdrick Bohannon,LAC,27,0.5,1,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
Evan Eschmeyer,NJN,25,1,1.5,63.8,0.2,0.7,26.3,0.1,0.2,50,0,0,0,0,0,0,0,0,-,0,0,0
Felipe Lopez,VAN,25,1.2,2.2,55.5,0,0.4,8,0.4,1.1,34.7,0.1,0.1,50,0,0.1,33.3,0.1,0.2,50,0,0.2,0
