PLAYER,TEAM,AGE,GP,W,L,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
Austin Rivers,LAC,24,3,1,2,90.0,15.9,15.0,18.6,30.8,34.2,5.0,3.2,5.9,11.9,10.5,7.4,17.9,16.7,20.0,16.7,15.0,6.1,13.9
Avery Bradley,BOS,26,18,9,9,645.0,22.0,23.1,24.3,23.3,24.8,10.9,11.0,14.9,14.5,14.6,11.2,17.0,22.5,5.8,24.7,14.7,9.5,21.5
Blake Griffin,LAC,28,3,2,1,99.0,28.6,30.9,30.2,25.0,13.6,30.4,25.0,16.7,22.7,21.4,16.7,24.0,12.5,14.3,66.7,5.0,29.7,30.3
Bobby Brown,HOU,32,5,3,2,22.0,34.5,76.9,45.5,83.3,52.4,0.0,0.0,0.0,11.8,7.7,16.7,0.0,0.0,0.0,0.0,11.1,42.9,69.4
Bobby Portis,CHI,22,6,2,4,121.0,14.6,19.8,17.3,33.3,24.5,0.0,0.0,25.0,32.3,31.0,14.9,13.0,17.6,25.0,9.1,20.4,4.1,16.6
Bojan Bogdanovic,WAS,28,13,7,6,264.0,17.4,18.1,19.1,41.0,31.0,22.3,20.9,17.9,28.0,25.5,9.1,9.0,14.0,2.9,10.3,11.6,15.8,20.6
Boris Diaw,UTA,35,11,4,7,203.0,15.5,15.8,15.1,15.0,13.3,13.8,11.2,13.0,13.0,13.0,24.2,25.9,18.9,21.1,17.6,15.6,12.3,15.4
Bradley Beal,WAS,24,13,7,6,505.0,26.6,27.9,28.2,32.2,37.7,26.6,25.4,12.9,8.5,9.6,13.9,19.4,25.9,11.0,23.3,16.7,21.5,28.0
Brandan Wright,MEM,29,2,0,2,12.0,19.4,33.3,20.0,0.0,0.0,0.0,0.0,20.0,11.1,14.3,0.0,33.3,0.0,66.7,25.0,0.0,25.0,26.7
Brandon Bass,LAC,32,1,0,1,4.0,37.5,100,60.0,0.0,0.0,0.0,0.0,100,0.0,50.0,0.0,0.0,100,0.0,100,0.0,0.0,50.0
Brandon Jennings,WAS,27,13,7,6,178.0,11.2,10.4,11.6,8.3,13.8,8.8,8.0,13.9,13.6,13.7,34.8,13.1,5.9,0.0,8.7,13.0,10.3,9.9
Bryn Forbes,SAS,23,6,2,4,73.0,14.6,9.5,16.4,14.3,28.1,17.6,11.5,0.0,11.3,7.9,7.9,8.7,0.0,9.1,0.0,18.5,16.7,11.5
CJ McCollum,POR,25,4,0,4,140.0,29.2,29.9,29.9,36.7,23.2,30.6,27.1,26.7,16.8,19.2,8.5,30.0,18.2,14.3,22.6,17.5,20.0,30.7
CJ Miles,IND,30,4,0,4,82.0,13.8,14.1,15.5,23.8,30.8,8.0,5.9,19.0,7.8,11.1,2.0,9.5,18.2,14.3,0.0,30.0,6.7,14.4
Cameron Payne,CHI,22,1,0,1,4.0,30.0,25.0,28.6,50.0,33.3,0.0,0.0,0.0,20.0,16.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,30.0
Channing Frye,CLE,34,12,11,1,154.0,19.1,22.3,22.4,37.0,32.2,11.1,9.5,0.0,23.7,20.0,16.0,6.7,15.8,28.6,13.3,17.7,6.9,22.8
Chris Paul,LAC,32,7,3,4,260.0,30.1,34.5,32.5,31.8,29.7,27.6,22.3,9.1,19.3,17.1,69.0,27.9,33.3,8.3,6.3,20.2,25.2,33.0
Clint Capela,HOU,23,11,6,5,286.0,16.3,21.6,16.2,0.0,0.4,21.6,28.5,37.1,36.3,36.5,10.2,9.6,17.4,71.8,35.7,25.9,27.7,19.0
Cory Joseph,TOR,25,10,4,6,212.0,19.3,20.8,20.2,25.7,19.6,11.0,9.0,16.7,11.6,12.4,36.9,24.6,13.8,13.3,0.0,18.3,11.9,19.5
Cristiano Felicio,CHI,24,6,2,4,82.0,12.4,15.0,11.5,0.0,0.0,3.6,5.7,46.7,29.2,32.5,5.7,19.4,23.1,22.2,0.0,40.0,7.4,11.7
Dahntay Jones,CLE,36,10,8,2,33.0,16.9,18.5,17.5,8.3,8.7,62.5,55.6,25.0,26.1,25.9,5.6,11.1,0.0,33.3,50.0,46.7,44.4,21.6
Damian Jones,GSW,22,4,4,0,21.0,15.1,23.1,17.9,0.0,0.0,9.1,16.7,66.7,13.3,28.6,0.0,0.0,33.3,100,50.0,33.3,25.0,17.5
Damian Lillard,POR,26,4,0,4,151.0,30.0,35.1,30.9,28.1,30.5,38.1,32.9,11.1,13.7,13.0,30.2,24.5,21.7,12.5,30.6,15.7,39.7,35.0
Daniel Ochefu,WAS,23,4,1,3,5.0,18.2,0.0,12.5,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,100,0.0,0.0,0.0,33.3,0.0,0.0
Danny Green,SAS,30,16,8,8,436.0,13.3,13.2,14.3,36.1,35.5,4.9,7.0,11.4,15.6,14.4,13.1,14.4,15.6,31.3,4.5,19.4,7.7,13.5
Dante Exum,UTA,21,7,3,4,84.0,17.4,15.9,18.4,26.7,28.6,20.7,15.0,14.3,6.8,8.2,26.5,15.8,35.7,0.0,33.3,24.4,22.2,17.6
David Lee,SAS,34,15,8,7,245.0,11.3,12.4,11.5,0.0,0.8,11.7,14.4,35.1,25.3,28.1,10.4,9.7,9.1,33.3,38.5,22.5,13.6,11.2
David West,GSW,36,17,16,1,221.0,14.8,18.8,15.6,2.3,1.6,10.0,9.9,21.2,23.9,23.5,28.3,14.1,18.4,50.0,12.5,23.9,14.9,16.0
Davis Bertans,SAS,24,13,5,8,112.0,13.3,12.5,13.8,42.1,37.0,6.8,7.3,13.9,20.0,18.0,6.7,18.2,14.3,40.0,0.0,14.6,8.8,13.3
DeAndre Jordan,LAC,28,7,3,4,264.0,18.7,21.5,14.5,0.0,0.8,23.2,39.4,53.2,45.0,46.8,4.9,24.3,8.8,46.2,12.5,25.7,37.1,20.1
DeMar DeRozan,TOR,27,10,4,6,373.0,29.2,28.5,28.3,1.9,8.4,48.3,45.5,8.3,17.9,16.3,22.1,26.0,25.5,0.0,40.5,16.0,38.8,30.5
DeMarre Carroll,TOR,30,10,4,6,155.0,13.8,12.7,14.6,28.0,31.9,10.2,14.8,23.5,21.3,21.6,8.1,11.1,30.8,23.8,15.8,20.6,14.0,13.5
Dejounte Murray,SAS,20,11,4,7,168.0,21.2,15.2,19.0,0.0,4.3,25.4,25.0,6.6,20.0,15.3,30.3,36.4,50.0,5.0,43.8,21.9,20.5,16.0
Delon Wright,TOR,25,9,4,5,92.0,12.1,13.6,10.8,14.3,13.0,11.9,13.2,18.2,14.1,15.1,50.0,20.8,25.0,11.1,10.0,11.1,13.3,13.3
Dennis Schroder,ATL,23,6,2,4,211.0,27.2,30.7,29.5,45.9,34.2,30.4,27.8,8.2,6.8,7.1,47.9,15.6,27.3,0.0,33.3,19.4,23.1,31.8
Denzel Valentine,CHI,23,4,1,3,22.0,15.1,13.3,15.4,50.0,40.0,0.0,0.0,0.0,38.1,28.6,25.0,28.6,0.0,100,0.0,33.3,12.5,12.5
Deron Williams,CLE,33,18,13,5,262.0,14.6,13.2,15.3,15.6,16.8,7.6,6.5,9.7,11.3,11.1,31.1,21.8,27.8,4.0,4.8,27.1,12.3,12.3
Derrick Favors,UTA,25,11,4,7,225.0,16.1,20.1,17.0,0.0,0.0,17.5,25.8,55.6,32.1,35.9,10.2,7.8,22.2,60.0,31.3,28.4,19.3,17.9
Derrick Williams,CLE,26,8,6,2,38.0,22.6,26.7,23.1,23.1,17.9,25.0,22.2,25.0,8.7,11.1,20.0,33.3,0.0,25.0,0.0,0.0,22.2,25.9
Dewayne Dedmon,SAS,27,12,6,6,97.0,20.3,21.5,14.8,0.0,0.0,31.5,40.0,70.0,39.4,49.0,10.0,25.0,16.7,37.5,0.0,33.3,34.6,23.0
Deyonta Davis,MEM,20,3,1,2,11.0,20.0,42.9,22.7,0.0,0.0,14.3,20.0,33.3,37.5,35.7,0.0,0.0,0.0,0.0,0.0,22.2,16.7,31.8
Domantas Sabonis,OKC,21,2,0,2,6.0,38.5,0.0,27.3,0.0,33.3,100,100,0.0,33.3,28.6,0.0,0.0,100,100,0.0,80.0,100,57.1
Doug McDermott,OKC,25,5,1,4,66.0,11.8,16.7,13.6,41.2,31.0,0.0,0.0,0.0,12.2,9.1,3.1,16.7,11.1,7.7,8.3,7.1,0.0,16.2
Draymond Green,GSW,27,17,16,1,593.0,16.1,13.2,14.8,19.4,19.0,18.9,22.3,19.4,29.7,27.8,30.3,22.1,26.7,34.1,24.0,22.1,18.5,14.8
Dwight Howard,ATL,31,6,2,4,157.0,14.7,14.3,13.0,0.0,0.0,17.9,20.2,47.4,42.2,43.5,10.3,21.6,31.6,71.4,28.6,33.3,18.8,13.7
Dwyane Wade,CHI,35,6,2,4,190.0,24.4,21.6,26.1,20.0,18.3,32.8,29.6,12.0,18.0,16.4,29.3,14.9,16.1,32.0,41.7,11.0,20.3,23.3
Enes Kanter,OKC,25,5,1,4,45.0,28.8,25.6,29.5,0.0,0.0,44.4,40.0,50.0,21.4,26.5,4.3,22.2,0.0,50.0,25.0,34.8,40.0,25.0
Eric Gordon,HOU,28,11,6,5,358.0,17.5,17.2,20.0,27.3,26.6,7.8,8.5,8.6,15.0,13.8,14.2,13.1,15.7,18.2,20.0,12.1,8.7,16.6
Ersan Ilyasova,ATL,30,6,2,4,90.0,13.7,11.4,14.2,6.7,9.3,13.0,13.0,50.0,25.4,32.6,5.6,14.3,8.3,0.0,20.0,15.9,19.3,11.5
Evan Turner,POR,28,4,0,4,124.0,15.1,12.9,13.6,19.2,16.5,26.1,28.1,10.7,22.0,19.3,33.3,17.9,28.0,15.4,13.8,14.0,23.9,15.9
Fred VanVleet,TOR,23,7,1,6,29.0,12.8,20.7,15.0,33.3,29.4,0.0,0.0,0.0,6.3,3.3,33.3,14.3,11.1,0.0,14.3,33.3,10.0,18.4
George Hill,UTA,31,8,4,4,281.0,20.9,21.5,21.7,19.7,20.7,21.2,21.2,18.2,13.4,14.3,23.2,18.1,4.9,6.3,10.0,20.5,22.0,21.3
Gerald Green,BOS,31,13,7,6,192.0,19.2,22.7,21.1,36.2,31.7,18.6,14.8,4.7,15.5,12.6,8.6,13.7,11.1,9.1,17.6,25.0,11.9,24.2
Giannis Antetokounmpo,MIL,22,6,2,4,243.0,29.8,33.5,28.2,8.7,9.0,34.2,45.1,22.7,30.7,28.9,22.4,28.2,31.0,37.0,36.0,19.3,37.6,31.2
Glenn Robinson III,IND,23,3,0,3,31.0,9.1,22.2,10.2,33.3,12.5,6.3,9.5,0.0,12.5,9.7,8.3,0.0,0.0,0.0,0.0,12.5,13.3,19.7
Gordon Hayward,UTA,27,11,4,7,411.0,27.3,27.9,28.0,35.0,29.3,45.2,35.7,11.3,21.6,19.7,23.1,21.4,16.1,11.1,21.4,12.2,32.8,31.8
Greg Monroe,MIL,27,6,2,4,141.0,25.6,26.5,22.6,0.0,0.0,49.0,41.1,63.0,33.8,41.1,16.1,32.4,29.6,27.3,13.3,29.6,33.3,28.5
Ian Clark,GSW,26,16,15,1,219.0,19.3,23.4,20.8,31.7,27.3,21.9,18.9,12.9,13.5,13.4,8.7,16.7,14.0,0.0,17.6,18.1,18.8,23.9
Ian Mahinmi,WAS,30,5,3,2,63.0,11.6,11.4,8.5,0.0,0.0,14.3,28.9,17.6,21.1,20.0,26.1,15.0,20.0,85.7,33.3,43.6,28.1,11.3
Iman Shumpert,CLE,27,17,12,5,275.0,11.9,11.5,13.5,13.2,12.8,10.3,10.1,15.4,20.5,19.7,13.3,7.5,23.8,9.7,16.0,26.9,12.4,11.4
Isaiah Canaan,CHI,26,3,0,3,95.0,17.3,18.8,17.7,50.0,30.4,12.1,14.6,0.0,5.6,4.8,11.4,17.9,30.0,0.0,50.0,14.3,19.4,19.3
Isaiah Taylor,HOU,22,3,1,2,10.0,7.7,0.0,9.1,0.0,10.0,0.0,0.0,20.0,14.3,16.7,25.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
Isaiah Thomas,BOS,28,15,8,7,521.0,30.3,26.7,28.6,26.3,27.9,50.8,48.7,4.8,14.0,11.6,34.6,33.6,16.0,4.3,30.2,15.8,42.5,30.5
JJ Redick,LAC,33,7,3,4,206.0,16.4,12.7,15.7,26.5,27.4,23.0,18.5,0.0,10.1,8.2,7.3,22.0,7.4,0.0,25.0,19.5,13.5,15.7
JR Smith,CLE,31,18,13,5,487.0,10.4,11.7,11.5,26.1,23.5,2.6,4.1,4.5,11.3,9.6,5.8,8.8,15.9,12.2,0.0,21.5,6.2,12.1
JaMychal Green,MEM,27,6,2,4,118.0,18.0,17.5,19.3,25.0,26.7,8.6,8.3,25.0,25.4,25.3,3.9,18.2,0.0,0.0,20.0,38.2,10.3,17.1
JaVale McGee,GSW,29,16,15,1,148.0,19.1,27.9,20.2,0.0,0.0,16.0,17.6,59.5,21.5,30.4,4.0,18.2,7.1,51.7,35.3,43.7,17.6,22.7
Jae Crowder,BOS,26,18,9,9,596.0,17.7,18.4,19.3,20.0,20.4,20.4,18.8,17.4,27.3,24.8,14.2,7.6,19.4,12.5,21.9,21.1,16.1,18.9
Jake Layman,POR,23,2,0,2,16.0,15.6,22.2,16.7,20.0,6.7,11.1,16.7,0.0,6.3,5.9,16.7,0.0,100,0.0,100,22.2,16.7,18.8
Jakob Poeltl,TOR,21,6,2,4,26.0,17.9,19.2,22.0,0.0,0.0,0.0,9.1,50.0,37.5,42.9,0.0,0.0,14.3,100,50.0,37.5,14.3,14.1
Jamal Crawford,LAC,37,7,3,4,196.0,23.2,22.3,25.8,15.4,24.0,16.0,11.5,5.9,5.8,5.8,17.1,22.0,16.7,12.5,18.2,16.0,18.5,20.6
James Ennis III,MEM,26,6,2,4,159.0,15.8,15.2,15.4,20.7,24.1,24.0,24.1,30.8,18.7,21.4,11.7,17.1,33.3,20.0,8.3,28.2,16.7,17.3
James Harden,HOU,27,11,6,5,407.0,34.9,29.6,30.8,29.9,34.5,60.1,54.2,8.8,19.9,17.3,58.5,46.8,27.3,15.2,33.9,23.2,43.8,35.4
James Jones,CLE,36,8,6,2,30.0,10.6,4.2,10.0,0.0,14.3,0.0,0.0,25.0,16.7,18.2,0.0,33.3,0.0,0.0,0.0,25.0,0.0,3.2
James Michael McAdoo,GSW,24,13,12,1,56.0,15.1,26.5,17.3,25.0,11.9,14.8,19.4,41.7,19.0,24.1,0.0,7.7,22.2,40.0,0.0,25.0,14.3,23.3
James Young,BOS,21,10,5,5,39.0,17.2,16.1,20.8,45.5,48.3,0.0,0.0,10.0,20.0,17.5,17.6,14.3,0.0,0.0,0.0,12.5,5.9,17.4
Jarell Martin,MEM,23,3,1,2,10.0,11.1,14.3,15.0,0.0,0.0,0.0,0.0,40.0,28.6,33.3,0.0,0.0,50.0,0.0,0.0,25.0,0.0,9.5
Jason Smith,WAS,31,13,7,6,157.0,15.1,17.4,14.2,13.6,11.6,13.3,14.6,30.3,18.4,21.3,6.5,20.8,8.3,29.2,17.6,33.7,18.7,16.2
Jason Terry,MIL,39,6,2,4,68.0,13.3,11.8,15.4,22.2,38.5,5.0,3.3,12.5,13.6,13.3,17.9,11.1,17.6,12.5,0.0,21.9,6.7,11.5
Jaylen Brown,BOS,20,17,8,9,215.0,18.3,20.6,19.1,9.6,15.9,15.8,17.6,24.0,19.2,20.6,10.9,20.3,17.1,12.5,5.0,25.7,19.1,18.6
Jeff Teague,IND,29,4,0,4,142.0,18.2,19.3,17.8,26.5,20.5,32.6,29.5,0.0,14.4,10.3,39.1,17.8,13.3,25.0,27.3,18.5,25.5,22.1
Jeff Withey,UTA,27,3,2,1,21.0,11.6,15.4,11.4,0.0,0.0,14.3,18.2,60.0,11.1,28.6,14.3,0.0,25.0,50.0,0.0,38.5,11.1,13.5
Jerami Grant,OKC,23,5,1,4,111.0,13.7,22.9,14.8,11.8,8.8,14.6,12.1,20.0,19.7,19.8,10.3,10.3,6.7,12.5,30.8,12.7,12.8,20.5
Jerian Grant,CHI,24,5,2,3,52.0,24.8,17.6,24.5,25.0,34.6,13.6,12.5,0.0,10.5,7.4,29.4,43.8,28.6,0.0,33.3,14.3,15.0,17.0
Jimmy Butler,CHI,27,6,2,4,239.0,26.2,24.9,25.8,18.2,19.3,46.3,48.0,13.4,21.5,19.1,26.8,20.8,25.0,18.5,35.3,10.5,47.0,28.0
Joe Ingles,UTA,29,11,4,7,333.0,11.6,10.0,11.7,21.1,24.3,5.9,6.1,4.9,17.1,15.2,24.7,17.4,39.3,21.7,11.1,18.9,12.6,10.5
Joe Johnson,UTA,36,11,4,7,326.0,21.5,24.0,24.6,23.1,25.1,8.3,8.6,16.7,16.3,16.3,21.4,16.7,13.0,5.6,23.5,14.6,8.6,20.9
Joel Anthony,SAS,34,3,1,2,15.0,13.2,25.0,14.3,0.0,0.0,0.0,33.3,40.0,16.7,23.5,0.0,14.3,0.0,50.0,0.0,50.0,0.0,20.0
Joel Bolomboy,UTA,23,2,0,2,9.0,15.0,22.2,16.7,0.0,0.0,0.0,0.0,0.0,22.2,22.2,0.0,0.0,0.0,100,0.0,0.0,50.0,19.0
Joffrey Lauvergne,CHI,25,3,0,3,26.0,25.8,20.0,24.4,0.0,18.2,46.2,40.0,62.5,16.0,27.3,35.7,22.2,0.0,0.0,25.0,14.3,38.5,25.0
John Henson,MIL,26,2,0,2,12.0,20.0,16.7,17.4,0.0,0.0,33.3,20.0,66.7,33.3,44.4,0.0,100,50.0,0.0,50.0,25.0,33.3,20.0
John Wall,WAS,26,13,7,6,507.0,31.2,29.6,29.9,22.6,21.4,37.5,36.3,5.5,12.5,10.5,55.4,39.9,25.6,22.1,46.7,11.1,35.6,30.5
Jonas Jerebko,BOS,30,12,6,6,128.0,14.0,14.7,14.2,14.7,17.4,16.0,13.1,38.9,26.5,28.7,17.1,16.2,25.0,30.0,0.0,22.8,19.6,14.9
Jonas Valanciunas,TOR,25,10,4,6,226.0,21.9,25.9,21.7,0.0,1.0,27.3,30.3,31.0,38.4,37.2,2.0,20.0,6.7,33.3,19.0,24.4,32.6,24.1
Jonathon Simmons,SAS,27,15,7,8,306.0,21.9,24.0,23.8,27.1,23.1,21.2,21.8,9.7,9.7,9.7,21.2,13.3,16.7,7.7,38.1,21.1,23.3,23.8
Jordan Mickey,BOS,22,2,0,2,18.0,15.0,10.0,14.3,0.0,0.0,0.0,0.0,0.0,38.5,29.4,0.0,25.0,0.0,100,0.0,75.0,11.1,8.0
Jose Calderon,ATL,35,6,2,4,75.0,15.1,18.0,17.8,30.8,25.5,0.0,0.0,11.8,14.6,13.8,34.2,13.8,13.3,20.0,16.7,29.0,12.8,16.0
Jusuf Nurkic,POR,22,1,0,1,17.0,17.1,6.7,10.7,0.0,8.3,0.0,0.0,0.0,64.7,64.7,50.0,60.0,0.0,100,0.0,16.7,0.0,5.4
Kawhi Leonard,SAS,26,12,7,5,429.0,29.0,29.9,27.4,28.7,24.4,54.0,50.7,18.3,26.4,24.2,30.4,25.2,33.9,13.6,16.7,14.6,41.7,34.2
Kelly Olynyk,BOS,26,18,9,9,346.0,20.4,23.1,20.8,16.5,18.8,17.3,18.4,23.7,21.1,21.7,16.7,24.2,23.6,41.2,17.1,30.1,20.8,21.4
Kelly Oubre Jr.,WAS,21,12,6,6,184.0,16.7,19.5,19.2,37.9,27.5,9.2,9.9,25.0,19.4,20.9,5.1,11.5,32.3,20.8,30.4,33.3,10.2,18.9
Kent Bazemore,ATL,27,6,2,4,150.0,21.1,17.2,20.2,26.9,28.2,13.0,15.1,11.1,18.1,16.3,28.6,31.4,19.0,38.5,8.0,18.5,13.7,17.0
Kevin Durant,GSW,28,15,14,1,533.0,27.9,29.4,27.7,24.4,23.4,40.7,37.6,14.5,25.5,23.2,19.6,23.9,14.1,35.7,37.1,15.9,35.1,30.7
Kevin Love,CLE,28,18,13,5,578.0,21.6,19.1,21.3,28.6,26.9,26.6,24.5,29.0,38.3,36.1,11.0,20.1,24.1,29.1,26.7,22.8,26.4,21.5
Kevin Seraphin,IND,27,4,0,4,59.0,23.1,25.0,23.0,0.0,0.0,29.4,33.3,42.1,14.6,23.3,16.0,25.0,0.0,66.7,30.0,31.3,23.5,23.4
Khris Middleton,MIL,25,6,2,4,231.0,20.1,17.9,20.6,14.9,17.4,26.5,22.0,0.0,19.3,15.2,30.5,18.0,30.0,0.0,15.0,15.3,22.8,18.9
Klay Thompson,GSW,27,17,16,1,596.0,19.7,17.2,21.8,25.2,25.9,11.4,11.6,10.2,12.1,11.7,9.5,14.0,12.3,6.8,28.0,16.4,9.6,17.2
Kris Humphries,ATL,32,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
Kyle Anderson,SAS,23,15,7,8,195.0,16.4,21.3,18.2,8.6,10.6,12.7,10.6,26.1,25.4,25.6,25.3,12.3,29.4,8.7,15.4,9.5,10.5,19.0
Kyle Korver,CLE,36,18,13,5,326.0,12.2,12.7,14.3,28.1,28.5,7.0,5.7,3.7,12.4,10.7,8.7,7.6,16.3,15.2,3.3,17.2,6.0,13.6
Kyle Lowry,TOR,31,8,4,4,300.0,19.5,19.5,19.6,23.6,26.4,21.6,21.6,8.1,10.4,10.1,37.0,19.8,26.7,13.3,16.7,18.6,25.4,20.3
Kyle Singler,OKC,29,1,0,1,10.0,3.8,0.0,4.8,0.0,0.0,0.0,0.0,0.0,16.7,14.3,0.0,0.0,0.0,0.0,25.0,40.0,0.0,0.0
Kyle Wiltjer,HOU,24,1,1,0,5.0,6.7,50.0,10.0,50.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9
Kyrie Irving,CLE,25,18,13,5,653.0,29.9,30.0,31.7,22.9,25.9,29.9,25.1,9.4,8.6,8.7,31.7,27.6,21.3,13.3,33.9,15.7,17.2,29.2
LaMarcus Aldridge,SAS,31,16,8,8,537.0,24.0,25.8,25.2,2.2,5.2,23.0,24.4,32.3,21.7,24.6,10.8,19.4,13.0,29.1,11.4,20.0,21.7,23.4
Lance Stephenson,IND,26,4,0,4,107.0,23.2,27.3,26.1,28.0,28.6,8.3,9.3,4.0,28.6,22.1,21.6,16.0,18.2,0.0,7.7,19.3,10.3,24.7
Lavoy Allen,IND,28,3,0,3,11.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
LeBron James,CLE,32,18,13,5,744.0,31.1,33.7,29.7,19.9,20.5,34.3,37.7,12.4,28.2,24.6,40.6,36.7,28.7,31.5,28.6,14.7,37.2,32.2
Lou Williams,HOU,30,11,6,5,272.0,23.0,21.6,25.0,17.1,21.0,20.5,17.9,15.9,11.3,12.1,12.4,19.4,21.2,3.6,21.1,14.8,12.9,20.9
Luc Mbah a Moute,LAC,30,7,3,4,224.0,12.0,10.6,12.1,13.5,14.5,20.6,20.6,27.8,16.4,18.7,8.5,4.8,24.2,40.0,23.5,16.3,13.0,12.4
Lucas Nogueira,TOR,24,3,1,2,7.0,15.0,14.3,14.3,0.0,0.0,50.0,33.3,40.0,42.9,41.7,0.0,0.0,0.0,0.0,0.0,50.0,33.3,16.7
Malcolm Brogdon,MIL,24,6,2,4,183.0,17.7,16.9,18.3,27.0,24.4,0.0,0.0,10.7,18.5,17.1,25.6,27.3,11.5,8.7,12.5,15.2,7.7,15.4
Malcolm Delaney,ATL,28,1,1,0,3.0,50.0,100,75.0,100,50.0,50.0,50.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,88.9
Manu Ginobili,SAS,39,16,8,8,284.0,17.7,16.9,18.3,20.9,26.7,14.7,15.2,13.2,16.0,15.2,30.2,18.8,29.6,10.0,18.2,25.9,18.7,16.7
Marc Gasol,MEM,32,6,2,4,240.0,23.5,22.8,22.4,14.3,9.8,34.4,32.4,21.9,23.5,23.2,25.8,25.9,8.3,30.8,14.3,19.6,32.6,24.1
Marcin Gortat,WAS,33,13,7,6,409.0,12.3,13.1,12.1,0.0,0.0,7.6,9.9,50.0,32.5,37.2,11.3,15.9,7.7,37.0,9.1,23.5,17.1,11.2
Marcus Smart,BOS,23,18,9,9,538.0,16.2,11.1,14.3,20.7,19.0,18.1,21.5,22.8,19.1,20.0,28.1,26.2,29.0,30.2,15.0,21.6,24.2,13.3
Markieff Morris,WAS,27,13,7,6,373.0,20.6,18.0,20.9,21.2,19.5,17.5,18.1,20.0,25.2,23.9,12.2,21.4,16.9,32.1,15.4,28.8,18.6,18.2
Marreese Speights,LAC,29,7,3,4,98.0,21.5,21.3,23.0,33.3,34.5,23.3,24.4,40.0,26.2,28.2,7.5,13.6,16.7,50.0,28.6,36.1,21.6,22.9
Matt Barnes,GSW,37,12,11,1,61.0,12.2,10.0,14.4,11.1,19.0,0.0,0.0,0.0,21.4,16.4,31.8,15.8,13.3,0.0,0.0,24.3,4.3,7.5
Matthew Dellavedova,MIL,26,6,2,4,159.0,16.0,14.7,16.1,25.0,24.2,15.4,12.3,3.7,11.6,9.8,18.5,17.1,3.4,0.0,11.8,7.0,16.2,15.6
Maurice Harkless,POR,24,4,0,4,99.0,16.0,13.7,17.5,8.7,17.1,25.9,23.5,31.8,8.6,14.1,8.6,3.0,31.3,35.7,25.0,31.8,20.6,14.8
