PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Anfernee Hardaway,ORL,25,3.6,6,59.4,0.9,2.1,43.7,2,5.9,33.9,0,0.2,22.2,0.1,0.2,63.6,0.1,0.4,25,0.5,1.6,31.4
Anthony Goldwire,DEN,25,0.7,2,33.9,0.1,0.2,53.8,0.8,2.2,37.2,0.2,0.4,53.8,0,0,0,0.2,0.4,50,0.6,1.1,51.8
Anthony Mason,CHH,30,3.9,7.5,51.4,0.7,1.3,53.1,1.4,2.4,55.9,0,0,0,0,0,0,0,0,-,0,0,33.3
Anthony Miller,ATL,25,0,3,0,0,2,0,0,0,0,-,-,-,-,-,-,0,0,-,0,0,0
Anthony Peeler,VAN,27,1.2,2.5,46.9,0.4,1,38.7,3.1,8,38.1,0.1,0.3,35.3,0.3,0.7,47.2,0.4,1,40,0.7,1.8,36.2
Antoine Carr,UTA,35,1,1.8,54.8,0.7,1.4,53.3,1.4,3.3,42.9,0,0,0,0,0,0,0,0,-,0,0,0
Antoine Walker,BOS,20,5,10.9,45.3,0.6,1.6,41.4,1.1,2.8,39.3,0.1,0.3,29.4,0.1,0.2,30,0.2,0.5,40,0.2,0.9,27
Antonio Davis,IND,28,2.5,4.7,54.3,0.4,0.8,43.9,0.9,2.2,38.8,0,0,0,0,0,0,0,0,-,0,0.1,12.5
Antonio Harvey,SEA,26,0.5,1.2,42.9,0,0.5,0,0.3,0.5,66.7,0,0,0,0,0,0,0,0,-,0,0,0
Antonio Lang,CLE,25,0.7,1.3,50,0,0.2,15.4,0.4,0.9,40.4,0,0,0,0,0,0,0,0,-,0,0.1,0
Antonio McDyess,DEN,22,3,5.2,57.1,1.2,2.6,47.6,3,7.7,39.3,0,0,0,0,0,0,0,0,-,0,0.2,9.1
Armen Gilliam,MIL,33,1.4,2.4,58.5,0.8,1.7,46.7,0.9,2.4,36.1,0,0,0,0,0,0,0,0,-,0,0,0
Arvydas Sabonis,POR,32,2.7,4.7,57.5,0.9,2.1,44.5,0.9,2.2,40.6,0,0,0,0,0,0,0,0,-,0.3,0.6,41.4
Ashraf Amaya,WAS,25,0.3,0.8,34.6,0.1,0.4,25,0,0.2,16.7,0,0,0,0,0,0,0,0,-,0,0,0
Avery Johnson,SAS,32,2.3,4.4,52.8,0.4,0.7,51.8,1.6,3.7,42.3,0,0,0,0,0,0,0,0,-,0,0.1,10
B.J. Armstrong,GSW,29,1,1.4,69.6,0.3,0.7,43.8,1.6,3.8,41.9,0,0.1,25,0.1,0.3,40,0.1,0.4,25,0.1,0.6,11.5
Ben Davis,PHX,24,0.3,0.7,35.7,0.1,0.3,50,0.2,0.4,37.5,0,0,0,0,0,0,0,0,-,0,0,0
Ben Wallace,WAS,22,0.4,1.1,35.9,0,0.2,20,0,0.1,50,0,0,0,0,0,0,0,0,-,0,0,0
Benoit Benjamin,TOR,32,0.8,2,37.5,0.3,0.5,50,0.3,0.5,50,0,0,0,0,0,0,0,0,-,0,0,0
Bill Wennington,CHI,34,0.4,1,37.3,0.2,0.4,39.1,1.4,2.5,56.1,0,0,0,0,0,0,0,0,-,0,0,0
Billy Owens,SAC,28,2.2,3.9,56,0.8,1.7,50.5,1.4,3.7,37.6,0,0.1,25,0,0,0,0,0.1,0,0.1,0.3,27.8
Bimbo Coles,GSW,29,0.9,1.8,52.2,0.4,0.8,46.3,0.8,2.6,30.3,0.1,0.3,41.7,0.1,0.4,33.3,0.2,0.7,28.6,0.1,0.5,28
Bison Dele,CHI,28,1.1,3,37,0.9,1.7,53.3,0.9,2.3,38.1,0,0,0,0,0,0,0,0,-,0,0,0
Blue Edwards,VAN,31,1,2,52.1,0.1,0.3,38.9,1.7,4.4,38.1,0,0.1,20,0,0.2,0,0,0.3,0,0.2,0.7,27.5
Bo Outlaw,LAC,26,2.6,3.8,69.7,0.3,0.5,50,0.2,0.7,28.6,0,0,0,0,0,0,0,0,-,0,0.1,0
Bob Sura,CLE,24,2.2,4,54.9,0,0.3,16.7,0.5,1.9,28.8,0,0.1,20,0.1,0.2,35.7,0.1,0.3,33.3,0.2,0.8,30
Bobby Hurley,SAC,26,0.1,0.4,33.3,0,0.1,25,0.7,1.7,40.8,0.2,0.2,75,0,0.1,0,0.2,0.3,66.7,0.1,0.6,22.2
Bobby Phills,CLE,27,1.6,3,52.9,0.4,1.2,33.3,2.3,5.6,41.8,0.3,0.7,47.1,0.1,0.5,29.6,0.4,1.2,33.3,0.1,0.6,22.9
Brad Lohaus,TOR,32,0.2,0.3,50,0,0,0,0.4,2.2,18.2,0.3,0.3,100,0,0,0,0.3,0.3,100,0,0.3,0
Brent Barry,LAC,25,0.8,1.5,51.1,0.3,0.5,53.3,1.2,2.9,39.8,0.1,0.1,50,0.2,0.2,66.7,0.3,0.3,100,0.4,1.4,25.6
Brent Price,HOU,28,0.6,1.1,59.3,0.1,0.3,25,0.8,2,38,0.1,0.2,33.3,0,0.1,0,0.1,0.3,33.3,0.3,0.8,37.5
Brent Scott,IND,26,0.4,0.8,58.3,0,0.1,0,0.1,0.3,25,0,0,0,0,0,0,0,0,-,0,0,0
Brett Szabo,BOS,29,0.4,1.1,38.8,0.2,0.4,56.3,0.2,0.4,56,0,0,0,0,0,0,0,0,-,0,0,0
Brian Evans,ORL,23,0.1,0.2,66.7,0,0,0,0.3,1.1,26.7,0.3,0.6,50,0,0,0,0.3,0.6,50,0,0,0
Brian Grant,SAC,25,1.8,3.5,51.8,0.8,2,37.5,1.2,3.1,39.2,0,0,0,0,0,0,0,0,-,0,0,0
Brian Shaw,ORL,31,0.9,1.8,47.9,0.4,1.1,34.9,0.9,2.7,33.2,0,0.1,16.7,0,0.1,33.3,0,0.2,0,0.3,1,27.9
Brooks Thompson,DEN,26,0.2,0.7,31.8,0.1,0.2,41.7,1.3,3.1,42,0.2,0.6,33.3,0.1,0.3,36.4,0.3,0.9,33.3,0.8,1.9,41.1
Bruce Bowen,MIA,26,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0
Bryant Reeves,VAN,24,3.1,5.4,57.4,1.3,2.7,50.2,2.2,5.5,39.8,0,0,0,0,0,0,0,0,-,0,0.1,20
Bryant Stith,DEN,26,1.4,3,46.1,0.5,1.1,42.9,2.5,6,41.8,0.2,0.5,45.5,0,0.2,12.5,0.2,0.7,28.6,0.3,1.1,28.8
Bryon Russell,UTA,26,1.8,2.9,62.4,0.1,0.3,40,1,2.8,37.2,0.3,0.5,60,0.1,0.4,30,0.4,0.9,44.4,0.4,1.1,39.5
Buck Williams,NYK,37,1.7,3,58.1,0.4,0.8,46.7,0.2,0.6,40.9,0,0,0,0,0,0,0,0,-,0,0,0
Byron Scott,LAL,36,0.6,0.9,63.5,0.1,0.1,60,0.9,2.3,37.7,0.1,0.3,33.3,0.1,0.1,50,0.2,0.4,50,0.5,1.3,36.6
Calbert Cheaney,WAS,25,2.1,3.3,62.7,0.6,1,54.3,2,4.6,43.2,0,0.1,0,0,0,100,0,0.1,0,0,0.2,11.1
Carl Herrera,SAS,30,1.5,3.4,44.9,0.9,2,42.7,1.1,2.5,42.1,0,0,0,0,0,0,0,0,-,0,0.1,33.3
Carl Thomas,CLE,27,0.2,0.2,100,0.1,0.1,100,0.2,0.9,26.7,0,0,0,0.3,1,25,0.3,1,30,0,0.1,0
Carlos Rogers,TOR,26,2.6,3.9,68.5,0.4,1,36.4,0.7,2.1,34.5,0,0.1,50,0,0.1,50,0,0.2,0,0,0.3,15.4
Cedric Ceballos,PHX,27,4,7,56.5,0.2,0.7,35.3,1.1,3.5,32.4,0.1,0.5,29.4,0.1,0.5,13.3,0.2,1,20,0.2,0.5,33.3
Charles Barkley,HOU,34,4,6.2,64.9,0.4,1.1,33.3,1.4,3.7,36.7,0.3,0.7,40,0,0.2,28.6,0.3,0.9,33.3,0.3,1.3,21.2
Charles Jones,HOU,40,0.2,0.3,66.7,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,-,0,0,0
Charles Oakley,NYK,33,2,3.6,57,0.1,0.3,33.3,2.1,4.6,44.3,0,0,0,0,0,100,0,0,-,0,0.2,25
Charles Smith,SAS,31,0.5,0.9,58.8,0.3,0.7,38.5,1,2.8,35.2,0,0,0,0,0,0,0,0,-,0,0,0
Charlie Ward,NYK,26,0.8,1.8,47.2,0.1,0.3,33.3,0.4,1.2,35.1,0,0.2,25,0.1,0.2,55.6,0.1,0.4,25,0.2,0.8,31
Cherokee Parks,MIN,24,0.8,1.4,58.1,0.1,0.2,53.8,0.5,1.1,42.2,0,0,0,0,0,0,0,0,-,0,0,0
Chris Carr,MIN,23,0.9,1.4,62.7,0.3,0.6,51.5,0.9,2.1,41.4,0.1,0.5,23.1,0.3,0.7,50,0.4,1.2,33.3,0.1,0.5,15
Chris Childs,NYK,29,1,2.2,44.5,0.2,0.4,48,1.5,3.6,42.5,0,0.2,10,0,0.1,20,0,0.3,0,0.5,1.4,37.5
Chris Dudley,POR,32,1,2.1,49.7,0.4,1.1,33.7,0.2,0.5,35,0,0,0,0,0,0,0,0,-,0,0,0
Chris Gatling,NJN,29,3.9,5.9,67,1.3,3.3,39.3,1.7,4.1,42.5,0,0,0,0,0.1,50,0,0.1,0,0,0,0
Chris Jent,NYK,27,0,0.7,0,0,0,0,0,1,0,0.5,0.5,100,0,0,0,0.5,0.5,100,0.3,0.3,100
Chris Mills,CLE,27,1.7,3.1,54.8,0.5,1.2,44.4,2.5,6,42.3,0.1,0.2,41.7,0.1,0.2,25,0.2,0.4,50,0.2,0.6,37
Chris Morris,UTA,31,0.9,1.5,59.6,0,0.2,7.7,0.6,1.7,33.9,0.1,0.2,28.6,0.2,0.5,43.8,0.3,0.7,42.9,0.1,0.5,18.2
Chris Mullin,GSW,33,2.1,2.9,72.6,0.2,0.3,53.8,2.8,5.6,49.7,0.1,0.1,57.1,0.1,0.3,47.1,0.2,0.4,50,0.3,0.9,38
Chris Robinson,VAN,23,0.4,0.7,60,0.1,0.2,50,0.9,2.7,31.5,0.3,0.5,50,0.1,0.3,20,0.4,0.8,50,0.3,0.7,34.8
Chris Webber,WAS,24,5.3,8.5,62.1,1.1,2.2,48.4,1.7,4.4,38.4,0,0,0,0,0,100,0,0,-,0.4,1.1,32.5
Chris Whitney,WAS,25,0.5,0.9,58.9,0.1,0.3,40.9,0.5,1.3,36.4,0.1,0.2,37.5,0.1,0.2,38.5,0.2,0.4,50,0.5,1.4,37.5
Christian Laettner,ATL,27,3.2,6,54.4,0.6,1.3,47.3,2.6,5.9,44.6,0,0.1,25,0,0,50,0,0.1,0,0.1,0.4,33.3
Chucky Brown,MIL,29,0.6,0.9,67.7,0.2,0.3,47.6,0.4,1,36.9,0,0,0,0,0.1,0,0,0.1,0,0,0,0
Clar. Weatherspoon,PHI,26,2.5,4.5,56.2,0.5,1.1,47.7,1.8,4.3,42.1,0,0,0,0,0,0,0,0,-,0,0.1,25
Clifford Robinson,POR,30,1.8,3.2,57,0.9,2.1,40.8,2.4,6,40.6,0.1,0.3,26.7,0,0.2,20,0.1,0.5,20,0.4,1.5,23.5
Clifford Rozier,TOR,24,1.6,3.3,49.3,0.1,0.4,33.3,0.1,0.3,30.8,0,0,0,0,0,0,0,0,-,0,0,0
Clyde Drexler,HOU,35,3.1,5.4,56.8,0.2,0.6,35,2.3,6.3,37,0.2,0.6,36.4,0.2,0.4,50,0.4,1,40,0.4,1.3,32.5
Corie Blount,LAL,28,1.3,2.1,59.8,0.1,0.3,35.3,0.2,0.6,32.4,0,0,0,0,0,100,0,0,-,0,0,0
Corliss Williamson,SAC,23,2.9,4.9,59.5,1,2,47.2,0.8,2.5,33.5,0,0,0,0,0,0,0,0,-,0,0,0
Cory Alexander,SAS,24,0.6,1.4,41.4,0.2,0.3,54.2,1.1,3,37.8,0,0.1,33.3,0.2,0.3,54.5,0.2,0.4,50,0.5,1.5,37
Craig Ehlo,SEA,35,0.7,1.4,46.1,0.1,0.2,44.4,0.4,1.6,24,0.2,0.5,36.8,0.1,0.4,33.3,0.3,0.9,33.3,0.2,0.5,34.8
Cuonzo Martin,MIL,25,0,0.3,0,0,0,0,0,1.7,0,-,-,-,0,1,0,0,1,0,0,0,0
Dale Davis,IND,28,3.4,5.3,63.5,0.6,1.4,42.2,0.7,1.9,35.1,0,0,0,0,0,0,0,0,-,0,0,0
Dale Ellis,DEN,36,1.3,2.3,54.5,0.1,0.3,44.4,3.1,7.6,40.6,0.3,0.9,30.8,0.3,0.6,42.4,0.6,1.5,40,0.9,2.7,35
Damon Stoudamire,TOR,23,2.2,4.6,47.3,0.9,2.3,39.5,3,7.9,37.6,0,0.2,20,0,0.1,20,0,0.3,0,0.9,2.4,37.3
Dan Majerle,MIA,31,1.6,2.7,61.5,0.1,0.6,15,1.2,3.5,33.6,0.2,0.5,31.3,0.2,0.6,41.2,0.4,1.1,36.4,0.7,2.1,34.2
Dan Schayes,ORL,38,0.4,1.1,40,0.1,0.3,20,0.6,1.3,41.7,0,0,0,0,0,0,0,0,-,0,0,0
Dana Barros,BOS,30,1.1,3.4,32.9,0.3,0.6,50,1.9,3.4,56.8,0.2,0.3,83.3,0.3,0.6,42.9,0.5,0.9,55.6,0.8,2.3,33.9
Danny Ferry,CLE,30,0.2,0.8,25.8,0.2,0.6,32,3.3,7,46.9,0.1,0.3,20,0.2,0.6,36.6,0.3,0.9,33.3,0.3,0.7,45.1
Danny Manning,PHX,31,3.4,4.9,68.9,1,2.2,45.6,1.1,3.1,35.1,0,0.1,0,0,0,100,0,0.1,0,0,0.1,75
Darrell Armstrong,ORL,29,0.7,1.4,54.3,0.1,0.4,34.8,0.7,2.1,34.3,0.2,0.3,50,0.1,0.3,36.4,0.3,0.6,50,0.3,1.2,21.7
Darrick Martin,LAC,26,1.5,3.5,42.5,0.2,0.5,41.5,1.4,3.4,40.5,0.1,0.1,50,0.1,0.2,62.5,0.2,0.3,66.7,0.4,1.3,33.3
Darrin Hancock,ATL,25,0.6,1.2,51.7,0,0.2,0,0,0.1,50,0,0,0,0,0,0,0,0,-,0,0,0
Darvin Ham,IND,23,0.8,1.3,58.3,0,0.1,25,0.1,0.3,40,0,0,0,0,0,0,0,0,-,0,0,0
David Robinson,SAS,31,4.5,7.2,62.8,0.3,1.8,18.2,1.2,3,38.9,0,0,0,0,0,0,0,0,-,0,0,0
David Vaughn,ORL,24,0.6,1,61.1,0.2,0.5,33.3,0.1,0.7,20.8,0,0,0,0,0,0,0,0,-,0,0,0
David Wesley,BOS,26,2.6,5.6,46.6,0.3,0.5,51.3,2.5,4.9,52.2,0.1,0.2,31.3,0.3,0.5,60.7,0.4,0.7,57.1,0.5,1.6,28.6
David Wingate,SEA,33,0.4,0.8,52.7,0.1,0.2,46.2,0.6,1.6,37.5,0,0.1,25,0.2,0.4,50,0.2,0.5,40,0.2,0.5,32.1
David Wood,MIL,32,0.3,0.3,85.7,0,0.1,0,0.1,0.3,33.3,0,0,0,0.1,0.2,50,0.1,0.2,50,0.1,0.3,37.5
Dean Garrett,MIN,30,2.2,3.1,69.8,0.5,1.3,36.4,0.6,1.3,48.3,0,0,0,0,0,0,0,0,-,0,0,0
Dee Brown,BOS,28,0.9,2.3,36.7,0,0.2,0,1.5,3.8,38.8,0.3,0.4,66.7,0.3,0.5,50,0.6,0.9,66.7,0.2,1,20
Dell Curry,CHH,33,1.5,4.4,34,0.2,0.6,40.5,3,5.5,55.6,0.4,0.7,56.3,0.2,0.5,43.5,0.6,1.2,50,0.6,1.4,44
Dell Demps,ORL,27,0,0.5,0,0,1,0,0,1,0,-,-,-,-,-,-,0,0,-,0,0,0
Dennis Rodman,CHI,36,1.9,3.8,50,0.1,0.3,38.9,0.3,0.9,31.3,0,0,0,0,0,100,0,0,-,0,0.2,11.1
Dennis Scott,ORL,28,0.6,1.5,39,0.5,1,53.7,2.2,6,36.7,0.4,0.7,50,0.3,0.7,47.4,0.7,1.4,50,0.7,1.8,36.9
Derek Fisher,LAL,22,0.5,1.3,40.6,0.2,0.5,44.1,0.4,1,39.2,0,0.1,0,0.1,0.1,100,0.1,0.2,50,0.2,0.5,36.8
Derek Harper,DAL,35,1.5,2.4,60.6,0.1,0.4,32.1,2.1,5.1,40.3,0.1,0.4,25,0.1,0.2,30,0.2,0.6,33.3,0.2,0.7,35.3
Derek Strong,ORL,29,1.7,3.4,50.5,0.4,0.9,43.2,1.1,2.8,39.1,0,0,0,0,0,0,0,0,-,0,0,0
Derrick Alston,ATL,24,0,1.5,0,0,1,0,0,0,0,-,-,-,-,-,-,0,0,-,0,0,0
Derrick Coleman,PHI,30,3,5.6,54.6,1.3,2.7,49.3,1.6,5.1,32.2,0.1,0.1,66.7,0.1,0.2,42.9,0.2,0.3,66.7,0.3,1.2,26.6
Derrick McKey,IND,30,1.4,2.8,50.4,0.4,1.1,34.5,1,3.1,32.5,0.1,0.1,40,0,0,0,0.1,0.1,100,0.1,0.5,25
Detlef Schrempf,SEA,34,2.6,4.5,57.8,0.7,1.3,55,2.2,5.1,42.8,0,0.1,14.3,0,0.1,0,0,0.2,0,0.3,0.7,40.9
Devin Gray,SAS,25,1.3,3.7,36.4,0,0.7,0,0,0.3,0,0,0,0,-,-,-,0,0,-,0,0,0
Dexter Boney,PHX,27,0.5,1.3,40,0,0,0,0.3,1.2,28.6,0,0,0,-,-,-,0,0,-,0,0.3,0
Dickey Simpkins,CHI,25,0.5,1.2,38.6,0,0.3,8.3,0.1,0.5,31.8,0,0,0,0,0,0,0,0,-,0,0.1,50
Dikembe Mutombo,ATL,31,3.4,5.5,61.5,1,2.1,46.2,0.4,1.5,29.1,0,0,0,0,0,0,0,0,-,0,0,0
Dino Radja,BOS,30,2.6,6.6,39.8,0.9,2.1,43.4,2.4,4.8,50.4,0,0,0,0,0,0,0,0,-,0,0,0
Dominique Wilkins,SAS,37,3.6,7,51.7,0.5,1.3,39.2,1.7,5.3,32,0.1,0.4,33.3,0.2,0.3,70,0.3,0.7,42.9,0.3,1.2,26
Don MacLean,PHI,27,1.6,3.1,53,0.6,1.3,46.8,1.9,4.8,40.3,0.1,0.1,50,0,0.2,20,0.1,0.3,33.3,0.2,0.6,35
Don Reid,DET,23,1,1.7,56.1,0.1,0.3,30,0.1,0.4,26.3,0,0,0,0,0,0,0,0,-,0,0,0
Donald Royal,CHH,31,0.7,1.4,50,0.1,0.4,26.1,0.2,0.6,36.8,0,0,0,0,0,0,0,0,-,0,0,0
Donald Whiteside,TOR,28,0.1,0.3,57.1,0,0.1,0,0.3,0.9,36,0.1,0.4,25,0,0.1,0,0.1,0.5,20,0.2,0.8,25
Donnie Boyce,ATL,23,0.6,1.3,46.4,0.1,0.4,20,0.3,1,30,0,0,0,0,0.2,0,0,0.2,0,0.1,0.6,11.1
Donny Marshall,CLE,24,0.2,0.6,35.5,0,0.2,0,0.5,1.6,31,0.2,0.3,50,0.3,0.4,60,0.5,0.7,71.4,0.1,0.5,25
Dontonio Wingfield,POR,23,0.7,1.6,46.7,0.1,0.3,54.5,0.7,1.7,38.8,0.2,0.4,66.7,0.1,0.2,50,0.3,0.6,50,0,0.7,5.9
Donyell Marshall,GSW,24,1.4,2.5,55.2,0.3,0.9,33.3,0.9,2.5,34.8,0.2,0.5,33.3,0.1,0.3,30,0.3,0.8,37.5,0.2,0.6,27.3
Doug Christie,TOR,27,2.1,3.8,55.2,0.4,1.1,32.6,1.7,4.7,35.3,0.1,0.5,22.9,0.2,0.5,36.7,0.3,1,30,0.6,1.4,40.8
Doug Overton,PHI,27,0.4,1,44.1,0.2,0.3,71.4,0.6,1.5,43.7,0.1,0.1,50,0,0,0,0.1,0.1,100,0.1,0.6,21.4
Doug West,MIN,30,1.2,1.9,60.3,0.2,0.6,34.2,1.9,4.3,44.2,0,0.1,66.7,0,0.1,0,0,0.2,0,0,0.3,18.8
Duane Causwell,SAC,29,0.6,1,59.6,0.1,0.3,26.7,0.3,0.7,50,0,0,0,0.1,0.1,100,0.1,0.1,100,0,0,0
Duane Ferrell,IND,32,1,2.1,50,0.1,0.2,35.7,1.3,2.8,47.7,0.1,0.2,28.6,0.1,0.1,50,0.2,0.3,66.7,0.1,0.2,33.3
Dwayne Schintzius,LAC,28,0.3,0.5,62.5,0.2,0.8,30,0.3,1.2,23.5,0,0,0,0,0,0,0,0,-,0.1,0.1,100
Earl Cureton,TOR,39,0.3,0.7,50,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,-,0,0,0
Ed O'Bannon,DAL,24,0.6,1.3,48.2,0.1,0.6,23.5,0.5,1.9,28.2,0.1,0.3,22.2,0,0.1,0,0.1,0.4,25,0.2,0.6,30
Ed Pinckney,MIA,34,0.6,1.1,51.7,0.2,0.2,80,0.1,0.3,44.4,0,0,0,0,0,0,0,0,-,0,0,0
Eddie Johnson,HOU,38,0.7,1.3,58.5,0.1,0.4,38.9,1.7,4.2,40.9,0.2,0.4,54.5,0.1,0.4,27.3,0.3,0.8,37.5,0.3,0.8,43.2
Eddie Jones,LAL,25,2.9,5.3,54.8,0.2,0.7,33.9,1.6,4.5,36,0.4,0.8,50.9,0.2,0.3,50,0.6,1.1,54.5,0.7,2.2,33.1
Elden Campbell,LAL,28,3.1,5.9,52.2,1.5,3.3,45.7,1.1,3,38.1,0,0,0,0,0,0,0,0,-,0,0,50
Eldridge Recasner,ATL,29,0.6,1.2,46.6,0.1,0.3,30,0.9,2.1,42.5,0.1,0.3,50,0.2,0.4,50,0.3,0.7,42.9,0.4,1,37.1
Elliot Perry,MIL,28,0.7,1.3,56.6,0.2,0.5,42.5,1.3,2.7,48.9,0.1,0.1,66.7,0,0.1,0,0.1,0.2,50,0.4,1.1,35.3
Elmer Bennett,DEN,27,0.1,0.6,20,0.1,0.1,100,0.4,1,44.4,0,0.4,0,0,0,0,0,0.4,0,0,0.3,0
Elmore Spencer,SEA,27,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,0,0,-,0,0,0
Emanual Davis,HOU,28,0.8,1.5,52.6,0,0.2,0,0.5,1.5,36.8,0.1,0.4,33.3,0.6,0.6,100,0.7,1,70,0.2,0.6,28.6
Ennis Whatley,POR,34,0.3,1,33.3,0,0,0,0.3,0.3,100,-,-,-,0,0,0,0,0,-,0,0,0
Eric Leckner,VAN,31,0.4,0.9,47.1,0.3,0.5,57.1,0.1,0.5,22.2,0,0,0,0,0,0,0,0,-,0,0,0
Eric Mobley,VAN,27,0.9,1.7,52.1,0,0.1,33.3,0.1,0.4,16.7,0,0,0,0,0,0,0,0,-,0,0,0
Eric Montross,NJN,25,1.3,2.4,54,0.5,1.2,41.3,0.3,0.9,29,0,0,0,0,0,0,0,0,-,0,0,0
Eric Murdock,DEN,29,0.3,0.7,50,0.3,0.6,60,0.4,1.1,38.5,0,0,0,0,0.1,0,0,0.1,0,0.3,0.6,50
Eric Piatkowski,LAC,26,0.8,1.4,57.6,0.2,0.4,40.9,0.7,1.8,36.9,0.2,0.6,37.5,0.1,0.1,100,0.3,0.7,42.9,0.4,1,42.9
Eric Snow,SEA,24,0.5,1.1,50,0.1,0.3,47.1,0.4,1,42.2,0,0,0,0,0,100,0,0,-,0,0.2,22.2
Eric Williams,BOS,24,3.3,7.5,44.7,0.9,1.8,49.6,1,2.1,46.4,0,0,0,0,0,0,0,0,-,0,0.1,20
Erick Dampier,IND,21,1.1,2.4,45.1,0.5,1.4,34.4,0.3,1,29.2,0,0,0,0,0,0,0,0,-,0,0,100
Erick Strickland,DAL,23,1.3,2.1,60,0.6,1.3,51.4,1.3,4.5,27.6,0.2,0.5,44.4,0.1,0.2,33.3,0.3,0.7,42.9,0.3,0.8,36.4
Ervin Johnson,DEN,29,2.2,3.6,59.8,0.4,0.8,49.2,0.4,1.3,32.4,0,0,0,0,0,0,0,0,-,0,0,0
Evric Gray,NJN,27,0.4,1.2,33.3,0,0.7,0,0.4,0.8,50,0,0,0,0,0.5,0,0,0.5,0,0,0.4,0
Felton Spencer,GSW,29,1.2,2.4,51.1,0.5,0.9,50.8,0.2,0.6,36.6,0,0,0,0,0,0,0,0,-,0,0,0
Frank Brickowski,BOS,37,0.5,1.2,42.9,0.3,0.6,44.4,0.7,1.5,48,0.1,0.1,100,0.1,0.2,33.3,0.2,0.3,66.7,0.3,0.8,35.7
Frankie King,PHI,25,0.4,1.4,30,0.2,0.2,100,0.3,0.7,50,0,0,0,0.3,0.3,100,0.3,0.3,100,0,0.2,0
