PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Anthony Johnson,IND,30,63,34,29,27.9,76.3,23.7,60.9,31.2,23.1,10.3,16.0,17.7,29.7,33.3,66.7,65.9,34.1,39.9,60.1
Anthony Miller,ATL,33,2,0,2,4.9,100,0.0,100,0.0,0.0,50.0,0.0,50.0,100,100,0.0,0.0,0.0,100,0.0
Anthony Peeler,WAS,35,40,19,21,13.2,56.7,43.3,40.5,24.8,49.0,11.8,10.5,11.1,15.7,71.0,29.0,84.0,16.0,76.8,23.2
Antoine Walker,BOS,28,77,26,51,38.5,75.2,24.8,64.0,7.9,22.4,13.9,13.6,17.2,56.1,33.5,66.5,89.1,10.9,44.1,55.9
Antonio Burks,MEM,25,24,10,14,9.1,81.7,18.3,68.5,43.8,12.3,28.8,19.2,23.3,24.7,40.0,60.0,66.7,33.3,42.9,57.1
Antonio Daniels,SEA,30,75,50,25,27.0,73.5,26.5,53.1,21.1,17.4,12.9,29.4,16.8,32.0,21.9,78.1,69.4,30.6,30.4,69.6
Antonio Davis,CHI,36,72,41,31,25.6,100,0.0,77.0,27.5,0.0,4.8,23.0,15.0,49.5,71.0,29.0,0.0,0.0,71.0,29.0
Antonio McDyess,DET,30,77,51,26,23.4,99.8,0.2,83.0,43.5,0.0,8.0,17.0,13.9,39.5,77.5,22.5,0.0,0.0,77.5,22.5
Austin Croshere,IND,30,73,40,33,25.0,65.0,35.0,44.2,12.1,20.9,6.6,34.9,16.2,32.1,58.0,42.0,95.6,4.4,67.0,33.0
Awvee Storey,NJN,28,9,2,7,3.0,80.0,20.0,50.0,0.0,37.5,0.0,12.5,0.0,50.0,0.0,100,100,0.0,33.3,66.7
Baron Davis,GSW,26,46,21,25,34.4,52.9,47.1,39.1,11.8,40.0,14.2,20.9,16.3,27.3,21.4,78.6,48.3,51.7,32.3,67.7
Ben Gordon,CHI,22,82,47,35,24.5,68.7,31.3,48.6,25.3,32.6,8.9,18.9,15.2,23.3,39.0,61.0,69.4,30.6,48.4,51.6
Ben Handlogten,UTA,31,21,6,15,14.0,98.8,1.2,90.5,8.4,0.0,4.2,9.5,10.5,82.1,74.4,25.6,0.0,0.0,74.4,25.6
Ben Wallace,DET,30,74,51,23,36.1,98.6,1.4,81.6,8.0,0.4,7.2,18.0,12.9,73.5,63.3,36.7,100,0.0,63.4,36.6
Beno Udrih,SAS,22,80,57,23,14.4,63.6,36.4,48.8,18.7,36.9,15.9,14.2,17.2,30.1,56.5,43.5,91.4,8.6,68.2,31.8
Bernard Robinson,CHA,24,31,6,25,10.6,90.1,9.9,71.0,19.4,9.7,17.2,19.4,21.5,51.6,45.5,54.5,100,0.0,50.0,50.0
Billy Thomas,NJN,29,25,15,10,14.0,40.4,59.6,37.0,19.6,55.4,21.7,7.6,29.3,17.4,82.4,17.6,100,0.0,91.2,8.8
Bo Outlaw,PHX,34,39,29,10,5.5,100,0.0,82.8,27.6,0.0,6.9,17.2,17.2,55.2,50.0,50.0,0.0,0.0,50.0,50.0
Bob Sura,HOU,32,61,42,19,31.6,69.2,30.8,51.1,14.7,26.4,15.2,22.5,16.9,36.4,40.6,59.4,94.5,5.5,54.4,45.6
Bobby Jackson,SAC,32,25,18,7,21.6,62.4,37.6,50.5,21.3,32.9,15.6,16.6,17.3,29.2,39.5,60.5,75.8,24.2,50.5,49.5
Bobby Simmons,LAC,25,75,35,40,37.5,88.7,11.3,69.0,46.9,12.2,7.8,18.8,15.5,22.1,73.1,26.9,96.0,4.0,75.5,24.5
Bonzi Wells,MEM,28,69,37,32,21.6,83.1,16.9,65.5,19.4,15.0,14.6,19.6,20.5,46.0,66.9,33.1,91.7,8.3,70.2,29.8
Boris Diaw,ATL,23,66,10,56,18.1,83.0,17.0,73.2,26.8,8.6,7.0,18.2,16.2,46.5,54.8,45.2,100,0.0,58.1,41.9
Bostjan Nachbar,NOH,24,71,21,50,18.9,52.3,47.7,34.8,11.3,45.5,12.3,19.6,17.2,23.5,50.0,50.0,93.3,6.7,70.2,29.8
Brad Miller,SAC,29,56,36,20,37.4,96.9,3.1,71.7,27.4,1.7,5.3,26.6,15.8,44.3,70.1,29.9,100,0.0,70.5,29.5
Brandin Knight,HOU,23,1,0,1,2.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Hunter,ORL,24,31,10,21,7.0,100,0.0,77.9,4.2,0.0,4.2,22.1,17.9,73.7,48.6,51.4,0.0,0.0,48.6,51.4
Brendan Haywood,WAS,25,68,38,30,27.5,100,0.0,75.0,3.5,0.0,9.1,25.0,16.2,71.6,54.0,46.0,0.0,0.0,54.0,46.0
Brent Barry,SAS,33,81,59,22,21.4,39.0,61.0,31.3,6.0,49.9,15.1,18.8,12.6,25.3,67.0,33.0,94.0,6.0,80.9,19.1
Brevin Knight,CHA,29,66,17,49,29.5,96.6,3.4,73.6,42.9,1.4,11.3,25.1,13.1,30.6,25.3,74.7,66.7,33.3,25.8,74.2
Brian Cardinal,MEM,28,58,32,26,24.7,71.1,28.9,44.4,20.7,25.3,3.3,30.3,20.7,23.8,57.8,42.2,95.5,4.5,68.1,31.9
Brian Cook,LAL,24,72,31,41,15.0,52.8,47.2,42.8,21.8,51.1,5.9,6.1,15.1,21.0,74.5,25.5,97.4,2.6,84.7,15.3
Brian Grant,LAL,33,69,27,42,16.6,100,0.0,78.3,32.7,0.0,3.4,21.7,11.8,45.6,72.8,27.2,0.0,0.0,72.8,27.2
Brian Scalabrine,NJN,27,54,28,26,21.6,79.5,20.5,64.9,24.2,19.5,13.6,15.6,23.3,40.7,71.8,28.2,100,0.0,76.5,23.5
Brian Skinner,SAC,29,49,24,25,19.3,99.5,0.5,89.3,6.9,0.0,6.4,10.7,9.0,82.4,52.9,47.1,0.0,0.0,52.9,47.1
Britton Johnsen,IND,25,6,2,4,14.0,81.8,18.2,100,66.7,0.0,0.0,0.0,0.0,33.3,66.7,33.3,0.0,0.0,66.7,33.3
Bruce Bowen,SAS,34,82,59,23,32.0,57.7,42.3,44.1,20.4,45.3,16.9,10.5,19.3,23.7,78.5,21.5,99.0,1.0,86.9,13.1
Bruno Sundov,NYK,25,21,8,13,3.3,91.9,8.1,80.0,72.0,12.0,0.0,8.0,16.0,8.0,90.0,10.0,100,0.0,90.9,9.1
Bryon Russell,DEN,34,70,39,31,14.7,40.9,59.1,25.4,13.0,54.7,12.4,19.9,25.7,12.4,59.0,41.0,96.4,3.6,81.1,18.9
Calbert Cheaney,GSW,33,55,17,38,17.2,98.9,1.1,90.4,48.0,0.0,16.0,9.6,20.8,42.4,72.6,27.4,0.0,0.0,72.6,27.4
Calvin Booth,MIL,29,51,25,26,8.9,99.1,0.9,79.0,33.9,0.0,6.5,21.0,10.5,45.2,77.6,22.4,0.0,0.0,77.6,22.4
Carlos Arroyo,DET,25,70,35,35,20.6,93.0,7.0,69.0,39.0,5.2,10.6,25.8,17.4,29.9,37.7,62.3,50.0,50.0,38.3,61.7
Carlos Boozer,UTA,23,51,17,34,34.9,99.9,0.1,79.4,23.8,0.0,11.1,20.6,16.0,55.7,67.9,32.1,0.0,0.0,67.9,32.1
Carlos Delfino,DET,22,30,20,10,15.4,70.1,29.9,56.9,17.2,23.3,15.5,19.8,22.4,39.7,54.5,45.5,100,0.0,64.3,35.7
Carmelo Anthony,DEN,21,75,47,28,34.8,87.2,12.8,62.6,21.4,8.1,14.9,29.3,16.1,41.2,62.3,37.7,76.2,23.8,63.4,36.6
Caron Butler,LAL,25,77,32,45,35.6,87.4,12.6,67.4,21.9,9.5,21.4,23.0,17.2,45.5,62.0,38.0,97.4,2.6,65.1,34.9
Casey Jacobsen,NOH,24,84,43,41,21.5,56.6,43.4,36.2,9.5,36.2,11.7,27.6,11.0,26.7,48.5,51.5,98.5,1.5,68.5,31.5
Charlie Ward,HOU,34,14,6,8,25.7,33.8,66.2,21.3,5.3,64.0,5.3,14.7,20.0,16.0,12.5,87.5,100,0.0,70.8,29.2
Chauncey Billups,DET,28,80,53,27,35.9,57.6,42.4,36.3,18.7,37.6,19.1,26.1,16.6,17.6,33.9,66.1,72.7,27.3,49.8,50.2
Chris Andersen,NOH,26,67,17,50,21.3,99.2,0.8,74.5,14.4,0.0,10.7,25.5,17.9,60.0,63.4,36.6,0.0,0.0,63.4,36.6
Chris Bosh,TOR,21,81,33,48,37.2,99.0,1.0,69.1,26.3,0.7,7.5,30.3,15.7,42.8,61.3,38.7,100,0.0,61.5,38.5
Chris Duhon,CHI,22,82,47,35,26.5,45.7,54.3,32.0,4.9,57.9,9.7,10.1,17.0,27.1,37.2,62.8,92.6,7.4,67.4,32.6
Chris Kaman,LAC,23,63,28,35,26.0,99.8,0.2,86.0,11.9,0.0,3.7,14.0,10.5,74.1,58.5,41.5,0.0,0.0,58.5,41.5
Chris Mihm,LAL,25,75,33,42,25.0,99.6,0.4,76.2,7.9,0.0,7.3,23.8,11.6,68.3,63.9,36.1,0.0,0.0,63.9,36.1
Chris Webber,PHI,32,67,39,28,35.4,96.6,3.4,82.7,42.0,3.4,6.7,13.9,13.9,40.7,64.8,35.2,86.7,13.3,65.4,34.6
Chris Wilcox,LAC,22,54,23,31,18.6,100,0.0,79.3,7.5,0.0,10.8,20.7,16.7,71.8,64.5,35.5,0.0,0.0,64.5,35.5
Christian Laettner,MIA,35,49,38,11,15.1,96.2,3.8,81.5,37.7,1.2,6.5,17.3,11.9,43.8,70.8,29.2,100,0.0,71.0,29.0
Chucky Atkins,LAL,30,82,34,48,35.5,50.0,50.0,38.0,16.7,47.4,18.4,14.6,15.1,21.3,34.4,65.6,90.3,9.7,59.8,40.2
Clar. Weatherspoon,HOU,34,40,22,18,13.1,100,0.0,76.4,26.0,0.0,11.4,23.6,18.7,50.4,74.5,25.5,0.0,0.0,74.5,25.5
Clifford Robinson,NJN,38,71,32,39,23.9,63.1,36.9,50.7,24.8,37.7,8.1,11.6,16.7,25.9,78.5,21.5,97.0,3.0,84.7,15.3
Corey Maggette,LAC,25,66,27,39,37.1,83.0,17.0,51.1,24.2,10.5,11.5,38.5,16.3,26.9,65.5,34.5,86.3,13.7,68.0,32.0
Corliss Williamson,SAC,31,72,37,35,21.3,99.7,0.3,73.7,10.3,0.0,6.1,26.3,14.3,63.4,62.6,37.4,0.0,0.0,62.6,37.4
Corsley Edwards,NOH,26,10,0,10,11.0,100,0.0,74.1,0.0,0.0,3.7,25.9,14.8,74.1,60.0,40.0,0.0,0.0,60.0,40.0
Cory Alexander,CHA,32,16,1,15,12.4,61.2,38.8,32.7,12.2,49.0,12.2,18.4,8.2,20.4,25.0,75.0,100,0.0,62.5,37.5
Curtis Borchardt,UTA,24,67,22,45,12.8,100,0.0,74.0,10.0,0.0,4.5,26.0,12.0,64.0,60.8,39.2,0.0,0.0,60.8,39.2
Cuttino Mobley,SAC,29,66,36,30,36.3,63.3,36.7,45.5,23.6,39.7,15.3,14.8,16.8,21.9,39.1,60.9,82.7,17.3,55.1,44.9
DJ Mbenga,DAL,24,15,9,6,3.8,100,0.0,80.0,0.0,0.0,13.3,20.0,33.3,80.0,66.7,33.3,0.0,0.0,66.7,33.3
Dahntay Jones,MEM,24,52,29,23,12.4,68.4,31.6,51.5,21.5,29.6,18.9,18.9,21.5,30.0,50.0,50.0,100,0.0,63.9,36.1
Dajuan Wagner,CLE,22,11,6,5,9.3,52.7,47.3,59.1,13.6,34.1,2.3,6.8,6.8,45.5,38.5,61.5,100,0.0,55.6,44.4
Dale Davis,IND,36,61,24,37,21.4,100,0.0,78.9,7.0,0.0,5.6,21.1,9.9,71.8,63.4,36.6,0.0,0.0,63.4,36.6
Damien Wilkins,SEA,25,29,17,12,17.8,64.9,35.1,62.3,8.7,26.2,13.1,11.5,28.4,53.6,42.1,57.9,93.8,6.3,53.4,46.6
Damon Jones,MIA,28,82,59,23,31.4,28.2,71.8,22.2,13.2,70.7,25.5,7.1,17.6,9.0,44.3,55.7,79.1,20.9,68.0,32.0
Damon Stoudamire,POR,31,81,26,55,34.2,57.9,42.1,43.2,22.4,42.5,15.5,14.3,15.6,20.8,36.2,63.8,82.9,17.1,54.7,45.3
Damone Brown,WAS,26,14,8,6,10.8,82.3,17.7,70.4,22.2,22.2,13.0,7.4,20.4,48.1,52.6,47.4,50.0,50.0,52.2,47.8
Dan Dickau,NOH,26,71,18,53,29.3,67.6,32.4,49.8,24.6,28.7,14.4,21.4,12.7,25.3,33.0,67.0,58.8,41.2,40.2,59.8
Dan Gadzuric,MIL,27,81,29,52,22.0,100,0.0,82.0,2.7,0.0,7.6,18.0,14.7,79.3,58.4,41.6,0.0,0.0,58.4,41.6
Daniel Santiago,MIL,29,11,5,6,9.5,100,0.0,63.6,18.2,0.0,0.0,36.4,9.1,45.5,100,0.0,0.0,0.0,100,0.0
Danny Fortson,SEA,29,62,42,20,16.9,100,0.0,51.0,0.0,0.0,2.6,49.0,14.3,51.0,55.1,44.9,0.0,0.0,55.1,44.9
Darius Miles,POR,23,63,25,38,26.9,96.7,3.3,81.1,25.0,3.0,23.0,15.9,17.3,56.1,61.0,39.0,75.0,25.0,61.3,38.7
Darius Songaila,SAC,27,81,50,31,20.5,99.4,0.6,84.5,38.5,0.0,8.2,15.5,11.0,46.1,73.9,26.1,0.0,0.0,73.9,26.1
Darko Milicic,DET,20,37,26,11,6.8,100,0.0,74.6,29.9,0.0,6.0,25.4,10.4,44.8,80.0,20.0,0.0,0.0,80.0,20.0
Darrell Armstrong,DAL,37,66,37,29,15.0,59.9,40.1,46.2,26.5,31.8,12.5,22.0,17.8,19.7,39.3,60.7,82.1,17.9,52.8,47.2
Darrick Martin,LAC,34,11,4,7,17.2,64.0,36.0,52.4,33.3,35.7,4.8,11.9,19.0,19.0,36.4,63.6,20.0,80.0,31.3,68.8
Darvin Ham,DET,31,47,25,22,5.5,100,0.0,73.9,13.0,0.0,13.0,26.1,19.6,60.9,64.7,35.3,0.0,0.0,64.7,35.3
David Harrison,IND,22,43,23,20,17.7,100,0.0,80.3,14.4,0.0,1.1,19.7,12.5,65.9,59.4,40.6,0.0,0.0,59.4,40.6
David Wesley,HOU,34,80,40,40,34.7,62.5,37.5,45.6,29.3,37.3,20.1,17.1,17.2,16.2,76.9,23.1,93.2,6.8,82.6,17.4
David West,NOH,24,30,4,26,18.3,97.1,2.9,78.5,31.2,3.2,8.1,18.3,11.3,47.3,56.2,43.8,100,0.0,57.3,42.7
DeSagana Diop,CLE,23,39,16,23,7.8,97.1,2.9,100,25.0,0.0,5.0,0.0,10.0,75.0,50.0,50.0,0.0,0.0,50.0,50.0
DeShawn Stevenson,ORL,24,55,24,31,19.6,84.3,15.7,69.5,33.1,17.5,17.5,13.1,20.5,36.4,52.3,47.7,84.0,16.0,56.9,43.1
Delonte West,BOS,21,39,23,16,12.9,56.8,43.2,48.0,18.3,41.1,20.6,10.9,25.7,29.7,57.1,42.9,83.3,16.7,66.7,33.3
DerMarr Johnson,DEN,25,71,42,29,17.2,60.1,39.9,52.5,8.0,31.6,29.0,15.9,20.9,44.5,60.6,39.4,98.1,1.9,71.4,28.6
Derek Anderson,POR,30,47,16,31,26.3,61.4,38.6,43.5,21.3,40.3,6.7,16.2,19.2,22.2,43.6,56.4,86.2,13.8,59.9,40.1
Derek Fisher,GSW,30,74,31,43,30.0,61.5,38.5,43.1,28.7,36.9,14.9,20.0,13.7,14.4,39.7,60.3,83.3,16.7,55.6,44.4
Derrick Coleman,DET,38,5,2,3,9.9,85.7,14.3,66.7,22.2,0.0,0.0,33.3,0.0,44.4,66.7,33.3,0.0,0.0,66.7,33.3
Desmond Mason,MIL,27,80,29,51,36.1,99.3,0.7,69.3,25.0,0.2,13.5,30.5,13.7,44.3,56.4,43.6,100,0.0,56.5,43.5
Devean George,LAL,27,15,2,13,20.5,44.2,55.8,29.1,14.5,57.3,10.9,13.6,18.2,14.5,56.3,43.8,85.7,14.3,73.0,27.0
Devin Brown,SAS,26,67,50,17,18.4,70.4,29.6,51.8,16.6,27.3,23.5,20.9,21.3,35.2,70.3,29.7,93.3,6.7,76.3,23.7
Devin Harris,DAL,22,76,56,20,15.5,64.2,35.8,51.8,16.1,30.3,19.5,17.9,19.0,35.8,25.7,74.3,79.5,20.5,40.8,59.2
Dikembe Mutombo,HOU,39,80,50,30,15.3,100,0.0,67.1,8.7,0.0,2.2,32.9,13.0,58.4,50.0,50.0,0.0,0.0,50.0,50.0
Dion Glover,SAS,26,7,3,4,9.4,63.6,36.4,56.0,0.0,12.0,24.0,32.0,32.0,56.0,57.1,42.9,100,0.0,62.5,37.5
Dirk Nowitzki,DAL,27,78,56,22,38.8,84.2,15.8,56.3,33.6,13.4,11.4,30.3,16.4,22.7,49.1,50.9,80.2,19.8,53.4,46.6
Donnell Harvey,NJN,24,3,2,1,5.4,100,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0,0.0,100
Donta Smith,ATL,21,38,6,32,11.4,80.5,19.5,59.8,14.2,14.2,7.1,26.0,28.3,45.7,44.7,55.3,100,0.0,52.3,47.7
Donyell Marshall,TOR,32,65,27,38,25.5,38.7,61.3,29.7,3.7,60.6,9.2,9.6,11.6,26.0,67.6,32.4,99.3,0.7,85.9,14.1
Dorell Wright,MIA,19,3,3,0,9.2,63.6,36.4,85.7,28.6,0.0,0.0,14.3,14.3,57.1,66.7,33.3,0.0,0.0,66.7,33.3
Doug Christie,ORL,35,52,31,21,29.2,81.3,18.7,66.7,42.9,13.0,20.3,20.3,19.7,23.8,78.3,21.7,93.3,6.7,80.0,20.0
Drew Gooden,CLE,23,82,42,40,30.8,97.0,3.0,77.5,22.5,1.3,9.4,21.2,17.4,55.1,67.5,32.5,100,0.0,67.9,32.1
Dwight Howard,ORL,19,82,36,46,32.7,99.7,0.3,71.8,4.7,0.0,12.5,28.2,15.2,67.1,52.6,47.4,0.0,0.0,52.6,47.4
Dwyane Wade,MIA,23,77,56,21,38.7,96.6,3.4,66.6,20.4,2.1,14.9,31.3,14.7,46.2,25.1,74.9,30.8,69.2,25.2,74.8
Earl Boykins,DEN,29,82,49,33,26.4,79.9,20.1,56.0,29.8,16.6,29.2,27.5,21.7,26.2,40.8,59.2,71.4,28.6,45.9,54.1
Earl Watson,MEM,26,80,44,36,22.7,70.6,29.4,59.8,15.6,25.4,20.0,14.8,19.5,44.2,14.7,85.3,82.7,17.3,29.7,70.3
Eddie Gill,IND,26,73,38,35,13.9,51.7,48.3,33.5,15.6,40.1,9.3,26.4,14.9,17.8,44.4,55.6,86.1,13.9,63.0,37.0
Eddie Griffin,MIN,23,70,37,33,21.3,60.9,39.1,51.2,15.6,38.1,5.5,10.6,12.0,35.7,56.3,43.7,100,0.0,70.8,29.2
Eddie House,SAC,27,68,34,34,13.0,73.5,26.5,61.0,49.9,33.2,11.6,5.8,17.4,11.1,57.0,43.0,88.6,11.4,65.5,34.5
Eddie Jones,MIA,33,80,58,22,35.5,53.4,46.6,41.1,14.5,41.8,10.2,17.1,15.5,26.5,68.4,31.6,99.3,0.7,80.9,19.1
Eddy Curry,CHI,22,63,37,26,28.8,100,0.0,77.7,5.7,0.0,7.9,22.3,16.8,71.9,72.3,27.7,0.0,0.0,72.3,27.7
Eduardo Najera,DEN,28,68,37,31,17.4,93.5,6.5,78.5,24.9,5.1,13.0,16.4,16.1,53.7,71.9,28.1,83.3,16.7,72.4,27.6
Elden Campbell,DET,36,40,23,17,9.8,98.4,1.6,65.0,28.3,0.0,1.7,35.0,17.5,36.7,71.8,28.2,0.0,0.0,71.8,28.2
Elton Brand,LAC,26,81,37,44,37.1,99.8,0.2,77.6,22.1,0.0,8.2,22.4,15.2,55.5,64.1,35.9,0.0,0.0,64.1,35.9
Emeka Okafor,CHA,22,73,16,57,35.6,99.9,0.1,81.1,25.0,0.0,8.9,18.9,18.5,56.1,69.4,30.6,0.0,0.0,69.4,30.6
Eric Piatkowski,CHI,34,68,37,31,12.3,48.1,51.9,33.3,14.2,52.8,10.2,13.9,16.0,19.1,70.4,29.6,87.7,12.3,79.3,20.7
Eric Snow,CLE,32,81,42,39,22.7,86.2,13.8,69.6,41.6,12.1,14.0,18.3,17.4,28.0,68.8,31.3,100,0.0,72.0,28.0
Eric Williams,TOR,32,55,23,32,24.1,77.9,22.1,53.8,17.5,19.8,4.5,26.4,16.5,36.3,49.1,50.9,96.4,3.6,58.5,41.5
Erick Dampier,DAL,29,59,43,16,27.2,99.2,0.8,74.5,5.9,0.0,3.7,25.5,16.6,68.6,68.3,31.7,0.0,0.0,68.3,31.7
Erick Strickland,MIL,31,62,20,42,16.3,72.7,27.3,61.8,37.2,20.9,13.6,17.3,16.9,24.6,53.8,46.2,85.7,14.3,59.6,40.4
Erik Daniels,SAC,23,21,14,7,3.4,88.9,11.1,76.9,0.0,23.1,15.4,0.0,23.1,76.9,0.0,100,100,0.0,16.7,83.3
Ervin Johnson,MIN,37,46,27,19,8.9,98.1,1.9,74.0,11.0,4.1,2.7,21.9,12.3,63.0,66.7,33.3,100,0.0,67.9,32.1
Etan Thomas,WAS,27,47,25,22,20.8,100,0.0,77.1,3.6,0.0,6.6,22.9,15.4,73.5,59.4,40.6,0.0,0.0,59.4,40.6
Flip Murray,SEA,25,49,27,22,17.9,73.8,26.2,62.0,22.6,20.9,14.2,17.1,18.6,39.4,29.0,71.0,75.0,25.0,37.4,62.6
Francisco Elson,DEN,29,67,41,26,14.0,98.6,1.4,80.6,26.6,1.2,12.1,18.1,12.9,54.0,81.0,19.0,100,0.0,81.2,18.8
Frank Williams,CHI,25,9,6,3,7.8,80.0,20.0,100,66.7,0.0,0.0,0.0,0.0,33.3,33.3,66.7,0.0,0.0,33.3,66.7
Fred Hoiberg,MIN,32,76,40,36,16.7,48.9,51.1,31.6,18.3,48.1,12.6,20.4,15.1,13.3,88.4,11.6,100,0.0,94.2,5.8
Fred Jones,IND,26,77,40,37,29.5,64.6,35.4,46.2,17.2,32.1,12.7,21.6,18.9,29.0,20.2,79.8,82.8,17.2,40.0,60.0
Gary Payton,BOS,36,77,41,36,33.1,82.2,17.8,68.0,14.0,14.4,23.5,17.5,17.0,54.1,39.1,60.9,97.6,2.4,46.3,53.7
Geno Carlisle,POR,28,6,2,4,2.6,100,0.0,50.0,0.0,0.0,37.5,50.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0
