PLAYER,TEAM,AGE,Restricted Area FGM,Restricted Area FGA,Restricted Area FG PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG PCT
Alvin Williams,LAC,32,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.5,0.0
Amar'e Stoudemire,PHX,24,4.8,7.0,68.6,1.2,2.6,44.7,1.4,3.1,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Amir Johnson,DET,20,2.1,2.8,77.3,0.2,1.2,14.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0
Anderson Varejao,CLE,24,1.9,3.1,60.8,0.2,0.8,23.9,0.2,0.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Andray Blatche,WAS,20,1.1,1.8,59.8,0.1,0.4,41.2,0.3,0.9,27.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.4,19.0
Andre Barrett,CHI,25,0.5,0.7,75.0,0.0,0.0,0.0,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andre Brown,SEA,26,0.7,1.1,62.5,0.5,0.8,62.5,0.1,0.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andre Iguodala,PHI,23,3.1,4.9,63.4,0.2,0.9,25.4,1.9,5.3,36.0,0.1,0.3,33.3,0.1,0.4,29.2,0.2,0.7,28.6,0.5,1.5,31.5
Andre Miller,PHI,31,2.3,3.9,59.4,0.7,1.6,45.7,2.2,5.4,40.2,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,-,0.1,0.3,17.4
Andrea Bargnani,TOR,21,1.1,1.9,58.7,0.1,0.6,21.4,1.3,3.0,44.8,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,0.0,1.5,4.0,37.8
Andreas Glyniadakis,SEA,25,0.2,0.3,50.0,0.5,0.7,62.5,0.1,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andrei Kirilenko,UTA,26,2.0,3.0,68.4,0.1,0.3,20.8,0.5,1.6,30.0,0.1,0.2,33.3,0.0,0.2,10.0,0.1,0.4,25.0,0.2,0.8,21.4
Andres Nocioni,CHI,27,1.4,2.7,52.5,0.7,1.3,49.3,1.6,3.1,51.2,0.1,0.3,25.0,0.4,0.8,58.8,0.5,1.1,45.5,1.1,3.1,35.2
Andrew Bogut,MIL,22,4.0,6.1,65.8,0.8,1.8,42.1,0.5,1.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Andrew Bynum,LAL,19,2.2,3.2,68.1,0.7,1.8,40.4,0.1,0.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Andris Biedrins,GSW,21,3.9,6.0,64.8,0.4,1.0,35.3,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Antawn Jamison,WAS,31,2.8,4.4,64.4,0.9,2.4,39.8,1.6,4.1,38.5,0.2,0.7,23.9,0.4,0.8,51.9,0.6,1.5,40.0,1.4,4.0,35.6
Anthony Carter,DEN,32,0.5,0.5,100,0.0,0.0,0.0,1.0,2.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.5,0.0
Anthony Johnson,ATL,32,0.5,0.9,60.0,0.4,0.7,53.3,0.9,2.5,34.5,0.1,0.2,50.0,0.1,0.2,37.5,0.2,0.4,50.0,0.3,0.8,30.9
Anthony Parker,TOR,32,1.2,1.8,64.4,0.2,0.5,37.1,1.5,3.5,44.1,0.6,1.2,50.6,0.7,1.4,50.0,1.3,2.6,50.0,0.4,1.2,31.4
Anthony Roberson,GSW,24,0.4,0.6,66.7,0.1,0.4,33.3,0.7,1.6,41.9,0.4,0.8,45.5,0.2,0.8,27.3,0.6,1.6,37.5,0.7,1.7,39.4
Antoine Walker,MIA,30,1.6,2.9,53.7,0.6,1.4,45.0,0.1,0.3,32.0,0.1,0.4,14.8,0.1,0.3,17.4,0.2,0.7,28.6,1.0,3.2,30.2
Antoine Wright,NJN,23,1.1,1.9,58.0,0.1,0.2,40.0,0.3,1.1,28.6,0.1,0.4,31.6,0.2,0.5,34.8,0.3,0.9,33.3,0.1,0.2,33.3
Antonio Daniels,WAS,32,1.0,1.6,64.6,0.3,0.7,38.2,0.6,1.8,34.7,0.0,0.0,100,0.0,0.1,33.3,0.0,0.1,0.0,0.2,0.7,28.3
Antonio McDyess,DET,32,1.5,2.2,66.9,0.1,0.3,36.0,1.9,4.1,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Austin Croshere,DAL,32,0.4,1.0,41.9,0.1,0.3,47.1,0.3,0.9,34.6,0.1,0.3,30.8,0.0,0.3,10.0,0.1,0.6,16.7,0.4,1.2,30.9
Baron Davis,GSW,28,3.7,5.9,62.0,0.7,2.0,35.8,1.5,4.0,36.5,0.1,0.3,47.4,0.1,0.4,31.8,0.2,0.7,28.6,1.1,3.7,29.7
Ben Gordon,CHI,24,1.3,2.5,50.5,0.7,1.6,45.5,3.5,7.6,46.5,0.4,0.8,44.4,0.2,0.5,28.9,0.6,1.3,46.2,1.4,3.3,42.1
Ben Wallace,CHI,32,1.9,3.7,52.5,0.3,1.1,30.9,0.2,0.7,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,25.0
Beno Udrih,SAS,24,0.5,1.0,54.1,0.1,0.3,18.2,0.7,1.9,37.6,0.1,0.4,35.0,0.1,0.4,31.6,0.2,0.8,25.0,0.3,1.1,27.4
Bernard Robinson,NJN,26,0.5,1.0,46.9,0.0,0.2,0.0,0.1,0.8,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Bo Outlaw,ORL,36,0.8,1.1,69.6,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bobby Jackson,NOK,34,1.7,3.0,55.4,0.3,0.8,40.9,0.7,2.5,27.7,0.1,0.5,21.7,0.2,0.5,37.0,0.3,1.0,30.0,0.7,2.0,34.2
Bobby Jones,PHI,23,0.7,1.0,68.2,0.1,0.2,50.0,0.2,0.9,26.5,0.0,0.2,0.0,0.1,0.2,33.3,0.1,0.4,25.0,0.0,0.1,0.0
Bonzi Wells,HOU,30,1.9,3.6,52.9,0.5,0.9,56.0,0.6,2.6,21.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Boris Diaw,PHX,25,2.1,3.1,68.1,0.6,1.2,53.5,1.2,2.9,42.6,0.1,0.2,46.2,0.1,0.2,38.5,0.2,0.4,50.0,0.1,0.2,25.0
Bostjan Nachbar,NJN,26,1.0,1.7,60.5,0.2,0.4,39.3,0.3,1.0,35.1,0.4,1.0,39.7,0.3,0.7,48.8,0.7,1.7,41.2,0.8,2.0,41.2
Bracey Wright,MIN,22,0.3,0.4,71.4,0.1,0.2,33.3,0.7,1.7,40.0,0.1,0.4,20.0,0.2,0.3,66.7,0.3,0.7,42.9,0.2,0.7,25.0
Brad Miller,SAC,31,1.2,1.9,61.3,0.3,0.7,37.0,2.0,4.7,43.6,0.0,0.1,25.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.4,16.0
Brandon Bass,NOK,22,0.4,0.9,50.0,0.1,0.5,22.2,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Brandon Roy,POR,22,2.2,4.0,55.8,0.9,2.4,40.3,2.0,4.5,44.4,0.3,0.6,48.6,0.1,0.3,37.5,0.4,0.9,44.4,0.5,1.6,33.7
Brendan Haywood,WAS,27,2.1,3.1,66.4,0.4,1.1,38.4,0.1,0.4,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Brent Barry,SAS,35,0.5,0.8,68.4,0.2,0.3,46.2,0.3,0.8,43.9,0.4,0.7,54.2,0.2,0.6,34.3,0.6,1.3,46.2,1.2,2.7,43.8
Brevin Knight,CHA,31,0.5,1.3,41.4,0.2,0.7,30.3,2.6,5.6,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.3,7.7
Brian Cardinal,MEM,30,0.4,0.6,58.8,0.0,0.2,25.0,0.5,0.7,65.0,0.1,0.3,16.7,0.1,0.1,100,0.2,0.4,50.0,0.6,1.3,43.2
Brian Cook,LAL,26,0.6,1.3,47.6,0.2,0.4,46.2,1.4,2.9,47.8,0.1,0.2,42.9,0.1,0.2,37.5,0.2,0.4,50.0,0.6,1.6,39.4
Brian Scalabrine,BOS,29,0.2,0.5,46.2,0.1,0.1,66.7,0.3,0.9,34.7,0.2,0.6,40.9,0.1,0.4,33.3,0.3,1.0,30.0,0.6,1.4,41.7
Brian Skinner,MIL,31,1.1,2.2,53.1,0.5,0.9,50.0,0.3,0.7,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Bruce Bowen,SAS,36,0.4,0.7,54.1,0.1,0.3,45.8,0.7,1.8,37.1,0.6,1.5,39.7,0.4,1.0,43.2,1.0,2.5,40.0,0.1,0.4,24.2
CJ Miles,UTA,20,0.4,0.8,46.7,0.1,0.3,22.2,0.5,1.3,37.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.8,28.0
Calvin Booth,WAS,31,0.3,0.5,63.6,0.1,0.2,44.4,0.3,0.8,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,50.0
Carlos Arroyo,ORL,27,0.6,1.3,43.6,0.3,0.8,42.1,1.8,3.9,45.1,0.1,0.2,55.6,0.0,0.1,25.0,0.1,0.3,33.3,0.1,0.5,18.9
Carlos Boozer,UTA,25,5.4,7.6,70.9,1.4,3.1,46.5,1.9,4.9,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Carlos Delfino,DET,24,0.9,1.8,51.7,0.0,0.2,20.0,0.4,0.9,40.3,0.1,0.5,27.3,0.2,0.4,37.0,0.3,0.9,33.3,0.3,1.0,35.1
Carmelo Anthony,DEN,23,6.1,9.5,63.7,0.8,2.0,40.2,3.2,8.6,36.8,0.1,0.2,50.0,0.0,0.1,22.2,0.1,0.3,33.3,0.5,2.0,25.8
Caron Butler,WAS,27,3.1,5.3,57.6,0.7,1.7,39.4,3.1,7.3,42.8,0.1,0.2,50.0,0.0,0.1,20.0,0.1,0.3,33.3,0.2,0.9,22.2
Cedric Bozeman,ATL,24,0.3,0.7,43.8,0.1,0.2,25.0,0.0,0.3,16.7,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.1,0.3,33.3
Cedric Simmons,NOK,21,0.8,1.4,57.4,0.1,0.3,30.8,0.4,1.3,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Channing Frye,NYK,24,0.8,1.5,56.0,0.7,1.4,52.0,2.5,6.4,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,25.0
Charlie Bell,MIL,28,2.1,3.3,62.0,0.2,0.5,33.3,1.4,3.7,38.7,0.3,0.9,35.1,0.3,0.7,41.5,0.6,1.6,37.5,1.0,2.9,33.8
Charlie Villanueva,MIL,22,2.1,3.1,65.6,0.8,1.6,50.0,1.0,2.8,35.1,0.0,0.1,0.0,0.1,0.2,50.0,0.1,0.3,33.3,0.6,1.9,34.2
Chauncey Billups,DET,30,1.3,2.2,58.6,0.2,0.6,38.1,1.9,4.4,43.9,0.1,0.4,34.5,0.1,0.4,26.9,0.2,0.8,25.0,1.3,3.7,35.4
Chris Bosh,TOR,23,3.7,5.7,64.5,1.0,2.3,44.0,3.0,7.4,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2,0.4,35.5
Chris Duhon,CHI,24,1.0,1.8,54.3,0.2,0.4,46.4,0.3,0.9,28.2,0.2,0.6,32.6,0.1,0.3,36.4,0.3,0.9,33.3,0.8,2.3,37.3
Chris Kaman,LAC,25,2.0,3.7,53.6,1.5,3.5,42.4,0.4,1.5,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chris McCray,MIL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,0.0
Chris Paul,NOK,22,2.3,4.3,53.7,1.4,3.0,46.7,1.5,4.1,36.0,0.0,0.1,16.7,0.0,0.1,33.3,0.0,0.2,0.0,0.7,2.0,35.9
Chris Quinn,MIA,23,0.2,0.6,29.2,0.3,0.6,50.0,0.3,0.8,36.7,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.2,0.0,0.5,1.4,35.8
Chris Webber,DET,34,2.3,3.6,63.8,0.8,2.1,35.7,1.6,4.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1,0.2,40.0
Chris Wilcox,SEA,24,3.4,4.9,69.0,1.3,3.2,41.7,0.6,1.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chuck Hayes,HOU,24,2.2,3.6,59.9,0.3,0.6,46.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Chucky Atkins,MEM,32,1.5,2.8,51.6,0.2,0.6,37.5,0.9,2.0,45.0,0.2,0.4,54.8,0.2,0.3,45.5,0.4,0.7,57.1,1.2,3.4,35.5
Clifford Robinson,NJN,40,0.2,0.5,50.0,0.3,0.8,34.2,0.6,1.8,34.4,0.2,0.3,50.0,0.2,0.4,47.1,0.4,0.7,57.1,0.2,0.7,29.7
Corey Maggette,LAC,27,2.3,3.7,61.8,0.4,1.2,30.8,2.1,5.0,41.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-,0.2,0.8,22.4
Corliss Williamson,SAC,33,2.0,3.2,63.3,1.0,2.2,43.8,0.5,1.5,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Craig Smith,MIN,23,2.0,3.2,61.2,0.7,1.6,45.1,0.3,0.7,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Cuttino Mobley,LAC,31,1.4,2.4,58.1,0.5,1.2,44.4,1.7,4.6,38.3,0.2,0.4,44.8,0.3,0.7,40.9,0.5,1.1,45.5,0.9,2.2,40.7
DJ Mbenga,DAL,26,0.2,0.4,50.0,0.1,0.4,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dahntay Jones,MEM,26,1.5,2.4,61.3,0.4,0.7,49.1,1.0,2.7,35.6,0.0,0.0,66.7,0.0,0.1,25.0,0.0,0.1,0.0,0.0,0.0,66.7
Dajuan Wagner,GSW,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0
Dale Davis,DET,38,0.6,1.0,63.6,0.0,0.2,28.6,0.1,0.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Damien Wilkins,SEA,27,1.3,2.1,60.9,0.3,0.8,39.1,1.0,3.0,33.5,0.1,0.3,42.3,0.1,0.4,33.3,0.2,0.7,28.6,0.4,0.9,44.3
Damir Markota,MIL,21,0.3,0.5,56.3,0.0,0.2,0.0,0.2,0.7,23.5,0.0,0.0,0.0,0.1,0.3,50.0,0.1,0.3,33.3,0.2,0.5,35.7
Damon Jones,CLE,30,0.2,0.4,54.2,0.1,0.2,30.8,0.5,1.5,35.6,0.3,0.9,36.2,0.4,0.9,40.4,0.7,1.8,38.9,0.9,2.3,38.7
Damon Stoudamire,MEM,33,0.4,1.1,39.7,0.3,0.7,45.2,1.1,2.5,43.8,0.1,0.3,46.7,0.1,0.1,83.3,0.2,0.4,50.0,0.7,2.5,30.3
Dan Dickau,POR,28,0.3,0.6,56.7,0.1,0.3,46.2,0.3,1.0,31.9,0.0,0.1,0.0,0.0,0.2,20.0,0.0,0.3,0.0,0.3,1.2,28.3
Dan Gadzuric,MIL,29,1.6,2.9,55.1,0.1,0.7,20.0,0.3,0.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Daniel Ewing,LAC,24,0.1,0.4,40.9,0.1,0.3,33.3,0.7,1.4,46.3,0.0,0.1,33.3,0.1,0.1,66.7,0.1,0.2,50.0,0.2,0.7,28.9
Daniel Gibson,CLE,21,0.4,0.8,52.1,0.0,0.2,8.3,0.3,0.8,42.6,0.2,0.5,41.7,0.2,0.5,39.1,0.4,1.0,40.0,0.6,1.3,44.0
Danny Fortson,SEA,31,0.9,1.7,50.0,0.2,0.3,75.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Danny Granger,IND,24,1.8,2.8,65.2,0.5,1.0,54.4,1.2,3.3,35.4,0.2,0.6,34.8,0.3,0.7,45.6,0.5,1.3,38.5,0.8,2.2,37.0
Darius Songaila,WAS,29,1.2,1.9,61.4,0.8,1.2,60.9,1.3,2.9,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.1,0.0
Darko Milicic,ORL,22,1.9,3.2,57.8,0.8,2.2,36.9,0.5,1.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Darrell Armstrong,IND,39,0.5,0.8,65.6,0.1,0.3,38.1,0.4,1.0,43.6,0.3,0.7,36.2,0.1,0.3,22.2,0.4,1.0,40.0,0.6,1.8,35.0
Darrick Martin,TOR,36,0.1,0.5,23.5,0.2,0.3,57.1,0.5,1.4,36.4,0.0,0.1,0.0,0.2,0.2,100,0.2,0.3,66.7,0.4,1.3,32.4
David Harrison,IND,24,0.7,1.1,59.3,0.5,1.1,48.0,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Lee,NYK,24,3.6,5.2,69.1,0.3,0.8,36.4,0.3,0.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
David Noel,MIL,23,0.3,0.7,44.9,0.0,0.1,25.0,0.4,1.2,34.7,0.2,0.5,40.0,0.1,0.3,42.9,0.3,0.8,37.5,0.1,0.3,16.7
David Wesley,CLE,36,0.1,0.4,38.5,0.0,0.0,0.0,0.3,0.8,33.3,0.0,0.3,0.0,0.1,0.6,16.7,0.1,0.9,11.1,0.2,0.6,35.0
David West,NOK,26,2.9,4.8,60.7,1.2,2.7,42.9,3.1,7.3,41.8,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.1,0.4,23.8
DeSagana Diop,DAL,25,0.8,1.5,50.8,0.1,0.2,35.7,0.0,0.2,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
DeShawn Stevenson,WAS,26,1.5,2.6,57.5,0.1,0.4,15.2,1.8,4.0,44.9,0.2,0.5,33.3,0.2,0.5,39.4,0.4,1.0,40.0,0.6,1.4,43.4
Dee Brown,UTA,22,0.4,0.8,43.9,0.0,0.1,20.0,0.2,0.5,28.0,0.0,0.0,0.0,0.1,0.3,20.0,0.1,0.3,33.3,0.1,0.5,23.8
Delonte West,BOS,23,1.8,3.1,59.0,0.2,0.6,30.2,1.5,4.1,36.3,0.1,0.5,31.0,0.3,0.4,61.5,0.4,0.9,44.4,0.6,1.8,32.5
DerMarr Johnson,DEN,27,0.6,1.0,64.1,0.0,0.2,14.3,0.1,0.5,25.0,0.2,0.8,21.1,0.3,0.8,30.4,0.5,1.6,31.3,0.2,1.2,17.4
Derek Anderson,CHA,32,0.7,1.0,70.8,0.1,0.3,46.2,0.6,1.6,39.5,0.2,0.7,22.9,0.2,0.4,50.0,0.4,1.1,36.4,0.7,1.9,37.1
Derek Fisher,UTA,32,0.9,2.1,44.0,0.1,0.5,27.5,1.5,3.7,40.6,0.1,0.4,28.6,0.0,0.3,11.1,0.1,0.7,14.3,0.5,1.3,33.9
Deron Williams,UTA,23,2.4,4.4,54.6,0.5,1.2,39.8,2.3,4.8,47.8,0.1,0.1,57.1,0.0,0.1,25.0,0.1,0.2,50.0,1.0,2.9,32.6
Desmon Farmer,SEA,25,0.1,0.4,33.3,0.0,0.0,0.0,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.3,0.9,33.3
Desmond Mason,NOK,29,3.6,6.1,58.2,1.5,4.3,34.0,0.4,1.6,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Devean George,DAL,29,0.7,1.1,63.6,0.3,0.8,39.1,0.6,1.8,30.6,0.2,0.7,34.3,0.3,0.8,36.8,0.5,1.5,33.3,0.5,1.3,36.0
Devin Brown,NOK,28,1.6,2.9,54.1,0.4,1.0,42.1,0.6,1.7,35.6,0.3,0.5,54.5,0.2,0.5,30.8,0.5,1.0,50.0,1.1,3.0,34.7
Devin Harris,DAL,24,2.3,3.9,59.9,0.3,0.7,35.7,0.9,2.2,41.0,0.0,0.1,40.0,0.0,0.1,28.6,0.0,0.2,0.0,0.1,0.4,32.3
Dijon Thompson,ATL,24,0.7,1.2,57.1,0.0,0.2,0.0,0.3,0.8,40.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0
Dikembe Mutombo,HOU,41,0.9,1.5,59.3,0.1,0.2,53.3,0.1,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dirk Nowitzki,DAL,29,1.9,3.2,59.0,1.3,2.6,48.5,4.5,9.1,49.6,0.0,0.1,75.0,0.0,0.1,33.3,0.0,0.2,0.0,0.8,2.0,41.8
Donell Taylor,WAS,24,0.6,1.0,57.8,0.1,0.3,28.6,0.5,1.4,35.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,21.4
Donyell Marshall,CLE,34,1.1,1.7,64.7,0.2,0.6,33.3,0.1,0.4,26.5,0.4,1.2,33.3,0.4,1.0,38.9,0.8,2.2,36.4,0.5,1.5,33.6
Dorell Wright,MIA,21,1.1,1.8,61.2,0.3,0.7,38.6,1.0,2.5,40.0,0.0,0.1,0.0,0.0,0.3,15.4,0.0,0.4,0.0,0.0,0.2,23.1
Doug Christie,LAC,37,0.3,0.3,100,0.0,0.2,0.0,0.3,1.1,25.0,0.3,0.5,50.0,0.0,0.3,0.0,0.3,0.8,37.5,0.0,0.5,0.0
Drew Gooden,CLE,25,1.7,2.9,57.9,0.7,1.8,38.5,2.2,5.0,44.8,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dwayne Jones,CLE,24,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
Dwight Howard,ORL,21,5.1,7.1,71.1,1.1,2.8,41.0,0.2,0.7,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,50.0
Dwyane Wade,MIA,25,4.8,7.2,66.5,0.9,1.7,50.0,3.2,8.4,38.1,0.0,0.1,0.0,0.0,0.0,50.0,0.0,0.1,0.0,0.4,1.4,28.2
Earl Barron,MIA,25,0.4,0.8,54.5,0.1,0.8,18.8,0.3,1.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
